Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return
110,VOO,Unknown,0.0,24.7,0.0,0.5,0.4,0.7,0.4,1.1,1.4,-0.3,-0.1,0.0,7.0,-2.3,1.6,-5.5,-4.6,126.4,78.0,81.0,136.0,84.0,90,182.6,0,0.0
111,KO,Consumer Defensive,-62.4,14.3,2.2,3.8,7.2,-1.7,5.0,-9.4,-36.5,-6.1,-52.4,-62.4,8.6,-74.2,2.2,0.0,-179.4,65.6,114.0,119.0,101.0,130.0,64,182.8,6,-1.8000000000000114
112,CVX,Energy,-46.3,17.9,2.4,12.5,10.6,2.2,-0.0,-15.2,-58.1,46.5,-33.7,-46.3,59.4,-69.3,1.8,0.0,-43.3,81.7,106.0,114.0,101.0,114.0,76,185.8,3,11.900000000000006
113,IVZ,Financials,-49.5,49.7,-9.7,2.4,15.0,20.6,39.6,52.3,21.3,5.9,62.7,-49.5,9.7,-107.9,2.4,0.0,-73.0,78.5,108.0,115.0,101.0,122.0,75,188.6,-3,-11.299999999999997
114,ACHR,Theme (User Picks),-24.7,26.9,-15.1,-4.7,-34.9,-39.7,-39.9,-9.0,98.1,-24.0,-24.7,-24.7,141.3,-85.9,1.7,0.0,-29.7,53.4,119.0,101.0,101.0,110.0,82,190.2,-30,-12.5
115,ARM,Theme (User Picks),-63.7,1.2,-5.7,-3.1,-38.4,-48.0,-52.4,-69.6,-63.7,-63.7,-63.7,-63.7,143.3,-66.3,2.7,0.0,2708.5,4.0,141.0,120.0,101.0,8.0,115,190.6,-2,2188.6
116,PG,Consumer Defensive,-79.2,8.1,-1.3,2.8,-0.1,-12.4,-22.3,-38.4,-55.4,-49.6,-71.5,-79.2,38.0,-89.5,2.2,0.0,-156.4,48.8,124.0,126.0,101.0,128.0,70,191.4,10,-30.700000000000003
117,BAC,Financials,-13.7,32.1,0.8,-5.0,0.2,2.1,-0.1,20.7,-10.5,4.4,-50.6,-13.7,50.3,-44.0,1.4,0.0,-45.1,114.3,86.0,93.0,101.0,115.0,91,193.0,4,14.0
118,SLB,Energy,-91.3,25.5,-2.8,26.7,32.0,30.3,10.6,-37.3,-69.2,81.2,8.0,-91.3,19.1,-129.1,2.4,0.0,-117.1,36.7,130.0,133.0,101.0,123.0,71,193.0,-2,-12.899999999999991
119,ONDO-USD,Coin,-105.2,0.0,-0.3,-14.9,-54.1,-79.3,-98.0,-97.5,-105.2,-105.2,-105.2,-105.2,288.4,-105.2,2.5,0.0,8345.6,-45.5,146.0,138.0,101.0,5.0,115,194.0,0,-427.89999999999964
120,SUI-USD,Coin,-81.2,7.1,-0.2,-25.6,215.4,-78.2,-110.7,-75.9,-81.2,-81.2,-81.2,-81.2,293.4,-109.7,3.5,0.0,417.2,-65.1,147.0,127.0,101.0,20.0,112,195.0,0,15.300000000000011
121,EL,Consumer Defensive,-136.9,8.8,-2.0,7.1,19.3,21.3,41.4,-33.0,-107.1,-104.7,-128.1,-136.9,92.8,-159.1,1.8,0.0,-766.2,-8.9,144.0,146.0,101.0,141.0,61,195.6,-3,-186.60000000000002
122,463050.KS,Unknown,-12.9,63.9,-7.4,0.6,21.7,9.8,23.4,23.1,-12.9,-12.9,-12.9,-12.9,7.0,-48.1,1.9,0.0,-10.3,55.9,117.0,92.0,101.0,90.0,98,196.0,0,0.0
123,JOBY,Theme (User Picks),-15.0,29.6,-22.2,-18.8,-36.2,-46.5,12.0,37.7,98.4,-21.0,-15.0,-15.0,153.7,-85.8,1.7,0.0,-69.2,68.8,113.0,95.5,101.0,121.0,86,196.3,-22,-35.800000000000004
124,AEP,Utilities,-50.8,18.4,1.4,2.1,-2.6,1.5,10.0,21.9,-24.5,-3.6,-51.5,-50.8,31.5,-69.4,1.8,0.0,-168.4,77.2,109.0,116.0,101.0,129.0,81,197.8,-1,20.5
125,JNJ,Healthcare,-45.1,44.0,5.1,8.6,21.5,27.6,39.9,13.5,-13.2,-16.4,-32.8,-45.1,13.4,-91.1,2.2,0.0,-56.3,82.9,104.0,111.0,101.0,119.0,88,198.8,3,7.799999999999997
126,HAL,Energy,-93.8,22.7,-1.8,17.6,21.7,38.7,20.0,-38.5,-72.3,39.2,-17.8,-93.8,35.6,-131.9,2.9,0.0,-139.2,34.2,131.0,135.0,101.0,126.0,76,199.8,-4,-14.299999999999983
127,ABT,Healthcare,-76.0,0.4,0.4,-15.7,-15.7,-25.8,-30.7,-42.7,-67.1,-83.3,-97.4,-76.0,72.0,-76.6,2.3,0.0,-745.4,52.0,121.0,124.0,101.0,140.0,75,200.2,-3,13.600000000000023
128,INTC,Technology,-87.2,34.4,-9.4,31.8,17.2,131.8,146.6,-10.9,41.2,-50.1,-87.8,-87.2,39.4,-153.7,2.6,0.0,-155.4,40.8,127.0,130.0,101.0,127.0,78,200.4,2,26.400000000000006
129,ED,Utilities,-75.4,11.3,2.0,5.6,9.4,-3.4,3.7,-13.2,-42.8,3.5,-51.9,-75.4,25.0,-88.2,1.9,0.0,-293.5,52.6,120.0,123.0,101.0,136.0,79,202.2,0,31.600000000000023
130,ALGN,Healthcare,-146.1,4.0,-1.0,3.1,25.1,-26.5,-36.0,-70.2,-96.3,-127.0,-152.7,-146.1,242.5,-162.2,2.3,0.0,-1091.9,-18.1,145.0,147.0,101.0,142.0,67,202.4,-3,-298.30000000000007
131,BA,Industrials,-106.6,10.1,-4.3,6.8,9.3,-4.4,23.7,-16.0,-44.3,-29.8,-138.4,-106.6,117.0,-131.7,2.2,0.0,-644.7,21.4,134.0,139.0,101.0,139.0,74,204.4,-6,-225.60000000000002
132,DD,Basic Materials,-65.1,32.4,1.1,8.2,29.5,36.2,29.6,38.7,-6.0,-11.6,-41.9,-65.1,17.7,-104.7,2.1,0.0,-119.1,62.9,116.0,121.0,101.0,124.0,88,205.2,-1,2.700000000000003
133,PEP,Consumer Defensive,-97.2,6.8,1.7,2.2,2.0,-3.1,-10.2,-41.0,-68.0,-48.9,-75.4,-97.2,22.3,-105.9,2.6,0.0,-385.2,30.8,132.0,136.0,101.0,137.0,77,205.6,5,116.30000000000001
134,HST,Real Estate,-91.0,15.1,-2.1,2.5,15.9,9.7,6.6,-29.9,-43.6,-1.4,-72.7,-91.0,15.6,-109.9,2.4,0.0,-293.2,37.0,129.0,132.0,101.0,135.0,81,207.4,2,-35.39999999999998
135,SCHD,Unknown,-45.6,19.8,1.9,5.7,6.2,-0.1,-5.1,-18.9,-41.9,-23.9,-37.7,-45.6,21.6,-62.2,2.4,0.0,-52.8,80.8,107.0,113.0,101.0,118.0,97,208.4,-21,0.0
136,457480.KS,Korea ETF (My Portfolio),-8.8,52.4,-4.3,-3.3,-8.5,19.2,-5.3,54.3,-8.8,-8.8,-8.8,-8.8,31.2,-52.8,2.0,0.0,-18.3,71.1,111.0,87.0,101.0,101.0,109,209.2,-28,-5.800000000000001
137,VTR,Real Estate,-54.2,31.0,-1.0,-3.8,9.7,7.1,17.0,30.7,2.1,30.4,-45.0,-54.2,20.6,-87.8,1.7,0.0,-120.9,73.8,110.0,117.0,101.0,125.0,95,210.6,-4,-4.900000000000006
138,EIX,Utilities,-106.7,10.5,0.8,4.0,13.4,14.1,6.9,-32.4,-55.5,-26.0,-52.6,-106.7,13.7,-120.8,2.0,0.0,-405.0,21.3,135.0,140.0,101.0,138.0,81,211.4,-3,38.10000000000002
139,WBD,Communication Services,-73.9,29.1,-1.9,-5.0,28.6,102.4,166.3,188.0,104.7,-56.5,-54.6,-73.9,140.0,-161.5,2.9,0.0,-275.5,54.1,118.0,122.0,101.0,134.0,90,211.8,-5,-36.400000000000006
140,456680.KS,Korea ETF (My Portfolio),-15.5,53.3,-18.4,-5.0,-20.3,22.0,21.6,158.8,-15.5,-15.5,-15.5,-15.5,42.2,-81.3,1.8,0.0,-33.5,64.2,115.0,97.0,101.0,112.0,106,213.4,-35,-16.7
141,JKHY,Financials,-89.9,12.7,-5.9,-5.4,18.4,-6.2,-9.2,-28.8,-60.3,-44.2,-94.7,-89.9,56.3,-111.1,2.2,0.0,-268.1,38.1,128.0,131.0,101.0,133.0,92,217.2,-4,-85.10000000000002
142,DLTR,Consumer Defensive,-110.0,18.8,-6.1,-6.2,15.4,-5.8,49.1,-42.2,-78.4,-48.4,-94.8,-110.0,37.6,-144.1,1.9,0.0,-233.2,18.0,136.0,141.0,101.0,132.0,89,217.4,-10,-89.6
143,DIS,Communication Services,-125.2,2.7,-1.9,-3.2,1.7,-14.1,-11.4,-13.5,-45.3,-85.8,-106.0,-125.2,31.4,-129.5,2.1,0.0,-3053.3,2.8,143.0,145.0,101.0,144.0,102,237.4,-4,-953.9000000000001
144,SPCE,Theme (User Picks),-197.6,0.0,-0.4,-7.9,-19.0,-9.1,68.1,-76.6,-132.6,-154.1,-201.3,-197.6,351.3,-197.7,2.9,0.0,-13574.0,-85.7,148.0,148.0,101.0,145.0,102,239.4,-4,-54.5
145,EH,Theme (User Picks),-91.8,0.1,-0.6,2.1,-31.0,-36.2,-37.8,-39.8,-81.3,-149.9,-91.8,-91.8,994.1,-92.9,1.9,0.0,-1771.4,3.5,142.0,134.0,101.0,143.0,110,242.6,-4,259.1999999999998
146,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
147,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
148,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
149,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
150,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
151,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
152,GEV,Industrials,121.1,80.8,11.5,6.8,16.4,-13.7,22.1,121.1,121.1,121.1,121.1,121.1,152.6,-11.5,1.3,80.0,,165.1,64.0,46.0,52.0,,73,,-10,
153,0138Y0.KS,Korea ETF (My Portfolio),10.0,100.0,20.0,-1.9,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,10.0,-1.2,1.9,1.8,,12.3,140.0,73.0,67.0,,80,,0,0.0
154,491010.KS,Korea ETF (My Portfolio),11.8,61.6,2.2,17.3,-4.0,2.3,13.0,11.8,11.8,11.8,11.8,11.8,30.8,-18.7,1.7,-3.5,,50.9,122.0,72.0,135.0,,73,,-11,
