Year,CAGR,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-21,4,-25,1.24,-0.0,26.8,8.7
2017-2019,-6,17,-23,1.15,-0.0,25.7,13.4
2018-2020,-34,21,-55,1.52,-0.0,62.9,12.9
2019-2021,3,43,-40,1.61,-0.0,62.9,17.2
2020-2022,-25,-2,-23,1.55,-0.0,60.3,12.2
2021-2023,10,1,10,1.34,0.0,36.1,14.2
2022-2024,47,19,28,1.29,0.0,28.6,24.1
2023-2025,86,62,23,1.46,0.1,36.3,31.0
