Year,CAGR,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2015-2017,125,28,97,0.38,7.0,15.3,0
2016-2018,65,18,47,0.38,3.9,26.1,0
2017-2019,176,30,146,0.38,159.6,26.1,0
2018-2020,303,27,276,0.38,227.8,37.8,0
2019-2021,747,71,676,0.38,660.0,37.8,0
2020-2022,-158,9,-166,0.38,-137.3,37.8,0
2021-2023,-83,23,-106,0.38,-104.1,37.1,0
2022-2024,24,33,-9,0.38,-9.1,37.1,0
2023-2025,453,53,400,0.38,603.5,15.6,0
