Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Sector
2019-01-02,349.2799987792969,352.69000244140625,343.5799865722656,350.0,315.50689697265625,664600,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,EQIX,none
2019-01-03,348.6600036621094,355.4700012207031,345.1700134277344,345.94000244140625,311.8470458984375,779700,,,,,,,,,,,,,,,,,,,-0.09261513725742408,-0.018523027451484816,-0.07409210980593926,EQIX,none
2019-01-04,347.79998779296875,356.6400146484375,346.3599853515625,353.7900085449219,318.9233703613281,543700,,,,,,,,,,,,,,,,,,,0.014937032249972114,-0.01183101551119343,0.026768047761165543,EQIX,none
2019-01-07,353.0,357.0199890136719,351.4100036621094,354.5,319.5634155273437,730300,,,,,,,,,,,,,,,,,,,0.11504103818677654,0.013543395228400566,0.10149764295837597,EQIX,none
2019-01-08,357.4200134277344,363.1799926757813,357.4200134277344,361.8599853515625,326.1981506347656,680800,,,,,,,,,353.21799926757814,,,,,,,,,,0.358884058494143,0.08261152788154906,0.27627253061259394,EQIX,none
2019-01-09,363.6900024414063,365.0899963378906,348.239990234375,357.32000732421875,322.10552978515625,1024800,,,,,,,,,354.6820007324219,,,,,,,,,,0.4423614460209343,0.15456151150942612,0.2877999345115082,EQIX,none
2019-01-10,356.3099975585937,371.2200012207031,355.0400085449219,370.6799926757813,334.14892578125,1033200,,,,,,,,,359.6299987792969,,,,,,,,,,0.80294417631051,0.2842380444696429,0.518706131840867,EQIX,none
2019-01-11,369.9599914550781,372.2999877929688,366.5499877929688,371.4299926757813,334.82501220703125,433600,,,,,,,,,363.1579956054687,,,,,,,,,,1.090427856522188,0.445476006880152,0.6449518496420361,EQIX,none
2019-01-14,370.2999877929688,377.1499938964844,369.989990234375,376.5799865722656,339.4673156738281,638200,,,,,,,,,367.57399291992186,,,,,,,,,,1.4150154452995418,0.63938389456403,0.7756315507355118,EQIX,none
2019-01-15,379.4599914550781,383.5899963378906,378.1499938964844,382.9800109863281,345.2367553710937,721200,,,,,,,,,371.797998046875,362.50799865722655,,,,,,,,,1.790495359119371,0.8696061874750982,0.9208891716442729,EQIX,none
2019-01-16,381.2099914550781,384.1799926757813,379.5299987792969,381.1099853515625,343.551025390625,620800,,,,,,,,,376.5559936523438,365.61899719238284,,,,,,,,,2.0191496280768497,1.0995148755954485,0.9196347524814013,EQIX,none
