Year,CAGR,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2019-2021,2,61,-59,-0.09,,3.2,0
2020-2022,4,9,-5,-0.09,,7.4,0
2021-2023,11,24,-12,-0.09,-0.5,7.4,0
2022-2024,22,37,-15,-0.09,-6.1,7.4,0
2023-2025,22,53,-31,-0.09,-11.7,4.2,0
