Year,CAGR,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2020-2022,48,-2,50,1.0,39.7,26.5,0.0
2021-2023,43,9,34,1.0,33.1,26.5,0.0
2022-2024,55,23,31,1.0,31.4,26.5,0.0
2023-2025,249,42,206,1.0,306.5,14.4,0.0
