Date,Open,High,Low,Close,Volume,Dividend,MRI,MRI_Signal,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Market Cap
2016-01-04,77.13999938964844,77.20999908447266,75.63999938964844,76.70999908447266,4919200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,CRM,71014423049.9268
2016-01-05,77.06999969482422,77.97000122070312,76.66999816894531,77.05000305175781,2656800,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0353,0.0071,0.0283,CRM,71329182189.9414
2016-01-06,75.72000122070312,77.33000183105469,75.62999725341797,76.29000091552734,3484400,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0164,0.0024,-0.0188,CRM,70625617233.2764
2016-01-07,75.12999725341797,75.5999984741211,73.47000122070312,74.30000305175781,6972200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2643,-0.051,-0.2133,CRM,68783364799.4995
2016-01-08,74.77999877929688,75.26000213623047,72.9000015258789,73.2300033569336,3673800,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5689,-0.1545,-0.4143,CRM,67792813568.1152
2016-01-11,73.73999786376953,73.83000183105469,71.86000061035156,73.18000030517578,3685100,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.808,-0.2852,-0.5228,CRM,67746525459.2896
2016-01-12,73.97000122070312,75.27999877929688,73.05000305175781,74.45999908447266,4108100,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.8519,-0.3986,-0.4533,CRM,68931486747.7417
2016-01-13,74.98999786376953,75.70999908447266,71.80000305175781,72.3499984741211,4727500,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.101,-0.5391,-0.562,CRM,66978150001.5259
2016-01-14,72.41999816894531,73.62000274658203,70.87000274658203,73.06999969482422,4738200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2086,-0.673,-0.5356,CRM,67644698768.6157
2016-01-15,69.87000274658203,71.05000305175781,68.18000030517578,70.86000061035156,9572100,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.784,74.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5173,-0.8418,-0.6755,CRM,65598778656.0059
