Year,CAGR,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-18,4,-22,0.61,-0.0,13.8,154.1
2017-2019,6,17,-11,0.65,-0.0,13.8,211.1
2018-2020,0,21,-21,0.77,-0.0,13.7,155.3
2019-2021,-2,43,-45,0.75,-0.0,20.5,132.8
2020-2022,-14,-2,-13,0.69,-0.0,21.2,131.6
2021-2023,-1,1,-2,0.47,-0.0,21.8,120.0
2022-2024,42,19,23,0.38,0.0,21.8,162.8
2023-2025,25,62,-37,0.17,-0.1,21.8,177.6
