Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Sector
2015-01-02,26.44793128967285,26.854494094848633,26.44793128967285,26.79743194580078,18.971166610717773,6972006,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,EXC,none
2015-01-05,26.60485076904297,26.790300369262695,25.827388763427734,26.034236907958984,18.430862426757812,12329749,,,,,,,,,,,,,,,,,,,-0.22767243347289043,-0.04553448669457809,-0.18213794677831235,EXC,none
2015-01-06,26.119829177856445,26.48359489440918,25.798858642578125,25.834522247314453,18.289480209350586,10649452,,,,,,,,,,,,,,,,,,,-0.464197038999752,-0.12926699715561288,-0.3349300418441391,EXC,none
2015-01-07,25.920114517211914,26.069900512695312,25.734664916992188,25.87018585205078,18.314729690551758,10545844,,,,,,,,,,,,,,,,,,,-0.6345195688912818,-0.23031751150274665,-0.40420205738853515,EXC,none
2015-01-08,25.98430824279785,26.4907283782959,25.87018585205078,26.069900512695312,18.456111907958984,7527759,,,,,,,,,26.121255493164064,,,,,,,,,,-0.7011195633994282,-0.32447792188208296,-0.3766416415173452,EXC,none
2015-01-09,26.33380889892578,26.390869140625,25.87018585205078,26.027103424072266,18.425813674926758,5958640,,,,,,,,,25.96718978881836,,,,,,,,,,-0.7585582173730513,-0.4112939809802767,-0.3472642363927746,EXC,none
2015-01-12,26.226818084716797,26.326675415039062,25.82025718688965,26.12696075439453,18.496509552001953,7124684,,,,,,,,,25.98573455810547,,,,,,,,,,-0.7649230066926191,-0.4820197861227452,-0.28290322056987394,EXC,none
2015-01-13,26.319543838500977,26.554922103881836,25.912981033325195,26.04136848449707,18.435911178588867,7656322,,,,,,,,,26.02710380554199,,,,,,,,,,-0.7872962597747819,-0.5430750808531526,-0.2442211789216293,EXC,none
2015-01-14,25.884450912475586,26.376604080200195,25.848787307739258,26.33380889892578,18.642942428588867,8309514,,,,,,,,,26.11982841491699,,,,,,,,,,-0.7072109301835483,-0.5759022507192317,-0.13130867946431657,EXC,none
2015-01-15,26.526390075683594,26.669044494628906,26.305278778076172,26.583452224731445,18.81967544555664,10542619,,,,,,,,,26.22253875732422,26.17189712524414,,,,,,,,,-0.5607121952710378,-0.572864239629593,0.012152044358555214,EXC,none
2015-01-16,26.533523559570312,26.768901824951172,26.519258499145508,26.66191291809082,18.875232696533203,8751845,,,,,,,,,26.34950065612793,26.158345222473145,,,,,,,,,-0.41586455363764674,-0.5414643024312038,0.12559974879355706,EXC,none
2015-01-20,26.74750328063965,26.8045654296875,26.2410831451416,26.56918716430664,18.809585571289062,9089727,,,,,,,,,26.437945938110353,26.21184024810791,,,,,,,,,-0.3257310452130737,-0.4983176509875778,0.17258660577450408,EXC,none
2015-01-21,26.512126922607422,27.1184024810791,26.312410354614258,27.097003936767578,19.183244705200195,8627768,,,,,,,,,26.64907302856445,26.33808841705322,,,,,,,,,-0.0923706948810857,-0.4171282597662794,0.3247575648851937,EXC,none
2015-01-22,27.261056900024414,27.282453536987305,26.390869140625,26.56918716430664,18.809585571289062,9469108,46.42858421922845,,,,,,,,26.696148681640626,26.40798854827881,,,,,,,,,-0.06759531018730547,-0.34722166985048464,0.27962635966317917,EXC,none
2015-01-23,26.6547794342041,26.854494094848633,26.619115829467773,26.6547794342041,18.870174407958984,4499018,47.82610212154947,,,,,,,42.622935384080684,26.710414123535156,26.466476440429688,,,,,,,,,-0.021684069642388334,-0.2821141498088654,0.26043008016647706,EXC,none
2015-01-26,26.57632064819336,26.690441131591797,26.355207443237305,26.633380889892578,18.855030059814453,5945321,61.79773002125757,,,,,,,44.953879252828884,26.70470771789551,26.52710418701172,,,,,,,57.14287474722331,,0.00808343700893303,-0.22407463244530573,0.23215806945423875,EXC,none
2015-01-27,26.56918716430664,26.89015769958496,26.562053680419922,26.68330955505371,18.890371322631836,5314702,67.76115757300487,,,,,,,51.975814156490934,26.727532196044923,26.582739067077636,,,,,,,59.60062617556823,,0.04629276714409135,-0.17000115252742634,0.21629391967151768,EXC,none
2015-01-28,26.66191291809082,26.940086364746094,26.36947250366211,26.390869140625,18.683349609375,5455322,59.83822791671231,,,,,,,54.38848259991587,26.586305236816408,26.61768913269043,,,,,,,52.793047683792764,56.51218286886143,-0.012130157111301672,-0.13842695344420142,0.12629679633289975,EXC,none
2015-01-29,26.390869140625,26.562053680419922,26.055635452270508,26.412267684936523,18.6984920501709,6080194,56.936382009359335,,,,,,,47.893660661080574,26.554921340942382,26.625535011291504,,,,,,,46.934127813545636,53.10926722430221,-0.05137211094999234,-0.1210159849453596,0.06964387399536726,EXC,none
2015-01-30,26.19115447998047,26.390869140625,25.684736251831055,25.706134796142578,18.19858741760254,9316430,44.874743706728616,27.099464695478925,26.354850196838377,25.61023569819783,,,,46.42669817171242,26.365192413330078,26.53780326843262,26.354850196838377,,,,,,26.950460227578972,42.225878574972455,-0.29446601410795237,-0.15570599077787817,-0.1387600233300742,EXC,none
2015-02-02,25.677602767944336,25.977174758911133,25.47075653076172,25.713266372680664,18.20363426208496,10027525,43.19249946172741,27.06712692602716,26.30064191818237,25.534156910337583,,,,45.2663071678744,26.181169509887695,26.442938613891602,26.30064191818237,,,,,,18.40428666868432,30.76295823660298,-0.4803526698537178,-0.22063532659304608,-0.2597173432606717,EXC,none
2015-02-03,25.748929977416992,26.383737564086914,25.641939163208008,26.3409423828125,18.647991180419922,11958499,54.18328879163167,27.07222424220251,26.31597719192505,25.55973014164759,,,,47.314474975898506,26.11269607543945,26.42011413574219,26.31597719192505,,,,20.918878951524785,,20.918878951524785,22.09120861592936,-0.43060332380143235,-0.2626289260347233,-0.16797439776670903,EXC,none
2015-02-04,26.233951568603516,26.24821662902832,25.706134796142578,25.81312370300293,18.274333953857422,8604214,43.17757074744348,27.07407723773745,26.314907264709472,25.555737291681496,,,,39.9727713579205,25.997146987915038,26.291726112365723,26.314907264709472,,,,26.771637516480656,,26.771637516480656,22.031601045563253,-0.5469579474836231,-0.3194947303245033,-0.22746321715911982,EXC,none
2015-02-05,25.912981033325195,26.33380889892578,25.713266372680664,26.105562210083008,18.48136329650879,7812505,43.80775143220092,27.063795453544213,26.326676082611083,25.589556711677954,,,,38.41072929705886,25.935805892944337,26.245363616943358,26.326676082611083,,,,33.98947133111755,,33.98947133111755,27.226662599707662,-0.5432542074672676,-0.3642466257530562,-0.17900758171421138,EXC,none
2015-02-06,25.93437957763672,25.99144172668457,24.757488250732422,24.964336395263672,17.67343521118164,12965976,32.753608585031614,27.223935840928547,26.271397876739503,25.318859912550458,,,,29.482907862499673,25.787446212768554,26.076319313049318,26.271397876739503,,,,20.70966632531324,,20.70966632531324,27.15692505763715,-0.8827706055711115,-0.4679514217166673,-0.4148191838544442,EXC,none
2015-02-09,24.950071334838867,25.014265060424805,24.486448287963867,24.59343719482422,17.410852432250977,10186091,31.001361628202147,27.410448405418947,26.199714565277098,24.98898072513525,100.0,52.0,-48.0,29.38209804118975,25.563480377197266,25.87232494354248,26.199714565277098,,,,15.685965029825114,,15.685965029825114,23.461700895418634,-1.2556339296358474,-0.6254879233005033,-0.6301460063353441,EXC,none
2015-02-10,24.572040557861328,25.035663604736328,24.45078468322754,24.964336395263672,17.67343521118164,13426674,28.854319299150717,27.47268454449628,26.141583347320555,24.810482150144832,100.0,48.0,-52.0,31.675592330692155,25.2881591796875,25.700427627563478,26.141583347320555,,,,10.05153958799976,,10.05153958799976,15.482390314379373,-1.421637626736384,-0.7847178639876794,-0.6369197627487045,EXC,none
2015-02-11,24.607702255249023,24.636234283447266,24.32952880859375,24.436519622802734,17.454368591308594,9893914,28.854319299150717,27.59582979077441,26.06134090423584,24.526852017697273,100.0,43.99999999999999,-56.00000000000001,31.789348599768786,25.01283836364746,25.50499267578125,26.06134090423584,,,,8.528571833212778,,8.68696327213009,11.47482262998499,-1.7017043340677391,-0.9681151580036915,-0.7335891760640476,EXC,none
2015-02-12,24.47931480407715,24.693294525146484,24.17974281311035,24.56490707397461,17.54606819152832,14542666,29.453009115577117,27.63948649589872,25.97289581298828,24.306305130077842,100.0,40.0,-60.0,40.16950232992012,24.70470733642578,25.320256614685057,25.97289581298828,,,,11.391007494455437,,12.062629388090189,10.267044082740014,-1.8643463383246368,-1.1473613940678806,-0.7169849442567562,EXC,none
2015-02-13,23.3452205657959,24.258203506469727,23.259628295898438,23.901569366455078,17.072263717651367,21151694,26.151929017382002,27.716719370677964,25.838801670074464,23.960883969470963,100.0,36.0,-64.0,36.416107696539726,24.492153930664063,25.13980007171631,25.838801670074464,,,,10.664827399141622,,11.831253043054417,10.860281901091566,-2.1822925702736646,-1.3543476293090375,-0.8279449409646271,EXC,none
2015-02-17,23.844507217407227,23.95149803161621,23.473609924316406,23.60199737548828,16.858287811279297,15201045,24.22434257111503,27.768762187703494,25.685805892944337,23.60284959818518,96.0,31.999999999999996,-64.0,30.765749747160754,24.293865966796876,24.92867317199707,25.685805892944337,,,,12.293976540411649,17.10055420094826,13.565906470934406,12.486596300693003,-2.5065189711377664,-1.5847818976747834,-0.9217370734629831,EXC,none
2015-02-18,23.609130859375,24.265335083007812,23.54493522644043,24.17974281311035,17.270952224731445,10213430,32.34623979279655,27.709192032684385,25.56633367538452,23.423475318084655,92.0,28.000000000000004,-64.0,36.099660365971005,24.136947250366212,24.712553215026855,25.56633367538452,,,,15.780159077478954,16.586682213543675,18.202003365766164,14.533054293251661,-2.5510658642989035,-1.7780386909996075,-0.7730271732992959,EXC,none
2015-02-19,24.24393653869629,24.258203506469727,23.701854705810547,23.83737564086914,17.026411056518555,7350265,30.444199728649394,27.551856504895323,25.4033522605896,23.254848016283876,88.0,24.0,-64.0,35.95879025944967,24.017118453979492,24.514978408813477,25.4033522605896,,,,15.248246621772724,15.434343124072885,18.53839910331833,16.76876964667297,-2.6689660152297323,-1.9562241558456326,-0.7127418593840997,EXC,none
2015-02-20,23.851640701293945,23.930099487304688,23.609130859375,23.815977096557617,17.011127471923828,9332553,33.978222383897176,27.452153230226852,25.26569175720215,23.079230284177445,84.0,19.999999999999996,-64.0,36.13416819702137,23.867332458496094,24.28601989746094,25.26569175720215,,,,17.450123227818786,13.780408313743006,21.373695067336012,19.371365845473502,-2.740341781463168,-2.1130476809691396,-0.6272941004940282,EXC,none
2015-02-23,23.86590576171875,24.09415054321289,23.773181915283203,24.09415054321289,17.20981216430664,10353349,36.878607141432866,27.281096739350772,25.13766031265259,22.994223885954405,80.0,16.000000000000004,-64.0,42.4232778029718,23.905848693847656,24.19900131225586,25.13766031265259,,,,17.38414534534017,13.447856215745698,20.99054345947663,20.300879210043657,-2.676473170259587,-2.225732778827229,-0.4507403914323578,EXC,none
2015-02-24,24.09415054321289,24.935806274414062,24.01569175720215,24.814550399780273,17.72437858581543,11982754,37.81319831647197,27.074153329925704,25.046718788146972,23.01928424636824,76.0,12.0,-64.0,42.16699963591368,24.148359298706055,24.221112632751463,25.046718788146972,,,,26.679588036331854,14.547218516396374,31.700204665268185,24.68814773069361,-2.3622254997051693,-2.2530313230028174,-0.10919417670235188,EXC,none
2015-02-25,24.77175521850586,24.90727424621582,24.56490707397461,24.600570678710938,17.571537017822266,11789278,39.80815063224618,26.824829109062282,24.942581844329833,23.060334579597384,72.0,7.9999999999999964,-64.0,48.6393371577642,24.232524871826172,24.184736061096192,24.942581844329833,,,,33.785529447939666,16.920617502390364,40.303960700107574,30.998236274950795,-2.1584023371478986,-2.2341055258318336,0.075703188683935,EXC,none
2015-02-26,24.693294525146484,24.693294525146484,23.887304306030273,24.2225399017334,17.301517486572266,11220767,34.397169621667956,26.612064903472586,24.834165382385255,23.056265861297923,68.0,4.0000000000000036,-64.0,42.89150211544416,24.309557723999024,24.163338088989256,24.834165382385255,,,,35.946628479884076,19.662423167057494,43.14920991852222,38.38445842796599,-2.0969446696560015,-2.2066733545966675,0.10972868494066601,EXC,none
2015-02-27,24.17974281311035,24.286733627319336,24.029956817626953,24.19400978088379,17.281139373779297,7373398,42.17392298501377,26.357604814656305,24.723252487182616,23.088900159708928,64.0,0.0,-64.0,44.49988240121748,24.385164260864258,24.126248359680176,24.723252487182616,,,,31.810813317352824,21.704403749347232,43.82603444083304,42.42640168648761,-2.0346515111665955,-2.1722689859106534,0.13761747474405794,EXC,none
