Date,Open,High,Low,Close,Volume,Dividend,MRI,MRI_Signal,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Market Cap
2020-11-24,9.75,9.75,9.744000434875488,9.744000434875488,900,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,RKLB,5204819541.0435
2020-11-25,9.744000434875488,9.744000434875488,9.744000434875488,9.744000434875488,100,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,RKLB,5204819541.0435
2020-11-27,9.800000190734863,9.81999969482422,9.800000190734863,9.81999969482422,4500,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0622,0.0124,0.0497,RKLB,5245415027.0484
2020-11-30,9.81999969482422,10.800000190734863,9.720000267028809,9.949999809265137,53300,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2162,0.0532,0.163,RKLB,5314855411.4678
2020-12-01,9.873000144958496,9.970000267028809,9.873000144958496,9.970000267028809,2000,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3503,0.1126,0.2377,RKLB,5325538782.6451
2020-12-02,10.109999656677246,10.109999656677246,9.970000267028809,10.050000190734863,78500,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5159,0.1933,0.3226,RKLB,5368271248.5322
2020-12-03,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,1200,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.639,0.2824,0.3566,RKLB,5368271248.5322
2020-12-04,10.039999961853027,10.1850004196167,9.989999771118164,10.0600004196167,84100,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7358,0.3731,0.3627,RKLB,5373612934.1209
2020-12-07,10.100000381469728,10.25,10.050000190734863,10.199999809265137,187700,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9151,0.4815,0.4336,RKLB,5448394494.7178
2020-12-08,10.119999885559082,10.199999809265137,9.899999618530272,10.1899995803833,14300,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.11,9.9778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0362,0.5924,0.4438,RKLB,5443052809.1291
2020-12-09,10.210000038146973,11.390000343322754,10.199999809265137,10.300000190734863,213500,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.16,10.0334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.206,0.7152,0.4908,RKLB,5501810331.7822
2020-12-10,10.18000030517578,10.25,10.15999984741211,10.25,268400,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.2,10.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2844,0.829,0.4554,RKLB,5475102413.25
2020-12-11,10.350000381469728,11.039999961853027,10.130000114440918,10.350000381469728,269400,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.258,10.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4095,0.9451,0.4644,RKLB,5528518250.3145
2020-12-14,10.489999771118164,11.039999961853027,10.140000343322754,10.300000190734863,62800,0.0,0.6,Hold,85.82468145351565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.278,10.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4509,1.0463,0.4047,RKLB,5501810331.7822
2020-12-15,10.223999977111816,10.460000038146973,10.0,10.340999603271484,101200,0.0,0.6,Hold,86.53603941696309,NaN,NaN,NaN,NaN,NaN,NaN,66.7371,10.3082,10.2091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4984,1.1367,0.3617,RKLB,5523710427.638
2020-12-16,10.5,10.56700038909912,10.25,10.4399995803833,4400,0.0,0.6,Hold,87.99120454431862,NaN,NaN,NaN,NaN,NaN,NaN,66.8516,10.3362,10.2481,NaN,NaN,NaN,NaN,NaN,NaN,38.34328314455913,NaN,1.5954,1.2284,0.3669,RKLB,5576591892.3791
2020-12-17,10.274999618530272,10.5,10.199999809265137,10.300000190734863,8200,0.0,0.6,Hold,74.48980882732164,NaN,NaN,NaN,NaN,NaN,NaN,66.34,10.3462,10.2731,NaN,NaN,NaN,NaN,NaN,NaN,38.34328314455913,NaN,1.5428,1.2913,0.2515,RKLB,5501810331.7822
2020-12-18,10.199999809265137,10.34000015258789,10.149999618530272,10.34000015258789,28000,0.0,0.6,Hold,71.91012319538628,NaN,NaN,NaN,NaN,NaN,NaN,63.6126,10.3442,10.3011,NaN,NaN,NaN,NaN,NaN,NaN,36.209567197674794,37.63204449559768,1.5151,1.3361,0.179,RKLB,5523176564.7258
2020-12-21,10.199999809265137,10.329999923706056,10.199999809265137,10.229999542236328,411000,0.0,0.6,Hold,63.26526243060315,NaN,NaN,NaN,NaN,NaN,NaN,48.6857,10.3302,10.3041,NaN,NaN,NaN,NaN,NaN,NaN,29.220869112315288,34.59123981818307,1.39,1.3469,0.0432,RKLB,5464419042.0726
2020-12-22,10.25,10.279999732971191,10.149999618530272,10.239999771118164,41900,0.0,0.6,Hold,60.43952819362711,10.5617,10.1435,9.7252,NaN,NaN,NaN,45.185,10.31,10.3091,10.1435,NaN,NaN,NaN,NaN,NaN,25.250288552378688,30.226908287456258,1.2841,1.3343,-0.0502,RKLB,5469760727.6613
2020-12-23,10.100000381469728,10.329999923706056,10.100000381469728,10.25,69500,0.0,0.6,Hold,60.86954268257915,10.5443,10.1688,9.7932,NaN,NaN,NaN,47.2878,10.272,10.3041,10.1688,NaN,NaN,NaN,NaN,NaN,22.818791087181882,25.763316250625284,1.1942,1.3063,-0.1121,RKLB,5475102413.25
2020-12-24,10.348999977111816,10.5,10.289999961853027,10.300000190734863,3100,0.0,0.6,Hold,62.499975164756954,10.5182,10.1965,9.8749,NaN,NaN,NaN,44.8171,10.272,10.3091,10.1965,NaN,NaN,NaN,32.5349,NaN,24.384800358939884,24.151293332833486,1.1491,1.2748,-0.1258,RKLB,5501810331.7822
2020-12-28,10.40999984741211,10.45199966430664,10.31999969482422,10.31999969482422,280200,0.0,0.6,Hold,57.1428409239276,10.4939,10.2215,9.9492,NaN,NaN,NaN,47.8044,10.268,10.3061,10.2215,NaN,NaN,NaN,34.1317,NaN,26.174506953818632,24.459366133313466,1.1161,1.2431,-0.127,RKLB,5512493193.5484
2020-12-29,10.380000114440918,10.604999542236328,9.970000267028809,10.289999961853027,96100,0.0,0.6,Hold,55.813971540604264,10.4802,10.2385,9.9969,NaN,NaN,NaN,45.7063,10.28,10.3051,10.2385,NaN,NaN,NaN,32.7157,NaN,25.85625412184508,25.471853811534533,1.0541,1.2053,-0.1512,RKLB,5496468646.1936
2020-12-30,10.4399995803833,10.6899995803833,10.289999961853027,10.420000076293944,356200,0.0,0.6,Hold,56.818174429177084,10.4802,10.261,10.0419,NaN,NaN,NaN,49.5331,10.316,10.313,10.261,NaN,NaN,NaN,32.772,NaN,30.926389457639576,27.652383511101096,1.0944,1.1831,-0.0887,RKLB,5565909030.6129
2020-12-31,10.68000030517578,10.68000030517578,10.109999656677246,10.109999656677246,131100,0.0,0.6,Hold,43.859635914025475,10.4724,10.264,10.0557,12.0,40.0,28.0,53.1068,10.288,10.28,10.264,NaN,NaN,NaN,25.4939,NaN,25.891772113382956,27.558138564289205,0.8725,1.121,-0.2485,RKLB,5400320343.242
