Date,Open,High,Low,Close,Volume,Dividend,MRI,MRI_Signal,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Market Cap
2016-01-04,124.97000122070312,124.97000122070312,122.3499984741211,124.22000122070312,327200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,HII,4029714961.3271
2016-01-05,124.22000122070312,127.62999725341795,123.86000061035156,127.0199966430664,365800,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1795,0.0359,0.1436,HII,4120546909.957
2016-01-06,125.87999725341795,127.58000183105467,125.08000183105467,127.47000122070312,375600,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3463,0.098,0.2483,HII,4135144356.3691
2016-01-07,125.41999816894533,127.11000061035156,123.3000030517578,124.88999938964844,377900,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3082,0.14,0.1682,HII,4051449755.4507
2016-01-08,127.75,130.27999877929688,126.1500015258789,127.22000122070312,510300,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4233,0.1967,0.2266,HII,4127034863.5166
2016-01-11,127.8499984741211,128.8699951171875,125.7699966430664,126.47000122070312,324500,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4606,0.2495,0.2112,HII,4102705486.7651
2016-01-12,127.37000274658205,129.64999389648438,127.18000030517578,129.02000427246094,390500,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6462,0.3288,0.3174,HII,4185427343.7466
2016-01-13,128.02000427246094,129.9199981689453,121.72000122070312,122.91000366210938,538400,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3965,0.3424,0.0542,HII,3987218715.813
2016-01-14,123.18000030517578,126.51000213623048,120.77999877929688,124.95999908447266,431100,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3265,0.3392,-0.0127,HII,4053719790.7017
2016-01-15,122.29000091552734,124.83000183105467,121.81999969482422,123.6500015258789,420100,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.402,125.783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1845,0.3082,-0.1238,HII,4011223245.7896
2016-01-19,124.81999969482422,124.91999816894533,119.6500015258789,121.8000030517578,428200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.468,125.541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0473,0.2371,-0.2844,HII,3951209825.0625
2016-01-20,121.04000091552734,123.29000091552734,118.1999969482422,121.9800033569336,462800,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.06,125.037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2175,0.1462,-0.3637,HII,3957048983.2661
2016-01-21,122.02999877929688,123.54000091552734,120.30999755859376,121.41000366210938,672600,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.76,124.431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3855,0.0399,-0.4253,HII,3938557567.1265
2016-01-22,122.5500030517578,123.7300033569336,121.91000366210938,122.86000061035156,434300,0.0,0.5,Hold,47.2778205705371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.34,124.228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4197,-0.052,-0.3677,HII,3985595380.1323
