Year,CAGR,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,16,4,12,0.51,0.0,10.4,237.1
2017-2019,22,17,5,0.44,0.0,10.4,258.9
2018-2020,0,21,-21,0.49,-0.1,13.4,247.7
2019-2021,-15,43,-59,0.47,-0.0,13.4,219.1
2020-2022,-37,-2,-36,0.45,-0.0,27.1,166.1
2021-2023,-21,1,-22,0.36,-0.0,27.1,159.0
2022-2024,-11,19,-31,0.32,-0.0,27.1,168.6
2023-2025,15,62,-47,0.19,-0.0,15.4,171.7
