Date,Open,High,Low,Close,Volume,Dividend,MRI,MRI_Signal,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Market Cap
2016-01-04,34.94499969482422,35.435001373291016,34.78499984741211,35.415000915527344,7517600,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,TJX,34180593083.9848
2016-01-05,35.41999816894531,35.9900016784668,35.290000915527344,35.970001220703125,8426400,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1249,0.025,0.0999,TJX,34716251632.8352
2016-01-06,35.34000015258789,35.69499969482422,34.80500030517578,35.04499816894531,8907200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0132,0.0226,-0.0094,TJX,33823485972.7192
2016-01-07,34.5,35.40999984741211,34.5,34.994998931884766,9653600,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0859,0.0009,-0.0868,TJX,33775222015.326
2016-01-08,35.1150016784668,35.244998931884766,33.380001068115234,33.46500015258789,12188600,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5095,-0.1012,-0.4083,TJX,32298557147.4933
2016-01-11,33.54999923706055,34.040000915527344,33.5,33.900001525878906,7736000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7389,-0.2287,-0.5102,TJX,32718396601.3257
2016-01-12,34.404998779296875,34.85499954223633,34.005001068115234,34.459999084472656,5549000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7831,-0.3396,-0.4435,TJX,33258873709.1382
2016-01-13,34.61000061035156,34.619998931884766,33.81999969482422,33.845001220703125,6169800,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.9503,-0.4617,-0.4886,TJX,32665311966.9225
2016-01-14,33.849998474121094,34.619998931884766,33.494998931884766,34.23500061035156,6743400,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.9816,-0.5657,-0.4159,TJX,33041718730.6112
2016-01-15,33.244998931884766,33.9900016784668,33.244998931884766,33.755001068115234,7846400,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.039,34.5085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.106,-0.6738,-0.4322,TJX,32578455058.8266
2016-01-19,34.084999084472656,34.334999084472656,33.709999084472656,34.06999969482422,6562600,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.073,34.374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1188,-0.7628,-0.356,TJX,32882458473.2579
2016-01-20,33.67499923706055,34.04999923706055,32.81999969482422,33.724998474121094,7498200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.926,34.1495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1964,-0.8495,-0.3469,TJX,32549490753.8566
2016-01-21,33.650001525878906,34.09000015258789,33.38999938964844,33.92499923706055,7644200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.942,34.0375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1976,-0.9191,-0.2785,TJX,32742514812.711
2016-01-22,34.36000061035156,34.88999938964844,34.29499816894531,34.474998474121094,6650000,0.0,0.5,Hold,43.23738953839399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.99,33.9855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0572,-0.9467,-0.1105,TJX,33273350566.5035
2016-01-25,34.53499984741211,34.65999984741211,34.1150016784668,34.380001068115234,4817600,0.0,0.5,Hold,42.654359994000444,NaN,NaN,NaN,NaN,NaN,NaN,39.2561,34.115,34.077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.9571,-0.9488,-0.0083,TJX,33181660273.1103
2016-01-26,34.435001373291016,35.08000183105469,34.31999969482422,34.845001220703125,4453600,0.0,0.5,Hold,41.91228657148655,NaN,NaN,NaN,NaN,NaN,NaN,36.7183,34.27,34.1715,NaN,NaN,NaN,NaN,NaN,NaN,57.284778464043264,NaN,-0.7599,-0.911,0.1511,TJX,33630468268.0085
2016-01-27,34.849998474121094,35.20000076293945,34.41999816894531,34.595001220703125,4484400,0.0,0.5,Hold,46.41721670062238,NaN,NaN,NaN,NaN,NaN,NaN,38.4463,34.444,34.185,NaN,NaN,NaN,NaN,NaN,NaN,62.72635936211869,NaN,-0.6547,-0.8598,0.205,TJX,33389173897.6173
2016-01-28,34.775001525878906,34.80500030517578,34.3849983215332,34.69499969482422,3821000,0.0,0.5,Hold,47.630334181246006,NaN,NaN,NaN,NaN,NaN,NaN,40.9566,34.598,34.27,NaN,NaN,NaN,NaN,NaN,NaN,72.09577368231953,64.03563716949382,-0.5417,-0.7962,0.2545,TJX,33485680631.9247
2016-01-29,34.935001373291016,35.77000045776367,34.755001068115234,35.619998931884766,8097000,0.0,0.5,Hold,68.8209801355569,NaN,NaN,NaN,NaN,NaN,NaN,52.2006,34.827,34.4085,NaN,NaN,NaN,NaN,NaN,NaN,80.2558963972805,71.69267648057291,-0.2336,-0.6836,0.4501,TJX,34378437819.8491
2016-02-01,35.470001220703125,36.244998931884766,35.23500061035156,36.10499954223633,6372600,0.0,0.6,Hold,69.09092470402192,36.1005,34.576,33.0515,NaN,NaN,NaN,60.4424,35.172,34.6435,34.576,NaN,NaN,NaN,NaN,NaN,89.38241381713921,80.57802796557975,0.1207,-0.5228,0.6435,TJX,34846536994.979
2016-02-02,36.45500183105469,36.68999862670898,36.15499877929688,36.42499923706055,7232600,0.0,0.5,Hold,67.75070384192588,36.325,34.6265,32.928,NaN,NaN,NaN,61.3791,35.488,34.879,34.6265,NaN,NaN,NaN,NaN,NaN,94.66003271950439,88.09944764464137,0.4681,-0.3246,0.7927,TJX,35155373794.7076
2016-02-03,36.57500076293945,36.64500045776367,35.5,35.9900016784668,6323000,0.0,0.5,Hold,70.0280457251462,36.3294,34.6275,32.9256,NaN,NaN,NaN,61.0284,35.767,35.1055,34.6275,NaN,NaN,NaN,90.3257,NaN,90.32570429943796,91.45605027869385,0.6345,-0.1328,0.7673,TJX,34735553403.3062
2016-02-04,35.435001373291016,35.7599983215332,34.86000061035156,35.380001068115234,6250800,0.0,0.5,Hold,60.26907504938585,36.3698,34.6443,32.9187,NaN,NaN,NaN,53.7003,35.904,35.251,34.6443,NaN,NaN,NaN,80.4049,NaN,80.40487059104181,88.46353586999471,0.619,0.0176,0.6014,TJX,34146803865.9089
2016-02-05,35.654998779296875,35.76499938964844,33.95000076293945,33.97999954223633,9205200,0.0,0.5,Hold,51.73209117221419,36.3353,34.5935,32.8517,NaN,NaN,NaN,52.7692,35.576,35.2015,34.5935,NaN,NaN,NaN,59.3454,NaN,59.34543588267562,76.6920035910518,0.2822,0.0705,0.2117,TJX,32795599447.1142
2016-02-08,33.73500061035156,34.150001525878906,33.40999984741211,34.0099983215332,8739600,0.0,0.5,Hold,49.51689678748188,36.3043,34.6208,32.9372,NaN,NaN,NaN,44.5656,35.157,35.1645,34.6208,NaN,NaN,NaN,42.2911,NaN,42.2911386956624,60.68048172312661,0.0208,0.0606,-0.0397,TJX,32824553161.8447
2016-02-09,33.76499938964844,35.11000061035156,33.7599983215332,34.82500076293945,9131400,0.105,0.5,Hold,58.23355439172964,36.3176,34.667,33.0164,43.99999999999999,80.0,36.00000000000001,53.3871,34.837,35.1625,34.667,NaN,NaN,NaN,37.5108,NaN,34.73613056542194,45.45756838125332,0.0017,0.0488,-0.0471,TJX,33715243135.0232
2016-02-10,35.125,35.48500061035156,34.63999938964844,34.689998626708984,5394800,0.0,0.5,Hold,55.78231017910341,36.3263,34.6785,33.0307,40.0,76.0,36.0,52.3637,34.577,35.172,34.6785,NaN,NaN,NaN,43.6262,NaN,37.75286490347498,38.26004472151977,-0.0442,0.0302,-0.0744,TJX,33584548989.6356
2016-02-11,34.084999084472656,34.70000076293945,33.70500183105469,33.95500183105469,7182200,0.0,0.5,Hold,46.176492697654744,36.3208,34.684,33.0472,36.0,72.0,36.0,44.9307,34.292,35.098,34.684,NaN,NaN,NaN,43.1525,NaN,33.04172934111824,35.17690827000505,-0.2482,-0.0255,-0.2227,TJX,32872965382.5906
2016-02-12,34.40999984741211,34.970001220703125,33.904998779296875,34.935001373291016,6438000,0.0,0.5,Hold,53.610933516531524,36.3452,34.719,33.0928,31.999999999999996,68.0,36.0,50.9843,34.483,35.0295,34.719,NaN,NaN,NaN,44.0999,NaN,34.0447513777886,34.94644854079394,-0.1805,-0.0565,-0.1241,TJX,33821736465.1576
2016-02-16,35.52000045776367,35.90999984741211,35.165000915527344,35.685001373291016,7850400,0.0,0.5,Hold,55.26976427843566,36.4299,34.8155,33.2011,28.000000000000004,64.0,36.0,52.791,34.818,34.9875,34.8155,NaN,NaN,NaN,52.6702,NaN,44.156571671365356,37.08101746342407,0.0462,-0.0359,0.0822,TJX,34547845644.6694
2016-02-17,35.79999923706055,36.185001373291016,35.69499969482422,35.89500045776367,6856600,0.0,0.5,Hold,58.196720128574114,36.5498,34.9068,33.2637,24.0,60.0,36.0,58.5101,35.032,34.9345,34.9068,NaN,NaN,NaN,69.3799,56.2807,63.87201220703594,47.357778418729964,0.2706,0.0254,0.2452,TJX,34751150708.0082
2016-02-18,35.79999923706055,36.0,35.380001068115234,35.80500030517578,5887400,0.0,0.5,Hold,57.00758123091447,36.6013,35.0108,33.4202,19.999999999999996,56.00000000000001,36.000000000000014,57.2238,35.255,34.916,35.0108,NaN,NaN,NaN,75.5568,54.8038,72.7134680573261,60.24735064524247,0.422,0.1047,0.3173,TJX,34664020571.7338
2016-02-19,35.44499969482422,35.849998474121094,35.125,35.79499816894531,5930800,0.0,0.5,Hold,51.24910214401746,36.6451,35.1043,33.5634,16.000000000000004,52.0,36.0,50.2191,35.623,34.9575,35.1043,NaN,NaN,NaN,75.1176,54.275,73.83132208772582,70.13893411736262,0.5331,0.1904,0.3427,TJX,34654328384.5643
2016-02-22,36.19499969482422,36.665000915527344,36.0099983215332,36.51499938964844,7373800,0.0,0.6,Hold,52.831490002492195,36.8391,35.2063,33.5734,12.0,48.0,36.0,50.7837,35.939,35.211,35.2063,NaN,NaN,NaN,80.1866,56.3592,80.13212658596889,75.55897224367361,0.776,0.3075,0.4685,TJX,35351397009.3819
