Date,Open,High,Low,Close,Volume,Dividend,MRI,MRI_Signal,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Market Cap
2019-05-10,42.0,45.0,41.060001373291016,41.56999969482422,186322500,0.0,0.8,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,UBER,86375408304.0665
2019-05-13,38.790000915527344,39.2400016784668,36.08000183105469,37.09999847412109,79442400,0.0,0.4,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.8647,-0.1729,-0.6917,UBER,77087503964.5825
2019-05-14,38.310001373291016,39.959999084472656,36.84999847412109,39.959999084472656,46661100,0.0,0.8,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.9813,-0.3346,-0.6467,UBER,83030100122.4495
2019-05-15,39.369998931884766,41.880001068115234,38.95000076293945,41.290000915527344,36086100,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.8018,-0.4281,-0.3738,UBER,85793618333.8005
2019-05-16,41.47999954223633,44.060001373291016,41.25,43.0,38115500,0.0,0.8,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3198,-0.4064,0.0866,UBER,89346706383.0
2019-05-17,41.97999954223633,43.290000915527344,41.27000045776367,41.90999984741211,20225700,0.0,0.8,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.151,-0.3553,0.2044,UBER,87081870950.6582
2019-05-20,41.18999862670898,41.68000030517578,39.459999084472656,41.59000015258789,29222300,0.0,0.8,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.079,-0.3,0.2211,UBER,86416965862.8418
2019-05-21,42.0,42.2400016784668,41.25,41.5,10802900,0.0,0.9,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.039,-0.2478,0.2088,UBER,86229960811.5
2019-05-22,41.04999923706055,41.27999877929688,40.5,41.25,9089500,0.0,0.9,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0556,-0.2094,0.1538,UBER,85710503216.25
2019-05-23,40.79999923706055,41.09000015258789,40.02000045776367,40.470001220703125,11119900,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.344,40.964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2187,-0.2112,-0.0074,UBER,84089798055.484
2019-05-24,41.27999877929688,41.5099983215332,40.5,41.5099983215332,8786800,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.264,40.958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1429,-0.1976,0.0546,UBER,86250735627.7407
2019-05-28,41.70000076293945,41.79999923706055,40.59999847412109,40.95000076293945,13391600,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.136,41.343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1903,-0.1961,0.0058,UBER,85087155687.2088
2019-05-29,40.52000045776367,40.709999084472656,39.14699935913086,39.93999862670898,14060400,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.824,41.341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4213,-0.2412,-0.1802,UBER,82988542563.6742
2019-05-30,40.06999969482422,40.380001068115234,39.5,39.79999923706055,26451900,0.0,0.5,Hold,44.34504563377975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.534,41.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6259,-0.3181,-0.3078,UBER,82697647578.5412
2019-05-31,41.150001525878906,41.56999969482422,39.40999984741211,40.40999984741211,23209800,0.0,0.5,Hold,46.4329644306423,NaN,NaN,NaN,NaN,NaN,NaN,45.4043,40.522,40.933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6605,-0.3866,-0.2739,UBER,83965125379.1582
2019-06-03,40.74399948120117,41.84999847412109,40.2400016784668,41.25,16605300,0.0,0.5,Hold,66.42914658891087,NaN,NaN,NaN,NaN,NaN,NaN,59.3243,40.47,40.867,NaN,NaN,NaN,NaN,NaN,NaN,52.330331383833595,NaN,-0.516,-0.4125,-0.1035,UBER,85710503216.25
2019-06-04,42.560001373291016,42.880001068115234,40.70000076293945,42.75,23432100,0.0,0.5,Hold,62.37800242488903,NaN,NaN,NaN,NaN,NaN,NaN,56.4053,40.83,40.983,NaN,NaN,NaN,NaN,NaN,NaN,63.21698238552631,NaN,-0.1053,-0.351,0.2458,UBER,88827248787.75
2019-06-05,42.869998931884766,45.65999984741211,42.5,45.0,28609600,0.0,0.5,Hold,65.21739402553689,NaN,NaN,NaN,NaN,NaN,NaN,55.6413,41.842,41.333,NaN,NaN,NaN,NaN,NaN,NaN,75.08558045975522,63.54429807637171,0.6479,-0.1512,0.7992,UBER,93502367145.0
2019-06-06,45.0,45.75,44.27999877929688,44.91999816894531,16403700,0.0,0.5,Hold,59.09090252290264,NaN,NaN,NaN,NaN,NaN,NaN,51.8598,42.866,41.7,NaN,NaN,NaN,NaN,NaN,NaN,83.88677401209542,74.06311228579231,1.2073,0.1205,1.0868,UBER,93336136909.8989
2019-06-07,44.91999816894531,45.66999816894531,44.130001068115234,44.15999984741211,12654700,0.0,0.5,Hold,60.99707204150154,45.2096,41.5165,37.8234,NaN,NaN,NaN,53.3248,43.616,42.069,41.5165,NaN,NaN,NaN,NaN,NaN,84.40546334999463,81.12593927394842,1.4831,0.393,1.0901,UBER,91756989307.9082
2019-06-10,44.02000045776367,44.59000015258789,42.52999877929688,42.61000061035156,11618700,0.0,0.5,Hold,54.4502656142181,45.2939,41.5685,37.8431,NaN,NaN,NaN,57.2206,43.888,42.179,41.5685,NaN,NaN,NaN,NaN,NaN,71.9319459152278,80.07472775910595,1.3894,0.5923,0.7972,UBER,88536353802.617
2019-06-11,43.220001220703125,43.650001525878906,41.79999923706055,42.45000076293945,9095000,0.0,0.5,Hold,54.11969287868828,44.9243,41.836,38.7477,NaN,NaN,NaN,52.8232,43.828,42.329,41.836,NaN,NaN,NaN,71.3357,NaN,59.46288050922709,71.93342992481651,1.2702,0.7279,0.5423,UBER,88203901258.7088
2019-06-12,42.52000045776367,42.650001525878906,41.709999084472656,42.16999816894531,5965300,0.0,0.5,Hold,53.97923167492964,44.9077,41.9465,38.9853,NaN,NaN,NaN,53.5112,43.262,42.552,41.9465,NaN,NaN,NaN,59.2676,NaN,49.41693429628,60.27058690691163,1.1096,0.8042,0.3054,UBER,87622103362.1489
2019-06-13,43.04999923706055,44.34999847412109,42.79999923706055,44.310001373291016,10178900,0.0,0.5,Hold,64.86067942346115,45.2213,42.0975,38.9737,NaN,NaN,NaN,58.3347,43.14,43.003,42.0975,NaN,NaN,NaN,62.822,NaN,57.99889501081399,55.62623660544036,1.3724,0.9179,0.4546,UBER,92068667035.5758
2019-06-14,44.75,44.79999923706055,43.11000061035156,43.22999954223633,7902200,0.0,0.5,Hold,56.635803740991605,45.2484,42.109,38.9696,NaN,NaN,NaN,54.5398,42.954,43.285,42.109,NaN,NaN,NaN,62.4601,NaN,61.93649258561501,56.45077396423633,1.3594,1.0062,0.3532,UBER,89824606419.4747
2019-06-17,43.27999877929688,44.07899856567383,42.93000030517578,43.77999877929688,6557600,0.0,0.5,Hold,60.92662618671622,45.4272,42.2025,38.9778,4.0000000000000036,72.0,68.0,56.141,43.188,43.538,42.2025,NaN,NaN,NaN,70.0641,NaN,70.06411363710333,63.33316707784411,1.4357,1.0921,0.3436,UBER,90967411543.766
2019-06-18,44.29999923706055,44.88999938964844,43.75,43.86000061035156,7313600,0.0,0.5,Hold,66.30615368649624,45.609,42.316,39.023,0.0,68.0,68.0,61.3454,43.47,43.649,42.316,NaN,NaN,NaN,67.7924,NaN,67.3966239192469,66.46574338065508,1.4931,1.1723,0.3208,UBER,91133641778.867
2019-06-19,44.459999084472656,45.5,43.95000076293945,44.86000061035156,10331500,0.0,0.6,Hold,69.64284920967997,45.9405,42.484,39.0275,0.0,64.0,64.0,71.4374,44.008,43.635,42.484,NaN,NaN,NaN,76.021,NaN,75.43883358555459,70.96652371396827,1.7047,1.2787,0.4259,UBER,93211472159.867
2019-06-20,45.02999877929688,45.290000915527344,43.5099983215332,43.86000061035156,9567400,0.0,0.6,Hold,62.99924137302571,46.0719,42.6145,39.1571,0.0,60.0,60.0,63.9997,43.918,43.529,42.6145,NaN,NaN,NaN,76.4249,NaN,73.95005669283205,72.26183806587785,1.6654,1.3561,0.3093,UBER,91133641778.867
2019-06-21,43.84999847412109,44.13999938964844,43.380001068115234,44.0,4974000,0.0,0.5,Hold,60.93873666525854,46.1464,42.791,39.4356,31.999999999999996,56.00000000000001,24.00000000000001,58.6518,44.072,43.513,42.791,NaN,NaN,NaN,77.1316,NaN,72.33580490140002,73.90823172659556,1.6409,1.413,0.2279,UBER,91424536764.0
2019-06-24,44.0,44.06999969482422,42.81999969482422,43.09000015258789,5985100,0.0,0.5,Hold,51.41903150689686,46.1723,42.87,39.5677,28.000000000000004,52.0,23.999999999999996,50.0059,43.934,43.561,42.87,NaN,NaN,NaN,68.1963,69.1516,55.067898056060415,67.11791988343083,1.4358,1.4176,0.0182,UBER,89533711434.3418
2019-06-25,43.27999877929688,43.790000915527344,42.44300079345703,43.09000015258789,5753300,0.0,0.5,Hold,40.18500287964345,46.1537,42.977,39.8003,24.0,48.0,24.0,36.0969,43.78,43.625,42.977,NaN,NaN,NaN,64.3092,68.4489,44.554466165535096,57.31938970766518,1.2588,1.3858,-0.127,UBER,89533711434.3418
2019-06-26,43.25,43.400001525878906,42.36000061035156,42.5,8109100,0.0,0.5,Hold,38.18360902950279,45.9561,43.105,40.2539,19.999999999999996,43.99999999999999,23.999999999999996,24.3163,43.308,43.658,43.105,NaN,NaN,NaN,56.0562,68.1278,29.422130586521394,43.014831602705634,0.9971,1.3081,-0.311,UBER,88307791192.5
2019-06-27,43.34999847412109,45.29999923706055,43.20000076293945,45.130001068115234,20155100,0.0,0.5,Hold,54.00495689804528,45.9,43.3715,40.843,16.000000000000004,40.0,23.999999999999996,39.4502,43.562,43.74,43.3715,NaN,NaN,NaN,66.2248,68.4681,48.115151593173074,40.697249448409856,1.2647,1.2994,-0.0347,UBER,93772487313.8923
2019-06-28,45.09999847412109,47.08000183105469,45.08000183105469,46.380001068115234,28657000,0.0,0.5,Hold,65.96103972870127,46.1352,43.67,41.2048,12.0,100.0,88.0,55.5233,44.038,44.055,43.67,NaN,NaN,NaN,76.2417,69.8462,65.71721031651786,47.75149749873744,1.6852,1.3766,0.3086,UBER,96369775290.1423
2019-07-01,46.97999954223633,47.040000915527344,44.060001373291016,44.27000045776367,17660500,0.0,0.6,Hold,56.61336629052004,46.0174,43.821,41.6246,7.9999999999999964,96.0,88.0,52.0957,44.274,44.104,43.821,NaN,NaN,NaN,78.6477,70.7046,74.95812090596272,62.93016093855122,1.6092,1.4231,0.1861,UBER,91985551918.0253
2019-07-02,44.54999923706055,44.68000030517578,43.75,44.0,11881300,0.0,0.6,Hold,56.65454842054975,46.0219,43.8835,41.7451,4.0000000000000036,92.0,88.0,50.0356,44.456,44.118,43.8835,NaN,NaN,NaN,62.7888,70.2042,56.46086865110351,65.71206662452802,1.4823,1.4349,0.0473,UBER,91424536764.0
2019-07-03,44.0,44.459999084472656,43.790000915527344,44.22999954223633,3380000,0.0,0.6,Hold,49.66215454287119,45.9257,43.845,41.7643,0.0,88.0,88.0,47.7901,44.802,44.055,43.845,NaN,NaN,NaN,48.5093,67.453,40.67886881198796,57.36595278968472,1.4076,1.4295,-0.0219,UBER,91902436800.4747
2019-07-05,44.310001373291016,44.54999923706055,43.0099983215332,43.52999877929688,8239500,0.0,0.6,Hold,51.30889686372717,45.797,43.7755,41.754,4.0000000000000036,84.0,80.0,47.6847,44.482,44.022,43.7755,NaN,NaN,NaN,41.1545,63.926,33.050814125152264,43.396850529414586,1.206,1.3848,-0.1787,UBER,90447953948.516
2019-07-08,43.59000015258789,43.84999847412109,42.75,42.95000076293945,9304100,0.0,0.6,Hold,46.38817278019674,45.7604,43.715,41.6696,0.0,80.0,80.0,46.864,43.796,43.917,43.715,NaN,NaN,NaN,34.6369,59.6765,25.635567193612047,33.12175004358409,0.9288,1.2936,-0.3647,UBER,89242816449.2088
2019-07-09,43.18000030517578,44.22999954223633,42.97999954223633,44.20000076293945,5251600,0.0,0.6,Hold,51.342812625141505,45.7818,43.7945,41.8072,0.0,76.0,76.0,46.1201,43.782,44.028,43.7945,NaN,NaN,NaN,34.4507,56.302,25.42371146240805,28.036697593724124,0.9287,1.2206,-0.2919,UBER,91840104425.4588
2019-07-10,44.47999954223633,44.79999923706055,43.560001373291016,43.70000076293945,9746500,0.0,0.6,Hold,45.23026372545975,45.7423,43.857,41.9717,0.0,72.0,72.0,45.847,43.722,44.089,43.857,NaN,NaN,NaN,35.5059,53.4216,26.624290132436773,25.89452292948562,0.8269,1.1419,-0.3149,UBER,90801189234.9588
2019-07-11,44.09999847412109,44.290000915527344,43.310001373291016,43.9900016784668,8050900,0.0,0.6,Hold,50.56769021595183,45.658,43.948,42.238,19.999999999999996,68.0,48.0,46.3373,43.674,44.238,43.948,NaN,NaN,NaN,39.3201,51.748,33.96892746689081,28.672309687245214,0.7906,1.0716,-0.2811,UBER,91403761947.7593
2019-07-12,44.15999984741211,44.2400016784668,43.38999938964844,43.9900016784668,8760500,0.0,0.6,Hold,49.95579876074633,45.6337,43.932,42.2303,16.000000000000004,64.0,48.0,50.921,43.766,44.124,43.932,NaN,NaN,NaN,35.3752,48.6631,32.48588346857186,31.02636702263315,0.753,1.0079,-0.2549,UBER,91403761947.7593
2019-07-15,44.20000076293945,44.70000076293945,43.970001220703125,44.52999877929688,5811200,0.0,0.6,Hold,56.5813473833231,45.685,43.997,42.309,12.0,60.0,48.0,54.7802,44.082,43.939,43.997,NaN,NaN,NaN,38.3474,44.8736,38.34744986476152,34.93408693340807,0.813,0.9689,-0.1559,UBER,92525784329.516
2019-07-16,44.59999847412109,44.97999954223633,44.02000045776367,44.130001068115234,5613300,0.0,0.6,Hold,54.58554343643111,45.7003,44.0145,42.3287,7.9999999999999964,56.00000000000001,48.000000000000014,54.7713,44.068,43.925,44.0145,NaN,NaN,NaN,39.3361,40.9425,39.336145863640816,36.72315973232474,0.778,0.9307,-0.1527,UBER,91694656932.8923
2019-07-17,44.060001373291016,44.34999847412109,43.52000045776367,43.619998931884766,5854100,0.0,0.6,Hold,54.973353014373544,45.6963,44.0025,42.3087,4.0000000000000036,52.0,48.0,55.5175,44.052,43.887,44.0025,NaN,NaN,NaN,36.7231,38.3359,34.522290392026896,37.401962040143076,0.6491,0.8744,-0.2253,UBER,90634958999.8577
2019-07-18,43.5,43.84999847412109,43.18999862670898,43.709999084472656,4078700,0.0,0.6,Hold,41.85778436892335,45.5938,43.945,42.2962,0.0,48.0,48.0,47.0673,43.996,43.835,43.945,NaN,NaN,NaN,30.9322,36.5782,26.587738587335092,33.48205828100094,0.5571,0.8109,-0.2539,UBER,90821964051.1995
2019-07-19,43.900001525878906,44.08599853515625,43.15999984741211,43.18000030517578,4021000,0.0,0.6,Hold,29.999985694878475,45.5948,43.911,42.2272,36.0,43.99999999999999,7.999999999999993,30.5714,43.834,43.8,43.911,NaN,NaN,NaN,24.2231,34.8851,17.42884358663262,26.17962418866487,0.3822,0.7252,-0.343,UBER,89720716485.6835
2019-07-22,43.25,43.720001220703125,43.0099983215332,43.68999862670898,3815300,0.0,0.6,Hold,45.468731373530694,45.5816,43.8955,42.2094,31.999999999999996,40.0,8.000000000000004,35.2604,43.666,43.874,43.8955,NaN,NaN,NaN,24.7175,33.8931,24.78219953645937,22.932927236809025,0.3336,0.6469,-0.3133,UBER,90780406492.4242
2019-07-23,43.75,44.310001373291016,43.11000061035156,43.36000061035156,5110100,0.0,0.9,Buy,45.046437800274944,45.5721,43.909,42.2459,28.000000000000004,36.0,7.9999999999999964,43.8937,43.512,43.79,43.909,NaN,NaN,NaN,22.2457,32.6726,26.510007170254056,22.90701676444868,0.2316,0.5638,-0.3322,UBER,90094726588.367
2019-07-24,43.36000061035156,43.869998931884766,43.36000061035156,43.7599983215332,3775700,0.0,0.6,Hold,46.455490525957245,45.5625,43.9425,42.3225,24.0,31.999999999999996,7.9999999999999964,44.1223,43.54,43.796,43.9425,NaN,NaN,NaN,26.3418,31.7562,38.26604012104385,29.85274894258576,0.222,0.4955,-0.2735,UBER,90925853984.9907
2019-07-25,43.720001220703125,43.959999084472656,43.209999084472656,43.400001525878906,4412000,0.0,0.6,Hold,48.96663314900636,45.4841,43.9875,42.4909,19.999999999999996,28.000000000000004,8.000000000000007,46.1477,43.478,43.737,43.9875,NaN,NaN,NaN,21.953,30.0195,33.93125446544904,32.90243391891565,0.1462,0.4256,-0.2794,UBER,90177841705.9175
2019-07-26,43.41999816894531,44.959999084472656,43.38999938964844,44.52000045776367,7598800,0.0,0.6,Hold,61.493431782131765,45.3786,43.957,42.5354,16.000000000000004,24.0,7.9999999999999964,56.3469,43.746,43.79,43.957,NaN,NaN,NaN,28.5167,29.3337,50.479838699281764,40.892377761924884,0.2896,0.3984,-0.1089,UBER,92505009513.2753
2019-07-29,45.0,45.62699890136719,43.119998931884766,43.880001068115234,8652200,0.0,0.6,Hold,47.42764938069293,44.6807,43.832,42.9833,12.0,19.999999999999996,7.9999999999999964,47.9158,43.784,43.725,43.832,NaN,NaN,NaN,27.4098,28.2399,46.46412418341242,43.62507244938107,0.2817,0.3751,-0.0933,UBER,91175199337.6423
