Date,Open,High,Low,Close,Volume,Dividend,MRI,MRI_Signal,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Market Cap
2016-01-04,2.388000011444092,2.421999931335449,2.3359999656677246,2.365000009536743,4653000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,SMCI,1416610002.9324
2016-01-05,2.374000072479248,2.407000064849853,2.303999900817871,2.311000108718872,4583000,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1825,-0.0365,-0.146,SMCI,1384264633.2295
2016-01-06,2.2780001163482666,2.296999931335449,2.25,2.2929999828338623,3045000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.385,-0.1062,-0.2788,SMCI,1373482748.1217
2016-01-07,2.25,2.2669999599456787,2.200000047683716,2.203000068664551,4527000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.8477,-0.2545,-0.5932,SMCI,1319573751.0133
2016-01-08,2.2079999446868896,2.253000020980835,2.181999921798706,2.196000099182129,4564000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2288,-0.4494,-0.7794,SMCI,1315380843.297
2016-01-11,2.2039999961853027,2.246000051498413,2.125,2.1519999504089355,4487000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.6702,-0.6935,-0.9767,SMCI,1289025219.3515
2016-01-12,2.4489998817443848,2.845000028610229,2.447000026702881,2.726999998092652,38032000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0143,-0.5577,0.5434,SMCI,1633444169.0135
2016-01-13,2.75,2.7660000324249268,2.496999979019165,2.5,12180000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4936,-0.3474,0.8411,SMCI,1497473570.0
2016-01-14,2.510999917984009,2.510999917984009,2.3329999446868896,2.444999933242798,9304000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6983,-0.1383,0.8366,SMCI,1464529111.4731
2016-01-15,2.3499999046325684,2.4539999961853027,2.302000045776367,2.443000078201294,6390000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4534,2.3635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.843,0.058,0.785,SMCI,1463331219.4457
2016-01-19,2.476999998092652,2.509000062942505,2.407999992370605,2.477999925613404,7282000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5186,2.3748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0622,0.2588,0.8034,SMCI,1484295758.0272
