Date,Open,High,Low,Close,Volume,Dividend,MRI,MRI_Signal,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Market Cap
2016-01-04,103.12000274658205,103.43000030517578,101.7300033569336,102.9800033569336,12531500,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,DIS,168153485466.2259
2016-01-05,102.66999816894533,102.66999816894533,99.88999938964844,100.9000015258789,16212900,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1614,-0.0323,-0.1291,DIS,164757103798.7658
2016-01-06,99.37999725341795,101.45999908447266,99.36000061035156,100.36000061035156,13934500,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3284,-0.0915,-0.2369,DIS,163875344497.9292
2016-01-07,98.95999908447266,101.3499984741211,98.5199966430664,99.5,14680200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5234,-0.1779,-0.3455,DIS,162471071178.5406
2016-01-08,100.62999725341795,100.91999816894533,99.0,99.25,10691600,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6906,-0.2804,-0.4102,DIS,162062831759.7521
2016-01-11,100.20999908447266,100.4499969482422,98.5500030517578,99.91999816894533,9583200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7618,-0.3767,-0.3851,DIS,163156867448.9843
2016-01-12,100.97000122070312,101.8499984741211,100.33999633789062,101.45999908447266,8863900,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6878,-0.4389,-0.2489,DIS,165671503331.2319
2016-01-13,101.87999725341795,101.87999725341795,98.12000274658205,98.4800033569336,11615400,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.8571,-0.5225,-0.3345,DIS,160805527334.2522
2016-01-14,98.6500015258789,99.91000366210938,97.19000244140624,99.11000061035156,11147500,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.9309,-0.6042,-0.3267,DIS,161834242013.3534
2016-01-15,95.62000274658205,96.87999725341795,93.45999908447266,93.9000015258789,22337000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.574,99.586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.394,-0.7622,-0.6318,DIS,153326967728.8881
