Date,Open,High,Low,Close,Volume,Dividend,MRI,MRI_Signal,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Market Cap
2016-01-04,121.26000213623048,122.0,119.05999755859376,120.8000030517578,3063700,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,EXPE,13427571991.7255
2016-01-05,121.25,122.12999725341795,118.38999938964844,119.93000030517578,3723800,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0575,-0.0115,-0.046,EXPE,13330866686.4226
2016-01-06,117.55999755859376,120.16000366210938,116.51000213623048,119.04000091552734,2123200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1608,-0.0414,-0.1195,EXPE,13231939430.1476
2016-01-07,117.01000213623048,117.77999877929688,114.0,114.80999755859376,2008800,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5216,-0.1374,-0.3842,EXPE,12761749965.7151
2016-01-08,116.05999755859376,116.5,111.25,111.41000366210938,2456100,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.029,-0.3157,-0.7133,EXPE,12383823690.058
2016-01-11,112.11000061035156,112.77999877929688,109.25,111.1999969482422,2177900,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115.278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4341,-0.5394,-0.8947,EXPE,12360481153.2895
2016-01-12,112.0500030517578,113.12000274658205,110.1500015258789,111.9000015258789,1847100,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.6914,-0.7698,-0.9216,EXPE,12438286931.0597
2016-01-13,112.44000244140624,112.91000366210938,105.33000183105467,106.37000274658205,3646400,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.2583,-1.0675,-1.1908,EXPE,11823601022.1968
2016-01-14,106.73999786376952,109.48999786376952,102.87000274658205,107.66999816894533,2696300,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.5945,-1.3729,-1.2216,EXPE,11968100144.7521
2016-01-15,103.55999755859376,104.0199966430664,99.55999755859376,102.76000213623048,4698600,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.98,112.589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.1811,-1.7345,-1.4465,EXPE,11422328638.938
