Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,rate_vs,shares_vs,Close_vs
2023-05-11,7.38647985458374,7.423206709418532,7.423206709418532,7.363850791016232,7.38647985458374,12700,2000.0,0,2000.0,0.0,0.0,0.0,2000,Monthly invest,0.0,0.0,0.0,0.0,0.0,0.0,7.38647985458374,0.0,NVDY,0.0,0.0,369.3429260253906
2023-05-12,7.357914924621582,7.419496884618964,7.452884677206019,7.271107088442258,7.357914924621582,35100,2000.0,0,2000.0,0.0,0.0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,7.38647985458374,-0.0247,NVDY,-0.21458046109068363,0.0,368.8454895019531
2023-05-15,7.473659038543701,7.404657413129639,7.48627233018864,7.323043203648988,7.473659038543701,16500,1990.060033478737,0,2.0667292261125567,1987.9933042526245,266.0,-0.4969983260631472,2000,Buy all cash ,0.0,0.0,0.0,0.0,0.0,0.0,7.473659038543701,0.0612,NVDY,0.3366017061121127,0.0,370.1232299804688
2023-05-16,7.549339294433594,7.475144032012352,7.645792852549822,7.475144032012352,7.549339294433594,21800,2010.1909815454485,0,2.0667292261125567,2008.124252319336,266.0,0.5095490772724309,2000,,0.0,0.0,0.0,0.0,0.0,0.0,7.549339294433594,0.1767,NVDY,-0.7195027669270928,0.0,367.6749877929688
2023-05-17,7.731115818023682,7.582726021700249,7.731115818023682,7.582726021700249,7.731115818023682,15400,2058.5435368204116,0,2.0667292261125567,2056.4768075942993,266.0,2.9271768410205734,2000,,0.0,7.4997,0.0,0.0,0.0,0.0,7.731115818023682,0.3947,NVDY,1.1739130955116295,0.0,372.0642700195313
2023-05-18,7.905472278594971,7.77934079814621,7.916601776603356,7.757082509707673,7.905472278594971,33400,2104.9223553323745,0,2.0667292261125567,2102.855626106262,266.0,5.246117766618719,2000,,0.0,7.6035,0.0,0.0,0.0,0.0,7.905472278594971,0.6559,NVDY,2.7433387905943647,0.0,375.7024841308594
2023-05-19,7.886925220489502,7.916603179526273,7.916603179526273,7.823859469089066,7.886925220489502,35300,2099.98883787632,0,2.0667292261125567,2097.9221086502075,266.0,4.9994418938160035,2000,,0.0,7.7093,0.0,0.0,0.0,0.0,7.905472278594971,0.7638,NVDY,2.4866715973498756,0.0,375.10748291015625
2023-05-22,7.879134654998779,7.864666800563383,7.92031288440761,7.805310883452427,7.879134654998779,19000,2097.9165474557876,0,2.0667292261125567,2095.8498182296753,266.0,4.895827372789374,2000,,0.0,7.7904,0.0,0.0,0.0,0.0,7.905472278594971,0.7782,NVDY,2.5750313553155593,0.0,375.3123168945313
2023-05-23,7.775632381439209,7.8349890073813535,7.857247299873182,7.7682134223275074,7.775632381439209,19600,2070.384942688942,0,2.0667292261125567,2068.3182134628296,266.0,3.51924713444709,2000,,0.0,7.8357,0.0,0.0,0.0,0.0,7.905472278594971,0.6522,NVDY,0.7657889571844194,0.0,371.1181640625
2023-05-24,7.724066257476807,7.682888030628624,7.73111515251876,7.601273826570789,7.724066257476807,22600,2056.668353714943,0,2.0667292261125567,2054.6016244888306,266.0,2.8334176857471416,2000,,0.0,7.8342,0.0,0.0,0.0,0.0,7.905472278594971,0.4877,NVDY,-0.4333867091758776,0.0,368.3382568359375
2023-05-25,8.340256690979004,8.461936113215852,8.461936113215852,8.161446683447238,8.340256690979004,98000,2220.5750090265274,0,2.0667292261125567,2218.508279800415,266.0,11.028750451326363,2000,,0.0,7.9212,0.0,0.0,0.0,0.0,8.340256690979004,0.8596,NVDY,0.9509205537683769,0.0,371.5473327636719
2023-05-26,8.593632698059082,8.391451377490041,8.60513226172038,8.339514417589546,8.593632698059082,42600,2287.973026909828,0,2.0667292261125567,2285.906297683716,266.0,14.398651345491409,2000,,0.0,8.0625,0.0,0.0,0.0,0.0,8.593632698059082,1.2352,NVDY,3.033667470894592,0.0,376.3755187988281
2023-05-30,8.824006080627441,9.827122086683993,9.83083191948753,8.795811917383165,8.824006080627441,34900,2349.2523466730117,0,2.0667292261125567,2347.1856174468994,266.0,17.462617333650577,2000,,0.0,8.2515,0.0,0.0,0.0,0.0,8.824006080627441,1.5651,NVDY,3.084153119255518,0.0,376.4925537109375
2023-05-31,8.469354629516602,8.77726368426167,8.85999090590841,8.469354629516602,8.469354629516602,33500,2254.9150606775283,0,2.0667292261125567,2252.848331451416,266.0,12.745753033876417,2000,,74.47595475982567,8.3903,0.0,0.0,0.0,0.0,8.824006080627441,1.3806,NVDY,2.200568704044109,0.0,374.4442443847656
2023-06-01,8.840331077575684,8.610326348043749,8.866299205127364,8.584358220492067,8.840331077575684,49100,3348.644210457802,0,6.999063134193648,3341.6451473236084,378.0,11.62147368192672,3000,Buy all cash Monthly invest,78.141641030469,8.6135,0.0,0.0,0.0,0.0,8.840331077575684,1.4577,NVDY,3.1278368693332865,3.0,378.03369140625
2023-06-02,8.769845008850098,8.951622595907057,8.951622595907057,8.699360298564454,8.769845008850098,47600,3322.0004764795303,0,6.999063134193648,3315.001413345337,378.0,10.733349215984344,3000,,76.89373049521713,8.6994,0.0,0.0,0.0,0.0,8.840331077575684,1.3426,NVDY,5.514870454076167,3.0,383.5836791992188
2023-06-05,8.788764953613281,8.740167056974649,8.795813141616215,8.6808111390132,8.788764953613281,23500,3329.1522156000137,0,6.999063134193648,3322.1531524658203,378.0,10.97174052000045,3000,,76.00881176083388,8.7385,0.0,0.0,0.0,0.0,8.840331077575684,1.1818,NVDY,5.196051537681306,3.0,382.8424072265625
2023-06-06,8.71790885925293,8.766135277778147,8.777264777858596,8.578793292349959,8.71790885925293,69200,3302.368611931801,0,6.999063134193648,3295.3695487976074,378.0,10.078953731060025,3000,,73.15494961344609,8.7172,0.0,0.0,0.0,0.0,8.840331077575684,0.931,NVDY,5.535845037377889,3.0,383.6324462890625
2023-06-07,8.493390083312988,8.808329236863763,8.892619206555054,8.467337165411909,8.493390083312988,60400,3217.500514626503,0,6.999063134193648,3210.5014514923096,378.0,7.250017154216759,3000,,64.85271368245989,8.722,0.0,0.0,0.0,0.0,8.840331077575684,0.5209,NVDY,4.994653536316001,3.0,382.3741455078125
2023-06-08,8.65124225616455,8.478830137971368,8.678061756599806,8.46925184935543,8.65124225616455,37200,3277.1686359643936,0,6.999063134193648,3270.1695728302,378.0,9.238954532146447,3000,,64.62519588405496,8.6842,8.1579,0.0,0.0,0.0,8.840331077575684,0.3226,NVDY,5.980511453583141,3.0,384.6663208007813
2023-06-09,8.697216987609863,8.689554066236479,8.789169851761269,8.658903111519344,8.697216987609863,25500,3294.5470844507217,0,6.999063134193648,3287.5480213165283,378.0,9.818236148357396,3000,,65.72139945115427,8.6697,8.2235,0.0,0.0,0.0,8.840331077575684,0.1809,NVDY,6.257420579938959,3.0,385.3101501464844
2023-06-12,8.804496765136719,8.770014342677767,8.804496765136719,8.666567806077468,8.804496765136719,43500,3335.098840355873,0,6.999063134193648,3328.0997772216797,378.0,11.169961345195766,3000,,67.28664153368999,8.6729,8.2958,0.0,0.0,0.0,8.840331077575684,0.1274,NVDY,7.780230454834673,3.0,388.8507690429688
2023-06-13,8.996064186096191,8.904111316091077,8.996064186096191,8.831315019962526,8.996064186096191,35600,3407.5113254785538,0,6.999063134193648,3400.5122623443604,378.0,13.583710849285136,3000,,72.07257350809269,8.7285,8.3719,0.0,0.0,0.0,8.996064186096191,0.1929,NVDY,8.883561789217246,3.0,391.41607666015625
2023-06-14,9.035146713256836,8.984572586661233,9.038211590390928,8.946258699378614,9.035146713256836,61000,3422.2845207452774,0,6.999063134193648,3415.285457611084,378.0,14.076150691509248,3000,,73.81959160944233,8.8368,8.4462,0.0,0.0,0.0,9.035146713256836,0.2142,NVDY,9.013596330375087,3.0,391.7184143066406
2023-06-15,9.038211822509766,9.030548898701118,9.049706208222734,8.97690989359387,9.038211822509766,55300,3423.443132042885,0,6.999063134193648,3416.4440689086914,378.0,14.114771068096154,3000,,66.31513993373707,8.9142,8.5116,0.0,0.0,0.0,9.038211822509766,0.1798,NVDY,11.17412279118934,3.0,396.7417602539063
2023-06-16,8.992233276367188,9.179970488815846,9.187633411146768,8.992233276367188,8.992233276367188,83600,3406.0632416009903,0,6.999063134193648,3399.064178466797,378.0,13.535441386699688,3000,,60.3179799063005,8.9732,8.5659,0.0,0.0,0.0,9.038211822509766,0.0771,NVDY,10.544859041094519,3.0,395.2786865234375
2023-06-20,9.24893856048584,9.088020789182671,9.256601485494741,9.015225193928364,9.24893856048584,66600,3503.097838997841,0,6.999063134193648,3496.0987758636475,378.0,16.76992796659469,3000,,60.851661599339906,9.0621,8.634,0.0,0.0,0.0,9.24893856048584,0.1569,NVDY,9.760359748628282,3.0,393.4546813964844
2023-06-21,9.10717487335205,9.24893528188109,9.24893528188109,8.957750811754005,9.10717487335205,65600,3449.5111652612686,0,6.999063134193648,3442.512102127075,378.0,14.983705508708955,3000,,68.27537322527739,9.0843,8.6954,0.0,0.0,0.0,9.24893856048584,0.0567,NVDY,8.833225414397397,3.0,391.2990417480469
2023-06-22,9.117902755737305,9.01522208071752,9.176139796451256,8.938594318643743,9.117902755737305,49900,3453.5663048028946,0,6.999063134193648,3446.567241668701,378.0,15.118876826763161,3000,,60.02224448966802,9.1009,8.7625,0.0,0.0,0.0,9.24893856048584,-0.0394,NVDY,9.445727873580871,3.0,392.72314453125
2023-06-23,8.973077774047852,9.030548236847382,9.07997284947051,8.938595350212816,8.973077774047852,53800,3398.8224617242813,0,6.999063134193648,3391.823398590088,378.0,13.294082057476043,3000,,56.96423844522367,9.0879,8.825,0.0,0.0,0.0,9.24893856048584,-0.2387,NVDY,8.178786914131912,3.0,389.7774353027344
2023-06-26,8.689555168151855,9.042041557485623,9.088017630003312,8.55928841139091,8.689555168151855,102200,3291.650916695595,0,6.999063134193648,3284.6518535614014,378.0,9.7216972231865,3000,,47.12221797437386,9.0273,8.8424,0.0,0.0,0.0,9.24893856048584,-0.5902,NVDY,7.486586288610447,3.0,388.16802978515625
2023-06-27,8.936297416687012,8.720208216364494,8.946259364278124,8.63974897401348,8.936297416687012,54000,3384.919486641884,0,6.999063134193648,3377.9204235076904,378.0,12.830649554729456,3000,,55.74826006172056,8.9648,8.8596,0.0,0.0,0.0,9.24893856048584,-0.6362,NVDY,9.33665479020329,3.0,392.4695434570313
2023-06-28,8.781509399414062,8.701050163924256,8.93476421608916,8.678062124117144,8.781509399414062,69700,3326.409616112709,0,6.999063134193648,3319.4105529785156,378.0,10.880320537090293,3000,,57.8726502439332,8.8997,8.8574,0.0,0.0,0.0,9.24893856048584,-0.7759,NVDY,9.412152789672355,3.0,392.6450805664063
2023-06-29,8.739364624023438,8.888788719512283,8.888788719512283,8.678062693332455,8.739364624023438,53700,3310.478891015053,0,6.999063134193648,3303.4798278808594,378.0,10.349296367168437,3000,,52.57041283829457,8.824,8.8709,0.0,0.0,0.0,9.24893856048584,-0.8842,NVDY,10.059070366138137,3.0,394.1492004394531
