Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2015-01-02,165.81,164.06,166.47,163.81,165.81,565800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.81,0.00,0.00,0.00,False,False,165.81,1010000.00,0,1010000.00,0.00,0.00,0.00,1010000,Monthly invest,0.00,0.00,0.00,AVB,0.00
2015-01-05,166.93,165.66,166.98,165.13,166.93,1130700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.93,0.00,0.00,0.04,False,False,165.81,1007487.70,0,505028.43,502459.28,3010.00,-0.25,1010000,week +buy 50% ,0.00,0.00,0.00,AVB,-0.25
2015-01-06,169.20,167.57,169.83,166.95,169.20,983500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169.20,0.00,0.00,0.15,False,False,165.81,1013064.95,0,252680.17,760384.79,4494.00,0.30,1010000,week +buy 50% ,0.00,0.00,0.00,AVB,-0.86
2015-01-07,171.16,170.38,171.51,169.00,171.16,815700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.16,0.00,0.00,0.29,False,False,165.81,1021245.07,0,126420.57,894824.50,5228.00,1.11,1010000,week +buy 50% ,0.00,0.00,0.00,AVB,0.00
2015-01-08,172.75,171.16,173.12,170.41,172.75,785400,0.00,0.00,169.17,0.00,0.00,0.00,0.00,172.75,0.00,0.00,0.42,False,False,165.81,1029557.57,0,126420.57,903137.00,5228.00,1.94,1010000,,0.00,0.00,0.00,AVB,1.54
2015-01-09,173.28,173.13,174.44,171.35,173.28,603300,0.00,0.00,170.66,0.00,0.00,0.00,0.00,173.28,0.00,0.00,0.50,False,False,165.81,1032328.40,0,126420.57,905907.83,5228.00,2.21,1010000,,0.00,0.00,0.00,AVB,0.79
2015-01-12,174.78,174.99,175.65,173.96,174.78,736800,0.00,0.00,172.23,0.00,0.00,0.00,0.00,174.78,0.00,0.00,0.57,False,False,165.81,1039856.67,0,63360.82,976495.85,5587.00,2.96,1010000,week +buy 50% ,0.00,0.00,0.00,AVB,0.10
2015-01-13,174.60,175.19,176.04,173.70,174.60,626900,0.00,0.00,173.31,0.00,0.00,0.00,0.00,174.78,0.00,0.00,0.57,False,False,165.81,1038851.05,0,63360.82,975490.23,5587.00,2.86,1010000,,0.00,0.00,0.00,AVB,-0.14
2015-01-14,176.85,174.50,176.88,173.57,176.85,677100,0.00,0.00,174.45,0.00,0.00,0.00,0.00,176.85,0.00,0.00,0.62,False,False,165.81,1051421.80,0,63360.82,988060.98,5587.00,4.10,1010000,,0.00,0.00,0.00,AVB,-0.70
2015-01-15,177.50,177.06,177.89,176.49,177.50,603900,0.00,0.00,175.40,0.00,0.00,0.00,0.00,177.50,0.00,0.00,0.64,False,False,165.81,1055053.32,0,63360.82,991692.50,5587.00,4.46,1010000,,0.00,0.00,0.00,AVB,-1.56
