Date,rate_0025N0.KS_5D,rate_VOO_20D
2025-03,0.0,0.0
2025-03,0.0,-1.923322187151236
2025-03,0.0,-2.3724561604636207
2025-03,0.0,-5.616297168241218
2025-03,0.0,-4.647203518513287
2025-04,0.0,-4.5996899355276
2025-04,0.0,-3.636420136371072
2025-04,0.0,-11.30233988756369
2025-04,0.0,-20.17314088486735
2025-04,0.0,-20.780217884227817
2025-04,0.0,-22.89260953332213
2025-04,0.0,-10.386187811450156
2025-04,0.0,-11.47192286917968
2025-04,0.0,-10.93096773920182
2025-04,0.0,-10.616842367589529
2025-04,0.0,-11.192940952195071
2025-04,0.0,-14.087939076309231
2025-04,0.0,-13.952100597748236
2025-04,0.0,-17.513135618964697
2025-04,0.0,-13.835930498439168
2025-04,0.0,-11.421488709504104
2025-04,-0.4475576923076763,-8.200534098055037
2025-04,1.377750000000022,-7.04797343018997
2025-04,1.3654038461538676,-6.951398312656792
2025-04,1.7181826923077017,-5.995086953420056
2025-04,1.0407211538461691,-5.917210847225391
2025-05,0.90145528846155,-3.0461624016384192
2025-05,0.2325173076923148,-4.539793222464887
2025-05,0.9489168269230852,-3.4715819380282085
2025-05,1.158147596153869,-3.685845854043862
2025-05,2.4135322115384827,1.6769307315852586
2025-05,4.244301442307696,2.7699894281313107
2025-05,5.499686057692332,2.978036752864057
2025-05,3.721224519230781,3.8009390709150352
2025-05,3.930455288461543,4.88778117617818
2025-05,3.930455288461543,5.061675154899405
2025-05,4.55814759615385,4.459253344146944
2025-05,3.773532211538466,1.6303631560301568
2025-05,2.4135322115384827,1.7079947349775324
2025-05,2.0473783653846223,0.5838909880614125
2025-05,2.204301442307699,3.9810496409191383
2025-05,3.1981475961538663,3.018406690158443
2025-05,4.191993750000012,3.664306733846757
2025-05,3.302762980769236,3.4904127551255613
2025-06,2.056364230769248,3.8646432853903576
2025-06,2.265595000000009,4.708102545750421
2025-06,2.1400565384615438,3.9200685146702634
2025-06,2.1400565384615438,5.816268943508575
2025-06,3.018825769230782,6.782847365723228
2025-06,3.353595000000009,6.31186443433738
2025-06,3.136585384615387,6.9552292228903525
2025-06,2.1996623076923294,5.052866260084656
2025-06,3.648814230769237,6.684340763311539
2025-06,2.819275769230778,5.231391863005854
2025-06,3.8043526923077,5.197535502611814
2025-06,2.6118911538461687,4.729633838209651
2025-06,3.285891153846165,6.465777477815621
2025-06,3.389583461538481,8.337365347211005
2025-06,4.063583461538478,8.423546881687912
2025-06,3.8043526923077,9.784780154339929
2025-06,4.063583461538478,10.649124212169385
2025-06,4.478352692307697,11.518725009341608
2025-07,3.992960576923088,10.776994513194538
2025-07,4.397919551282059,11.550075317690514
2025-07,4.683637500000004,13.07157305728508
2025-07,5.639229807692314,11.648836198785602
2025-07,5.943511858974371,11.529100941932825
2025-07,5.840691346153859,12.575154177217044
2025-07,5.5836400641025685,13.095082944980376
2025-07,6.200563141025661,12.45445136791612
2025-07,6.200563141025661,12.80416839630378
2025-07,7.0745375,12.033559349630837
2025-07,6.406204166666685,12.615388446984014
2025-07,7.33158878205129,13.680009892212311
2025-07,7.948511858974361,13.599541352678372
2025-07,7.640050320512826,13.918317660935386
2025-07,7.434409294871802,13.918317660935386
2025-07,7.485819551282069,15.437869694458414
2025-07,7.228768269230779,15.561670353638108
2025-07,7.999922115384628,16.279672620357516
2025-07,8.87389647435899,16.23634050071179
2025-07,9.079537500000011,15.765920663023197
2025-07,8.565434935897454,15.546199993572785
2025-07,9.182358012820524,14.86843199662033
2025-08,7.429933241758246,11.249513408468374
2025-08,5.79949368131869,13.91593296100244
2025-08,6.9892739010989136,13.059844052081488
2025-08,6.768944230769236,14.376189371258832
2025-08,6.9892739010989136,14.268784972136928
2025-08,7.297735439560449,15.634216068140518
2025-08,7.518065109890126,15.266007194359132
2025-08,7.429933241758246,17.180689592446072
2025-08,7.738394780219782,17.810240809028045
2025-08,8.002790384615398,17.813301956864564
2025-08,7.958724450549459,17.354843423210724
2025-08,8.046856318681318,16.36100327897995
2025-08,8.046856318681318,15.884083958066483
2025-08,8.002790384615398,15.173315478499177
2025-08,7.473999175824186,17.92408546047035
2025-08,8.134988186813196,17.151774763354965
2025-08,8.355317857142875,17.87792410229727
2025-08,8.972240934065944,18.296381133547257
2025-08,8.487515659340673,18.94254624772995
2025-08,8.884109065934066,17.884083958066483
2025-09,7.426576201923085,15.848612025401067
2025-09,7.233787740384612,16.76690146859491
2025-09,7.503691586538475,18.25268131168285
2025-09,8.15917235576924,17.755391686418022
2025-09,7.696480048076926,18.22521549137035
2025-09,7.81215312500001,18.66759209690531
2025-09,8.08205697115385,19.19284173147024
2025-09,8.390518509615386,20.686292950156115
2025-09,8.599869471153854,20.64641009627634
2025-09,8.63503677884616,21.61277351821755
2025-09,8.475990624999996,21.36733480992837
2025-09,8.325990625000014,21.15260402669212
2025-09,9.025990625000002,22.02691857085261
2025-09,9.77599062500001,22.898181046852343
2025-09,10.075990624999998,23.812378444892616
2025-09,10.475990624999998,22.824538199758862
2025-09,10.275990625,22.19871443204832
2025-09,10.225990625000003,21.305993857200605
2025-09,10.225990625000003,22.401180769607905
2025-09,11.17599062500001,22.925783726606056
2025-09,10.425990625000004,23.6160379638942
2025-10,9.345630555555571,23.537720909585857
2025-10,10.334519444444457,23.74457582440334
2025-10,11.22451944444447,19.26064602201365
2025-10,10.68063055555557,22.02887388933246
2025-10,10.383963888888914,21.767264900033595
2025-10,11.175075000000012,22.58252317619562
2025-10,10.977297222222248,21.353555070398613
2025-10,9.592852777777791,22.378713248904404
2025-10,10.532297222222242,24.32863785253491
2025-10,11.768408333333348,24.30431508631905
2025-10,11.966186111111131,23.355188760984237
2025-10,12.065075000000023,24.410778247755506
2025-10,12.51007500000001,25.960012867409034
2025-10,13.44951944444446,28.23884013073624
2025-10,14.141741666666686,28.75578205398989
2025-10,14.19118611111112,28.835314452886948
2025-10,13.400075000000022,26.78283714360387
2025-10,13.202297222222237,27.33342164498255
2025-11,11.74339096153847,26.93200530498231
2025-11,11.69454480769232,24.71159636943545
2025-11,11.79223711538462,25.281944880177637
2025-11,12.085314038461537,23.262846369435422
2025-11,11.987621730769238,23.4611038157245
2025-11,12.329544807692304,26.3829904124042
2025-11,13.69723711538462,26.82219115703312
2025-11,14.381083269230777,26.916740412404195
2025-11,12.085314038461537,23.747804560353416
2025-11,12.524929423076925,21.9818426462909
2025-11,11.20608326923078,20.44464934795107
2025-11,10.961852500000012,21.115653071095597
2025-11,12.671467884615396,18.297456049611213
2025-11,10.913006346153864,20.118297114064347
2025-11,12.036467884615387,22.866350092579975
2025-11,12.671467884615396,24.610941157033096
2025-11,13.355314038461552,25.919403071095587
2025-11,14.478775576923075,26.974691157033103
2025-12,12.628827272727271,25.335399476864808
2025-12,12.628827272727271,25.65777889964373
2025-12,12.918547552447569,26.323829228930904
2025-12,13.449701398601398,26.48500965894125
2025-12,13.54627482517483,26.843883464468107
2025-12,13.449701398601398,26.27515767676149
2025-12,13.353127972027966,26.12004726870363
2025-12,13.208267832167842,27.354823385697472
2025-12,13.11169440559441,27.82624319458175
2025-12,14.1257153846154,25.745970564158185
2025-12,13.11169440559441,25.46921840119332
2025-12,12.677113986013987,24.93698699623464
2025-12,13.256554545454556,22.850625781100334
2025-12,12.09767342657344,24.26789237459208
2025-12,12.677113986013987,25.95582254633796
2025-12,13.739421678321673,27.15440247273257
2025-12,14.270575524475523,28.04593763680116
2025-12,12.77368741258742,28.689414592750893
2025-12,12.483967132867146,28.707711368884038
2025-12,11.42165944055944,28.02458829577905
2025-12,12.001100000000008,27.756223170359377
2026-01,11.266585256410266,25.9616709373034
2026-01,10.912482692307693,27.219910783454797
2026-01,11.487899358974364,28.351524676807344
2026-01,11.974790384615396,27.732824305393407
2026-01,11.66495064102564,27.69946809221463
2026-01,12.37315576923077,28.988402518444104
2026-01,12.948572435897445,29.300788452742268
2026-01,13.751480608974376,28.903494111201557
2026-01,13.647815064102575,27.845035939294505
2026-01,13.06821923076924,28.47586079441109
2026-01,13.695758974358997,28.315132715037365
