Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,rate_vs,shares_vs,Close_vs
2020-04-13,41.41999816894531,41.02000045776367,42.09000015258789,40.79999923706055,41.41999816894531,4847500,36009.5782170868,0,15.59980827331799,35993.97840881348,869.0,56.56338355255129,23000,,77.51880531671463,40.258,36.3245,36.2572,37.5308,31.4892,43.529998779296875,1.8253,PDD,0.0,0.0,235.3657989501953
2020-04-14,43.029998779296875,42.400001525878906,43.97999954223633,42.34000015258789,43.029998779296875,6797000,37408.668747482305,0,15.59980827331799,37393.068939208984,869.0,62.64638585861873,23000,,76.92902040834348,41.166,36.8665,36.3158,37.6061,31.5715,43.529998779296875,1.9958,PDD,2.8743225097656255,0.0,242.55160522460935
2020-04-15,43.88999938964844,42.34000015258789,44.0,42.34000015258789,43.88999938964844,5098400,38156.00927787781,0,15.59980827331799,38140.40946960449,869.0,65.89569251251224,23000,,76.28867070925858,41.818,37.3915,36.3902,37.6854,31.658,43.88999938964844,2.1004,PDD,0.7622741699218727,0.0,237.271484375
2020-04-16,45.119998931884766,44.33000183105469,46.4900016784668,44.20000076293945,45.119998931884766,8685400,39224.87888008118,0,15.59980827331799,39209.27907180786,869.0,70.54295165252688,23000,,79.83812654805453,42.9,38.059,36.4865,37.7656,31.7461,45.119998931884766,2.208,PDD,1.241937255859371,0.0,238.47064208984372
2020-04-17,44.459999084472656,45.68000030517578,45.790000915527344,42.77000045776367,44.459999084472656,9363300,38651.33901268006,0,15.59980827331799,38635.73920440674,869.0,68.04930005513069,23000,,86.38535496129418,43.584,38.592,36.581,37.8031,31.8325,45.119998931884766,2.008,PDD,3.8745666503906318,0.0,245.05221557617188
2020-04-20,50.11000061035156,45.119998931884766,51.4900016784668,45.06999969482422,50.11000061035156,18304600,43561.19033866883,0,15.59980827331799,43545.59053039551,869.0,89.39647973334273,23000,,90.44693126745784,45.322,39.419,36.7767,37.8803,31.9462,50.11000061035156,2.5862,PDD,2.108319091796873,0.0,240.6365966796875
2020-04-21,50.939998626708984,50.0,51.5,48.369998931884766,50.939998626708984,11537800,44282.45861488343,0,15.59980827331799,44266.85880661011,869.0,92.53242876036273,23000,,90.67103508169134,46.904,40.261,37.0033,37.95,32.0618,50.939998626708984,2.8472,PDD,-0.8329284667968784,0.0,233.28347778320312
2020-04-22,52.150001525878906,51.70000076293945,53.66999816894531,51.70000076293945,52.150001525878906,8832300,45333.95113426209,0,15.59980827331799,45318.35132598877,869.0,97.10413536635691,23000,,91.85985815067599,48.556,41.066,37.2627,38.0471,32.1827,52.150001525878906,2.9443,PDD,1.2196350097656072,0.0,238.41488647460935
2020-04-23,49.16999816894531,51.529998779296875,52.220001220703125,48.95000076293945,49.16999816894531,8326400,42744.3282170868,0,15.59980827331799,42728.72840881348,869.0,85.84490529168171,23000,,79.28213010105044,49.366,41.6615,37.4662,38.1162,32.2942,52.150001525878906,2.3442,PDD,1.201049804687515,0.0,238.3684234619141
2020-04-24,49.56999969482422,49.70000076293945,50.58000183105469,49.18000030517578,49.56999969482422,4513700,43091.92954307557,0,15.59980827331799,43076.329734802246,869.0,87.35621540467638,23000,,79.07295364943313,50.388,42.2895,37.68,38.1886,32.4143,52.150001525878906,1.8279,PDD,2.584283447265623,0.0,241.82650756835935
