Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,Close_vs,shares_vs
2017-01-17,27.716476440429688,27.333064337164007,27.77190889990404,27.30534898850989,27.716476440429688,137759200,28549.00429354477,0,1.0335599021915414,28547.970733642578,1030,9.80386266747988,26000,,71.64147524886714,27.5848,27.1255,26.2465,25.7912,24.2317,29.68456268310547,0.104,AAPL,0.2344,Buy,13.784912767216607,180.6312713623047,151
2017-01-18,27.71416664123535,27.71647684104529,27.83196216121632,27.64949514388616,27.71416664123535,94852000,28546.625200374605,0,1.0335599021915414,28545.591640472412,1030,9.794712309133091,26000,,68.67270213237063,27.6255,27.172,26.2601,25.8261,24.2557,29.68456268310547,0.0926,AAPL,0.2435,Buy,14.024820662818314,181.01394653320312,151
2017-01-19,27.665672302246094,27.577904063842738,27.73727266088655,27.570975224253885,27.665672302246094,102389200,28496.67603121567,0,1.0335599021915414,28495.642471313477,1030,9.602600120060266,26000,,71.51004188973164,27.6269,27.2082,26.2746,25.8579,24.282,29.68456268310547,0.0572,AAPL,0.2482,Buy,13.643191188471814,180.4052124023437,151
2017-01-20,27.716476440429688,27.82041252221485,27.82041252221485,27.65411514379181,27.716476440429688,130391600,28549.00429354477,0,1.0335599021915414,28547.970733642578,1030,9.80386266747988,26000,,72.67684582706738,27.6615,27.2435,26.286,25.8904,24.3075,29.68456268310547,0.0318,AAPL,0.2431,Buy,14.008433955805842,180.98780822753903,151
2017-01-23,27.73495864868164,27.71648057204701,27.90356625201509,27.66335654226405,27.73495864868164,88200800,28568.040968044283,0,1.0335599021915414,28567.00740814209,1030,9.877080646324155,26000,,83.3856468867505,27.7096,27.2783,26.2953,25.9195,24.3332,29.68456268310547,0.0062,AAPL,0.2401,Buy,13.746772778390735,180.5704345703125,151
2017-01-24,27.709550857543945,27.61254360152953,27.739576409500884,27.600994363456543,27.709550857543945,92844000,28541.870943172456,0,1.0335599021915414,28540.837383270264,1030,9.776426704509444,26000,,81.0064575979668,27.7082,27.3208,26.3145,25.9514,24.3594,29.68456268310547,-0.0282,AAPL,0.2395,Buy,14.466400804325975,181.7183074951172,151
2017-01-25,28.15070915222168,27.813492131252744,28.20152298973983,27.781156373226043,28.15070915222168,129510400,28996.263986690523,0,1.0335599021915414,28995.23042678833,1030,11.524092256502016,26000,,86.9022038710751,27.7955,27.3827,26.3452,25.9845,24.388,29.68456268310547,0.0417,AAPL,0.2417,Buy,15.41497399017333,183.2313690185547,151
2017-01-26,28.16456413269043,28.102201064824488,28.280049467973345,28.08603318837153,28.16456413269043,105350400,29010.534616573335,0,1.0335599021915414,29009.501056671143,1030,11.578979294512838,26000,,85.96526030255143,27.8953,27.4368,26.3791,26.0165,24.4164,29.68456268310547,0.0739,AAPL,0.2391,Buy,15.327750409005958,183.0922393798828,151
2017-01-27,28.1668758392334,28.210760835626733,28.25926447061415,28.086036447587706,28.1668758392334,82251600,29012.915674312593,0,1.0335599021915414,29011.8821144104,1030,11.5881372088946,26000,,83.00705981411315,27.9853,27.4967,26.4137,26.0454,24.4423,29.68456268310547,0.078,AAPL,0.2373,Buy,15.164218151925855,182.83139038085932,151
2017-01-30,28.09297180175781,27.931292980970603,28.09297180175781,27.868931653571817,28.09297180175781,121510000,28936.794515712736,0,1.0335599021915414,28935.760955810543,1030,11.295363521972067,26000,,74.62769120787335,28.0569,27.5533,26.4549,26.072,24.4665,29.68456268310547,0.0468,AAPL,0.2449,Buy,14.471815209561868,181.72694396972656,151
2017-01-31,28.028295516967773,27.982102079486857,28.03753455689729,27.85968788421241,28.028295516967773,196804000,28870.177942379,0,1.0335599021915414,28869.144382476807,1030,11.039145932226923,26000,,70.29039385910697,28.1207,27.6172,26.4947,26.0972,24.4922,29.68456268310547,-0.0028,AAPL,0.2429,Buy,14.466400804325975,181.7183074951172,151
2017-02-01,29.73747634887696,29.340206479978324,30.139366618390603,29.335587841529826,29.73747634887696,447940000,31630.63419924546,0,1001.0335599021915,30629.60063934327,1030,17.150497034242452,27000,"Monthly invest 3.7% of total investment ($1,000.00)",86.64524597925003,28.438,27.7627,26.5675,26.1382,24.5252,29.73747634887696,0.3433,AAPL,0.2445,Buy,13.946949559201837,181.7443389892578,156
2017-02-02,29.686662673950195,29.55962985102181,29.88529760946232,29.51343465545706,29.686662673950195,134841600,31578.296114070894,0,1001.0335599021915,30577.2625541687,1030,16.956652274336648,27000,,88.66694652233434,28.7425,27.9071,26.6433,26.1789,24.5571,29.73747634887696,0.5133,AAPL,0.2446,Buy,13.995674602604623,181.82264709472656,156
2017-02-03,29.813701629638672,29.635853184433785,29.839108550382228,29.60120898538965,29.813701629638672,98029200,31709.146238430025,0,1001.0335599021915,30708.112678527832,1030,17.441282364555644,27000,,90.68101893522386,29.0718,28.0512,26.7152,26.2202,24.5917,29.813701629638672,0.6038,AAPL,0.2404,Buy,14.834301718489982,183.17044067382807,156
2017-02-06,30.093170166015625,29.82524683950918,30.141675562454875,29.77212104237736,30.093170166015625,107383600,31996.998830898287,0,1001.0335599021915,30995.965270996094,1030,18.507403077401065,27000,,90.8660745910347,29.4719,28.1941,26.7892,26.2613,24.6262,30.093170166015625,0.6721,AAPL,0.2379,Buy,14.596259183767813,182.78787231445312,156
2017-02-07,30.379579544067383,30.15091725479672,30.508922587735533,30.13013073513583,30.379579544067383,152735200,32292.000490291597,0,1001.0335599021915,31290.966930389404,1030,19.600001815894807,27000,,91.75138778510077,29.9421,28.3389,26.8687,26.3051,24.6612,30.379579544067383,0.7223,AAPL,0.2364,Buy,14.623337091753875,182.83139038085932,156
2017-02-08,30.49736785888672,30.33800104582885,30.53894441506097,30.30797372883261,30.49736785888672,92016400,32413.322454555513,0,1001.0335599021915,31412.28889465332,1030,20.049342424279672,27000,,93.41361281040534,30.0941,28.4883,26.9621,26.3501,24.6965,30.49736785888672,0.7192,AAPL,0.2336,Buy,14.769379300955322,183.06610107421875,156
2017-02-09,30.717742919921875,30.53912342425839,30.72470179926861,30.4161785029819,30.717742919921875,113399600,32743.051267421724,0,1103.7760599021915,31639.27520751953,1030,21.27056024971008,27000,Dividend_0.10,93.73914532423358,30.3003,28.6412,27.0566,26.3972,24.733,30.717742919921875,0.7037,AAPL,0.2337,Buy,15.418717408594194,184.10968017578125,156
2017-02-10,30.64815330505371,30.72702651066723,30.838372129703465,30.63191709834235,30.64815330505371,80262000,32671.373964107515,0,1103.7760599021915,31567.597904205322,1030,21.00508875595377,27000,,91.83247432704158,30.4672,28.7965,27.1605,26.4431,24.7655,30.717742919921875,0.6168,AAPL,0.2335,Buy,15.878614598264338,184.8488006591797,156
2017-02-13,30.919553756713867,30.87084160718438,31.04250220271785,30.79429040402537,30.919553756713867,92141600,32950.916429317476,0,1103.7760599021915,31847.140369415283,1030,22.04043121969437,27000,,93.05295902339677,30.6325,28.9677,27.2635,26.493,24.799,30.919553756713867,0.5622,AAPL,0.2373,Buy,16.490022747135868,185.8314208984375,156
2017-02-14,31.32086181640625,30.961304492580744,31.33709801652623,30.91027036715457,31.32086181640625,132904800,33364.26373080063,0,1103.7760599021915,32260.487670898438,1030,23.571347151113443,27000,,92.97789605805002,30.8207,29.1479,27.3621,26.5456,24.8334,31.32086181640625,0.5565,AAPL,0.2366,Buy,16.97159555529557,186.6053771972656,156
2017-02-15,31.434539794921875,31.43686178140724,31.61084086635955,31.228084755696347,31.434539794921875,142492400,33481.352048671724,0,1103.7760599021915,32377.57598876953,1030,24.005007587673056,27000,,93.1629483381696,31.0082,29.3339,27.4628,26.6007,24.8669,31.434539794921875,0.5184,AAPL,0.2453,Buy,17.56135656875044,187.5532073974609,156
2017-02-16,31.39742088317871,31.47165010449024,31.5250026891466,31.279112862907084,31.39742088317871,90338400,33443.119569576265,0,1103.7760599021915,32339.343509674072,1030,23.86340581324542,27000,,92.2542013808848,31.1441,29.5205,27.5624,26.6563,24.9013,31.434539794921875,0.4293,AAPL,0.2416,Buy,17.46936573758726,187.4053649902344,156
2017-02-17,31.48324966430664,31.339428113396668,31.50876673362417,31.339428113396668,31.48324966430664,88792800,33531.52321413803,0,1103.7760599021915,32427.74715423584,1030,24.190826719029744,27000,,94.20554555791313,31.3111,29.7089,27.657,26.7139,24.9368,31.48324966430664,0.3385,AAPL,0.2416,Buy,17.64792612170183,187.6923370361328,156
2017-02-21,31.71058464050293,31.60155747281477,31.72218395316165,31.543564449134404,31.71058464050293,98028800,33765.67823962021,0,1103.7760599021915,32661.902179718018,1030,25.05806755414892,27000,,96.05931803064657,31.4693,29.9077,27.7551,26.7736,24.9733,31.71058464050293,0.28,AAPL,0.2395,Buy,18.33510873888933,188.79673767089844,156
2017-02-22,31.80569076538086,31.64794791665597,31.808009211827954,31.57371869460705,31.80569076538086,83347600,33863.63754824448,0,1103.7760599021915,32759.861488342285,1030,25.42087980831289,27000,,93.39047021481925,31.5663,30.1125,27.857,26.8357,25.01,31.80569076538086,0.2165,AAPL,0.2404,Buy,18.280981405990037,188.70974731445312,156
2017-02-23,31.67115020751953,31.86832790635823,31.89152299235417,31.617797616154228,31.67115020751953,83152800,33725.06077364731,0,1103.7760599021915,32621.284713745117,1030,24.90763249499004,27000,,90.2208965286363,31.6136,30.2885,27.9545,26.8964,25.0452,31.80569076538086,0.1056,AAPL,0.2387,Buy,18.3459133178824,188.8141021728516,156
2017-02-24,31.701303482055664,31.527324432045337,31.701303482055664,31.381180897360554,31.701303482055664,87106400,33756.11864641953,0,1103.7760599021915,32652.342586517334,1030,25.022661653405653,27000,,89.82114331470326,31.6744,30.4653,28.0534,26.9562,25.0802,31.80569076538086,0.0052,AAPL,0.2332,Buy,18.48661969809073,189.0402374267578,156
2017-02-27,31.76392936706543,31.81264505232572,31.882237371435107,31.61314895867208,31.76392936706543,81029600,33820.623307979586,0,1103.7760599021915,32716.847248077393,1030,25.261567807331797,27000,,88.79608690375906,31.7305,30.6452,28.1537,27.0146,25.1136,31.80569076538086,-0.0767,AAPL,0.2402,Buy,18.65975880399351,189.3184967041016,156
2017-02-28,31.777862548828125,31.798739190485964,31.88224929673103,31.71058865066792,31.777862548828125,93931600,33834.97448519516,0,1103.7760599021915,32731.19842529297,1030,25.31472031553763,27000,,87.17293176657664,31.744,30.8294,28.2579,27.0732,25.1457,31.80569076538086,-0.1524,AAPL,0.2432,Buy,18.313480592187958,188.7619781494141,156
2017-03-01,32.42737579345703,31.986630253392075,32.51088588458244,31.919359907025008,32.42737579345703,145658400,35503.973127162935,0,2103.7760599021913,33400.19706726074,1030,26.799904025581924,28000,"Monthly invest 3.6% of total investment ($1,000.00)",90.00006324870657,31.8683,31.0494,28.3769,27.1359,25.1807,32.42737579345703,-0.0905,AAPL,0.2471,Buy,19.266145083520048,191.44027709960932,161
2017-03-02,32.234840393066406,32.476089788350194,32.541041684757865,32.188443147392746,32.234840393066406,104844000,35305.66166476059,0,2103.7760599021913,33201.8856048584,1030,26.091648802716392,28000,,81.80942721947255,31.9811,31.1742,28.4911,27.2025,25.2147,32.42737579345703,-0.1176,AAPL,0.2426,Buy,18.573054481190287,190.31851196289065,161
2017-03-03,32.425052642822266,32.193080594417694,32.436651953165004,32.149005338882816,32.425052642822266,84432400,35501.58028200913,0,2103.7760599021913,33397.80422210693,1030,26.791358150032597,28000,,85.46296021372021,32.1258,31.3112,28.6115,27.2752,25.2496,32.42737579345703,-0.1206,AAPL,0.2359,Buy,18.637530875843566,190.42286682128903,161
2017-03-06,32.32299041748047,32.32994929706446,32.42274025753969,32.15133333492442,32.32299041748047,87000000,35396.456189907076,0,2103.7760599021913,33292.68013000488,1030,26.415914963953835,28000,,80.03994411742852,32.2376,31.4366,28.7269,27.3427,25.2832,32.42737579345703,-0.1671,AAPL,0.2359,Buy,18.272196065314116,189.83157348632807,161
2017-03-07,32.364742279052734,32.258033575748286,32.47144744274451,32.19540012946931,32.364742279052734,69785200,35439.46060732651,0,2103.7760599021913,33335.68454742432,1030,26.569502169023252,28000,,76.40870488322717,32.355,31.5502,28.8389,27.4057,25.3176,32.42737579345703,-0.2087,AAPL,0.2375,Buy,17.91759946410041,189.25765991210932,161
2017-03-08,32.24411392211914,32.23251461206639,32.42969226412578,32.2023606534642,32.24411392211914,74828800,35315.21339968491,0,2103.7760599021913,33211.437339782715,1030,26.125762141731812,28000,,70.40931139670951,32.3183,31.6434,28.9447,27.4603,25.352,32.42737579345703,-0.277,AAPL,0.2439,Buy,17.670394383795628,188.8575592041016,161
2017-03-09,32.16989517211914,32.18381647400947,32.19541224949707,31.791782985027616,32.16989517211914,88623600,35238.76808718491,0,2103.7760599021913,33134.992027282715,1030,25.852743168517534,28000,,69.11644065156543,32.3054,31.7271,29.0423,27.5071,25.3864,32.42737579345703,-0.3482,AAPL,0.2479,Buy,17.793992210072094,189.0576019287109,161
2017-03-10,32.276588439941406,32.302105505084675,32.32762257022794,32.16060242376516,32.276588439941406,78451200,35348.66215304184,0,2103.7760599021913,33244.88609313965,1030,26.245221975149423,28000,,69.4321055021612,32.2757,31.805,29.144,27.556,25.419,32.42737579345703,-0.3805,AAPL,0.2423,Buy,18.202326996623473,189.718490600586,161
2017-03-13,32.2905158996582,32.209327787703145,32.34386849204163,32.20236890781023,32.2905158996582,69686800,35363.00743655014,0,2103.7760599021913,33259.23137664795,1030,26.296455130536224,28000,,65.8633042102704,32.2692,31.8871,29.2388,27.6076,25.4498,32.42737579345703,-0.4043,AAPL,0.2407,Buy,18.272196065314116,189.83157348632807,161
2017-03-14,32.24180221557617,32.31371299747756,32.394901105592936,32.20700427814398,32.24180221557617,61236400,35312.83234194565,0,2103.7760599021913,33209.05628204346,1030,26.1172583640916,28000,,62.23994244259248,32.2446,31.9532,29.3327,27.6588,25.481,32.42737579345703,-0.4331,AAPL,0.2453,Buy,17.874627771333973,189.1881103515625,161
2017-03-15,32.582794189453125,32.33922284032585,32.65006452340403,32.25107233273767,32.582794189453125,102767200,35664.05407503891,0,2103.7760599021913,33560.27801513672,1030,27.37162169656755,28000,,72.92912352340674,32.3123,32.0163,29.4299,27.7129,25.5127,32.582794189453125,-0.3851,AAPL,0.2396,Buy,18.847072087653014,190.7620086669922,161
2017-03-16,32.63615036010742,32.64310923888177,32.71270156623806,32.53640053165376,32.63615036010742,76928000,35719.01093081284,0,2103.7760599021913,33615.234870910645,1030,27.567896181474417,28000,,73.24144157643616,32.4056,32.0764,29.5274,27.7654,25.5435,32.63615036010742,-0.3479,AAPL,0.2383,Buy,18.648269085159306,190.44024658203125,161
2017-03-17,32.47377395629883,32.708064491516325,32.708064491516325,32.45057533159433,32.47377395629883,175540000,35551.763234889986,0,2103.7760599021913,33447.98717498779,1030,26.970582981749946,28000,,66.81367672425088,32.445,32.1302,29.6197,27.8201,25.5748,32.63615036010742,-0.3614,AAPL,0.2371,Buy,18.411858780681055,190.0576171875,161
2017-03-20,32.81476974487305,32.56887638365337,32.82404707000738,32.52944155751008,32.81476974487305,86168000,35902.98889712143,0,2103.7760599021913,33799.21283721924,1030,28.22496034686226,28000,,71.26573108162873,32.5499,32.1968,29.7164,27.8774,25.6065,32.81476974487305,-0.3055,AAPL,0.2343,Buy,18.309775084043235,189.89239501953125,161
2017-03-21,32.43896484375,32.96554229453595,33.125603546860326,32.41344778121116,32.43896484375,158119600,35515.90984896469,0,2103.7760599021913,33412.1337890625,1030,26.842535174873895,28000,,50.26773596545342,32.5893,32.2332,29.8064,27.9312,25.639,32.81476974487305,-0.3499,AAPL,0.2379,Buy,16.810762545678237,187.4662475585937,161
2017-03-22,32.80550003051758,32.44130560669333,32.84725685684694,32.420425423721646,32.80550003051758,103440800,35893.4410913353,0,2103.7760599021913,33789.665031433105,1030,28.190861040483206,28000,,62.20261255573338,32.6338,32.2832,29.9055,27.9864,25.6728,32.81476974487305,-0.3075,AAPL,0.2381,Buy,17.475481688363214,187.8489227294922,162
2017-03-23,32.68951416015625,32.768383839735385,32.842616624949166,32.61760336173916,32.68951416015625,81385200,35773.97564486313,0,2103.7760599021913,33670.19958496094,1030,27.764198731654034,28000,,55.84047312154067,32.6445,32.3341,30.0018,28.044,25.7058,32.81476974487305,-0.3074,AAPL,0.2409,Buy,17.35602433449881,187.6566925048828,162
2017-03-24,32.62455368041992,32.824049813805665,32.87972438810393,32.55728333363764,32.62455368041992,89582400,35707.06635073471,0,2103.7760599021913,33603.29029083252,1030,27.525236966909695,28000,,56.770798538488016,32.6747,32.3803,30.0941,28.0994,25.7372,32.81476974487305,-0.3229,AAPL,0.2384,Buy,17.318038451058523,187.59556579589844,162
2017-03-27,32.680233001708984,32.33459327284233,32.75910267204464,32.15597375151802,32.680233001708984,94300400,35764.41605166245,0,2103.7760599021913,33660.639991760254,1030,27.730057327365888,28000,,57.03947704407333,32.6478,32.4261,30.1893,28.1562,25.7673,32.81476974487305,-0.3229,AAPL,0.2349,Buy,17.12804265812464,187.28982543945312,162
2017-03-28,33.35758590698242,32.68718673545649,33.413256940988724,32.61991284988148,33.35758590698242,133499200,36462.08954409409,0,2103.7760599021913,34358.313484191895,1030,30.22174837176459,28000,,69.90054160780613,32.8315,32.5051,30.2959,28.2178,25.8002,33.35758590698242,-0.1907,AAPL,0.2317,Buy,17.991202164786177,188.67881774902344,162
2017-03-29,33.431819915771484,33.32975161933814,33.51765200483419,33.216087548903,33.431819915771484,116760000,36538.55057314682,0,2103.7760599021913,34434.77451324463,1030,30.49482347552437,28000,,72.55364233353696,32.9567,32.5553,30.4073,28.2799,25.8355,33.431819915771484,-0.1011,AAPL,0.2295,Buy,18.164945385524156,188.9584045410156,162
2017-03-30,33.38774108886719,33.44805609739234,33.519966878683235,33.2879947895574,33.38774108886719,84829200,36493.149381435396,0,2103.7760599021913,34389.3733215332,1030,30.33267636226926,28000,,70.31362889525525,33.0964,32.613,30.5166,28.3401,25.8729,33.431819915771484,-0.0656,AAPL,0.2318,Buy,18.479860306876027,189.4651641845703,162
2017-03-31,33.32511138916016,33.33902914825974,33.46661450602791,33.17432740648388,33.32511138916016,78646800,36428.64079073716,0,2103.7760599021913,34324.86473083497,1030,30.102288538347,28000,,68.58313154609468,33.2365,32.658,30.6254,28.3994,25.9106,33.431819915771484,-0.0691,AAPL,0.2363,Buy,18.19755483463834,189.0108795166016,162
2017-04-03,33.33438491821289,33.33670690420712,33.431812760425096,33.18360449232532,33.33438491821289,79942800,37438.19252566147,0,3103.7760599021913,34334.41646575928,1030,29.097215605729197,29000,"Monthly invest 3.4% of total investment ($1,000.00)",69.90672653220099,33.3673,32.7085,30.7321,28.4549,25.9481,33.431819915771484,-0.0826,AAPL,0.2372,Buy,17.42848921756086,188.7749786376953,167
2017-04-04,33.582603454589844,33.23000485526074,33.610438975195414,33.21144666165252,33.582603454589844,79565600,37693.85761812973,0,3103.7760599021913,34590.08155822754,1030,29.978819372861153,29000,,68.85378451091267,33.4123,32.7694,30.8379,28.5121,25.9877,33.582603454589844,-0.0552,AAPL,0.2345,Buy,17.49318390497665,188.8797912597656,167
2017-04-05,33.40861511230469,33.45500881366036,33.74265542544554,33.359899425133094,33.40861511230469,110871600,37514.64962557602,0,3103.7760599021913,34410.87356567383,1030,29.36086077784834,29000,,63.93277491320275,33.4077,32.8276,30.9367,28.5658,26.0269,33.582603454589844,-0.0852,AAPL,0.239,Buy,17.137292486519627,188.3032073974609,167
2017-04-06,33.32511138916016,33.47125139931897,33.52460752868497,33.276395692698415,33.32511138916016,84596000,37428.64079073716,0,3103.7760599021913,34324.86473083497,1030,29.064278588748827,29000,,65.80507268238608,33.3952,32.8854,31.0336,28.6195,26.0663,33.582603454589844,-0.1316,AAPL,0.2368,Buy,17.439282653545483,188.7924652099609,167
2017-04-07,33.25088119506836,33.34135017583198,33.44573691677253,33.234644988066414,33.25088119506836,66688800,37352.1836908226,0,3103.7760599021913,34248.40763092041,1030,28.800633416629662,29000,,58.98652069059849,33.3803,32.9341,31.1268,28.6713,26.106,33.582603454589844,-0.1838,AAPL,0.2399,Buy,17.336810940183423,188.6264495849609,167
2017-04-10,33.2114372253418,33.31118704519252,33.376138934559854,33.14880378216169,33.2114372253418,75733600,37311.556402004244,0,3103.7760599021913,34207.78034210205,1030,28.660539317256006,29000,,68.47918731326816,33.3557,32.9802,31.2212,28.723,26.1518,33.582603454589844,-0.2295,AAPL,0.2458,Buy,17.417695781576214,188.7574920654297,167
2017-04-11,32.85419464111328,33.15807738689892,33.253186753940575,32.489996911539414,32.85419464111328,121517600,36943.59654024887,0,3103.7760599021913,33839.82048034668,1030,27.391712207754736,29000,,51.17008112195794,33.21,33.0108,31.3106,28.7718,26.199,33.582603454589844,-0.3296,AAPL,0.2487,Buy,17.27209741605562,188.5216064453125,167
2017-04-12,32.89363479614258,32.84724109773469,32.974822883453314,32.7103749089548,32.89363479614258,81400000,36984.21989992905,0,3103.7760599021913,33880.443840026855,1030,27.531792758376028,29000,,55.09212822772358,33.1071,33.0263,31.3969,28.8217,26.2473,33.582603454589844,-0.3813,AAPL,0.251,Buy,16.792156830623206,187.7440490722656,167
2017-04-13,32.71965789794922,32.91915399971396,33.02818114484193,32.71965789794922,32.71965789794922,71291600,36805.02369478989,0,3103.7760599021913,33701.247634887695,1030,26.91387480962031,29000,,52.25014305389839,32.986,33.0305,31.4803,28.8702,26.295,33.582603454589844,-0.4402,AAPL,0.251,Buy,16.021076024285684,186.49481201171875,167
2017-04-17,32.90058898925781,32.81939737389553,32.91218829711126,32.67789431315187,32.90058898925781,66328400,36991.38271883774,0,3103.7760599021913,33887.60665893555,1030,27.55649213392324,29000,,54.921858624691374,32.9159,33.0518,31.5675,28.9211,26.342,33.582603454589844,-0.431,AAPL,0.2428,Buy,17.02946172858932,188.1285095214844,167
2017-04-18,32.75445556640625,32.80317125852154,32.949311255641625,32.733578929619505,32.75445556640625,58790000,36840.86529330063,0,3103.7760599021913,33737.08923339844,1030,27.037466528622865,29000,,32.33697898629234,32.8245,33.0488,31.6515,28.9687,26.3893,33.582603454589844,-0.4419,AAPL,0.2379,Buy,16.711309662654482,187.61306762695312,167
2017-04-19,32.63382339477539,32.912192661726415,32.94002817257661,32.58047081910843,32.63382339477539,69313600,36716.614156520845,0,3103.7760599021913,33612.83809661865,1030,26.609014332830494,29000,,27.248503462917014,32.7804,33.0586,31.7331,29.0142,26.4365,33.582603454589844,-0.4589,AAPL,0.2427,Buy,16.457833447423507,187.2024078369141,167
2017-04-20,33.0421142578125,32.759107946114874,33.15345990089568,32.74519018318125,33.0421142578125,93278400,37137.15374544907,0,3103.7760599021913,34033.377685546875,1030,28.05915084637609,29000,,41.840476653626354,32.8101,33.0704,31.822,29.0682,26.4859,33.582603454589844,-0.3753,AAPL,0.2411,Buy,17.401524464311247,188.73129272460932,167
2017-04-21,33.0026741027832,33.04210893795076,33.09777998072209,32.90524623831978,33.0026741027832,69283600,37096.53038576889,0,3103.7760599021913,33992.7543258667,1030,27.9190702957548,29000,,42.30366492146577,32.8667,33.0861,31.9029,29.124,26.535,33.582603454589844,-0.3189,AAPL,0.2437,Buy,17.06180436311919,188.180908203125,167
2017-04-24,33.320465087890625,33.28798914250683,33.39237585698242,33.213756387565255,33.320465087890625,68537200,37423.85510042954,0,3103.7760599021913,34320.079040527344,1030,29.047776208377705,29000,,49.71039728508368,32.9507,33.1209,31.9888,29.184,26.5849,33.582603454589844,-0.2127,AAPL,0.2241,Buy,18.302051155616493,190.19024658203125,167
2017-04-25,33.52692413330078,33.383102577689314,33.612752669441434,33.3738217123907,33.52692413330078,75486000,37636.507917202,0,3103.7760599021913,34532.731857299805,1030,29.781061783455165,29000,,48.821104459384806,33.1052,33.1632,32.0782,29.2459,26.6365,33.582603454589844,-0.1021,AAPL,0.2268,Buy,19.008465529606266,191.334716796875,167
2017-04-26,33.32973861694336,33.51299849757834,33.54315599329066,33.260149841625946,33.32973861694336,80164800,37433.40683535385,0,3103.7760599021913,34329.63077545166,1030,29.080713225358124,29000,,48.346197221400175,33.2444,33.1618,32.1654,29.3102,26.6893,33.582603454589844,-0.0724,AAPL,0.2252,Buy,18.922183970221162,191.19493103027344,167
2017-04-27,33.35526657104492,33.38542407660318,33.44109865464612,33.243920954572374,33.35526657104492,56985200,37459.70062807846,0,3103.7760599021913,34355.92456817627,1030,29.17138147613263,29000,,50.64801774609494,33.307,33.158,32.2542,29.3745,26.7421,33.582603454589844,-0.0515,AAPL,0.2226,Buy,19.013843410886565,191.3434295654297,167
2017-04-28,33.32278823852539,33.424856521173425,33.47357221593292,33.23464125410369,33.32278823852539,83441600,37426.247945583345,0,3103.7760599021913,34322.47188568115,1030,29.056027398563256,29000,,51.57347677431419,33.371,33.1547,32.314,29.4407,26.7915,33.582603454589844,-0.0484,AAPL,0.2251,Buy,18.787388459041175,190.9765472412109,167
2017-05-01,34.00247573852539,33.65915797218527,34.146297328556955,33.62668201509383,34.00247573852539,134411600,39105.92458514023,0,3.0774858360291546,39102.8470993042,1150,30.35308195046744,30000,"cash_0%_Buy 100% of cash (120 shares - Very Safe - MRI:0.22) Monthly invest 3.3% of total investment ($1,000.00)",63.52102427141419,33.5074,33.1886,32.3859,29.5146,26.8442,34.00247573852539,0.0803,AAPL,0.2222,Buy,18.437161944580094,191.43955993652344,172
2017-05-02,34.218204498291016,34.22516337838665,34.352748746162256,34.062783610132904,34.218204498291016,181408800,39354.0126588707,0,3.0774858360291546,39350.93517303467,1150,31.180042196235668,30000,,74.49991846310489,33.6457,33.2328,32.4593,29.5872,26.8967,34.218204498291016,0.1909,AAPL,0.2232,Buy,18.474671710205115,191.500717163086,172
2017-05-03,34.11381149291992,33.77281227239805,34.213561321995954,33.466610985577844,34.11381149291992,182788000,39233.96070269394,0,3.0774858360291546,39230.88321685791,1150,30.779869008979798,30000,,71.41671063450275,33.8025,33.2593,32.5263,29.6578,26.9492,34.218204498291016,0.2228,AAPL,0.2243,Buy,18.35679858194985,191.3085327148437,172
2017-05-04,33.99085998535156,33.98854153939979,34.13236305987673,33.82383984690835,33.99085998535156,93487600,39092.56646899033,0,3.0774858360291546,39089.4889831543,1150,30.30855489663442,30000,,72.7192649942322,33.9296,33.2885,32.5865,29.7276,27.0001,34.218204498291016,0.1999,AAPL,0.2241,Buy,18.463946612548842,191.4832305908203,172
2017-05-05,34.55457305908203,34.04423149683466,34.55920995356493,34.04423149683466,34.55457305908203,109310800,39740.83650378037,0,3.0774858360291546,39737.759017944336,1150,32.46945501260123,30000,,76.00266754305372,34.176,33.3499,32.6541,29.8081,27.0522,34.55457305908203,0.2738,AAPL,0.2226,Buy,18.93546720174155,192.25201416015625,172
2017-05-08,35.49404525756836,34.57079740742947,35.65410655266246,34.57079740742947,35.49404525756836,195009600,40821.229532039644,0,3.0774858360291546,40818.15204620361,1150,36.07076510679881,30000,,84.47107838666788,34.4743,33.4621,32.7337,29.8952,27.1069,35.49404525756836,0.4732,AAPL,0.2193,Buy,18.94082975056965,192.26075744628903,172
2017-05-09,35.721378326416016,35.6935392726435,35.927833315531025,35.59611143347141,35.721378326416016,156521600,41082.66256121445,0,3.0774858360291546,41079.58507537842,1150,36.942208537381504,30000,,87.83349194982358,34.7749,33.5876,32.8183,29.9894,27.1609,35.721378326416016,0.6036,AAPL,0.2219,Buy,18.790828122965507,192.0161895751953,172
2017-05-10,35.552040100097656,35.63787217758468,35.70978295684264,35.285273620989784,35.552040100097656,103222800,40887.923600948336,0,3.0774858360291546,40884.846115112305,1150,36.293078669827786,30000,,82.66857062280417,35.0626,33.7225,32.8955,30.0795,27.2134,35.721378326416016,0.609,AAPL,0.2233,Buy,19.0104960917155,192.3743438720703,172
