Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Sector,Market Cap
2015-01-26,25.32924791793533,25.46731898856069,25.119916441918114,25.186723709106445,222460000,0.0,0.0,66.4425056907146,,,,,,,61.70756344380134,24.797015380859374,24.470321464538575,,,,,,,89.58221512625386,,0.57172068088821,0.1309777242559198,0.44074295663229024,AAPL,Technology,427399226566.5801
2015-01-27,25.035294330902254,25.04865714505575,24.280360743606824,24.30485725402832,382274800,0.0,0.0,55.81110721694667,,,,,,,59.23878502208557,24.815719985961913,24.467872047424315,,,,,,,73.87349370443857,,0.43836550974830035,0.19245528135439594,0.24591022839390442,AAPL,Technology,412434588469.83203
2015-01-28,26.19553532123924,26.304656774129587,25.678884506225586,25.678884506225586,585908400,0.0,0.0,62.83092164403443,,,,,,,64.34507785124208,25.072263717651367,24.58122310638428,,,,,,,69.43805332362375,77.63125405143872,0.7743663298409535,0.3088374910517075,0.46552883878924606,AAPL,Technology,435750702359.3281
2015-01-29,25.90381110908266,26.542944613424627,25.734562898705565,26.478363037109375,337745600,0.0,0.0,62.1238286282934,,,,,,,65.49073044791501,25.361767578125,24.78387565612793,,,,,,,73.06364370922245,72.12506357909491,1.2825505768526357,0.5035801082118931,0.7789704686407426,AAPL,Technology,449317147449.4199
2015-01-30,26.367010411699074,26.723321018811966,26.021833502263554,26.090869903564453,334982000,0.0,0.0,58.43430852287455,26.239538808211357,24.639235973358154,23.03893313850495,,,,66.7212715441704,25.547939682006835,25.014142417907713,24.639235973358154,,,,,,85.66289271001328,76.05486324761982,1.5377910032616893,0.7104222872218524,0.8273687160398369,AAPL,Technology,442741782717.0078
2015-02-02,26.28906293130244,26.5384794612248,25.850354886177694,26.418224334716797,250956400,0.0,0.0,66.03964145941168,26.521590012322097,24.74278860092163,22.963987189521166,,,,65.55894387282801,25.794239807128907,25.29562759399414,24.74278860092163,,,,,,89.8270034044685,82.85117994123475,1.8209656197142474,0.9325309537203315,0.888434665993916,AAPL,Technology,448296814834.24414
2015-02-03,26.38928113003517,26.520669984265435,26.191083289537342,26.422685623168945,207662800,0.0,0.0,64.89921986829071,26.7333540609583,24.880859088897704,23.02836411683711,,,,65.15787975106394,26.217805480957033,25.516762733459473,24.880859088897704,,,,87.94185929800356,,87.4774541196316,87.65578341137113,2.020224451231854,1.150069653222636,0.8701547980092179,AAPL,Technology,448372409977.4199
2015-02-04,26.38928211869235,26.836898265799185,26.346969645869482,26.625337600708008,280598800,0.0,0.0,66.95622931695354,26.94417372221062,25.02895097732544,23.11372823244026,,,,70.86560572767411,26.407096099853515,25.739679908752443,25.02895097732544,,,,92.03265970617588,,91.80546786923638,89.7033084644455,2.2138095316165245,1.3628176289014138,0.8509919027151107,AAPL,Technology,451811239383.3281
2015-02-05,26.83325702823042,26.88020890532146,26.661106399900362,26.815372467041016,168984800,0.1175,0.0,75.50033949916082,27.17776160532816,25.169953727722167,23.162145850116172,,,,76.33068135886876,26.474497985839843,25.918132781982422,25.169953727722167,,,,94.37792949347886,,94.26517022239204,91.18269740375335,2.396204917181401,1.5694950865574113,0.8267098306239897,AAPL,Technology,453247258792.6719
2015-02-06,26.833259287893966,26.884681883180647,26.482249372284485,26.58956527709961,174826400,0.0,0.0,74.9826786761179,27.354207879135274,25.253568363189697,23.15292884724412,,,,78.53191703222548,26.574237060546874,26.061088371276856,25.253568363189697,,,,94.46029145759941,,94.20024170092135,93.4236265975166,2.4394999692832733,1.7434960631025838,0.6960039061806895,AAPL,Technology,449430511333.084
2015-02-09,26.50460361777916,26.793011545559803,26.477774219640615,26.766183853149414,155559200,0.0,0.0,73.0366566882436,27.544506134514947,25.344677925109863,23.14484971570478,7.9999999999999964,96.0,88.0,78.38502065713406,26.6438289642334,26.21903438568115,25.344677925109863,,,,95.38615254170134,,94.844478739205,94.43663022083946,2.4982020399217686,1.8944372584664209,0.6037647814553477,AAPL,Technology,452415885204.33594
2015-02-10,26.866791149239557,27.309466837648408,26.86455664535429,27.2804012298584,248034000,0.0,0.0,74.54848527548681,27.798611119771312,25.49223041534424,23.185849710917164,4.0000000000000036,100.0,96.0,78.82659051743877,26.81537208557129,26.51658878326416,25.49223041534424,,,,95.76251548182789,,95.15056806570392,94.73176283527675,2.6705467052337144,2.0496591478198796,0.6208875574138348,AAPL,Technology,461107452648.0762
2015-02-11,27.448083069083964,27.92876582622823,27.38771905108365,27.919822692871094,294247200,0.0,0.0,74.5690201926842,28.161244777739867,25.660952854156495,23.160660930573123,0.0,100.0,100.0,79.42192278883988,27.074269104003907,26.74068260192871,25.660952854156495,,,,98.5416880818078,,98.17430824490002,96.05645168326964,2.9647998719440896,2.2326872926447217,0.7321125792993679,AAPL,Technology,471915251634.24414
2015-02-12,28.18363404803572,28.501109254616598,28.074083669293405,28.27306365966797,297898000,0.0,0.0,75.50267458724917,28.54021481657042,25.85201416015625,23.163813503742084,28.000000000000004,100.0,72.0,80.16537018954084,27.365807342529298,26.92015266418457,25.85201416015625,,,,98.18596920080189,,97.79745525209796,97.0407771875673,3.2614028863667923,2.438430411389136,0.8229724749776564,AAPL,Technology,477885999376.74805
2015-02-13,28.456401816821888,28.456401816821888,28.091978048370983,28.41168785095215,217088800,0.0,0.0,75.94376245547943,28.818889528787576,26.083188438415526,23.347487348043476,24.0,96.0,72.0,80.26572983998555,27.730231857299806,27.15223445892334,26.083188438415526,,,,97.84805641554755,,97.41109833268557,97.79428727656119,3.491335844039662,2.6490114979192416,0.8423243461204204,AAPL,Technology,480228958686.5039
2015-02-17,28.50334709347577,28.814115414050107,28.375910436349848,28.579362869262695,252609600,0.0,0.0,88.85132745572027,29.022816949353516,26.331987953186037,23.641158957018558,19.999999999999996,100.0,80.0,89.01203886131646,28.09286766052246,27.36834831237793,26.331987953186037,,,,96.37909805051919,95.09162197274634,94.99695050174006,96.7351680288412,3.6752193491503435,2.8542530681654625,0.820966280984881,AAPL,Technology,483063171102.5039
2015-02-18,28.53464373802856,28.791753230665996,28.494400498261587,28.778339385986328,179566800,0.0,0.0,85.82310560517861,29.268503236304593,26.56033821105957,23.852173185814546,16.000000000000004,96.0,80.0,87.82074848221448,28.392455291748046,27.603913688659667,26.56033821105957,,,,97.62375960798512,96.0598120037445,96.41069636094164,96.27291506512243,3.829995695914833,3.049401593715337,0.7805941021994962,AAPL,Technology,486426434196.33594
2015-02-19,28.724686354836855,28.8476523081472,28.691151736414305,28.717979431152344,149449600,0.0,0.0,81.21906552631411,29.44693523105946,26.77642889022827,24.105922549397082,12.0,100.0,88.0,87.18700751087438,28.552086639404298,27.813177871704102,26.77642889022827,,,,97.26485895413394,96.5830319285403,95.67479242083607,95.69414642783926,3.88515254526298,3.216551784024866,0.668600761238114,AAPL,Technology,485406101581.16016
2015-02-20,28.75599034903679,28.952735900878906,28.628555370380557,28.952735900878906,195793600,0.0,0.0,91.6671387551305,29.679057592728718,26.972523498535157,24.265989404341596,7.9999999999999964,100.0,92.0,86.70947207035816,28.688021087646483,28.026914215087892,26.972523498535157,,,,98.80004329594506,97.02524330878691,98.17064840602625,96.75204572926798,3.9477170671244526,3.362784840644783,0.5849322264796695,AAPL,Technology,489374010496.0
2015-02-23,29.068988042084644,29.7352352142334,28.988501554670574,29.7352352142334,283896400,0.0,0.0,92.64227955257543,30.03328376245272,27.20128479003906,24.369285817625403,4.0000000000000036,100.0,96.0,94.60952732874387,28.952730560302733,28.34148120880127,27.20128479003906,,,,99.05361215239236,97.48457537826621,98.55789111835232,97.46777731507154,4.170210555238355,3.5242699835634976,0.6459405716748572,AAPL,Technology,502600335104.0
2015-02-24,29.72182158397097,29.869380713877174,29.326096067024803,29.54966926574707,276912400,0.0,0.0,88.41078718403365,30.270128195384675,27.419432067871092,24.56873594035751,0.0,100.0,100.0,94.77361062942015,29.146791839599608,28.619829750061037,27.419432067871092,,,,98.09321699909977,97.75528182400606,96.9745018212678,97.90101378188211,4.237819529673952,3.6669798927855886,0.5708396368883633,AAPL,Technology,499463799777.4961
2015-02-25,29.413293708300706,29.42223854795156,28.65090817226166,28.793994903564453,298846800,0.0,0.0,73.45269099281322,30.14786279545558,27.6438889503479,25.13991510524022,0.0,96.0,96.0,85.26395350827917,29.149922943115236,28.77118911743164,27.6438889503479,,,,89.53905255154872,97.13293553097813,86.40541199967292,93.97926831309768,4.026271599806589,3.738838234189789,0.2874333656168,AAPL,Technology,486690930704.15234
2015-02-26,28.793993218724225,29.25902592111176,28.306605241431175,29.158418655395508,365150000,0.0,0.0,74.41761172206606,30.228768685739468,27.817865657806397,25.406962629873327,0.0,92.0,92.0,75.23268420599288,29.238010787963866,28.895048713684083,27.817865657806397,,,,83.80754602766609,95.65952132556397,79.41794593514153,87.59928658536076,3.9157883379344582,3.774228254938723,0.1415600829957353,AAPL,Technology,492850637473.4961
2015-02-27,29.06452186219934,29.191960249402182,28.671034178958696,28.7202205657959,248059200,0.0,0.0,71.26295532803033,30.286487406527787,27.929958534240722,25.573429661953657,12.0,88.0,76.0,73.33057996630444,29.191507720947264,28.939764404296874,27.929958534240722,,,,76.18332825584869,93.45925723106865,71.14928651202074,78.9908814822784,3.660583719897925,3.7514993479305634,-0.0909156280326382,AAPL,Technology,485443927983.84766
2015-03-02,28.89683553358837,29.127115652158107,28.684441680042795,28.86106300354004,192386800,0.0,0.0,71.0562801900878,30.291734851695352,28.068468189239503,25.845201526783654,7.9999999999999964,84.0,76.0,73.70505625039775,29.016673278808593,28.984701919555665,28.068468189239503,,,,76.37462274796826,91.31191386431072,70.53283282820382,73.70002175845536,3.4579139308284432,3.6927822645101394,-0.23486833368169613,AAPL,Technology,487824627202.9922
2015-03-03,28.832000766882555,28.95720121041736,28.637489767181634,28.921428680419922,151265200,0.0,0.0,68.1504521522006,30.304740850569186,28.19362840652466,26.082515962480134,4.0000000000000036,80.0,76.0,68.61240292542699,28.891025161743165,29.018908500671387,28.19362840652466,,,,73.51563278123255,89.02556733738206,64.78753939171908,68.82321957731455,3.27602513935323,3.6094308394787573,-0.3334057001255273,AAPL,Technology,488844959818.16797
2015-03-04,28.86330583572629,28.966147612814165,28.688918986353976,28.738101959228516,126665200,0.0,0.0,60.06610091863665,30.259402477649246,28.309399223327638,26.35939596900603,0.0,76.0,76.0,63.18868427766187,28.879846572875977,29.014884757995606,28.309399223327638,,,,72.34109944859925,86.49730132144347,55.07721089173892,63.465861037220606,3.0446300541345805,3.4964706824099223,-0.45184062827534177,AAPL,Technology,485746193232.15234
2015-03-05,28.747047749884217,28.785054791496215,28.116571278214177,28.26189422607422,226068400,0.0,0.0,49.86663350723814,30.173845624237124,28.391227054595948,26.60860848495477,0.0,72.0,72.0,55.35713979495757,28.700541687011718,28.969276237487794,28.391227054595948,,,,64.90529611518669,83.26134503754875,36.116021770582286,51.9935906846801,2.695760473894049,3.3363286407067476,-0.6405681668126988,AAPL,Technology,477697069181.0078
2015-03-06,28.70680167500185,28.923667983342046,28.22835679986211,28.304370880126953,291368400,0.0,0.0,48.68848905267721,30.088383167365077,28.465676975250243,26.84297078313541,0.0,68.0,68.0,56.38416844761067,28.61737174987793,28.9044397354126,28.465676975250243,,,,58.11458769686603,79.19279947764085,19.086849713642923,36.76002745865471,2.403778740991814,3.149818660763761,-0.7460399197719467,AAPL,Technology,478415050054.5801
2015-03-09,28.608426467613626,28.968381161803812,27.96006384646117,28.42509651184082,354114000,0.0,0.0,48.092839659880305,29.92018886731953,28.557453536987303,27.194718206655075,4.0000000000000036,64.0,60.0,47.22256268543123,28.530178451538085,28.77342586517334,28.557453536987303,,,,54.625430638499886,74.7499813262516,14.876659531963348,23.35984367206285,2.181552781833555,2.95616548497772,-0.774612703144165,AAPL,Technology,480455686453.83203
2015-03-10,28.261894297673237,28.442988077589106,27.67836800046826,27.83710479736328,275426400,0.0,0.0,39.38476655770599,29.741801595864512,28.610999584197998,27.480197572531484,0.0,60.0,60.0,40.7959363330842,28.313313674926757,28.60216941833496,28.610999584197998,,,,47.879512628271954,69.72861088916882,14.105027269144585,16.022845504916955,1.8178017440118193,2.72849273678454,-0.9106909927727209,AAPL,Technology,470517058627.5879
2015-03-11,27.890757155163254,27.895227868715825,27.300524033989195,27.329587936401367,275756000,0.0,0.0,35.77634265727434,29.73222614657092,28.613458919525147,27.494691692479375,0.0,56.00000000000001,56.00000000000001,35.28045453539214,28.031610870361327,28.45572872161865,28.613458919525147,,,,30.30451569379578,63.80515720339353,10.910756983684921,13.297481261597618,1.3688663434752704,2.456567458122686,-1.0877011146474158,AAPL,Technology,461938826236.4121
2015-03-12,27.345238169927427,27.92429365811465,27.193208322230415,27.823684692382812,193450800,0.0,0.0,39.01682280723499,29.74071492491814,28.60865201950073,27.47658911408332,0.0,52.0,52.0,35.090450823006734,27.943968963623046,28.322255325317382,28.60865201950073,,,,19.018835116144814,57.326286112241384,10.645061525829627,11.886948592886379,1.1407994858956227,2.1934138636772733,-1.0526143777816506,AAPL,Technology,470290302029.16016
2015-03-13,27.812507968071145,28.03608118050624,27.40560478966841,27.631412506103516,207309200,0.0,0.0,26.87946607304184,29.78262717300177,28.57656946182251,27.370511750643246,7.9999999999999964,48.0,40.0,33.37105132860765,27.80937728881836,28.213374519348143,28.57656946182251,,,,13.68818919508461,51.07677220616498,13.688189195084613,11.748002568199722,0.8945184424330322,1.9336347794284252,-1.0391163369953929,AAPL,Technology,467040402818.9922
2015-03-16,27.696252998985834,27.935476303100586,27.47044524947733,27.935476303100586,143497200,0.0,0.0,32.710690867964985,29.790899071496813,28.55275888442993,27.31461869736305,4.0000000000000036,43.99999999999999,39.999999999999986,30.424794212638986,27.711453247070313,28.1208158493042,28.55275888442993,,,,22.55645090413773,45.69495502178193,24.411071398790067,16.24810737323477,0.777681200671904,1.7024440636771212,-0.9247628630052172,AAPL,Technology,472179776973.16016
2015-03-17,28.147869048719393,28.465342615236214,28.091975743104673,28.402742385864258,204092400,0.0,0.0,45.53341668615485,29.783787382991914,28.54392786026001,27.304068337528104,0.0,40.0,40.0,37.63993853636068,27.82458076477051,28.06894721984863,28.54392786026001,,,,29.768962017508457,41.32028794540952,36.07474193492769,24.72466750960079,0.8100198177934824,1.5239592145003935,-0.7139393967069111,AAPL,Technology,480077797231.25195
2015-03-18,28.393803024796274,28.876722068219674,28.252952489995387,28.722455978393555,261083600,0.0,0.0,44.97166958081187,29.779019208720033,28.541133689880372,27.30324817104071,0.0,36.0,36.0,47.32403365163025,28.103154373168945,28.067382621765137,28.541133689880372,,,,43.358563291521484,38.42203432970174,56.1200217930679,38.86861170892855,0.9163967074525835,1.4024467130908316,-0.4860500056382481,AAPL,Technology,485481696724.33594
2015-03-19,28.785051233628216,28.896837840360753,28.483227736596017,28.505584716796875,183238000,0.0,0.0,47.391230364853584,29.765652675276304,28.530513954162597,27.29537523304889,80.0,31.999999999999996,-48.0,54.376152724316675,28.239534378051758,28.091751670837404,28.530513954162597,,,,50.45960575395517,36.97746529357859,67.64047141839639,53.278411715463996,0.9274881593138065,1.3074550023354266,-0.3799668430216201,AAPL,Technology,481816110720.0
2015-03-20,28.673269728786845,28.706804352190886,27.982429195006716,28.147872924804688,274780400,0.0,0.0,41.76570204163428,29.719921928446016,28.490270805358886,27.260619682271756,76.0,28.000000000000004,-48.0,46.816617047381364,28.342826461791994,28.076101875305177,28.490270805358886,,,,47.2850536479311,35.8945118886851,66.05006749170613,63.27018690105681,0.8244393189166026,1.2108518656516618,-0.3864125467350592,AAPL,Technology,475769796665.4199
2015-03-23,28.420629350304967,28.583836851496212,28.28648404895587,28.440750122070312,150838800,0.0,0.0,44.73300317507026,29.506572407341768,28.42554655075073,27.344520694159694,72.0,24.0,-48.0,51.65460322123539,28.443881225585937,28.077667236328125,28.42554655075073,,,,43.77623813212773,34.80959263804788,63.97242547386725,65.8876547946566,0.8170511699513119,1.132091726511592,-0.31504055656028007,AAPL,Technology,480720211792.74805
2015-03-24,28.44522890503344,28.626321008616944,28.295433512448174,28.324499130249023,131369200,0.0,0.0,45.40036763629714,29.30712105338064,28.36428804397583,27.421455034571018,68.0,19.999999999999996,-48.0,51.605379809425564,28.42823257446289,28.1264066696167,28.36428804397583,,,,44.34733600861827,34.456374976082515,62.59479145016422,64.20576147191254,0.7690521503955414,1.059483811288382,-0.29043166089284056,AAPL,Technology,478755170536.6719
2015-03-25,28.290955309613835,28.353555537956826,27.584463119506836,27.584463119506836,206620800,0.0,0.0,42.88393347660208,29.2849780502118,28.303811454772948,27.322644859334094,64.0,16.000000000000004,-48.0,51.99195590315812,28.200634002685547,28.151894187927248,28.303811454772948,,,,38.76957034754623,35.30288044145756,52.01535578925419,59.52752423776189,0.5134914473145676,0.9502853384936192,-0.43679389117905154,AAPL,Technology,466246826802.24414
2015-03-26,27.445851677388305,27.919825858966977,27.41007913990318,27.7767391204834,190291600,0.0,0.0,44.626606544238506,29.155227036834734,28.234727478027345,27.314227919219956,60.0,12.0,-48.0,44.14977693157735,28.05486488342285,28.147199630737305,28.234727478027345,,,,32.96227464448798,36.69722439429187,39.5468797290773,51.38567565616523,0.3616006135437864,0.8325483935036527,-0.4709477799598663,AAPL,Technology,469496726012.4121
2015-03-27,27.850519374222753,27.879583282336927,27.479388670333233,27.555402755737305,158184800,0.0,0.0,41.32090771005357,29.114873315443948,28.176486587524415,27.238099859604883,56.00000000000001,7.9999999999999964,-48.000000000000014,47.29495259036741,27.936370849609375,28.139598655700684,28.176486587524415,,,,22.287619240786416,37.55716739886206,25.39077184542523,38.9843357879189,0.17539097035081505,0.7011169088730852,-0.5257259385222701,AAPL,Technology,465755573696.0
2015-03-30,27.734255207991588,28.25965186914662,27.723075866076933,28.252944946289062,188398800,0.0,0.0,54.06107293390447,29.02882955824116,28.146080684661865,27.26333181108257,52.0,4.0000000000000036,-48.0,55.58176755997375,27.898809814453124,28.171345520019532,28.146080684661865,26.951261615753175,,,35.873683887146115,38.88889069716289,38.77885960569097,34.57217039339783,0.22586124003720012,0.6060657751059082,-0.3802045350687081,AAPL,Technology,477545907725.75586
2015-03-31,28.190348364773936,28.2797779998637,27.80356762367369,27.819217681884766,168362400,0.0,0.0,54.851622272477975,28.904842998124785,28.09097013473511,27.277097271345433,48.0,0.0,-48.0,57.72068298160857,27.797753524780273,28.112993049621583,28.09097013473511,27.0091290473938,,,37.89699740515858,39.70169423592791,40.07014426993134,34.74659190701585,0.13943032474466852,0.5127386850336603,-0.3733083602889917,AAPL,Technology,470214735717.084
2015-04-01,27.90640737699151,27.973480020775867,27.521861191514677,27.77897071838379,162485600,0.0,0.0,49.51315214000817,28.807889252999733,28.04301357269287,27.27813789238601,43.99999999999999,0.0,-43.99999999999999,51.1399410718681,27.836655044555663,28.018644523620605,28.04301357269287,27.077757294972738,,,42.653281025717895,39.63116600934755,41.329221626274155,40.05940850063215,0.05860057036694109,0.4219110621003165,-0.3633104917333754,AAPL,Technology,469534523584.0
2015-04-02,27.953359666905495,28.071853201619977,27.765558979221026,28.01819610595703,128880400,0.0,0.0,54.16869496860517,28.788755625754522,28.03082866668701,27.2729017076195,40.0,0.0,-40.0,49.68459239068272,27.884946441650392,27.969905662536622,28.03082866668701,27.1503355662028,,,38.24528132565404,38.40973356651744,34.22840684594957,38.54259091405169,0.06276029791502857,0.3500809092632589,-0.28732061134823034,AAPL,Technology,473577998810.916
2015-04-06,27.828161306791483,28.507824157441615,27.796861189817264,28.4720516204834,148776000,0.0,0.0,55.60223866508522,28.813415120929733,28.039212703704834,27.265010286479935,36.0,0.0,-36.0,49.836813143867204,28.06827621459961,28.00232353210449,28.039212703704834,27.22494780222575,,,50.50387992603069,38.731616194327394,45.789432495458975,40.4490203225609,0.19447129672487418,0.318958986755582,-0.12448769003070781,AAPL,Technology,481249262470.5801
2015-04-07,28.536886204818757,28.64420039724339,28.16575553956841,28.172462463378906,140049200,0.0,0.0,47.50847238668506,28.782297121113533,28.026581001281738,27.270864881449942,31.999999999999996,0.0,-31.999999999999996,48.54132745545359,28.052179718017577,27.97549476623535,28.026581001281738,27.279200967152914,,,58.66487262831731,40.22047964394635,54.53637207259808,44.85140380466888,0.21010709413286635,0.2971886082310389,-0.08708151409817252,AAPL,Technology,476185483459.5879
2015-04-08,28.13668859148807,28.259654541264062,27.939944777574734,28.080795288085938,149316800,0.0,0.0,42.69713703198312,28.789460117821786,28.038765525817873,27.28807093381396,28.000000000000004,16.000000000000004,-12.0,39.75225130200365,28.104495239257812,27.951124382019042,28.038765525817873,27.33148101170858,,,60.540240890043385,41.839770132088866,55.93985429446413,52.088552954173736,0.1939048627972756,0.27653185914428624,-0.08262699634701065,AAPL,Technology,474636100166.5801
2015-04-09,28.13669243109999,28.29990164982664,27.870641430494988,28.295429229736328,129936000,0.0,0.0,47.60696153485285,28.76655077515849,28.08705759048462,27.40756440581075,24.0,12.0,-12.0,38.28818114328981,28.20778694152832,28.02222099304199,28.08705759048462,27.397582308451334,,,58.09287334115436,43.77210043144968,54.888900928415836,55.12170909849268,0.23994394550213188,0.2692142764158554,-0.029270330913723497,AAPL,Technology,478263888599.3281
2015-04-10,28.15904532689003,28.44074805119158,28.00478097073652,28.416154861450195,160752000,0.0,0.0,53.22920794329549,28.799479655703852,28.11668109893799,27.433882542172125,19.999999999999996,7.9999999999999964,-12.0,47.597721798333275,28.28737869262695,28.086162567138672,28.11668109893799,27.462095324198405,,,61.52140975110342,46.628013942111224,64.97003807202046,58.5995977649668,0.30742422117123663,0.27685626536693164,0.03056795580430499,AAPL,Technology,480304524998.5801
2015-04-13,28.70009245262106,28.744809824684598,28.306604823240185,28.360261917114258,145460400,0.0,0.0,48.97257989354507,28.80392078310186,28.153123569488525,27.50232635587519,16.000000000000004,4.0000000000000036,-12.0,47.472481367651135,28.265020751953124,28.16664848327637,28.153123569488525,27.527235730489096,,,65.45804937853579,50.94505695588616,73.66219071159414,64.50704323734347,0.34083511394989885,0.2896520350835251,0.051183078866373743,AAPL,Technology,479359787526.5801
2015-04-14,28.39379378671306,28.458630213433075,28.150099839891496,28.237293243408203,102098400,0.0,0.0,48.88873549518001,28.811718040358496,28.168214416503908,27.52471079264932,12.0,0.0,-12.0,48.129210325044944,28.277986907958983,28.16508331298828,28.168214416503908,27.60138724644979,,,62.438171937658105,53.60150576093736,71.56227785783959,70.06483554715139,0.32827302501327976,0.297376233069476,0.030896791943803736,AAPL,Technology,477281382386.83984
2015-04-15,28.261893024906005,28.42286431884388,28.17246339112159,28.344614028930664,115881600,0.0,0.0,61.54890705885353,28.80486456389343,28.165307998657227,27.52575143342102,7.9999999999999964,28.000000000000004,20.000000000000007,55.75329557472392,28.33075065612793,28.21762294769287,28.165307998657227,27.680407937367757,,,60.80188105191399,55.8919941256129,67.72731509722017,70.98392788888464,0.34503235069368476,0.3069074565943178,0.03812489409936698,AAPL,Technology,479095262187.66406
2015-04-16,28.232829888426053,28.416159886179656,28.19482284509716,28.208236694335938,113476000,0.0,0.0,56.66897977689197,28.72379469001696,28.139597034454347,27.555399378891735,4.0000000000000036,24.0,19.999999999999996,57.78656900416173,28.313312149047853,28.260549545288086,28.139597034454347,27.747022978464763,,,57.393454772394385,57.36601150028055,63.19670432268298,67.49543242591425,0.31564031460979514,0.3086540281974133,0.006986286412381859,AAPL,Technology,476790100449.4961
