Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,rate_vs,shares_vs,Close_vs
2020-04-13,16.057065963745117,16.359660592468593,16.418226874398307,15.324979992469556,16.057065963745117,43303400,68730.16517065525,0,5.922845826155594,68724.2423248291,4280.0,5.738715647161929,65000,,71.16626036017976,15.4294,12.928,26.0386,28.7892,27.3361,39.126461029052734,6.1265,UPRO,0.0,0.0,235.3657989501953
2020-04-14,17.5163516998291,17.02829508245058,17.667649921460214,16.823312196809955,17.5163516998291,38211200,74975.9081210947,0,5.922845826155594,74969.98527526855,4280.0,15.34755095553031,65000,,69.15240013915015,16.06,13.231,25.7154,28.7055,27.3001,39.126461029052734,6.7884,UPRO,2.8743225097656255,0.0,242.55160522460935
2020-04-15,16.388940811157227,16.35477513779327,16.720817571924425,15.964330247077656,16.388940811157227,33866800,70150.58951757908,0,5.922845826155594,70144.66667175293,4280.0,7.923983873198592,65000,,63.44346828125109,16.4651,13.3707,25.3677,28.6149,27.2601,39.126461029052734,6.5296,UPRO,0.7622741699218727,0.0,237.271484375
2020-04-16,16.628087997436523,16.628087997436523,16.78426595846827,16.032658357385387,16.628087997436523,42307200,71174.13947485447,0,5.922845826155594,71168.21662902832,4280.0,9.49867611516073,65000,,58.65614266511845,16.6261,13.6266,25.0274,28.5243,27.2181,39.126461029052734,6.2618,UPRO,1.241937255859371,0.0,238.47064208984372
2020-04-17,17.984886169433594,17.740857853095076,18.08737947725488,17.208876049005568,17.984886169433594,37022800,76981.23565100193,0,5.922845826155594,76975.31280517578,4280.0,18.432670232310656,65000,,67.81452924551915,16.9151,13.954,24.7095,28.444,27.183,39.126461029052734,6.4356,UPRO,3.8745666503906318,0.0,245.05221557617188
2020-04-20,17.01853370666504,17.208875489332595,17.89703524455512,16.969728789699907,17.01853370666504,35936400,72845.24711035252,0,5.922845826155594,72839.32426452637,4280.0,12.069610939003873,65000,,60.250608974980246,17.1074,14.3108,24.3741,28.3527,27.1495,39.126461029052734,5.9258,UPRO,2.108319091796873,0.0,240.6365966796875
2020-04-21,15.446992874145508,16.130272001851473,16.369420580898044,15.28105353773052,15.446992874145508,43077600,66119.05234716892,0,5.922845826155594,66113.12950134277,4280.0,1.7216189956444916,65000,,56.56862740089645,16.6935,14.6296,24.0292,28.2444,27.1098,39.126461029052734,4.7685,UPRO,-0.8329284667968784,0.0,233.28347778320312
2020-04-22,16.491436004638672,16.354778865400025,16.803791988403827,16.12051187757616,16.491436004638672,24901400,70589.26894567967,0,5.922845826155594,70583.34609985352,4280.0,8.598875301045638,65000,,66.95354848595345,16.714,14.8738,23.7305,28.1453,27.0756,39.126461029052734,4.2914,UPRO,1.2196350097656072,0.0,238.41488647460935
2020-04-23,16.471914291381836,16.740345114883663,17.340654656754943,16.43286886014372,16.471914291381836,36714200,70505.71601294041,0,5.922845826155594,70499.79316711426,4280.0,8.470332327600616,65000,,64.88162236640801,16.6828,15.0944,23.4137,28.0437,27.0398,39.126461029052734,3.8347,UPRO,1.201049804687515,0.0,238.3684234619141
2020-04-24,17.169832229614258,16.779387301672397,17.291846385957857,16.379181017808456,17.169832229614258,28577800,73492.80478857517,0,5.922845826155594,73486.88194274902,4280.0,13.065853520884874,65000,,69.25847534076402,16.5197,15.2447,23.1101,27.9501,27.0146,39.126461029052734,3.6878,UPRO,2.584283447265623,0.0,241.82650756835935
