Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Sector
2019-01-02,130.190002,132.089996,129.5,131.830002,117.077103,2756000,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,HON,Industrials
2019-01-03,132.100006,132.979996,129.070007,130.070007,115.514076,3184000,,,,,,,,,,,,,,,,,,,-0.10660505227415308,-0.02132101045483062,-0.08528404181932246,HON,Industrials
2019-01-04,132.619995,135.039993,132.050003,134.619995,119.554878,3583600,,,,,,,,,,,,,,,,,,,0.08654353585531246,0.00025189880719799634,0.08629163704811446,HON,Industrials
2019-01-07,134.339996,136.0,133.149994,135.369995,120.220963,2944600,,,,,,,,,,,,,,,,,,,0.2815553987929398,0.05651259880434635,0.22504279998859344,HON,Industrials
2019-01-08,136.059998,136.880005,134.320007,135.089996,119.972282,2636100,,,,,,,,,133.39599900000002,,,,,,,,,,0.4136892503253823,0.12794792910855354,0.2857413212168287,HON,Industrials
2019-01-09,136.199997,136.740005,135.070007,135.720001,120.531815,1992900,,,,,,,,,134.1739988,,,,,,,,,,0.5497954510537554,0.2123174334975939,0.33747801755616147,HON,Industrials
2019-01-10,135.220001,137.940002,134.669998,137.75,122.334618,2149700,,,,,,,,,135.70999739999996,,,,,,,,,,0.7706600283069941,0.323985952459474,0.4466740758475201,HON,Industrials
2019-01-11,136.75,137.75,136.410004,137.360001,121.988281,1890400,,,,,,,,,136.2579986,,,,,,,,,,0.9105534051867031,0.4412994430049198,0.46925396218178334,HON,Industrials
2019-01-14,136.339996,138.039993,135.979996,137.610001,122.210281,3100600,,,,,,,,,136.70599980000003,,,,,,,,,,1.0237636789429647,0.5577922901925289,0.46597138875043587,HON,Industrials
2019-01-15,137.429993,138.149994,136.539993,137.770004,122.352371,1841900,,,,,,,,,137.2420014,135.3190002,,,,,,,,,1.1095022909713643,0.668134290348296,0.44136800062306836,HON,Industrials
2019-01-16,137.520004,138.699997,137.25,138.020004,122.574387,2247300,,,,,,,,,137.702002,135.93800040000002,,,,,,,,,1.178099797652236,0.7701273918090841,0.407972405843152,HON,Industrials
2019-01-17,137.309998,140.630005,137.190002,139.880005,124.226273,2577400,,,,,,,,,138.12800299999998,136.9190002,,,,,,,,,1.3267673979563075,0.8814553930385287,0.4453120049177788,HON,Industrials
2019-01-18,141.779999,142.509995,140.360001,141.850006,125.975777,5421600,,,,,,,,,139.026004,137.6420013,,,,,,,,,1.5415844591602073,1.0134812062628646,0.5281032528973426,HON,Industrials
2019-01-22,140.960007,141.149994,138.699997,139.820007,124.172981,3196500,73.62510407310148,,,,,,,,139.46800520000002,138.0870025,,,,,,,,,1.5726609456038265,1.1253171541310572,0.44734379147276937,HON,Industrials
2019-01-23,140.820007,141.289993,139.229996,140.740005,124.989975,2966300,74.98600531789513,,,,,,,84.16795134775134,140.0620054,138.6520034,,,,,,,,,1.6316456108712785,1.2265828454791015,0.405062765392177,HON,Industrials
2019-01-24,140.889999,142.0,140.460007,141.179993,125.380775,2707200,83.64627334497087,,,,,,,91.74857518551839,140.6940032,139.1980026,,,,,,,84.70015874809405,,1.6837565460560886,1.3180175855944989,0.3657389604615897,HON,Industrials
2019-01-25,142.5,142.699997,141.419998,141.710007,125.851486,3206300,78.38274056873966,,,,,,,91.71072766482399,141.06000360000002,139.5940033,,,,,,,87.91630053440507,,1.7349760908374763,1.4014092866430945,0.3335668041943818,HON,Industrials
2019-01-28,140.330002,140.789993,138.869995,140.479996,124.759087,3478300,69.69928412584208,,,,,,,82.9650253939892,140.78600160000002,139.90600279999998,,,,,,,83.4755971633124,85.36401881527051,1.6839875884453082,1.4579249470035374,0.2260626414417708,HON,Industrials
2019-01-29,140.850006,142.210007,140.5,141.740005,125.878105,2424500,73.8351115736192,,,,,,,82.92149010618013,141.1700012,140.3190032,,,,,,,83.72895183857884,85.04028317876543,1.696630637911644,1.5056660851851587,0.19096455272648538,HON,Industrials
2019-01-30,142.460007,143.75,140.940002,143.279999,127.245735,3112800,75.43738176324985,145.1212227966937,138.09450145,131.0677801033063,,,,83.4460215923491,141.678,140.8700027,138.09450145,,,,,,85.45900612233744,84.22118504140956,1.7743423111232555,1.5594013303727783,0.21494098075047718,HON,Industrials
2019-01-31,142.800003,144.059998,142.25,143.630005,127.556595,3473600,72.30650507969531,145.47406330746333,138.6845016,131.89493989253668,,,,84.02285239858286,142.1680024,141.43100280000002,138.6845016,,,,,,92.51567148797392,87.23454314963006,1.8337501936434506,1.6142711030269128,0.2194790906165378,HON,Industrials
2019-02-01,148.699997,149.0,144.339996,144.710007,128.515747,5536500,76.49600656840873,145.40503313012002,139.4165016,133.42797006988,,,,85.39436499518165,142.7680024,141.914003,139.4165016,,,,89.54004167061798,,85.51761319206985,87.83076360079373,1.9194051004909007,1.6752979025197106,0.24410719797119018,HON,Industrials
2019-02-04,144.479996,148.009995,144.440002,147.929993,131.375366,4692800,80.64128457865706,146.7463162060401,140.0820015,133.4176867939599,,,,85.97208114315872,144.2580018,142.52200169999998,140.0820015,,,,88.35697932528154,,84.38050987063963,87.4712648502278,2.1442427474812584,1.7690868715120203,0.37515587596923816,HON,Industrials
2019-02-05,148.399994,148.690002,147.410004,148.690002,132.050339,2962700,81.30730140301462,148.06036654648472,140.74800184999998,133.43563715351524,,,,86.3532445763277,145.6480012,143.40900119999998,140.74800184999998,,,,88.60925601626599,,85.2794487240039,85.05919059557112,2.335285589910819,1.8823266151917801,0.452958974719039,HON,Industrials
2019-02-06,148.990005,149.490005,148.289993,148.899994,132.236832,3147200,81.26432111245914,149.10101283333236,141.43850175,133.77599066666764,,,,86.6620243325299,146.7720002,144.2250001,141.43850175,,,,95.71876226249049,,94.66358493775381,88.10784784413245,2.467061595612324,1.999273611275889,0.467787984336435,HON,Industrials
2019-02-07,147.669998,148.899994,147.25,148.149994,131.57074,2961700,75.38362317663544,149.7856865521125,142.0600014,134.3343162478875,4.0000000000000036,96.0,92.0,80.62078736043856,147.675998,144.9220002,142.0600014,,,,94.9550705762274,,93.38642899036778,91.10982088404182,2.4984160385314107,2.0991020967269933,0.39931394180441737,HON,Industrials
2019-02-08,147.979996,148.639999,147.190002,148.610001,131.979294,3952100,72.86870141877395,150.57583564443092,142.60300145000002,134.63016725556912,0.0,92.0,92.0,80.10962377361014,148.4559968,145.6119996,142.60300145000002,,,,93.48773230138072,,91.54281129728925,93.19760840847027,2.5183240270742213,2.182946482796439,0.3353775442777822,HON,Industrials
2019-02-11,148.990005,149.320007,148.050003,148.479996,131.863861,2977700,83.6179149086791,151.14327786655554,143.1590012,135.17472453344448,0.0,88.0,88.0,86.57895226242695,148.56599740000001,146.4119996,143.1590012,,,,92.32279015934019,,89.97161217142902,91.63361748636201,2.4967227921123523,2.245701744659622,0.25102104745273035,HON,Industrials
2019-02-12,149.199997,150.509995,148.960007,150.360001,133.533417,2654900,84.75425049718109,151.9495254482999,143.79650120000002,135.64347695170014,0.0,100.0,100.0,86.54297077353431,148.8999972,147.2739992,143.79650120000002,,,,94.97886315718847,,93.68174246671221,91.73205531181016,2.5528742111199563,2.307136237951689,0.2457379731682674,HON,Industrials
2019-02-13,150.990005,152.679993,150.679993,151.479996,134.528122,2759700,85.46824439472769,152.80521248624234,144.4820008,136.15878911375768,0.0,100.0,100.0,86.6132475946921,149.4159976,148.0939989,144.4820008,,,,94.56779655368524,,93.50387435736513,92.38574299850211,2.626782282994206,2.3710654469601926,0.2557168360340132,HON,Industrials
2019-02-14,150.929993,151.639999,149.960007,150.520004,133.675507,2110700,79.46484728809267,153.26269471899406,145.1070008,136.95130688100596,4.0000000000000036,96.0,92.0,81.64986805902927,149.8899996,148.7829988,145.1070008,,,,92.41165921504326,92.49489512375212,91.46043136478154,92.88201606295297,2.6008871238646125,2.4170297823410767,0.18385734152353583,HON,Industrials
2019-02-15,152.0,153.320007,151.589996,153.320007,136.162155,3039400,88.86200700302447,154.32667751551827,145.77900089999997,137.23132428448167,0.0,100.0,100.0,88.79846561006832,150.8320008,149.64399880000002,145.77900089999997,,,,92.76955465414194,92.81784642210452,91.88996744725576,92.28475772313413,2.7005299772301283,2.473729821318887,0.22680015591124114,HON,Industrials
2019-02-19,152.610001,153.75,152.389999,153.279999,136.126633,2479600,87.71238883336234,155.31057477795264,146.35050055000002,137.3904263220474,4.0000000000000036,100.0,96.0,88.85898933309242,151.79200140000003,150.1789994,146.35050055000002,,,,94.31088433054902,93.41323692263127,93.56340681665854,92.30460187623196,2.743293786039516,2.527642614263013,0.21565117177650306,HON,Industrials
2019-02-20,153.330002,154.839996,153.009995,154.580002,137.281174,2622400,87.51657784093541,156.21369265613788,147.0885003,137.9633079438621,0.0,100.0,100.0,88.79326230046985,152.63600160000001,150.7679994,147.0885003,,,,98.416351821239,94.39394650312857,98.0886329926982,94.51400241887085,2.812880843514654,2.5846902601133412,0.2281905834013127,HON,Industrials
2019-02-21,153.539993,153.75,152.080002,152.610001,136.254425,2706300,76.91844032688711,156.61057198972492,147.6820001,138.7534282102751,0.0,96.0,96.0,82.44966077285025,152.8620026,151.13900010000003,147.6820001,,,,93.76180191440638,94.19825046832017,91.00928378634899,94.22044119856857,2.728718443043887,2.6134958966994506,0.11522254634443652,HON,Industrials
