Date,rate_PSA_5D,rate_VOO_20D
2015-01,6.00629021644592,-1.5188014984130582
2015-02,1.896825168609628,3.807135581970256
2015-03,1.9650930433273484,0.9869820308685552
2015-04,-3.0826172630309845,1.7466311630249145
2015-05,0.0318466777801562,2.4455955619812286
2015-06,-4.033597561972469,0.0477857785906143
2015-07,6.999699347019206,2.036062753677381
2015-08,4.137995938195127,-4.434959403143979
2015-09,10.007447871780409,-6.094778068542473
2015-10,18.093608121351767,2.2972477278276004
2015-11,21.69638007259369,2.398887886047363
2015-12,24.5750273252634,0.3434674846942709
2016-01,25.75035664176941,-4.52658138929094
2016-02,22.00372439193725,-4.447799116007478
2016-03,34.04374613213541,2.171942896842971
2016-04,17.198958616144534,2.3246770176607034
2016-05,20.25686925824484,3.915401113298224
2016-06,20.87175155699881,4.007236130162317
2016-07,12.06743656597138,7.59178317985536
2016-08,4.513793257758736,7.342795589628692
2016-09,4.731476807854396,7.017400032737053
2016-10,0.238127053468129,4.798161098977816
2016-11,-1.700358802636459,8.49442083930969
2016-12,5.980050994415298,10.390332527465818
2017-01,1.7305890428102932,11.902466461768537
2017-02,7.559444774062562,15.76016479153104
2017-03,4.163629368509558,15.283803120476858
2017-04,-0.5169569295685794,15.934812550511856
2017-05,2.3547833812713748,16.99471495513918
2017-06,0.0374519580718102,17.136465833848536
2017-07,-1.44925553405284,18.97367523741722
2017-08,-1.488381098313751,18.72020469734885
2017-09,3.650821503695334,20.554466353696952
2017-10,0.2733777026585393,22.72430823691234
2017-11,3.0916309819751358,25.80143323644004
2017-12,1.9806067858515688,26.69478839317529
2018-01,-4.4965775392431855,32.97908960603413
2018-02,-4.973545263926182,27.21647956574269
2018-03,-0.9838752429008336,23.439735384178164
2018-04,-0.275144101305691,23.33120869985441
2018-05,4.650537508010877,25.71674635750909
2018-06,12.977070312588722,26.03137970041676
2018-07,8.191987871776929,29.885712528055382
2018-08,5.399794288889592,33.36300443878175
2018-09,0.7986122666234552,33.39183847128826
2018-10,2.711731139568596,23.63489960625831
2018-11,6.520062748670585,25.4307912832896
2018-12,1.9371783915149927,13.860642511484578
2019-01,7.054492034835835,22.54733931930544
2019-02,6.416782473919458,26.049379046720624
2019-03,10.443303112250124,27.93758406947211
2019-04,11.951428345230395,32.513788138335606
2019-05,20.127847184287173,23.55285693359377
2019-06,20.871293271082106,31.7074816167658
2019-07,22.821956686224265,33.027508819035134
2019-08,33.453843476077985,30.28605023942916
2019-09,24.11130518413413,32.31783905660697
2019-10,12.43643304592068,34.65146136784958
2019-11,6.116424236488349,38.9005952931722
2019-12,8.198746731054584,42.37573655025295
2020-01,13.537836363823196,41.621317131534695
2020-02,5.903527630336725,29.5427322104318
2020-03,1.4570274589657872,12.971108755826965
2020-04,-5.274838985208352,27.260333382004976
2020-05,3.6261184676777294,32.88547651256215
2020-06,-0.9729140112008428,34.81821374329526
2020-07,3.0942990276673354,42.17247468499578
2020-08,9.512959342237837,51.40202506620988
2020-09,15.71712329542978,44.99921545911519
2020-10,18.754398068763845,40.68796787509115
2020-11,16.086391082922624,55.41066297933792
2020-12,20.282494408751184,60.41117531198999
2021-01,18.344405968794963,57.97926376981994
2021-02,21.33817252365113,61.51734881103516
2021-03,28.74298777093387,68.00669803679618
2021-04,46.21084495113424,75.9291950180252
2021-05,46.30886911387322,76.11245390182889
2021-06,56.13757083154027,79.09258815388742
2021-07,61.519154802560806,82.44036905708316
2021-08,66.48262838391905,86.77093111730507
2021-09,53.05039847904298,77.06185378953889
2021-10,70.37354399554701,88.49487226812526
2021-11,67.08213946846556,86.06099251084103
2021-12,91.30100957197304,93.4896999657126
2022-01,82.13144858945805,82.3263949143166
2022-02,79.419262764284,75.96183746706208
2022-03,97.3149709027464,81.72840066476303
2022-04,86.75866804200076,64.93003051517789
2022-05,65.39631816190085,64.61973382347956
2022-06,56.78925180879533,50.39305858788126
2022-07,69.61621846128546,63.58333772029048
2022-08,71.15216208316436,56.1796839292793
2022-09,51.69821180761623,41.2747142030432
2022-10,59.878689257210205,52.2262045202958
2022-11,53.19794830644131,60.02454767322543
2022-12,44.52097960202721,50.26395101566905
2023-01,56.48229423744826,59.16942432123302
2023-02,53.1408841010585,54.60519766466548
2023-03,55.85898770755768,59.76580938491822
2023-04,51.53266986269054,61.693791178939385
2023-05,45.12577418013179,61.85999744355446
2023-06,50.62608642863302,71.72742588228394
2023-07,44.92434986983815,76.66096752489531
2023-08,41.74760775949387,73.06741063523067
2023-09,36.25316150179452,64.21149389389326
2023-10,23.127119562915578,60.05627212367551
2023-11,33.2080971042845,74.10481068971424
2023-12,58.31569103769425,81.34791571926854
2024-01,46.49503465773846,83.50705202844793
2024-02,46.41037916004767,92.24760023787218
2024-03,50.73117219410626,97.68815655081612
2024-04,34.44288077474273,88.9348467158765
2024-05,41.56126394322044,97.60024061986022
2024-06,49.95335735171776,103.7572324879522
2024-07,53.8238510349208,105.20664616262503
2024-08,78.1077950774951,109.20046134596606
2024-09,89.42953827192015,112.81713126618986
2024-10,70.65673758450677,109.86680038144408
2024-11,79.89420966265996,121.24140958684286
2024-12,55.66235202634828,115.09322922862664
2025-01,54.71218254104991,119.90914712724532
2025-02,56.78421217188024,117.28014741330033
