Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-07,91.47,90.61,92.46,89.56,91.47,3474000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.47,0.00,0.00,0.33,False,False,86.90,100748.91,0,50531.88,50217.03,549.00,-0.25,101000,week +buy 50% ,0.00,0.00,0.00,PSX,-0.25
2019-01-08,91.39,92.29,92.57,90.17,91.39,2357300,0.00,0.00,89.74,0.00,0.00,0.00,0.00,91.47,0.00,0.00,0.42,False,False,86.90,100704.99,0,50531.88,50173.11,549.00,-0.29,101000,,0.00,0.00,0.00,PSX,0.23
2019-01-09,91.99,92.30,92.59,90.32,91.99,2588600,0.00,0.00,90.52,0.00,0.00,0.00,0.00,91.99,0.00,0.00,0.50,False,False,86.90,101034.39,0,50531.88,50502.51,549.00,0.03,101000,,0.00,0.00,0.00,PSX,0.47
2019-01-10,92.94,91.75,92.99,90.37,92.94,2323700,0.00,0.00,91.73,0.00,0.00,0.00,0.00,92.94,0.00,0.00,0.58,False,False,86.90,101555.95,0,50531.88,51024.06,549.00,0.55,101000,,0.00,0.00,0.00,PSX,0.68
2019-01-11,92.69,92.25,93.69,91.87,92.69,2102600,0.00,0.00,92.10,0.00,0.00,0.00,0.00,92.94,0.00,0.00,0.58,False,False,86.90,101418.70,0,50531.88,50886.81,549.00,0.41,101000,,0.00,0.00,0.00,PSX,0.65
2019-01-14,92.83,91.79,93.15,91.32,92.83,2178600,0.00,0.00,92.37,0.00,0.00,0.00,0.00,92.94,0.00,0.00,0.55,False,False,86.90,101370.23,0,25342.46,76027.77,819.00,0.37,101000,week +buy 50% ,0.00,0.00,0.00,PSX,0.25
2019-01-15,92.45,93.46,93.73,91.94,92.45,1953500,0.00,0.00,92.58,0.00,0.00,0.00,0.00,92.94,0.00,0.00,0.47,False,False,86.90,101059.01,0,25342.46,75716.55,819.00,0.06,101000,,0.00,0.00,0.00,PSX,1.13
2019-01-16,92.99,92.12,93.37,91.86,92.99,2316100,0.00,0.00,92.78,0.00,0.00,0.00,0.00,92.99,0.00,0.00,0.43,False,False,86.90,101501.27,0,25342.46,76158.81,819.00,0.50,101000,,0.00,0.00,0.00,PSX,1.30
2019-01-17,93.42,92.54,94.13,92.31,93.42,3069200,0.00,0.00,92.88,0.00,0.00,0.00,0.00,93.42,0.00,0.00,0.39,False,False,86.90,101853.44,0,25342.46,76510.98,819.00,0.84,101000,,0.00,0.00,0.00,PSX,1.87
2019-01-18,95.30,94.32,95.76,92.90,95.30,4014900,0.00,0.00,93.40,0.00,0.00,0.00,0.00,95.30,0.00,0.00,0.48,False,False,86.90,103393.17,0,25342.46,78050.70,819.00,2.37,101000,,0.00,0.00,0.00,PSX,2.90
2019-01-22,93.00,94.61,95.40,92.82,93.00,4733500,0.00,0.00,93.43,0.00,0.00,0.00,0.00,95.30,0.00,0.00,0.33,False,False,86.90,101509.46,0,25342.46,76167.00,819.00,0.50,101000,,68.29,0.00,0.00,PSX,1.87
2019-01-23,92.63,93.29,93.79,92.21,92.63,2542400,0.00,0.00,93.47,0.00,0.00,0.00,0.00,95.30,0.00,0.00,0.18,False,False,86.90,101206.43,0,25342.46,75863.97,819.00,0.20,101000,,66.45,0.00,0.00,PSX,1.98
2019-01-24,91.33,92.50,93.03,91.33,91.33,3194000,0.00,0.00,93.14,0.00,0.00,0.00,0.00,95.30,0.00,0.00,-0.02,False,False,86.90,100141.73,0,25342.46,74799.27,819.00,-0.85,101000,,66.06,0.00,0.00,PSX,2.06
2019-01-25,93.02,92.25,93.62,91.61,93.02,2044800,0.00,0.00,93.06,0.00,0.00,0.00,0.00,95.30,0.00,0.00,-0.04,False,False,86.90,101525.84,0,25342.46,76183.38,819.00,0.52,101000,,59.45,0.00,0.00,PSX,2.71
2019-01-28,92.50,92.00,93.05,91.91,92.50,2349500,0.00,0.00,92.50,0.00,0.00,0.00,0.00,95.30,0.00,0.00,-0.10,False,False,86.90,101037.06,0,12699.56,88337.50,955.00,0.04,101000,week +buy 50% ,54.51,0.00,0.00,PSX,2.05
2019-01-29,93.35,92.73,93.69,91.89,93.35,2056500,0.00,0.00,92.57,0.00,0.00,0.00,0.00,95.30,0.00,0.00,-0.09,False,False,86.90,101848.81,0,12699.56,89149.25,955.00,0.84,101000,,58.03,0.00,0.00,PSX,1.94
2019-01-30,94.53,94.04,95.25,93.65,94.53,3093300,95.92,84.71,92.95,92.18,0.00,0.00,0.00,95.30,0.00,0.00,-0.00,True,False,86.90,102975.71,0,12699.56,90276.15,955.00,1.96,101000,,59.94,0.00,0.00,PSX,3.35
2019-01-31,95.41,96.10,96.60,95.07,95.41,4044500,96.04,85.56,93.76,92.55,0.00,0.00,0.00,95.41,0.00,0.00,0.10,True,False,86.90,103816.12,0,12699.56,91116.55,955.00,2.79,101000,,59.72,0.00,0.00,PSX,4.10
2019-02-01,94.21,95.57,95.95,93.41,94.21,2618100,95.33,88.07,94.00,92.91,0.00,0.00,0.00,95.41,0.00,0.00,0.06,True,False,86.90,103636.20,0,6882.53,96753.67,1027.00,1.60,102000,week +buy 50% Monthly invest,55.56,83.53,0.00,PSX,4.11
2019-02-04,94.76,93.80,94.76,93.21,94.76,2758500,95.46,88.41,94.45,93.11,0.00,0.00,0.00,95.41,0.00,0.00,0.06,True,False,86.90,104183.99,0,3454.11,100729.88,1063.00,2.14,102000,week +buy 50% ,56.86,78.63,0.00,PSX,4.78
2019-02-05,95.17,94.76,95.54,94.40,95.17,2849300,95.68,88.52,94.82,93.30,0.00,0.00,0.00,95.41,0.00,0.00,0.07,True,False,86.90,104611.25,0,1732.49,102878.77,1081.00,2.56,102000,week +buy 50% ,59.65,74.66,0.00,PSX,5.22
2019-02-06,94.42,94.65,95.44,94.34,94.42,3127800,95.71,88.92,94.79,93.45,0.00,0.00,0.00,95.41,0.00,0.00,0.01,True,False,86.90,103796.25,0,878.46,102917.80,1090.00,1.76,102000,week +buy 50% ,55.00,72.30,0.00,PSX,5.09
2019-02-07,91.74,94.41,95.21,91.36,91.74,5291500,95.73,88.84,94.06,93.43,0.00,0.00,0.00,95.41,80.00,0.00,-0.22,True,False,86.90,100873.22,0,509.66,100363.56,1094.00,-1.10,102000,week +buy 50% ,44.93,55.01,0.00,PSX,4.07
2019-02-08,93.52,94.92,95.17,91.72,93.52,4248400,95.75,88.89,93.92,93.46,0.00,0.00,0.00,95.41,76.00,0.00,-0.24,True,False,86.90,102820.54,0,509.66,102310.88,1094.00,0.80,102000,,44.59,42.98,0.00,PSX,4.20
2019-02-11,94.23,92.99,95.35,92.87,94.23,4229500,95.82,88.97,93.82,93.54,0.00,0.00,0.00,95.41,72.00,0.00,-0.21,True,False,86.90,103596.34,0,320.26,103276.08,1096.00,1.57,102000,week +buy 50% ,54.14,39.59,0.00,PSX,4.26
2019-02-12,94.00,95.25,95.49,93.91,94.00,2486000,95.87,89.06,93.58,93.60,0.00,0.00,0.00,95.41,68.00,0.00,-0.20,True,False,86.90,103344.26,0,320.26,103024.00,1096.00,1.32,102000,,54.65,49.15,0.00,PSX,5.60
2019-02-13,96.12,94.27,96.33,94.09,96.12,2627100,96.23,88.88,93.92,93.78,0.00,0.00,0.00,96.12,64.00,0.00,-0.06,True,False,86.90,105667.78,0,320.26,105347.52,1096.00,3.60,102000,,65.40,65.56,0.00,PSX,5.92
2019-02-14,95.65,95.57,96.23,95.09,95.65,2701500,96.47,88.81,94.70,93.92,0.00,0.00,0.00,96.12,60.00,0.00,-0.00,True,False,86.90,105152.66,0,320.26,104832.40,1096.00,3.09,102000,,59.18,74.51,63.59,PSX,5.68
2019-02-15,95.99,96.00,96.75,95.21,95.99,2647300,96.74,88.66,95.20,94.04,0.00,0.00,0.00,96.12,100.00,0.00,0.04,True,False,86.90,105525.30,0,320.26,105205.04,1096.00,3.46,102000,,62.33,86.28,63.87,PSX,6.85
2019-02-19,96.75,95.44,96.96,95.39,96.75,2108000,97.01,88.32,95.70,94.12,0.00,0.00,0.00,96.75,100.00,4.00,0.11,True,False,86.90,106358.26,0,320.26,106038.00,1096.00,4.27,102000,,62.09,88.07,64.81,PSX,7.03
