Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,rate_vs,shares_vs,Close_vs
2020-04-13,59.41999816894531,60.099998474121094,60.099998474121094,56.119998931884766,59.41999816894531,15199517,138341.94446085932,0,12.1887235546169,138329.7557373047,2328.0,151.5308081106533,55000,,70.40151843753425,55.28,48.593,66.4747,65.6216,66.4155,99.01000213623047,3.9692,SQ,0.0,0.0,235.3657989501953
2020-04-14,62.40999984741211,60.02000045776367,62.61000061035156,59.614498138427734,62.40999984741211,17905475,145302.66836833002,0,12.1887235546169,145290.4796447754,2328.0,164.18666976060004,55000,,68.18798378623899,57.678,49.65,66.3562,65.6321,66.3688,99.01000213623047,4.4775,SQ,2.8743225097656255,0.0,242.55160522460935
2020-04-15,61.380001068115234,59.66999816894531,61.7599983215332,59.33000183105469,61.380001068115234,12468779,142904.8312101269,0,12.1887235546169,142892.64248657227,2328.0,159.82696583659438,55000,,61.463918021244595,59.892,50.4825,66.2228,65.6533,66.3423,99.01000213623047,4.4884,SQ,0.7622741699218727,0.0,237.271484375
2020-04-16,57.31999969482422,58.099998474121094,59.29999923706055,56.630001068115234,57.31999969482422,19879165,133453.1480131054,0,12.1887235546169,133440.95928955078,2328.0,142.6420872965553,55000,,51.62755646388732,59.948,51.3735,66.0397,65.6447,66.2957,99.01000213623047,3.841,SQ,1.241937255859371,0.0,238.47064208984372
2020-04-17,61.09000015258789,59.5,61.439998626708984,58.70000076293945,61.09000015258789,14044774,142229.70907877924,0,12.1887235546169,142217.5203552246,2328.0,158.59947105232587,55000,,59.51854780975798,60.324,52.428,65.913,65.6394,66.258,99.01000213623047,3.7016,SQ,3.8745666503906318,0.0,245.05221557617188
2020-04-20,61.060001373291016,59.439998626708984,63.59000015258789,59.150001525878906,61.060001373291016,14342418,142159.87192057612,0,12.1887235546169,142147.68319702148,2328.0,158.47249440104747,55000,,57.75333017394067,60.652,53.5765,65.7758,65.6242,66.2273,99.01000213623047,3.4445,SQ,2.108319091796873,0.0,240.6365966796875
2020-04-21,57.400001525878906,60.0,60.439998626708984,56.86000061035156,57.400001525878906,15333926,133639.39227580072,0,12.1887235546169,133627.2035522461,2328.0,142.98071322872858,55000,,56.25623323284729,59.65,54.446,65.5468,65.5792,66.1862,99.01000213623047,2.7187,SQ,-0.8329284667968784,0.0,233.28347778320312
2020-04-22,60.959999084472656,59.349998474121094,61.25,58.0099983215332,60.959999084472656,13461030,141927.06659220697,0,12.1887235546169,141914.87786865234,2328.0,158.04921198583085,55000,,68.56468346061507,59.566,55.1785,65.3787,65.5671,66.1636,99.01000213623047,2.5349,SQ,1.2196350097656072,0.0,238.41488647460935
2020-04-23,61.81999969482422,61.310001373291016,63.5,60.9208984375,61.81999969482422,13098756,143929.1480131054,0,12.1887235546169,143916.95928955078,2328.0,161.68936002382802,55000,,70.95163385715239,60.466,55.65,65.1623,65.5642,66.1462,99.01000213623047,2.3911,SQ,1.201049804687515,0.0,238.3684234619141
2020-04-24,62.0099983215332,62.22999954223633,62.560001373291016,61.040000915527344,62.0099983215332,9628491,144371.46481608393,0,12.1887235546169,144359.2760925293,2328.0,162.49357239287986,55000,,75.3534835854274,60.65,55.949,64.9265,65.5691,66.1447,99.01000213623047,2.2003,SQ,2.584283447265623,0.0,241.82650756835935
2020-04-27,63.54999923706055,63.61000061035156,64.23999786376953,61.810001373291016,63.54999923706055,10241675,147956.58694743158,0,12.1887235546169,147944.39822387695,2328.0,169.01197626805745,55000,,71.23908827848507,61.148,56.4595,64.7173,65.577,66.1423,99.01000213623047,2.1301,SQ,3.9824035644530964,0.0,245.32180786132807
2020-04-28,61.75,64.16999816894531,65.0250015258789,60.900001525878906,61.75,11852090,143766.18872355463,0,12.1887235546169,143754.0,2328.0,161.39307040646295,55000,,67.54601303807573,62.018,56.797,64.5017,65.5717,66.1278,99.01000213623047,1.7761,SQ,3.528753662109385,0.0,244.18768310546875
2020-04-29,65.7699966430664,63.439998626708984,66.72000122070312,63.38999938964844,65.7699966430664,14387325,153124.74090861322,0,12.1887235546169,153112.5521850586,2328.0,178.40861983384224,55000,,64.60354321533762,62.98,57.4665,64.2678,65.611,66.1252,99.01000213623047,1.8774,SQ,6.046112060546882,0.0,250.4810791015625
