Date,rate_UPRO_5D,rate_VOO_20D
2020-04,21.80703945744589,5.172277832031247
2020-05,37.863405899459664,9.0501921081543
2020-06,41.71128846545007,8.577539535522472
2020-07,66.02351911894715,12.93530034790038
2020-08,101.4065782777192,18.192542317708327
2020-09,75.41299952818325,11.290666811261872
2020-10,59.54169775880223,7.0186084346771205
2020-11,114.50150976494288,17.427373326619456
2020-12,136.60096304682506,19.789130221557617
2021-01,126.10023962903028,16.936518969449143
2021-02,141.72009338842395,18.511683828989664
2021-03,171.71833650464134,22.191240190946136
2021-04,213.0154367442007,26.77152125549318
2021-05,214.4972448786528,25.78838323669437
2021-06,232.32155484963064,26.961480590820308
2021-07,252.22168947656743,28.36611723596913
2021-08,280.43435743311306,30.498314608256027
2021-09,224.4550151018108,22.99659594003778
2021-10,292.1362304962629,30.23029376983644
2021-11,278.10414786673164,27.83082880655925
2021-12,324.10137528756644,32.3162697989724
2022-01,253.52835844601583,24.143351652725872
2022-02,216.0566941378199,19.467728959401477
2022-03,245.23700009530785,23.229377624511734
2022-04,155.4416284731158,11.707692132803114
2022-05,148.29164867274497,11.531152056658712
2022-06,85.19489926715997,2.018158762250644
2022-07,136.9553351359834,11.232140631313992
2022-08,104.09125387666047,6.352420974731454
2022-09,48.35259200415203,-3.5109337379701566
2022-10,81.82551550738187,4.248844610214242
2022-11,107.02422906367484,9.798557902943015
2022-12,69.41974873895253,3.281627585915947
2023-01,99.3025777577819,9.638318378557486
2023-02,80.95466655619941,6.616340606689475
2023-03,97.12621001001835,10.34884888190193
2023-04,103.2178154217418,11.797403752377168
2023-05,101.90091878984956,12.02843269700271
2023-06,139.29144945737693,18.902969319915798
2023-07,159.2340978855399,22.30567078455483
2023-08,141.29696467027662,19.81768527657648
2023-09,104.65468353273732,13.714481714647883
2023-10,87.59649136540155,10.965653580752278
2023-11,139.24807001635324,20.77311335754395
2023-12,168.70160562839422,25.769733630304767
2024-01,176.40466730218805,27.240328138960177
2024-02,215.09726080963637,33.20723884677888
2024-03,240.81415346341905,36.83070064404548
2024-04,194.762857748711,30.67746116851806
2024-05,234.91700663426468,36.56562948698157
2024-06,265.55828131565016,40.66633952889074
2024-07,269.8305130522539,41.50366485279012
2024-08,286.2058323783263,44.10274188147652
2024-09,303.50009350082024,46.43426804781827
2024-10,284.54896078209515,44.25113421167646
2024-11,348.68728204854733,51.86306809194463
2024-12,308.308150085264,47.45498123668804
2025-01,347.9003692896522,52.11580360671222
