Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal
2015-01-12,154.95367431640625,156.3044414555309,156.42117316159832,154.411708407408,154.95367431640625,1847500,1964.9600823974613,0,105.51599060058629,1859.444091796875,12,-1.751995880126933,2000,,,155.2072,,,,,157.4384765625,-0.081,VOO,0.0,Buy
2015-01-13,154.54515075683594,156.10435587031668,157.09658193264235,153.33612810911214,154.54515075683594,2158500,1960.0577996826175,0,105.51599060058629,1854.5418090820312,12,-1.997110015869119,2000,,,155.554,,,,,157.4384765625,-0.1046,VOO,0.0,Buy
2015-01-14,153.63623046875,152.6690305827922,153.75296214754485,151.84356267522944,153.63623046875,5216300,1949.1507562255863,0,105.51599060058629,1843.634765625,12,-2.5424621887206844,2000,,,155.3372,,,,,157.4384765625,-0.1493,VOO,0.0,Buy
2015-01-15,152.20216369628906,154.15326943305098,154.46177200489413,152.08543196185073,152.20216369628906,1940700,1931.941954956055,0,105.51599060058629,1826.4259643554688,12,-3.4029022521972485,2000,,,154.29,,,,,157.4384765625,-0.2262,VOO,0.0,Buy
2015-01-16,154.0865020751953,152.01033199806488,154.31996545059957,151.82689467127588,154.0865020751953,1472800,1954.55401550293,0,105.51599060058629,1849.0380249023438,12,-2.2722992248535023,2000,,,153.8847,,,,,157.4384765625,-0.1822,VOO,0.0,Buy
2015-01-17,154.0865020751953,152.01033199806488,154.31996545059957,151.82689467127588,154.0865020751953,1472800,1954.55401550293,0,105.51599060058629,1849.0380249023438,12,-2.2722992248535023,2000,,,153.8847,,,,,157.4384765625,-0.1822,VOO,0.0,Buy
2015-01-18,154.0865020751953,152.01033199806488,154.31996545059957,151.82689467127588,154.0865020751953,1472800,1954.55401550293,0,105.51599060058629,1849.0380249023438,12,-2.2722992248535023,2000,,,153.8847,,,,,157.4384765625,-0.1822,VOO,0.0,Buy
2015-01-19,154.0865020751953,152.01033199806488,154.31996545059957,151.82689467127588,154.0865020751953,1472800,1954.55401550293,0,105.51599060058629,1849.0380249023438,12,-2.2722992248535023,2000,,,153.8847,,,,,157.4384765625,-0.1822,VOO,0.0,Buy
2015-01-20,154.47006225585938,154.77023130660984,155.00369471021563,153.06928183422474,154.47006225585938,1637600,1959.1567376708988,0,105.51599060058629,1853.6407470703125,12,-2.0421631164550647,2000,,,153.788,,,,,157.4384765625,-0.126,VOO,0.0,Buy
2015-01-21,155.27883911132812,154.06149612975673,155.7040859896965,153.66960843386448,155.27883911132812,1586500,1968.8620599365238,0,105.51599060058629,1863.3460693359375,12,-1.5568970031738072,2000,,,153.9348,,,,,157.4384765625,-0.0472,VOO,0.0,Buy
2015-01-22,157.65518188476562,155.99591239598706,157.71354137122083,154.7535563608057,157.65518188476562,6074900,1997.3781732177738,0,105.51599060058629,1891.8621826171875,12,-0.1310913391113111,2000,,51.44673149884436,154.7385,,,,,157.65518188476562,0.1062,VOO,0.0,Buy
2015-01-23,156.78802490234375,157.35501652532773,157.60515951420888,156.5795745320763,156.78802490234375,3109800,1986.9722894287113,0,105.51599060058629,1881.456298828125,12,-0.6513855285644299,2000,,49.266424353786746,155.6557,,,,,157.65518188476562,0.1646,VOO,0.0,Buy
2015-01-24,156.78802490234375,157.35501652532773,157.60515951420888,156.5795745320763,156.78802490234375,3109800,1986.9722894287113,0,105.51599060058629,1881.456298828125,12,-0.6513855285644299,2000,,49.266424353786746,155.6557,,,,,157.65518188476562,0.1646,VOO,0.0,Buy
2015-01-25,156.78802490234375,157.35501652532773,157.60515951420888,156.5795745320763,156.78802490234375,3109800,1986.9722894287113,0,105.51599060058629,1881.456298828125,12,-0.6513855285644299,2000,,49.266424353786746,155.6557,,,,,157.65518188476562,0.1646,VOO,0.0,Buy
2015-01-26,157.09652709960938,156.57956157262853,157.1798996071354,155.86249184934536,157.09652709960938,2018000,1990.6743157958988,0,105.51599060058629,1885.1583251953125,12,-0.46628421020505906,2000,,57.685037782350946,156.2577,,,,,157.65518188476562,0.2082,VOO,0.0,Buy
2015-01-27,155.037109375,155.20386719113512,156.07101546872133,154.2700132425337,155.037109375,1979100,1965.9613031005863,0,105.51599060058629,1860.4453125,12,-1.7019348449706873,2000,,56.00007237871835,156.3711,,,,,157.65518188476562,0.1429,VOO,0.0,Buy
2015-01-28,152.99424743652344,156.14601620450165,156.18770882559375,152.87751573114653,152.99424743652344,2530800,1941.4469598388675,0,105.51599060058629,1835.9309692382812,12,-2.927652008056625,2000,,45.38149593246305,155.9142,,,,,157.65518188476562,0.013,VOO,0.0,Buy
2015-01-29,154.47840881347656,153.20269352518434,154.69519262515715,151.92697823689213,154.47840881347656,4338200,1959.256896362305,0,105.51599060058629,1853.7409057617188,12,-2.0371551818847533,2000,,41.51912613218361,155.2789,,,,,157.65518188476562,-0.006,VOO,0.0,Buy
2015-01-30,152.5773468017578,153.38613530499046,154.5701319527698,152.2771777415601,152.5773468017578,2302500,1936.44415222168,0,105.51599060058629,1830.9281616210938,12,-3.177792388916001,2000,,40.1942618683844,154.4367,154.9149,,,,157.65518188476562,-0.0936,VOO,0.0,Buy
2015-01-31,152.5773468017578,153.38613530499046,154.5701319527698,152.2771777415601,152.5773468017578,2302500,1936.44415222168,0,105.51599060058629,1830.9281616210938,12,-3.177792388916001,2000,,40.1942618683844,154.4367,154.9149,,,,157.65518188476562,-0.0936,VOO,0.0,Buy
2015-02-01,152.5773468017578,153.38613530499046,154.5701319527698,152.2771777415601,152.5773468017578,2302500,2931.103945083619,0,32.134355850220345,2898.9695892333984,19,-2.2965351638793763,3000,"cash_1%_Buy 100% of cash (7 shares - Default Strategy) Monthly invest 33.3% of total investment ($1,000.00)",40.1942618683844,154.4367,154.9149,,,,157.65518188476562,-0.0936,VOO,0.0,Buy
2015-02-02,154.32835388183594,153.0026122298838,154.4700986443587,151.30999579361188,154.32835388183594,3397800,2964.373079605103,0,32.134355850220345,2932.238723754883,19,-1.1875640131632226,3000,,48.32071922930351,153.8831,154.7769,,,,157.65518188476562,-0.069,VOO,0.0,Buy
2015-02-03,156.57962036132812,155.1955191669686,156.6379925890324,154.91201691109794,156.57962036132812,1435000,3007.1471427154547,0,32.134355850220345,2975.0127868652344,19,0.23823809051515266,3000,,54.97147195183157,154.1916,154.8895,,,,157.65518188476562,0.0455,VOO,0.0,Buy
2015-02-04,156.04591369628906,155.94586160806418,157.04648546973226,155.6290130316206,156.04591369628906,1861200,2997.0067160797125,0,32.134355850220345,2964.872360229492,19,-0.09977613067624347,3000,,55.99834697057288,154.8019,155.0512,,,,157.65518188476562,0.0954,VOO,0.0,Buy
2015-02-05,157.63021850585938,156.66300545230635,157.74695023833615,156.62965898137213,157.63021850585938,1033800,3027.1085074615485,0,32.134355850220345,2994.974151611328,19,0.9036169153849416,3000,,63.41156839340771,155.4323,155.1967,,,,157.65518188476562,0.1892,VOO,0.0,Buy
2015-02-06,157.18829345703125,157.99708208995108,158.46400898672874,156.7046869645676,157.18829345703125,1454700,3018.711931533814,0,32.134355850220345,2986.5775756835938,19,0.623731051127141,3000,,58.25205592005112,156.3545,155.1842,,,,157.65518188476562,0.2216,VOO,0.0,Buy
2015-02-07,157.18829345703125,157.99708208995108,158.46400898672874,156.7046869645676,157.18829345703125,1454700,3018.711931533814,0,32.134355850220345,2986.5775756835938,19,0.623731051127141,3000,,58.25205592005112,156.3545,155.1842,,,,157.65518188476562,0.2216,VOO,0.0,Buy
2015-02-08,157.18829345703125,157.99708208995108,158.46400898672874,156.7046869645676,157.18829345703125,1454700,3018.711931533814,0,32.134355850220345,2986.5775756835938,19,0.623731051127141,3000,,58.25205592005112,156.3545,155.1842,,,,157.65518188476562,0.2216,VOO,0.0,Buy
2015-02-09,156.47120666503906,156.59627181220574,157.2466360230772,156.10433193628035,156.47120666503906,2289300,3005.0872824859625,0,32.134355850220345,2972.952926635742,19,0.16957608286540804,3000,,55.23104475706896,156.7831,155.2022,,,,157.65518188476562,0.2024,VOO,0.0,Buy
2015-02-10,158.13882446289062,157.43843412828,158.36394174864176,156.6296455075498,158.13882446289062,1798000,3036.772020645142,0,32.134355850220345,3004.637664794922,19,1.225734021504743,3000,,57.154821618072575,157.0949,155.3614,,,,158.13882446289062,0.2489,VOO,0.0,Buy
2015-02-11,158.24716186523438,158.01369849141645,158.61403651631957,157.40502703273398,158.24716186523438,1744400,3038.8304312896735,0,32.134355850220345,3006.696075439453,19,1.2943477096557743,3000,,51.670521893843755,157.5351,155.5465,,,,158.24716186523438,0.2696,VOO,0.0,Buy
2015-02-12,159.7147216796875,159.0059851300339,159.79809421783204,158.8142142972165,159.7147216796875,2008500,3066.714067764283,0,32.134355850220345,3034.5797119140625,19,2.2238022588094264,3000,,57.98822531823126,157.952,155.8504,,,,159.7147216796875,0.3278,VOO,0.0,Buy
2015-02-13,160.41510009765625,159.85645451484228,160.45679272501926,159.63967066447978,160.41510009765625,1073100,3080.021257705689,0,32.134355850220345,3047.8869018554688,19,2.667375256856297,3000,,58.86811871240491,158.5974,156.2611,,,,160.41510009765625,0.3742,VOO,0.0,Buy
2015-02-14,160.41510009765625,159.85645451484228,160.45679272501926,159.63967066447978,160.41510009765625,1073100,3080.021257705689,0,32.134355850220345,3047.8869018554688,19,2.667375256856297,3000,,58.86811871240491,158.5974,156.2611,,,,160.41510009765625,0.3742,VOO,0.0,Buy
2015-02-15,160.41510009765625,159.85645451484228,160.45679272501926,159.63967066447978,160.41510009765625,1073100,3080.021257705689,0,32.134355850220345,3047.8869018554688,19,2.667375256856297,3000,,58.86811871240491,158.5974,156.2611,,,,160.41510009765625,0.3742,VOO,0.0,Buy
2015-02-16,160.41510009765625,159.85645451484228,160.45679272501926,159.63967066447978,160.41510009765625,1073100,3080.021257705689,0,32.134355850220345,3047.8869018554688,19,2.667375256856297,3000,,58.86811871240491,158.5974,156.2611,,,,160.41510009765625,0.3742,VOO,0.0,Buy
2015-02-17,160.673583984375,160.1482975683508,160.82367490524206,159.91482138891274,160.673583984375,1700400,3084.9324515533453,0,32.134355850220345,3052.798095703125,19,2.831081718444839,3000,,66.66633579919834,159.4379,156.5904,,,,160.673583984375,0.3918,VOO,0.0,Buy
2015-02-18,160.7069549560547,160.32340055044085,160.74030142824475,160.0899370766951,160.7069549560547,1863000,3085.5665000152594,0,32.134355850220345,3053.432144165039,19,2.8522166671753224,3000,,75.88110238155707,159.9515,156.9023,,,,160.7069549560547,0.3806,VOO,0.0,Buy
2015-02-19,160.59852600097656,160.16494560843827,160.89869508461035,159.99818783370898,160.59852600097656,1017600,3083.506349868775,0,32.134355850220345,3051.3719940185547,19,2.7835449956258307,3000,,72.62597817551651,160.4218,157.1683,,,,160.7069549560547,0.3454,VOO,0.0,Buy
2015-02-20,161.57406616210938,160.19829866971054,161.6074253494609,159.63130698995437,161.57406616210938,1374000,3102.0416129302985,0,32.134355850220345,3069.907257080078,19,3.4013870976766114,3000,,85.70406048766546,160.7936,157.3642,,,,161.57406616210938,0.3397,VOO,0.0,Buy
2015-02-21,161.57406616210938,160.19829866971054,161.6074253494609,159.63130698995437,161.57406616210938,1374000,3102.0416129302985,0,32.134355850220345,3069.907257080078,19,3.4013870976766114,3000,,85.70406048766546,160.7936,157.3642,,,,161.57406616210938,0.3397,VOO,0.0,Buy
2015-02-22,161.57406616210938,160.19829866971054,161.6074253494609,159.63130698995437,161.57406616210938,1374000,3102.0416129302985,0,32.134355850220345,3069.907257080078,19,3.4013870976766114,3000,,85.70406048766546,160.7936,157.3642,,,,161.57406616210938,0.3397,VOO,0.0,Buy
2015-02-23,161.5323944091797,161.33229015042602,161.5323944091797,160.9487357831417,161.5323944091797,1497700,3101.2498496246344,0,32.134355850220345,3069.115493774414,19,3.3749949874878116,3000,,83.07737793309475,161.0171,157.6014,,,,161.57406616210938,0.3112,VOO,0.0,Buy
2015-02-24,162.0076446533203,161.49902519594534,162.16606898439153,161.28222864908915,162.0076446533203,1244200,3110.2796042633063,0,32.134355850220345,3078.145248413086,19,3.6759868087768766,3000,,79.77959827415603,161.2839,157.847,,,,162.0076446533203,0.2899,VOO,0.0,Buy
2015-02-25,161.83253479003906,161.87422741081235,162.29946160797607,161.51569886232554,161.83253479003906,1983600,3106.9525168609625,0,32.134355850220345,3074.818161010742,19,3.5650838953654285,3000,,83.04727313288205,161.509,158.1868,,,,162.0076446533203,0.2476,VOO,0.0,Buy
2015-02-26,161.64910888671875,161.7491737282227,161.88257231222383,161.09880951105825,161.64910888671875,994200,3103.4674246978766,0,32.134355850220345,3071.3330688476562,19,3.4489141565958947,3000,,77.3238250159763,161.7191,158.6195,,,,162.0076446533203,0.1935,VOO,0.0,Buy
2015-02-27,161.09048461914062,161.56575769132115,161.7992211476471,161.08215118241617,161.09048461914062,966600,3092.853563613892,0,32.134355850220345,3060.719207763672,19,3.095118787129736,3000,,76.11598571930426,161.6224,158.9501,,,,162.0076446533203,0.1196,VOO,0.0,Buy
2015-02-28,161.09048461914062,161.56575769132115,161.7992211476471,161.08215118241617,161.09048461914062,966600,3092.853563613892,0,32.134355850220345,3060.719207763672,19,3.095118787129736,3000,,76.11598571930426,161.6224,158.9501,,,,162.0076446533203,0.1196,VOO,0.0,Buy
2015-03-01,161.09048461914062,161.56575769132115,161.7992211476471,161.08215118241617,161.09048461914062,966600,4088.020849075318,0,60.75873359680247,4027.2621154785156,25,2.2005212268829455,4000,"cash_1%_Buy 100% of cash (6 shares - Default Strategy) Monthly invest 25.0% of total investment ($1,000.00)",76.11598571930426,161.6224,158.9501,,,,162.0076446533203,0.1196,VOO,0.0,Buy
2015-03-02,162.14935302734375,161.18214038714368,162.14935302734375,161.1738069536727,162.14935302734375,1016600,4114.492559280397,0,60.75873359680247,4053.7338256835938,25,2.862313982009912,4000,,86.33935599039864,161.7458,159.4287,,,,162.14935302734375,0.1013,VOO,0.0,Buy
2015-03-03,161.4573516845703,161.7241743206521,161.77420038421658,160.66524265825822,161.4573516845703,1388100,4097.192525711061,0,60.75873359680247,4036.433792114258,25,2.4298131427765046,4000,,74.26870175172348,161.6358,159.7852,,,,162.14935302734375,0.0488,VOO,0.0,Buy
2015-03-04,160.78192138671875,160.92366609436647,160.96535870786272,159.864734780999,160.78192138671875,1497500,4080.306768264771,0,60.75873359680247,4019.5480346679688,25,2.007669206619278,4000,,67.11716724576394,161.4256,159.9953,,,,162.14935302734375,-0.0216,VOO,0.0,Buy
2015-03-05,160.9570770263672,161.0487957236791,161.1988866478279,160.49015010289,160.9570770263672,1135800,4084.685659255982,0,60.75873359680247,4023.9269256591797,25,2.1171414813995426,4000,,60.16367944195197,161.2872,160.2408,,,,162.14935302734375,-0.0657,VOO,0.0,Buy
2015-03-06,158.68080139160156,160.089928317125,160.54852180217762,158.37229883020453,158.68080139160156,1815600,4027.7787683868414,0,60.75873359680247,3967.020034790039,25,0.6944692096710448,4000,,38.72020991748989,160.8053,160.2934,,,,162.14935302734375,-0.1882,VOO,0.0,Buy
2015-03-07,158.68080139160156,160.089928317125,160.54852180217762,158.37229883020453,158.68080139160156,1815600,4027.7787683868414,0,60.75873359680247,3967.020034790039,25,0.6944692096710448,4000,,38.72020991748989,160.8053,160.2934,,,,162.14935302734375,-0.1882,VOO,0.0,Buy
2015-03-08,158.68080139160156,160.089928317125,160.54852180217762,158.37229883020453,158.68080139160156,1815600,4027.7787683868414,0,60.75873359680247,3967.020034790039,25,0.6944692096710448,4000,,38.72020991748989,160.8053,160.2934,,,,162.14935302734375,-0.1882,VOO,0.0,Buy
2015-03-09,159.35617065429688,158.85589728737554,159.64800632710381,158.7725120314868,159.35617065429688,1132000,4044.6629999542242,0,60.75873359680247,3983.904266357422,25,1.1165749988556017,4000,,41.87235708987119,160.2467,160.4017,,,,162.14935302734375,-0.2358,VOO,0.0,Buy
2015-03-10,156.738037109375,158.0637914572256,158.11381752265314,156.72970367273842,156.738037109375,2390500,3979.2096613311774,0,60.75873359680247,3918.450927734375,25,-0.5197584667205657,4000,,31.435064443787795,159.3028,160.4151,,,,162.14935302734375,-0.3647,VOO,0.0,Buy
2015-03-11,156.3711700439453,156.9715083042898,157.14661226472558,156.31281053900318,156.3711700439453,1857500,3970.037984695435,0,60.75873359680247,3909.279251098633,25,-0.7490503826141248,4000,,30.692990647692582,158.4207,160.3267,,,,162.14935302734375,-0.4475,VOO,0.0,Buy
2015-03-12,158.38890075683594,156.9297484798939,158.42224721084912,156.921402324292,158.38890075683594,2646900,4020.481252517701,0,60.75873359680247,3959.7225189208984,25,0.5120313129425291,4000,,36.717313313929886,157.907,160.3338,,,,162.14935302734375,-0.4003,VOO,0.0,Buy
2015-03-13,157.42173767089844,158.15547439498184,158.24719307584252,156.4378452105017,157.42173767089844,1792200,3996.3021753692633,0,60.75873359680247,3935.543441772461,25,-0.0924456157684217,4000,,34.08622628847954,157.6552,160.2191,,,,162.14935302734375,-0.3928,VOO,0.0,Buy
2015-03-14,157.42173767089844,158.15547439498184,158.24719307584252,156.4378452105017,157.42173767089844,1792200,3996.3021753692633,0,60.75873359680247,3935.543441772461,25,-0.0924456157684217,4000,,34.08622628847954,157.6552,160.2191,,,,162.14935302734375,-0.3928,VOO,0.0,Buy
2015-03-15,157.42173767089844,158.15547439498184,158.24719307584252,156.4378452105017,157.42173767089844,1792200,3996.3021753692633,0,60.75873359680247,3935.543441772461,25,-0.0924456157684217,4000,,34.08622628847954,157.6552,160.2191,,,,162.14935302734375,-0.3928,VOO,0.0,Buy
2015-03-16,159.57296752929688,158.08045541659794,159.57296752929688,158.04710894786223,159.57296752929688,1054700,4050.0829218292242,0,60.75873359680247,3989.324188232422,25,1.2520730457306062,4000,,41.65714172176844,157.6986,160.177,,,,162.14935302734375,-0.2844,VOO,0.0,Buy
2015-03-17,159.03097534179688,158.82252494214268,159.3645036149252,158.28055899216284,159.03097534179688,1460900,4036.5331171417242,0,60.75873359680247,3975.774383544922,25,0.9133279285431062,4000,,40.63541448834802,158.1572,160.0949,,,,162.14935302734375,-0.226,VOO,0.0,Buy
2015-03-18,160.9237060546875,158.5640460402063,161.55739067966803,157.99706706882412,160.9237060546875,2287400,4083.85138496399,0,60.75873359680247,4023.0926513671875,25,2.0962846240997424,4000,,47.82390971193581,159.0677,160.1057,,,,162.14935302734375,-0.1038,VOO,0.0,Buy
2015-03-19,160.18162536621094,160.55683354043538,160.79864312842187,159.88145628227085,160.18162536621094,1372000,4065.299367752076,0,60.75873359680247,4004.5406341552734,25,1.6324841938018864,4000,,47.30325286662097,159.4262,160.0849,,,,162.14935302734375,-0.0534,VOO,0.0,Buy
2015-03-20,161.63241577148438,161.08210376237463,162.08266295533755,161.03207771114654,161.63241577148438,1350100,4101.569127883912,0,60.75873359680247,4040.8103942871094,25,2.539228197097798,4000,,48.50101855342405,160.2683,160.0878,,,,162.14935302734375,0.0371,VOO,0.0,Buy
2015-03-21,161.63241577148438,161.08210376237463,162.08266295533755,161.03207771114654,161.63241577148438,1350100,4101.569127883912,0,60.75873359680247,4040.8103942871094,25,2.539228197097798,4000,,48.50101855342405,160.2683,160.0878,,,,162.14935302734375,0.0371,VOO,0.0,Buy
2015-03-22,161.63241577148438,161.08210376237463,162.08266295533755,161.03207771114654,161.63241577148438,1350100,4101.569127883912,0,60.75873359680247,4040.8103942871094,25,2.539228197097798,4000,,48.50101855342405,160.2683,160.0878,,,,162.14935302734375,0.0371,VOO,0.0,Buy
2015-03-23,161.34246826171875,161.61902814522,162.15538321960352,161.31732761664716,161.34246826171875,707100,4111.540440139771,0,77.97873359680247,4033.5617065429688,25,2.788511003494265,4000,Dividend_0.69,49.658915360814,160.6222,160.0783,,,,162.14935302734375,0.0784,VOO,0.0,Buy
2015-03-24,160.40382385253906,161.22512748178343,161.61901460519115,160.3451666148574,160.40382385253906,1587700,4088.074329910279,0,77.97873359680247,4010.0955963134766,25,2.2018582477569826,4000,,48.89471735649257,160.8968,159.9981,,,,162.14935302734375,0.0606,VOO,0.0,Buy
2015-03-25,158.06565856933594,160.60496587522627,160.79771507210845,158.03214197376582,158.06565856933594,1216700,4029.620197830201,0,77.97873359680247,3951.6414642333984,25,0.7405049457550161,4000,,42.49649557690328,160.3252,159.8098,,,,162.14935302734375,-0.0493,VOO,0.0,Buy
2015-03-26,157.6717529296875,157.4538631147736,158.51818433639951,156.8420734249379,157.6717529296875,1906200,4019.77255683899,0,77.97873359680247,3941.7938232421875,25,0.4943139209747427,4000,,47.09789200115507,159.8232,159.6109,,,,162.14935302734375,-0.1334,VOO,0.0,Buy
2015-03-27,157.99864196777344,157.58799006633626,158.20815589525287,157.4120055283741,157.99864196777344,1837000,4027.9447827911386,0,77.97873359680247,3949.966049194336,25,0.6986195697784581,4000,,46.01576907609479,159.0965,159.4563,,,,162.14935302734375,-0.168,VOO,0.0,Buy
2015-03-28,157.99864196777344,157.58799006633626,158.20815589525287,157.4120055283741,157.99864196777344,1837000,4027.9447827911386,0,77.97873359680247,3949.966049194336,25,0.6986195697784581,4000,,46.01576907609479,159.0965,159.4563,,,,162.14935302734375,-0.168,VOO,0.0,Buy
2015-03-29,157.99864196777344,157.58799006633626,158.20815589525287,157.4120055283741,157.99864196777344,1837000,4027.9447827911386,0,77.97873359680247,3949.966049194336,25,0.6986195697784581,4000,,46.01576907609479,159.0965,159.4563,,,,162.14935302734375,-0.168,VOO,0.0,Buy
2015-03-30,159.9680633544922,159.0210563969242,160.22785855474538,158.99591575094576,159.9680633544922,1414700,4077.1803174591073,0,77.97873359680247,3999.2015838623047,25,1.9295079364776813,4000,,59.85511767033683,158.8216,159.3473,157.897,,,162.14935302734375,-0.1033,VOO,0.0,Buy
2015-03-31,158.56011962890625,159.2138019848819,160.72230464779258,158.53497898350057,158.56011962890625,2765200,4041.981724319459,0,77.97873359680247,3964.0029907226562,25,1.0495431079864614,4000,,56.27975062226242,158.4528,159.2024,157.9215,,,162.14935302734375,-0.1149,VOO,0.0,Buy
2015-04-01,158.04891967773438,158.53499351298206,158.53499351298206,157.11030139599544,158.04891967773438,3379900,5024.46025794983,0,124.94374794006421,4899.516510009766,31,0.48920515899659733,5000,"cash_2%_Buy 100% of cash (6 shares - Default Strategy) Monthly invest 20.0% of total investment ($1,000.00)",48.93236132101419,158.4495,159.0658,157.9835,,,162.14935302734375,-0.1375,VOO,0.0,Buy
2015-04-02,158.51824951171875,157.94837770561855,158.97080680500227,157.78076910310182,158.51824951171875,1803500,5039.009482803345,0,124.94374794006421,4914.065734863281,31,0.7801896560668986,5000,,53.55450143197028,158.6188,158.9438,158.0786,,,162.14935302734375,-0.1262,VOO,0.0,Buy
2015-04-03,158.51824951171875,157.94837770561855,158.97080680500227,157.78076910310182,158.51824951171875,1803500,5039.009482803345,0,124.94374794006421,4914.065734863281,31,0.7801896560668986,5000,,53.55450143197028,158.6188,158.9438,158.0786,,,162.14935302734375,-0.1262,VOO,0.0,Buy
2015-04-04,158.51824951171875,157.94837770561855,158.97080680500227,157.78076910310182,158.51824951171875,1803500,5039.009482803345,0,124.94374794006421,4914.065734863281,31,0.7801896560668986,5000,,53.55450143197028,158.6188,158.9438,158.0786,,,162.14935302734375,-0.1262,VOO,0.0,Buy
2015-04-05,158.51824951171875,157.94837770561855,158.97080680500227,157.78076910310182,158.51824951171875,1803500,5039.009482803345,0,124.94374794006421,4914.065734863281,31,0.7801896560668986,5000,,53.55450143197028,158.6188,158.9438,158.0786,,,162.14935302734375,-0.1262,VOO,0.0,Buy
2015-04-06,159.63287353515625,157.7472478867398,160.10218276161623,157.62992058012483,159.63287353515625,1242500,5073.562827529908,0,124.94374794006421,4948.619079589844,31,1.4712565505981656,5000,,50.20818529870295,158.9456,158.9914,158.1605,,,162.14935302734375,-0.0681,VOO,0.0,Buy
2015-04-07,159.20545959472656,159.63286344443898,160.34521598167623,159.20545959472656,159.20545959472656,1372300,5060.312995376587,0,124.94374794006421,4935.369247436523,31,1.2062599075317593,5000,,50.61123518148901,158.7931,158.9839,158.19,,,162.14935302734375,-0.0454,VOO,0.0,Buy
2015-04-08,159.78372192382812,159.43174002229514,160.11893912879762,159.07136937862208,159.78372192382812,1412100,5078.239127578736,0,124.94374794006421,4953.295379638672,31,1.5647825515747282,5000,,45.60144408753073,159.0378,159.1362,158.2511,,,162.14935302734375,-0.0056,VOO,0.0,Buy
2015-04-09,160.4792938232422,159.60770871659724,160.6636671039665,159.19706959947845,160.4792938232422,794800,5099.801856460572,0,124.94374794006421,4974.858108520508,31,1.9960371292114365,5000,,51.15267168355771,159.5239,159.3416,158.3432,,,162.14935302734375,0.0475,VOO,0.0,Buy
