Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,rate_vs,shares_vs,Close_vs
2017-10-19,32.06999969482422,33.0,34.0,29.100000381469727,32.06999969482422,11508500,2000.0,0,2000.0,0.0,0.0,0.0,2000,Monthly invest,0.0,0.0,0.0,0.0,0.0,0.0,32.06999969482422,0.0,MDB,0.0,0.0,208.00021362304688
2017-10-20,30.68000030517578,33.369998931884766,33.369998931884766,30.100000381469727,30.68000030517578,2358700,2000.0,0,2000.0,0.0,0.0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,32.06999969482422,-0.2775,MDB,0.6065560477120471,0.0,209.03579711914065
2017-10-23,30.5,30.510000228881836,31.329999923706055,30.190000534057617,30.5,749400,1990.0875000000003,0,7.587500000000318,1982.5,65.0,-0.49562499999998844,2000,Buy all cash ,0.0,0.0,0.0,0.0,0.0,0.0,32.06999969482422,-0.474,MDB,0.16068355015346114,0.0,208.2745513916016
2017-10-24,30.56999969482422,30.459999084472656,30.920000076293945,30.43899917602539,30.56999969482422,420700,1994.6374801635745,0,7.587500000000318,1987.0499801635742,65.0,-0.2681259918212775,2000,,0.0,0.0,0.0,0.0,0.0,0.0,32.06999969482422,-0.5579,MDB,0.3317969185965488,0.0,208.5666961669922
2017-10-25,31.0,30.5,31.100000381469727,29.8799991607666,31.0,1219400,2022.5875000000003,0,7.587500000000318,2015.0,65.0,1.1293750000000102,2000,,0.0,30.964,0.0,0.0,0.0,0.0,32.06999969482422,-0.492,MDB,-0.25406930106026593,0.0,207.56643676757807
2017-10-26,31.100000381469727,31.68000030517578,31.729999542236328,30.729000091552734,31.100000381469727,605200,2029.0875247955325,0,7.587500000000318,2021.5000247955322,65.0,1.4543762397766224,2000,,0.0,30.77,0.0,0.0,0.0,0.0,32.06999969482422,-0.4008,MDB,-0.14002053397041792,0.0,207.7611541748047
2017-10-27,30.889999389648438,31.010000228881836,31.290000915527344,30.0,30.889999389648438,549500,2015.4374603271488,0,7.587500000000318,2007.8499603271484,65.0,0.7718730163574383,2000,,0.0,30.812,0.0,0.0,0.0,0.0,32.06999969482422,-0.3605,MDB,0.8968928745814786,0.0,209.531494140625
2017-10-30,29.850000381469727,30.690000534057617,30.690000534057617,29.59000015258789,29.850000381469727,727800,1947.8375247955325,0,7.587500000000318,1940.2500247955322,65.0,-2.6081237602233687,2000,,0.0,30.682,0.0,0.0,0.0,0.0,32.06999969482422,-0.5237,MDB,0.45102931431362236,0.0,208.770263671875
2017-10-31,30.479999542236328,29.799999237060547,30.68000030517578,29.799999237060547,30.479999542236328,318100,1988.7874702453616,0,7.587500000000318,1981.1999702453613,65.0,-0.5606264877319189,2000,,0.0,30.664,0.0,0.0,0.0,0.0,32.06999969482422,-0.4637,MDB,0.5909962245396159,0.0,209.0092315673828
2017-11-01,29.799999237060547,30.3700008392334,30.56999969482422,29.70199966430664,29.799999237060547,432000,2939.6704505348207,0,19.270525302887336,2920.3999252319336,98.0,-2.0109849821726478,3000,Buy all cash Monthly invest,0.0,30.424,0.0,0.0,0.0,0.0,32.06999969482422,-0.5347,MDB,0.15190323123024285,5.0,209.37217712402344
2017-11-02,29.950000762939453,29.719999313354492,30.459999084472656,29.660999298095703,29.950000762939453,313400,2954.3706000709535,0,19.270525302887336,2935.1000747680664,98.0,-1.520979997634886,3000,,0.0,30.194,0.0,0.0,0.0,0.0,32.06999969482422,-0.5122,MDB,0.2035288008916929,5.0,209.46067810058597
2017-11-03,29.6299991607666,29.889999389648438,30.170000076293945,29.350000381469727,29.6299991607666,229200,2923.010443058014,0,19.270525302887336,2903.739917755127,98.0,-2.5663185647328612,3000,,0.0,29.942,0.0,0.0,0.0,0.0,32.06999969482422,-0.5286,MDB,0.6114331079392343,5.0,210.15994262695312
2017-11-06,30.610000610351562,29.6299991607666,30.719999313354492,29.360000610351562,30.610000610351562,304800,3019.0505851173402,0,19.270525302887336,2999.780059814453,98.0,0.6350195039113382,3000,,0.0,30.094,0.0,0.0,0.0,0.0,32.06999969482422,-0.2957,MDB,0.7973207625616254,5.0,210.4786071777344
2017-11-07,29.809999465942383,30.610000610351562,30.889999389648438,29.709999084472656,29.809999465942383,279000,2940.6504729652406,0,19.270525302887336,2921.3799476623535,98.0,-1.9783175678253162,3000,,33.81089882233607,29.96,0.0,0.0,0.0,0.0,32.06999969482422,-0.2892,MDB,0.7456773909795942,5.0,210.39007568359372
2017-11-08,29.8799991607666,29.690000534057617,29.989999771118164,29.40999984741211,29.8799991607666,241300,2947.510443058014,0,19.270525302887336,2928.239917755127,98.0,-1.7496518980661957,3000,,34.46809224418483,29.976,0.0,0.0,0.0,0.0,32.06999969482422,-0.243,MDB,0.9263757857549848,5.0,210.6998443603516
2017-11-09,29.219999313354492,29.700000762939453,29.899999618530273,29.010000228881836,29.219999313354492,204700,2882.8304580116273,0,19.270525302887336,2863.5599327087402,98.0,-3.90565139961242,3000,,38.44936914196245,29.83,0.0,0.0,0.0,0.0,32.06999969482422,-0.3274,MDB,0.4823335799444308,5.0,209.93862915039065
