Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,rate_vs,shares_vs,Close_vs
2021-04-21,120.0,120.0,120.0,120.0,120.0,8,2000.0,0,2000.0,0.0,0.0,0.0,2000,Monthly invest,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,PGY,0.0,0.0,361.6832885742188
2021-04-22,120.0,120.0,120.0,120.0,120.0,0,2000.0,0,2000.0,0.0,0.0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,PGY,-1.6077754429408486,0.0,358.3642883300781
2021-04-23,117.23999786376953,117.95999908447266,119.4000015258789,117.0,117.23999786376953,467,2000.0,0,2000.0,0.0,0.0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,120.0,-0.147,PGY,0.24276955344461726,0.0,362.1844482421875
2021-04-26,117.23999786376953,117.23999786376953,117.23999786376953,117.23999786376953,117.23999786376953,0,1990.6208001708987,0,114.78083435058625,1875.8399658203125,16.0,-0.4689599914550646,2000,Buy all cash ,0.0,0.0,0.0,0.0,0.0,0.0,120.0,-0.2316,PGY,0.6229340788605953,0.0,362.96923828125
2021-04-27,117.23999786376953,117.23999786376953,117.23999786376953,117.23999786376953,117.23999786376953,0,1990.6208001708987,0,114.78083435058625,1875.8399658203125,16.0,-0.4689599914550646,2000,,0.0,118.344,0.0,0.0,0.0,0.0,120.0,-0.2719,PGY,0.5679849599863047,0.0,362.8558044433594
2021-04-28,116.4000015258789,116.4000015258789,116.4000015258789,116.4000015258789,116.4000015258789,8,1977.1808587646487,0,114.78083435058625,1862.4000244140625,16.0,-1.1409570617675668,2000,,0.0,117.624,0.0,0.0,0.0,0.0,120.0,-0.3268,PGY,0.48552432369876897,0.0,362.6855773925781
2021-04-29,116.5199966430664,116.4000015258789,119.4000015258789,116.4000015258789,116.5199966430664,733,1979.1007806396487,0,114.78083435058625,1864.3199462890625,16.0,-1.0449609680175609,2000,,0.0,116.928,0.0,0.0,0.0,0.0,120.0,-0.3359,PGY,1.6581417727780092,0.0,365.1062622070313
2021-04-30,116.16000366210938,116.4000015258789,116.5199966430664,116.16000366210938,116.16000366210938,1417,1973.3408929443362,0,114.78083435058625,1858.56005859375,16.0,-1.3329553527831828,2000,,0.0,116.712,0.0,0.0,0.0,0.0,120.0,-0.3407,PGY,0.49012189592633604,0.0,362.695068359375
2021-05-03,116.76000213623047,116.16000366210938,116.76000213623047,116.16000366210938,116.76000213623047,67,2977.6866684341435,0,58.686615028381766,2919.0000534057617,25.0,-0.7437777188618822,3000,Buy all cash Monthly invest,0.0,116.616,0.0,0.0,0.0,0.0,120.0,-0.2899,PGY,-0.09690388015584972,3.0,363.5177612304688
2021-05-04,116.87999725341797,116.16000366210938,116.87999725341797,116.16000366210938,116.87999725341797,225,2980.686546363831,0,58.686615028381766,2921.999931335449,25.0,-0.6437817878722996,3000,,0.0,116.544,0.0,0.0,0.0,0.0,120.0,-0.2321,PGY,-1.1635423767503852,3.0,361.3050537109375
2021-05-05,117.0,115.80000305175781,117.0,115.80000305175781,117.0,258,2983.6866150283818,0,58.686615028381766,2925.0,25.0,-0.5437794990539424,3000,,0.0,116.664,0.0,0.0,0.0,0.0,120.0,-0.1723,PGY,-1.131619425027651,3.0,361.3712768554688
2021-05-06,117.0,117.0,117.12000274658203,117.0,117.0,42,2983.6866150283818,0,58.686615028381766,2925.0,25.0,-0.5437794990539424,3000,,0.0,116.76,0.0,0.0,0.0,0.0,120.0,-0.1205,PGY,0.2859508749523343,3.0,364.3119812011719
2021-05-07,117.0,117.0,117.0,117.0,117.0,0,2983.6866150283818,0,58.686615028381766,2925.0,25.0,-0.5437794990539424,3000,,0.0,116.928,0.0,0.0,0.0,0.0,120.0,-0.0761,PGY,1.5394489719074755,3.0,366.9123229980469
2021-05-10,117.0,117.0,117.0,117.0,117.0,350,2983.6866150283818,0,58.686615028381766,2925.0,25.0,-0.5437794990539424,3000,,19.512089220806615,116.976,0.0,0.0,0.0,0.0,120.0,-0.0386,PGY,-0.19262860221112987,3.0,363.3191833496094
2021-05-11,116.63999938964844,116.63999938964844,116.81999969482422,116.63999938964844,116.63999938964844,50,2974.6865997695927,0,58.686615028381766,2915.999984741211,25.0,-0.8437800076802393,3000,,18.181713093411247,116.928,0.0,0.0,0.0,0.0,120.0,-0.0267,PGY,-1.7287551546951079,3.0,360.1325378417969
2021-05-12,116.5199966430664,116.5199966430664,116.5199966430664,116.5199966430664,116.5199966430664,33,2971.686531105042,0,58.686615028381766,2912.99991607666,25.0,-0.9437822964986076,3000,,17.77766474942321,116.832,0.0,0.0,0.0,0.0,120.0,-0.0186,PGY,-5.4345538075396576,3.0,352.4449768066406
2021-05-13,116.5199966430664,116.5199966430664,116.5199966430664,116.5199966430664,116.5199966430664,75,2971.686531105042,0,58.686615028381766,2912.99991607666,25.0,-0.9437822964986076,3000,,36.36353127492573,116.736,0.0,0.0,0.0,0.0,120.0,-0.0065,PGY,-3.415287356217547,3.0,356.6338806152344
2021-05-14,116.5199966430664,116.5199966430664,116.5199966430664,116.5199966430664,116.5199966430664,0,2971.686531105042,0,58.686615028381766,2912.99991607666,25.0,-0.9437822964986076,3000,,36.36353127492573,116.64,0.0,0.0,0.0,0.0,120.0,0.0073,PGY,-0.776097777892204,3.0,362.1087951660156
2021-05-17,114.36000061035156,116.16000366210938,116.16000366210938,114.36000061035156,114.36000061035156,108,2917.686630287171,0,58.686615028381766,2859.000015258789,25.0,-2.7437789904276366,3000,,19.99990463217425,116.112,0.0,0.0,0.0,0.0,120.0,-0.0965,PGY,-1.1954211953601686,3.0,361.2389221191406
2021-05-18,116.63999938964844,116.76000213623047,116.76000213623047,116.63999938964844,116.63999938964844,58,2974.6865997695927,0,58.686615028381766,2915.999984741211,25.0,-0.8437800076802393,3000,,51.92306516670396,116.112,116.982,0.0,0.0,0.0,120.0,-0.0259,PGY,-2.6996100850837337,3.0,358.1185302734375
2021-05-19,116.63999938964844,116.63999938964844,116.63999938964844,116.63999938964844,116.63999938964844,0,2974.6865997695927,0,58.686615028381766,2915.999984741211,25.0,-0.8437800076802393,3000,,50.98041660069887,116.136,116.814,0.0,0.0,0.0,120.0,0.0261,PGY,-3.1554462980244296,3.0,357.17291259765625
2021-05-20,116.04000091552734,115.91999816894531,116.04000091552734,115.91999816894531,116.04000091552734,33,2959.6866379165654,0,58.686615028381766,2901.0000228881836,25.0,-1.343778736114487,3000,,49.05658113978002,116.04,116.616,0.0,0.0,0.0,120.0,0.0306,PGY,-1.3184937364258786,3.0,360.9836120605469
2021-05-21,115.80000305175781,115.80000305175781,115.80000305175781,115.80000305175781,115.80000305175781,18750,2953.686691322327,0,58.686615028381766,2895.0000762939453,25.0,-1.5437769559224268,3000,,41.99999745686526,115.896,116.544,0.0,0.0,0.0,120.0,0.0248,PGY,-1.4507018318785896,3.0,360.7093505859375
2021-05-24,115.80000305175781,115.80000305175781,115.80000305175781,115.80000305175781,115.80000305175781,0,2953.686691322327,0,58.686615028381766,2895.0000762939453,25.0,-1.5437769559224268,3000,,40.81637154649716,116.184,116.472,0.0,0.0,0.0,120.0,0.0259,PGY,0.30420727268871417,3.0,364.349853515625
2021-05-25,115.80000305175781,115.80000305175781,115.80000305175781,115.80000305175781,115.80000305175781,8333,2953.686691322327,0,58.686615028381766,2895.0000762939453,25.0,-1.5437769559224268,3000,,39.583349890194896,116.016,116.4,0.0,0.0,0.0,120.0,0.0311,PGY,-0.06499563947073739,3.0,363.5839538574219
2021-05-26,117.95999908447266,118.03199768066406,118.19999694824219,116.55599975585938,117.95999908447266,983,3007.686592140198,0,58.686615028381766,2948.9999771118164,25.0,0.25621973800660225,3000,,56.06060752016445,116.28,116.478,0.0,0.0,0.0,120.0,0.1572,PGY,0.25405734530490065,3.0,364.2458190917969
2021-05-27,117.95999908447266,117.95999908447266,117.95999908447266,117.95999908447266,117.95999908447266,0,3007.686592140198,0,58.686615028381766,2948.9999771118164,25.0,0.25621973800660225,3000,,56.06060752016445,116.664,116.55,0.0,0.0,0.0,120.0,0.2335,PGY,0.3315403806614654,3.0,364.4065551757813
2021-05-28,115.31999969482422,116.04000091552734,116.04000091552734,115.31999969482422,115.31999969482422,242,2941.6866073989872,0,58.686615028381766,2882.9999923706055,25.0,-1.943779753367092,3000,,42.04544551443915,116.568,116.508,0.0,0.0,0.0,120.0,0.1297,PGY,0.6734101848481657,3.0,365.1157531738281
2021-06-01,115.80000305175781,116.04000091552734,116.04000091552734,115.80000305175781,115.80000305175781,67,3948.475691184998,0,11.275587425232516,3937.2001037597656,34.0,-1.2881077203750424,4000,Buy all cash Monthly invest,46.06743017813363,116.568,116.46,0.0,0.0,0.0,120.0,0.0888,PGY,-0.42966510350156284,5.0,364.83209228515625
2021-06-02,115.80000305175781,115.80000305175781,115.80000305175781,115.80000305175781,115.80000305175781,0,3948.475691184998,0,11.275587425232516,3937.2001037597656,34.0,-1.2881077203750424,4000,,46.59093618395528,116.568,116.406,0.0,0.0,0.0,120.0,0.063,PGY,-0.13557917836311617,5.0,365.44671630859375
2021-06-03,116.4000015258789,116.4000015258789,116.4000015258789,116.27999877929688,116.4000015258789,58,3968.8756393051153,0,11.275587425232516,3957.600051879883,34.0,-0.7781090173721195,4000,,49.462386909148584,116.256,116.376,0.0,0.0,0.0,120.0,0.0809,PGY,-0.8006747949572741,5.0,364.05670166015625
2021-06-04,116.87999725341797,116.16000366210938,116.87999725341797,115.91999816894531,116.87999725341797,108,3985.1954940414435,0,11.275587425232516,3973.919906616211,34.0,-0.37011264896391616,4000,,51.546396482608365,116.04,116.37,0.0,0.0,0.0,120.0,0.1184,PGY,0.7783359101455716,5.0,367.3567504882813
2021-06-07,116.87999725341797,116.76000213623047,116.87999725341797,116.76000213623047,116.87999725341797,25,3985.1954940414435,0,11.275587425232516,3973.919906616211,34.0,-0.37011264896391616,4000,,63.29113822178549,116.352,116.364,0.0,0.0,0.0,120.0,0.1396,PGY,0.6290442269968537,5.0,367.0447387695313
