Date,rate_329750_5D,rate_VOO_20D
2019-07,0.0,-1.788660539899567
2019-08,0.0,-4.530110987940539
2019-09,0.0,-2.498354440740755
2019-10,0.0,-0.1646922099665317
2019-11,0.0,4.0844420326505215
2019-12,0.0,7.194109230387674
2020-01,0.0,6.805147339275884
2020-02,0.0,-5.273436826569689
2020-03,1.702375683593771,-21.84507595653196
2020-04,1.5908493430397908,-6.436616008701957
2020-05,2.766318929036471,-1.9307074889517464
2020-06,0.3216141075721213,0.0020454645970104
2020-07,-0.4148348911830246,7.356275440624778
2020-08,-0.5457339192708188,16.585825339850423
2020-09,-1.3737471313476468,9.077204240717194
2020-10,-3.0836266659007183,5.871798779802283
2020-11,-4.207149142795119,20.594448331605804
2020-12,-5.850031635485187,24.737578092121534
2021-01,-2.893877709960924,23.163079367659734
2021-02,-2.39367631603421,26.701119375866483
2021-03,-1.592996071555386,33.19052803160731
2021-04,-3.0541107124660183,41.112980726526935
2021-05,-2.5701178181966045,41.29629885054158
2021-06,-1.6301646679687365,44.2763890132404
2021-07,-0.3234455942007108,47.62416988261084
2021-08,0.3227352611400613,51.954746377435306
2021-09,1.84010130092076,42.245654848926144
2021-10,0.0354311860183198,53.67868748446052
2021-11,1.6990255371093888,51.244793683415374
2021-12,1.5981938161542475,59.204958947040645
2022-01,2.7522419586181845,44.24157997713373
2022-02,2.236427689985798,41.14565337741551
2022-03,2.9261047937729767,46.91220288473598
2022-04,5.900266866629478,30.113874248227557
2022-05,4.547234822591162,29.80354995827748
2022-06,8.473821909311674,15.57688830812682
2022-07,8.250826595908723,28.76712649676518
2022-08,10.673649451622612,21.363486425131683
2022-09,17.582045056152353,6.458516848465585
2022-10,16.73556034441692,17.410047981309525
2022-11,8.137745663597462,25.208364087036657
2022-12,4.317391113281244,15.86255634274012
2023-01,1.9499770396839589,24.353240643112
2023-02,9.03262511935765,19.789000609719917
2023-03,7.500487548828127,24.949639016369417
2023-04,10.445864475980729,26.87762086221754
2023-05,9.348164174397787,27.043813893072404
2023-06,9.118195262675387,36.91125536857663
2023-07,6.439604794921872,41.50464379395495
2023-08,10.140834453507974,38.25125301129474
2023-09,12.853777390700127,28.834877881944628
2023-10,12.792396419885034,25.24007556995369
2023-11,8.066215250651055,39.288639942577895
2023-12,8.477227246093765,47.01696656402721
2024-01,12.093373997279588,48.69085563679732
2024-02,12.010329949629938,57.43142925588568
2024-03,13.072188821726847,62.87197284139904
2024-04,15.927609217756888,54.118663008398094
2024-05,16.193692032877614,62.7840569142865
2024-06,15.847783339203382,68.94104878425003
2024-07,15.908729815083175,70.39046246076217
2024-08,12.842855724516378,74.38427764591103
2024-09,10.802232490539554,78.00094756791202
2024-10,16.750347182992797,75.05061668491365
2024-11,18.325353759765623,86.4252258920306
2024-12,24.699214501224365,81.14724095897716
2025-01,23.85069664091224,77.38070017214511
