Date,rate_XLM-USD_5D,rate_VOO_20D
2017-11,136.52182435466673,3.180768712361658
2017-12,717.9569333950104,4.0780120215201165
2018-01,953.3869673307256,10.360170396838274
2018-02,435.85521843810807,4.616635317875794
2018-03,164.5096839386186,0.839186281649301
2018-04,433.7793835478445,0.7419146048693221
2018-05,234.6605439270156,3.1278241010393337
2018-06,94.34662410424308,3.4371260738520704
2018-07,174.37177672385715,7.29057059785092
2018-08,106.51744461271564,10.764418563334164
2018-09,125.80247763103488,10.793854554107217
2018-10,89.90873519365599,0.9981631240303556
2018-11,30.23447196518412,2.7934152177174987
2018-12,-9.056394689237134,-8.769943747799402
2019-01,-33.11798594342154,-0.0869601892598446
2019-02,-28.876592137441737,3.4140445773554795
2019-03,-8.562332353306978,5.302008881984623
2019-04,-14.734815151520896,9.877210652861226
2019-05,14.882524376003593,0.9193180931939048
2019-06,-4.317190580529684,9.072622651441176
2019-07,-27.961874580064983,10.392952881222708
2019-08,-45.607865845824094,7.652442410653105
2019-09,-44.51528963798528,9.684642925569388
2019-10,-39.070266884004944,12.018830038124566
2019-11,-43.59059391544461,16.268369481913265
2019-12,-55.600658351615785,19.744283234809924
2020-01,-36.914053121514776,18.990381560623003
2020-02,-38.99618752532314,6.911054591103216
2020-03,-56.27949243868473,-9.662577875455211
2020-04,-24.552705596738832,4.573076770802032
2020-05,-23.834742875738847,10.183080821644186
2020-06,-24.344139399767677,12.110855459792116
2020-07,10.268617602859509,19.46426647261079
2020-08,10.123625424041215,28.67468056145268
2020-09,-15.595194628471264,22.26553105221705
2020-10,-12.92701374120483,17.954889005061066
2020-11,129.94630804052983,32.6854274044037
2020-12,44.09325488177356,37.6900526707619
2021-01,228.033489739421,35.25914269345947
2021-02,338.18025522927934,38.80080700052898
2021-03,340.9199711872562,45.295229487302
2021-04,457.8340500700469,53.22364016670788
2021-05,312.2340565076974,53.40919158700798
2021-06,187.5139423571732,56.39082596282316
2021-07,179.96891292112446,59.74236194197337
2021-08,236.78370514488245,64.06473337375968
2021-09,171.4439552558092,54.34886002659991
2021-10,247.3522298740805,65.76663993418745
2021-11,218.2423224453592,63.33000333767846
2021-12,149.76630711635624,70.74130646087046
2022-01,84.4543507613754,59.56755434743008
2022-02,80.13649919508028,53.21996915058705
2022-03,107.1069315896961,58.99719671139573
2022-04,59.86933087238151,42.23186169747915
2022-05,34.05735347848593,41.9218747792562
2022-06,-0.400235232011692,27.687585939456262
2022-07,4.829368284015789,40.8895174781689
2022-08,-7.282105613770029,33.4986612798219
2022-09,1.8586810496621808,18.617427095075037
2022-10,-0.9532489727713922,29.551617917084275
2022-11,-20.14955342676782,37.33793114312489
2022-12,-35.38524863324778,27.591921231876125
2023-01,-18.26838840306809,36.48435783842956
2023-02,-21.374625093451915,31.911630858912627
2023-03,1.6390242228093932,37.06561283014933
2023-04,-14.057108899570093,38.991096092350034
2023-05,-15.798901232781082,39.15745504177319
2023-06,0.9721566528860804,49.017271506547175
2023-07,37.18724397978556,53.94055206626503
2023-08,4.481875229447851,50.3518282989502
2023-09,2.4762026422068484,41.48633671680186
2023-10,10.075608508853229,37.338454739627096
2023-11,7.231509158835037,51.37052133221096
2023-12,17.34866304487539,58.605490217809646
2024-01,-0.7310127881731798,60.76259045054117
2024-02,10.157083426748992,69.49362768527195
2024-03,24.501189699099623,74.92857225290933
2024-04,-3.0892419719190323,66.18530805757688
2024-05,-4.310370748034565,74.84185278802168
2024-06,-18.16750112295783,80.9928135867796
2024-07,-9.18157398317543,82.44119654811112
2024-08,-15.721588822112452,86.43147351204638
2024-09,-10.738826472138609,90.04510104378738
2024-10,-16.07425619838191,87.09821894507314
2024-11,397.7181786784753,98.46229488855994
2024-12,254.41060337315668,91.76611873792748
