Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Sector
2019-01-02,7.53,8.02,7.48,7.9,6.017154,47494400,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,F,Consumer Cyclical
2019-01-03,7.97,7.99,7.78,7.78,5.925755,39172400,,,,,,,,,,,,,,,,,,,-0.12130927366072128,-0.024261854732144258,-0.09704741892857702,F,Consumer Cyclical
2019-01-04,7.91,8.12,7.85,8.08,6.154253,43039800,,,,,,,,,,,,,,,,,,,0.08814717991554642,-0.0017800478026061238,0.08992722771815255,F,Consumer Cyclical
2019-01-07,8.11,8.37,8.03,8.29,6.314203,40729400,,,,,,,,,,,,,,,,,,,0.46133011662369916,0.09084198508265494,0.3704881315410442,F,Consumer Cyclical
2019-01-08,8.42,8.54,8.35,8.37,6.375137,45644000,,,,,,,,,8.084,,,,,,,,,,0.8257758003073637,0.23782874812759672,0.5879470521797671,F,Consumer Cyclical
2019-01-09,8.45,8.77,8.36,8.72,6.641719,48404900,,,,,,,,,8.248000000000001,,,,,,,,,,1.4437380927199035,0.47901061704605813,0.9647274756738453,F,Consumer Cyclical
2019-01-10,8.71,8.77,8.45,8.67,6.603635,39490400,,,,,,,,,8.426,,,,,,,,,,1.8551225770503006,0.7542330090469067,1.1008895680033939,F,Consumer Cyclical
2019-01-11,8.77,8.93,8.7,8.82,6.717885,41559900,,,,,,,,,8.574,,,,,,,,,,2.29549328524444,1.0624850642864134,1.2330082209580266,F,Consumer Cyclical
2019-01-14,8.8,9.06,8.76,8.99,6.847368,44833800,,,,,,,,,8.713999999999999,,,,,,,,,,2.7693649507189875,1.4038610415729282,1.3655039091460592,F,Consumer Cyclical
2019-01-15,9.02,9.03,8.75,8.84,6.733119,65311700,,,,,,,,,8.808,8.446000000000002,,,,,,,,,2.9596084384325327,1.7150105209448492,1.2445979174876836,F,Consumer Cyclical
2019-01-16,8.68,8.77,8.26,8.29,6.314203,73869900,,,,,,,,,8.722,8.485,,,,,,,,,2.553808674650328,1.882770151685945,0.6710385229643832,F,Consumer Cyclical
2019-01-17,8.27,8.44,8.21,8.36,6.367521,56722600,,,,,,,,,8.66,8.543,,,,,,,,,2.27319693636878,1.9608555086225121,0.3123414277462677,F,Consumer Cyclical
2019-01-18,8.39,8.6,8.33,8.58,6.535086,51127900,,,,,,,,,8.611999999999998,8.593,,,,,,,,,2.2356678880686913,2.015817984511748,0.21984990355694345,F,Consumer Cyclical
