Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs
2015-01-02,95.1233139038086,95.88104740411806,96.28763146887812,94.66128110971596,95.1233139038086,31314600,2000.0,0,2000.0,0.0,0,0.0,2000,"Monthly invest 50.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,95.1233139038086,0.0,QQQ,0.2584,Buy,0.0,0,157.0882110595703
2015-01-05,93.72795104980467,94.7074580890028,94.81834847176572,93.45997124567214,93.72795104980467,36521300,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,95.1233139038086,-0.0937,QQQ,0.2652,Buy,0.0,0,154.32833862304688
2015-01-06,92.47122192382812,93.86656261605005,94.02365203800592,92.05539532451915,92.47122192382812,66205500,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,95.1233139038086,-0.2322,QQQ,0.2681,Buy,0.0,0,152.81082153320312
2015-01-07,93.66325378417967,93.08109521793163,93.88502746893252,92.85931448312049,93.66325378417967,37577400,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,95.1233139038086,-0.226,QQQ,0.2577,Buy,0.0,0,154.72021484375
2015-01-08,95.4559555053711,94.4579632141296,95.64076575927837,94.35631545946283,95.4559555053711,40212600,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,94.0883,0.0,0.0,0.0,0.0,95.4559555053711,-0.088,QQQ,0.2489,Buy,0.0,0,157.43841552734375
2015-01-09,94.8275909423828,95.75165631369796,95.77937714682794,94.27314607954628,94.8275909423828,41410100,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,94.0292,0.0,0.0,0.0,0.0,95.4559555053711,-0.0378,QQQ,0.2497,Buy,0.0,0,156.1126708984375
2015-01-12,93.83882904052734,95.01238880703971,95.1140365486343,93.59857010129848,93.83882904052734,34129800,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,94.0514,0.0,0.0,0.0,0.0,95.4559555053711,-0.0696,QQQ,0.2572,Buy,0.0,0,154.95370483398438
2015-01-13,93.81111907958984,94.7536697634906,95.75166211701148,93.05338571118912,93.81111907958984,56162300,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,94.3193,0.0,0.0,0.0,0.0,95.4559555053711,-0.0861,QQQ,0.2619,Buy,0.0,0,154.54515075683594
2015-01-14,93.29364776611328,92.86857850156603,93.7741657521649,92.47123007274102,93.29364776611328,51354200,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,94.2454,0.0,0.0,0.0,0.0,95.4559555053711,-0.1251,QQQ,0.2638,Buy,0.0,0,153.63629150390625
2015-01-15,92.08313751220705,93.72797313544572,93.87581996390826,91.9722471033144,92.08313751220705,51005400,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,93.5709,0.0,0.0,0.0,0.0,95.4559555053711,-0.2231,QQQ,0.2646,Buy,0.0,0,152.2021484375
2015-01-16,93.16424560546876,91.96295812313956,93.28437153367872,91.81511136919327,93.16424560546876,35362200,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,93.2382,0.0,0.0,0.0,0.0,95.4559555053711,-0.197,QQQ,0.2599,Buy,0.0,0,154.08651733398438
2015-01-20,93.90351104736328,93.7279363979499,94.14376293070367,92.67450260158604,93.90351104736328,30964100,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,93.2511,0.0,0.0,0.0,0.0,95.4559555053711,-0.1169,QQQ,0.2536,Buy,0.0,0,154.4700469970703
2015-01-21,94.384033203125,93.62629990681285,94.8275876680668,93.29363582062123,94.384033203125,40128800,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,93.3657,0.0,0.0,0.0,0.0,95.4559555053711,-0.0246,QQQ,0.2505,Buy,0.0,0,155.2788848876953
2015-01-22,96.1305160522461,94.75366067166702,96.23216380350284,93.92200045686592,96.1305160522461,40887200,1990.3869483947756,0,67.7766273498537,1922.6103210449219,20,-0.4806525802612205,2000,cash_3%_Buy 100% of cash (20 shares - Very Safe - MRI:0.24),53.85693667794393,93.9331,0.0,0.0,0.0,0.0,96.1305160522461,0.1565,QQQ,0.2388,Buy,-0.47296568298338393,12,157.6552276611328
2015-01-23,96.34304809570312,96.12126735239444,96.63874870338944,95.84405199834649,96.34304809570312,34783000,1994.6375892639162,0,67.7766273498537,1926.8609619140625,20,-0.268120536804195,2000,,54.59598785005409,94.7851,0.0,0.0,0.0,0.0,96.34304809570312,0.2789,QQQ,0.236,Buy,-0.9932598724365138,12,156.78807067871094
2015-01-26,96.23217010498048,96.23217010498048,96.40774478684077,95.74241657143284,96.23217010498048,19960900,1992.4200294494633,0,67.7766273498537,1924.6434020996096,20,-0.3789985275268304,2000,,60.447244808254254,95.3987,0.0,0.0,0.0,0.0,96.34304809570312,0.3356,QQQ,0.2303,Buy,-0.80818601989745,12,157.09652709960938
2015-01-27,93.73719024658205,94.71669724992825,94.77213891425076,93.42300436528328,93.73719024658205,45253200,1942.5204322814945,0,67.7766273498537,1874.7438049316409,20,-2.8739783859252688,2000,,54.78687773589659,95.3654,0.0,0.0,0.0,0.0,96.34304809570312,0.1872,QQQ,0.2401,Buy,-2.0438458099365064,12,155.03709411621094
2015-01-28,93.25667572021484,95.24341768151774,95.34506543651878,93.23819751478706,93.25667572021484,43591700,1932.9101417541506,0,67.7766273498537,1865.1335144042969,20,-3.3544929122924727,2000,,48.375221882170635,95.1399,0.0,0.0,0.0,0.0,96.34304809570312,0.053,QQQ,0.2524,Buy,-3.269535507202137,12,152.99427795410156
2015-01-29,94.15301513671876,93.18274372816089,94.3285898039962,92.36956878245812,94.15301513671876,46539700,1950.836930084229,0,67.7766273498537,1883.0603027343752,20,-2.458153495788551,2000,,44.39134321515396,94.7444,0.0,0.0,0.0,0.0,96.34304809570312,0.0278,QQQ,0.2448,Buy,-2.3790386810302655,12,154.4784393310547
2015-01-30,93.4229965209961,94.06984643403518,94.79061620994456,93.29362794839996,93.4229965209961,42927600,1936.2365577697756,0,67.7766273498537,1868.4599304199219,20,-3.1881721115112227,2000,,44.006217024149954,94.1604,94.1512,0.0,0.0,0.0,96.34304809570312,-0.0378,QQQ,0.2527,Buy,-3.519675888061513,12,152.57737731933594
2015-02-02,94.23619842529295,93.63555446811364,94.31936093241043,92.17552935375409,94.23619842529295,43624700,2952.500595855713,0,1067.7766273498537,1884.7239685058591,20,-1.5833134714762331,3000,"Monthly invest 33.3% of total investment ($1,000.00)",51.72147554291057,93.7612,94.1068,0.0,0.0,0.0,96.34304809570312,-0.0207,QQQ,0.2443,Buy,-1.6460660705566288,12,154.32833862304688
2015-02-03,95.14175415039062,94.57807380251066,95.20643843375105,93.95895179748122,95.14175415039062,30750400,2965.378913879395,0,15.984535217285611,2949.3943786621094,31,-1.1540362040201702,3000,cash_1%_Buy 100% of cash (11 shares - Very Safe - MRI:0.24),55.35709129867744,94.0421,94.1775,0.0,0.0,0.0,96.34304809570312,0.0536,QQQ,0.2386,Buy,-0.9021512603759718,18,156.57957458496094
