Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs
2015-01-02,59.51023483276367,59.13841489859719,59.65127031751315,58.85634392909824,59.51023483276367,10220400,2000.0,0,2000.0,0.0,0,0.0,2000,"Monthly invest 50.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,59.51023483276367,0.0,XOM,0.3244,Hold,0.0,0,157.08824157714844
2015-01-05,57.881919860839844,59.04224916167633,59.23457115108575,57.37547652028296,57.881919860839844,18502400,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,59.51023483276367,-0.175,XOM,0.3298,Hold,0.0,0,154.32830810546875
2015-01-06,57.57420349121094,57.849862390492405,58.599914208226465,57.06776016969609,57.57420349121094,16670700,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,59.51023483276367,-0.3089,XOM,0.3315,Hold,0.0,0,152.810791015625
2015-01-07,58.157596588134766,58.112722095651286,58.644808857207416,57.696027584903085,58.157596588134766,13590700,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,59.51023483276367,-0.313,XOM,0.321,Hold,0.0,0,154.7202606201172
2015-01-08,59.12560272216797,58.49735500407775,59.15124109429608,58.33708827803918,59.12560272216797,15487500,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,58.4499,0.0,0.0,0.0,0.0,59.51023483276367,-0.1926,XOM,0.3133,Hold,0.0,0,157.43841552734375
2015-01-09,59.042259216308594,59.17047552806666,59.47818489438164,58.57428312851018,59.042259216308594,14488400,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,58.3563,0.0,0.0,0.0,0.0,59.51023483276367,-0.1138,XOM,0.3134,Hold,0.0,0,156.1126708984375
2015-01-12,57.90756607055664,58.49093432385233,58.55504002660602,57.58062062827572,57.90756607055664,15176300,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,58.3614,0.0,0.0,0.0,0.0,59.51023483276367,-0.1789,XOM,0.3198,Hold,0.0,0,154.95370483398438
2015-01-13,57.69601058959961,58.260147599066514,58.61273628682797,57.12546154282301,57.69601058959961,17469000,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,58.3858,0.0,0.0,0.0,0.0,59.51023483276367,-0.2307,XOM,0.3243,Hold,0.0,0,154.5451202392578
2015-01-14,57.529319763183594,57.02287652310715,57.62548073880957,55.939477211175635,57.529319763183594,23272100,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,58.2602,0.0,0.0,0.0,0.0,59.51023483276367,-0.2662,XOM,0.3252,Hold,0.0,0,153.6362762451172
2015-01-15,57.02928924560547,57.971658014373865,58.11910549756876,56.740811206205144,57.02928924560547,18759600,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,57.8409,0.0,0.0,0.0,0.0,59.51023483276367,-0.3255,XOM,0.3247,Hold,0.0,0,152.2021484375
2015-01-16,58.414005279541016,57.042122796253594,58.45887975737,57.042122796253594,58.414005279541016,17713100,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,57.7152,0.0,0.0,0.0,0.0,59.51023483276367,-0.1895,XOM,0.321,Hold,0.0,0,154.0865478515625
2015-01-20,58.394771575927734,58.42682687182066,58.837109226302516,57.939614741766654,58.394771575927734,16761000,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,57.8127,0.0,0.0,0.0,0.0,59.51023483276367,-0.0913,XOM,0.3145,Hold,0.0,0,154.47003173828125
2015-01-21,58.894813537597656,58.8114717165101,58.971738429737634,58.34349565281878,58.894813537597656,14276400,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,58.0524,0.0,0.0,0.0,0.0,59.51023483276367,0.0353,XOM,0.3123,Hold,0.0,0,155.2788848876953
2015-01-22,59.5358772277832,59.1768764833774,59.59998293147834,58.54222170217766,59.5358772277832,13559000,1990.176580257416,0,25.492631740570232,1964.6839485168457,33,-0.49117098712920804,2000,cash_1%_Buy 100% of cash (33 shares - Very Safe - MRI:0.30),50.15772559781802,58.4538,0.0,0.0,0.0,0.0,59.5358772277832,0.1879,XOM,0.301,Hold,-0.4729656829833839,12,157.6552276611328
2015-01-23,58.26656723022461,59.15764978529993,59.28586609344691,58.20246152162715,58.26656723022461,14706300,1948.2893503379823,0,25.492631740570232,1922.796718597412,33,-2.585532483100883,2000,,43.38341604232406,58.7012,0.0,0.0,0.0,0.0,59.5358772277832,0.1403,XOM,0.2969,Buy,-0.9932598724365138,12,156.78807067871094
2015-01-26,58.824275970458984,58.087048359845845,58.93966816073713,57.99729942195732,58.824275970458984,10672500,1966.6937387657167,0,25.492631740570232,1941.2011070251465,33,-1.6653130617141687,2000,,55.658095148659754,58.7833,0.0,0.0,0.0,0.0,59.5358772277832,0.1685,XOM,0.2914,Buy,-0.8081677093505713,12,157.0965576171875
2015-01-27,58.30501937866211,58.49092932442356,58.72171374737217,58.080646992726294,58.30501937866211,12301500,1949.5582712364198,0,25.492631740570232,1924.0656394958496,33,-2.5220864381790054,2000,,54.27926086651576,58.7653,0.0,0.0,0.0,0.0,59.5358772277832,0.1249,XOM,0.3014,Hold,-2.043882431030264,12,155.0370330810547
