Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,rate_vs,shares_vs,Close_vs
2015-01-02,2.9600000381469727,2.9200000762939453,2.990000009536743,2.880000114440918,2.9600000381469727,18800,2000.0,0,2000.0,0.0,0.0,0.0,2000,Monthly invest,0.0,0.0,0.0,0.0,0.0,0.0,2.9600000381469727,0.0,INOD,0.0,0.0,157.63284301757812
2015-01-05,2.9800000190734863,2.9700000286102295,3.0,2.859999895095825,2.9800000190734863,8600,1990.0616999363901,0,2.4016872143747605,1987.6600127220154,667.0,-0.4969150031804981,2000,Buy all cash ,0.0,0.0,0.0,0.0,0.0,0.0,2.9800000190734863,0.0431,INOD,-0.4645901641845751,12.0,154.86338806152344
2015-01-06,2.9100000858306885,2.990000009536743,2.990000009536743,2.859999895095825,2.9100000858306885,25200,1943.371744463444,0,2.4016872143747605,1940.9700572490692,667.0,-2.831412776827802,2000,,0.0,0.0,0.0,0.0,0.0,0.0,2.9800000190734863,-0.0832,INOD,-1.3782681427002008,12.0,153.34059143066406
2015-01-07,2.799999952316284,2.950000047683716,2.950000047683716,2.75,2.799999952316284,29500,1870.0016554093363,0,2.4016872143747605,1867.5999681949615,667.0,-6.499917229533181,2000,,0.0,0.0,0.0,0.0,0.0,0.0,2.9800000190734863,-0.3969,INOD,-0.2286221466064497,12.0,155.2566680908203
2015-01-08,2.75,2.890000104904175,2.890000104904175,2.75,2.75,20300,1836.6516872143748,0,2.4016872143747605,1834.25,667.0,-8.167415639281261,2000,,0.0,2.88,0.0,0.0,0.0,0.0,2.9800000190734863,-0.6836,INOD,1.4079379119873003,12.0,157.98426818847656
2015-01-09,2.7300000190734863,2.75,2.7899999618530273,2.700000047683716,2.7300000190734863,12900,1823.3116999363901,0,2.4016872143747605,1820.9100127220154,667.0,-8.834415003180496,2000,,0.0,2.834,0.0,0.0,0.0,0.0,2.9800000190734863,-0.8724,INOD,0.609680465698248,12.0,156.65383911132812
2015-01-12,2.740000009536743,2.700000047683716,2.740000009536743,2.6700000762939453,2.740000009536743,15200,1829.9816935753825,0,2.4016872143747605,1827.5800063610077,667.0,-8.500915321230874,2000,,0.0,2.786,0.0,0.0,0.0,0.0,2.9800000190734863,-0.9215,INOD,-0.0880795440673876,12.0,155.49090576171875
2015-01-13,2.740000009536743,2.75,2.7899999618530273,2.740000009536743,2.740000009536743,3500,1829.9816935753825,0,2.4016872143747605,1827.5800063610077,667.0,-8.500915321230874,2000,,0.0,2.752,0.0,0.0,0.0,0.0,2.9800000190734863,-0.8996,INOD,-0.3340359649658286,12.0,155.0809783935547
2015-01-14,2.75,2.700000047683716,2.799999952316284,2.700000047683716,2.75,7900,1836.6516872143748,0,2.4016872143747605,1834.25,667.0,-8.167415639281261,2000,,0.0,2.742,0.0,0.0,0.0,0.0,2.9800000190734863,-0.8093,INOD,-0.8812466583251966,12.0,154.16896057128906
2015-01-15,2.7100000381469727,2.7100000381469727,2.7899999618530273,2.6500000953674316,2.7100000381469727,6800,1809.9717126584055,0,2.4016872143747605,1807.5700254440308,667.0,-9.501414367079718,2000,,0.0,2.734,0.0,0.0,0.0,0.0,2.9800000190734863,-0.7917,INOD,-1.744744583129887,12.0,152.72979736328125
2015-01-16,2.7200000286102295,2.549999952316284,2.7799999713897705,2.549999952316284,2.7200000286102295,2000,1816.6417062973978,0,2.4016872143747605,1814.240019083023,667.0,-9.167914685130107,2000,,0.0,2.732,0.0,0.0,0.0,0.0,2.9800000190734863,-0.7059,INOD,-0.6101956329345737,12.0,154.62071228027344
2015-01-20,2.7200000286102295,2.700000047683716,2.75,2.700000047683716,2.7200000286102295,2400,1816.6417062973978,0,2.4016872143747605,1814.240019083023,667.0,-9.167914685130107,2000,,0.0,2.728,0.0,0.0,0.0,0.0,2.9800000190734863,-0.6026,INOD,-0.3792263946533203,12.0,155.0056610107422
2015-01-21,2.740000009536743,2.7300000190734863,2.740000009536743,2.700000047683716,2.740000009536743,26600,1829.9816935753825,0,2.4016872143747605,1827.5800063610077,667.0,-8.500915321230874,2000,,0.0,2.728,0.0,0.0,0.0,0.0,2.9800000190734863,-0.446,INOD,0.1077151336669857,12.0,155.81723022460938
