Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,market_cap,rate_vs
2017-11-21,5.92,6.05,6.05,5.90,5.92,569300,6.34,5.40,6.02,5.87,5.96,6.34,5.86,13.74,68.00,16.00,0.26,False,False,4.63,31677.56,0,17.40,31660.16,5348.00,-16.64,38000,,54.02,47.32,55.46,RUN,1328086944.48,22.76
2017-11-22,5.92,5.92,5.98,5.75,5.92,653600,6.31,5.47,5.99,5.89,5.94,6.35,5.86,13.74,64.00,12.00,0.07,False,False,4.63,31677.56,0,17.40,31660.16,5348.00,-16.64,38000,,55.25,43.29,52.50,RUN,1328086944.48,22.67
2017-11-24,5.93,5.95,5.99,5.87,5.93,330500,6.28,5.55,5.97,5.92,5.93,6.36,5.87,13.74,60.00,8.00,-0.05,False,False,4.63,31731.04,0,17.40,31713.64,5348.00,-16.50,38000,,56.48,39.60,50.20,RUN,1330330278.93,22.94
2017-11-27,6.08,5.97,6.09,5.94,6.08,821600,6.28,5.60,5.97,5.94,5.92,6.37,5.87,13.74,56.00,4.00,0.03,True,False,4.63,32533.21,0,11.29,32521.92,5349.00,-14.39,38000,week +buy 50% ,48.63,40.81,48.79,RUN,1363981151.52,22.90
2017-11-28,5.73,6.01,6.01,5.70,5.73,2020100,6.28,5.60,5.92,5.94,5.90,6.37,5.87,13.74,52.00,0.00,-0.31,True,False,4.63,30661.06,0,11.29,30649.77,5349.00,-19.31,38000,,46.60,31.57,46.76,RUN,1285462520.12,24.14
2017-11-29,5.56,5.72,5.78,5.40,5.56,1514500,6.30,5.56,5.84,5.93,5.88,6.37,5.87,13.74,48.00,4.00,-0.70,True,False,4.63,29751.73,0,11.29,29740.44,5349.00,-21.71,38000,,41.95,23.08,44.04,RUN,1247324871.64,24.10
2017-11-30,5.60,5.56,5.67,5.51,5.60,788200,6.32,5.53,5.78,5.92,5.85,6.37,5.87,13.74,44.00,0.00,-0.88,True,False,4.63,29965.69,0,11.29,29954.40,5349.00,-21.14,38000,,31.61,13.12,39.74,RUN,1256298423.41,25.16
2017-12-01,5.44,5.57,5.64,5.32,5.44,1114600,6.35,5.47,5.68,5.91,5.82,6.37,5.87,13.74,40.00,100.00,-1.13,True,False,4.63,30107.34,0,508.30,29599.04,5441.00,-22.80,39000,week +buy 50% Monthly invest,36.91,11.86,35.39,RUN,1220404216.36,24.31
2017-12-04,5.49,5.49,5.74,5.48,5.49,1054500,6.36,5.44,5.56,5.90,5.80,6.37,5.87,13.74,36.00,96.00,-1.17,True,False,4.63,30378.13,0,254.50,30123.63,5487.00,-22.11,39000,week +buy 50% ,27.69,11.87,31.32,RUN,1231621102.57,24.17
2017-12-05,5.56,5.49,5.64,5.44,5.56,749200,6.35,5.40,5.53,5.87,5.77,6.37,5.87,13.74,32.00,92.00,-1.07,True,False,4.63,30761.61,0,131.57,30630.04,5509.00,-21.12,39000,week +buy 50% ,25.98,12.53,27.50,RUN,1247324871.64,23.72
2017-12-06,5.56,5.55,5.60,5.48,5.56,535400,6.35,5.37,5.53,5.86,5.75,6.37,5.87,13.74,28.00,88.00,-0.95,True,False,4.63,30761.30,0,70.10,30691.20,5520.00,-21.12,39000,week +buy 50% ,27.97,15.37,24.31,RUN,1247324871.64,23.72
2017-12-07,5.67,5.54,5.69,5.52,5.67,651700,6.35,5.35,5.54,5.85,5.73,6.37,5.87,13.74,24.00,84.00,-0.69,True,False,4.63,31368.33,0,35.91,31332.42,5526.00,-19.57,39000,week +buy 50% ,35.20,19.62,21.94,RUN,1272002192.48,24.13
2017-12-08,5.73,5.71,5.78,5.71,5.73,693300,6.29,5.36,5.60,5.82,5.71,6.36,5.87,13.74,20.00,80.00,-0.43,True,False,4.63,31699.89,0,35.91,31663.98,5526.00,-18.72,39000,,37.69,28.64,20.85,RUN,1285462520.12,24.82
2017-12-11,5.80,5.74,5.86,5.70,5.80,722600,6.29,5.35,5.66,5.82,5.70,6.36,5.87,13.74,16.00,76.00,-0.15,True,False,4.63,32086.63,0,18.43,32068.20,5529.00,-17.73,39000,week +buy 50% ,41.79,40.17,20.78,RUN,1301166289.19,25.23
2017-12-12,5.69,5.79,5.95,5.68,5.69,823600,6.26,5.35,5.69,5.80,5.69,6.35,5.88,13.74,12.00,72.00,-0.09,True,False,4.63,31478.44,0,18.43,31460.01,5529.00,-19.29,39000,,41.48,45.16,22.14,RUN,1276488968.36,25.45
2017-12-13,5.69,5.71,5.83,5.59,5.69,858600,6.20,5.35,5.72,5.78,5.68,6.34,5.88,13.74,8.00,68.00,-0.04,True,False,4.63,31478.44,0,18.43,31460.01,5529.00,-19.29,39000,,41.48,43.73,24.21,RUN,1276488968.36,25.42
2017-12-14,5.86,5.72,5.92,5.60,5.86,1115800,6.17,5.37,5.75,5.77,5.68,6.33,5.88,13.74,4.00,64.00,0.19,True,False,4.63,32418.37,0,18.43,32399.94,5529.00,-16.88,39000,,47.68,47.09,27.60,RUN,1314626616.83,24.92
2017-12-15,6.06,5.91,6.10,5.90,6.06,2727400,6.17,5.36,5.82,5.77,5.69,6.33,5.88,13.74,0.00,60.00,0.55,True,False,4.63,33524.17,0,18.43,33505.74,5529.00,-14.04,39000,,49.36,63.91,32.81,RUN,1359494375.64,25.98
2017-12-18,6.07,6.08,6.14,6.03,6.07,1261600,6.18,5.36,5.87,5.77,5.69,6.32,5.88,13.74,12.00,56.00,0.77,True,False,4.63,33579.43,0,12.33,33567.10,5530.00,-13.90,39000,week +buy 50% ,63.93,81.14,39.74,RUN,1361737817.07,26.78
2017-12-19,5.99,6.07,6.10,5.97,5.99,719700,6.17,5.36,5.93,5.77,5.71,6.31,5.88,13.74,8.00,52.00,0.77,True,False,4.63,33137.03,0,12.33,33124.70,5530.00,-15.03,39000,,69.03,87.80,47.26,RUN,1343790606.57,26.31
2017-12-20,6.07,5.98,6.12,5.98,6.07,696900,6.20,5.35,6.01,5.78,5.72,6.30,5.88,13.74,4.00,48.00,0.82,True,False,4.63,33579.43,0,12.33,33567.10,5530.00,-13.90,39000,,70.09,88.21,54.55,RUN,1361737817.07,26.21
2017-12-21,6.05,6.08,6.08,6.01,6.05,673700,6.22,5.35,6.05,5.78,5.73,6.29,5.88,13.74,0.00,44.00,0.79,True,False,4.63,33468.83,0,12.33,33456.50,5530.00,-14.18,39000,,79.61,87.40,61.33,RUN,1357251041.19,26.47
2017-12-22,6.02,6.04,6.06,5.98,6.02,356600,6.23,5.34,6.04,5.79,5.73,6.28,5.88,13.74,0.00,40.00,0.69,True,False,4.63,33302.93,0,12.33,33290.60,5530.00,-14.61,39000,,76.24,88.62,67.32,RUN,1350520823.88,26.45
2017-12-26,5.84,6.01,6.01,5.79,5.84,552800,6.19,5.35,5.99,5.77,5.74,6.27,5.88,13.74,80.00,36.00,0.39,True,False,4.63,32307.53,0,12.33,32295.20,5530.00,-17.16,39000,,62.50,79.27,71.23,RUN,1310139840.95,26.30
2017-12-27,5.87,5.84,5.94,5.78,5.87,436000,6.20,5.36,5.97,5.78,5.74,6.27,5.88,13.74,76.00,32.00,0.22,True,False,4.63,32473.43,0,12.33,32461.10,5530.00,-16.73,39000,,63.48,71.95,73.91,RUN,1316869951.29,26.37
2017-12-28,6.07,5.87,6.08,5.87,6.07,1012500,6.23,5.38,5.97,5.81,5.75,6.26,5.88,13.74,72.00,28.00,0.30,True,False,4.63,33579.43,0,12.33,33567.10,5530.00,-13.90,39000,,66.13,73.98,76.94,RUN,1361737817.07,26.61
2017-12-29,5.90,6.08,6.09,5.89,5.90,879800,6.24,5.40,5.94,5.82,5.76,6.25,5.88,13.74,68.00,24.00,0.15,True,False,4.63,32639.33,0,12.33,32627.00,5530.00,-16.31,39000,,56.30,76.42,79.87,RUN,1323600168.59,26.17
2018-01-02,5.92,5.88,5.98,5.88,5.92,672400,6.22,5.47,5.92,5.85,5.76,6.24,5.88,13.74,64.00,20.00,0.07,True,False,4.63,33747.41,0,506.61,33240.80,5615.00,-15.63,40000,week +buy 50% Monthly invest,54.62,76.92,81.17,RUN,1328086944.48,26.46
2018-01-03,6.05,5.92,6.14,5.92,6.05,933100,6.22,5.52,5.96,5.87,5.77,6.23,5.88,13.74,100.00,16.00,0.14,True,False,4.63,34476.12,0,257.32,34218.80,5656.00,-13.81,40000,week +buy 50% ,63.64,75.48,80.61,RUN,1357251041.19,27.22
2018-01-04,6.06,6.05,6.09,5.91,6.06,798500,6.23,5.57,6.00,5.90,5.78,6.23,5.88,13.74,96.00,12.00,0.18,True,False,4.63,34532.04,0,129.42,34402.62,5677.00,-13.67,40000,week +buy 50% ,63.91,81.20,79.95,RUN,1359494375.64,27.78
2018-01-05,6.01,6.07,6.09,5.94,6.01,1062000,6.21,5.63,5.99,5.92,5.79,6.22,5.88,13.74,92.00,8.00,0.14,True,False,4.63,34247.89,0,69.02,34178.87,5687.00,-14.38,40000,week +buy 50% ,56.20,84.68,79.59,RUN,1348277489.43,28.62
2018-01-08,6.05,6.00,6.10,5.92,6.05,466100,6.21,5.67,6.02,5.94,5.80,6.21,5.88,13.74,88.00,4.00,0.14,True,False,4.63,34475.22,0,38.62,34436.60,5692.00,-13.81,40000,week +buy 50% ,49.52,83.52,79.20,RUN,1357251041.19,28.89
2018-01-09,6.01,6.03,6.08,5.96,6.01,564000,6.20,5.70,6.04,5.95,5.81,6.20,5.88,13.74,84.00,0.00,0.08,True,False,4.63,34247.54,0,38.62,34208.92,5692.00,-14.38,40000,,47.22,79.68,78.31,RUN,1348277489.43,29.17
2018-01-10,6.02,5.98,6.03,5.94,6.02,511400,6.21,5.72,6.03,5.97,5.82,6.19,5.89,13.74,80.00,4.00,0.05,True,False,4.63,34304.46,0,38.62,34265.84,5692.00,-14.24,40000,,51.49,79.39,78.32,RUN,1350520823.88,28.94
2018-01-11,6.30,5.98,6.31,5.94,6.30,1870700,6.24,5.75,6.08,6.00,5.83,6.18,5.89,13.74,100.00,0.00,0.31,True,False,4.63,35898.22,0,38.62,35859.60,5692.00,-10.25,40000,,59.50,84.39,79.57,RUN,1413335793.19,29.91
2018-01-12,6.36,6.30,6.43,6.23,6.36,980900,6.29,5.77,6.15,6.03,5.85,6.17,5.90,13.74,100.00,0.00,0.51,True,False,4.63,36239.74,0,38.62,36201.12,5692.00,-9.40,40000,,62.40,89.45,81.11,RUN,1426796120.83,30.79
2018-01-16,6.06,6.37,6.41,6.06,6.06,926500,6.28,5.80,6.15,6.04,5.85,6.16,5.90,13.74,96.00,0.00,0.28,True,False,4.63,34532.14,0,38.62,34493.52,5692.00,-13.67,40000,,51.32,77.75,81.25,RUN,1359494375.64,30.31
2018-01-17,6.09,6.07,6.15,6.02,6.09,992200,6.29,5.80,6.17,6.04,5.86,6.15,5.90,13.74,92.00,12.00,0.15,True,False,4.63,34702.90,0,38.62,34664.28,5692.00,-13.24,40000,,59.12,60.78,79.63,RUN,1366224592.95,31.59
2018-01-18,5.92,6.06,6.13,5.78,5.92,1934200,6.28,5.78,6.15,6.03,5.87,6.14,5.90,13.74,88.00,8.00,-0.14,True,False,4.63,33735.26,0,38.62,33696.64,5692.00,-15.66,40000,,51.66,37.64,75.85,RUN,1328086944.48,31.41
2018-01-19,5.94,5.91,6.01,5.88,5.94,919600,6.28,5.78,6.07,6.03,5.88,6.12,5.90,13.74,84.00,4.00,-0.30,True,False,4.63,33849.10,0,38.62,33810.48,5692.00,-15.38,40000,,45.11,31.67,70.89,RUN,1332573720.36,31.98
2018-01-22,6.04,5.94,6.08,5.87,6.04,1243900,6.28,5.78,6.01,6.03,5.89,6.11,5.90,13.74,80.00,0.00,-0.29,True,False,4.63,34418.21,0,20.41,34397.80,5695.00,-13.95,40000,week +buy 50% ,55.56,29.26,65.35,RUN,1355007599.76,33.06
2018-01-23,6.41,6.45,6.57,6.16,6.41,3887200,6.35,5.74,6.08,6.05,5.91,6.10,5.91,13.74,100.00,0.00,0.12,True,False,4.63,36525.36,0,20.41,36504.95,5695.00,-8.69,40000,,65.22,48.51,61.85,RUN,1438013007.05,33.36
2018-01-24,6.39,6.45,6.56,6.27,6.39,1295400,6.41,5.73,6.14,6.07,5.92,6.10,5.91,13.74,96.00,84.00,0.33,True,False,4.63,36411.46,0,20.41,36391.05,5695.00,-8.97,40000,,61.33,65.90,60.47,RUN,1433526231.17,33.30
2018-01-25,6.33,6.47,6.52,6.28,6.33,985900,6.43,5.75,6.22,6.09,5.93,6.09,5.91,13.74,92.00,80.00,0.37,True,False,4.63,36069.76,0,20.41,36049.35,5695.00,-9.83,40000,,58.71,75.68,60.10,RUN,1420065903.52,33.36
2018-01-26,6.33,6.39,6.41,6.20,6.33,878800,6.46,5.77,6.30,6.11,5.94,6.08,5.91,13.74,88.00,76.00,0.36,True,False,4.63,36069.76,0,20.41,36049.35,5695.00,-9.83,40000,,60.67,72.33,58.90,RUN,1420065903.52,34.94
2018-01-29,6.66,6.35,6.78,6.35,6.66,1543100,6.56,5.72,6.42,6.14,5.96,6.07,5.92,13.74,100.00,72.00,0.67,True,False,4.63,37949.08,0,13.72,37935.36,5696.00,-5.13,40000,week +buy 50% ,67.04,75.89,57.54,RUN,1494097759.05,33.99
2018-01-30,6.67,6.66,6.73,6.61,6.67,1059900,6.65,5.72,6.48,6.18,5.98,6.07,5.92,13.74,96.00,68.00,0.81,True,False,4.63,38006.04,0,13.72,37992.32,5696.00,-4.98,40000,,68.75,82.31,58.00,RUN,1496341200.48,32.53
2018-01-31,6.33,6.70,6.73,6.32,6.33,1155400,6.65,5.75,6.46,6.20,5.99,6.07,5.92,13.74,92.00,64.00,0.50,True,False,4.63,36069.40,0,13.72,36055.68,5696.00,-9.83,40000,,57.42,77.45,59.66,RUN,1420065903.52,32.66
2018-02-01,6.07,6.32,6.37,6.03,6.07,899100,6.65,5.75,6.41,6.20,5.99,6.06,5.92,13.74,88.00,60.00,-0.00,True,False,4.63,35585.92,0,507.39,35078.53,5779.00,-13.21,41000,week +buy 50% Monthly invest,44.44,57.88,61.69,RUN,1361737817.07,31.78
2018-02-02,5.82,6.02,6.05,5.78,5.82,1816800,6.67,5.71,6.31,6.19,5.99,6.05,5.92,13.74,84.00,56.00,-0.59,True,False,4.63,34139.92,0,255.88,33884.04,5822.00,-16.73,41000,week +buy 50% ,38.05,29.68,61.49,RUN,1305653065.07,28.92
2018-02-05,5.61,5.79,5.89,5.60,5.61,1356000,6.71,5.63,6.10,6.17,5.98,6.04,5.92,13.74,80.00,100.00,-1.16,True,False,4.63,32916.68,0,131.84,32784.84,5844.00,-19.72,41000,week +buy 50% ,39.63,11.56,59.72,RUN,1258541864.83,23.55
2018-02-06,5.55,5.52,5.65,5.43,5.55,1588700,6.75,5.54,5.88,6.15,5.98,6.03,5.92,13.74,76.00,100.00,-1.55,True,False,4.63,32565.74,0,70.49,32495.25,5855.00,-20.57,41000,week +buy 50% ,37.73,4.74,55.34,RUN,1245081537.19,25.87
2018-02-07,5.54,5.56,5.70,5.48,5.54,847500,6.78,5.46,5.72,6.12,5.97,6.02,5.91,13.74,72.00,96.00,-1.73,True,False,4.63,32507.02,0,37.08,32469.94,5861.00,-20.71,41000,week +buy 50% ,40.69,5.96,49.35,RUN,1242838095.76,25.17
2018-02-08,5.33,5.56,5.69,5.26,5.33,1404700,6.84,5.34,5.57,6.09,5.96,6.01,5.91,13.74,68.00,100.00,-1.99,True,False,4.63,31276.21,0,37.08,31239.13,5861.00,-23.72,41000,,36.32,7.21,42.50,RUN,1195726895.52,20.43
2018-02-09,5.37,5.43,5.48,5.08,5.37,1674200,6.85,5.23,5.48,6.04,5.95,6.00,5.91,13.74,64.00,100.00,-2.02,True,False,4.63,31510.65,0,37.08,31473.57,5861.00,-23.14,41000,,34.56,9.94,36.26,RUN,1204700447.29,22.33
2018-02-12,6.00,5.84,6.12,5.64,6.00,2667000,6.82,5.23,5.56,6.02,5.94,5.99,5.91,13.74,60.00,96.00,-1.24,True,False,4.63,35202.99,0,18.99,35184.00,5864.00,-14.14,41000,week +buy 50% ,41.56,25.26,31.20,RUN,1346034048.00,24.04
2018-02-13,5.97,6.02,6.11,5.94,5.97,1518400,6.81,5.22,5.64,6.02,5.94,5.98,5.91,13.74,56.00,92.00,-0.71,True,False,4.63,35027.07,0,18.99,35008.08,5864.00,-14.57,41000,,41.39,41.18,27.09,RUN,1339303830.69,24.46
2018-02-14,6.42,5.90,6.52,5.90,6.42,2695100,6.85,5.22,5.82,6.03,5.95,5.98,5.92,13.74,52.00,88.00,0.15,True,False,4.63,37665.87,0,18.99,37646.88,5864.00,-8.13,41000,,51.59,61.76,25.52,RUN,1440256448.48,26.12
2018-02-15,6.53,6.50,6.55,6.24,6.53,1810000,6.91,5.22,6.06,6.07,5.96,5.97,5.92,13.74,48.00,84.00,0.81,True,False,4.63,38310.91,0,18.99,38291.92,5864.00,-6.56,41000,,53.40,72.16,26.95,RUN,1464933769.31,27.79
2018-02-16,6.78,6.54,6.88,6.53,6.78,2850800,7.00,5.21,6.34,6.11,5.97,5.97,5.93,13.74,100.00,80.00,1.43,True,False,4.63,39776.91,0,18.99,39757.92,5864.00,-2.98,41000,,52.10,86.19,32.60,RUN,1521018521.31,27.77
2018-02-20,6.73,6.80,6.85,6.68,6.73,1325200,7.08,5.20,6.49,6.14,5.98,5.97,5.94,13.74,96.00,76.00,1.69,True,True,4.63,39483.71,0,18.99,39464.72,5864.00,-3.70,41000,,51.03,90.47,40.49,RUN,1509801528.12,26.98
2018-02-21,7.06,6.77,7.30,6.77,7.06,2944300,7.19,5.16,6.70,6.17,6.00,5.97,5.94,13.74,100.00,72.00,2.09,True,True,4.63,41418.83,0,18.99,41399.84,5864.00,1.02,41000,,62.63,91.78,49.19,RUN,1583833383.64,26.31
2018-02-22,6.69,7.02,7.05,6.35,6.69,3001400,7.23,5.15,6.76,6.19,6.01,5.97,5.95,13.74,96.00,68.00,1.84,True,True,4.63,39249.15,0,18.99,39230.16,5864.00,-4.27,41000,,60.33,84.48,57.04,RUN,1500827976.36,26.46
2018-02-23,6.86,6.70,6.89,6.62,6.86,1321200,7.30,5.13,6.83,6.22,6.03,5.97,5.96,13.74,92.00,64.00,1.75,True,True,4.63,40275.35,0,18.99,40256.36,5864.00,-1.77,41000,,67.86,80.74,64.40,RUN,1540087238.57,28.58
2018-02-26,7.05,6.91,7.10,6.88,7.05,1674800,7.40,5.11,6.88,6.25,6.05,5.97,5.97,13.74,88.00,60.00,1.76,True,True,4.63,41360.12,0,4.82,41355.30,5866.00,0.88,41000,week +buy 100% ,74.83,80.59,71.46,RUN,1581590049.19,30.09
2018-02-27,6.75,7.08,7.15,6.70,6.75,1562600,7.41,5.10,6.88,6.26,6.07,5.97,5.97,13.74,84.00,56.00,1.36,True,True,4.63,39600.32,0,4.82,39595.50,5866.00,-3.41,41000,,69.11,81.49,77.08,RUN,1514288304.00,28.40
2018-02-28,6.69,6.80,6.89,6.68,6.69,1252800,7.41,5.10,6.81,6.26,6.09,5.97,5.98,13.74,80.00,52.00,0.96,True,True,4.63,39248.36,0,4.82,39243.54,5866.00,-4.27,41000,,68.03,78.86,80.85,RUN,1500827976.36,26.94
2018-03-01,6.94,6.67,7.03,6.51,6.94,1938600,7.48,5.10,6.86,6.29,6.11,5.97,5.99,13.74,76.00,48.00,0.87,True,True,4.63,41712.36,0,502.64,41209.72,5938.00,-0.68,42000,week +buy 50% Monthly invest,74.92,77.21,82.40,RUN,1556912728.36,24.65
2018-03-02,7.06,6.97,7.09,6.67,7.06,1898500,7.57,5.10,6.90,6.34,6.14,5.97,6.00,13.74,72.00,44.00,0.86,True,True,4.63,42423.68,0,254.30,42169.38,5973.00,1.01,42000,week +buy 50% ,75.53,81.87,83.37,RUN,1583833383.64,25.32
2018-03-05,7.20,7.03,7.20,6.83,7.20,2640600,7.67,5.14,6.93,6.41,6.17,5.97,6.01,13.74,68.00,40.00,0.90,True,True,4.63,43259.29,0,131.29,43128.00,5990.00,3.00,42000,week +buy 50% ,71.28,89.53,83.70,RUN,1615240814.81,26.78
2018-03-06,7.43,7.30,7.44,7.16,7.43,4219800,7.79,5.21,7.06,6.50,6.20,5.97,6.02,13.74,100.00,36.00,1.07,True,True,4.63,44636.69,0,71.56,44565.14,5998.00,6.28,42000,week +buy 50% ,74.17,94.78,84.13,RUN,1666838790.93,27.11
2018-03-07,6.76,7.40,7.40,6.64,6.76,6183100,7.77,5.35,7.08,6.56,6.21,5.97,6.03,13.74,96.00,32.00,0.45,True,True,4.63,40617.87,0,37.59,40580.28,6003.00,-3.29,42000,week +buy 50% ,55.25,88.77,83.83,RUN,1516531745.43,27.05
2018-03-08,6.91,6.74,7.09,6.71,6.91,3124000,7.75,5.51,7.07,6.63,6.23,5.97,6.04,13.74,92.00,28.00,0.15,True,True,4.63,41518.32,0,37.59,41480.73,6003.00,-1.15,42000,,55.79,82.77,83.66,RUN,1550182511.05,27.66
2018-03-09,7.15,6.98,7.23,6.96,7.15,1983500,7.68,5.76,7.09,6.72,6.26,5.98,6.04,13.74,88.00,24.00,0.14,True,True,4.63,42959.04,0,37.59,42921.45,6003.00,2.28,42000,,55.66,78.81,83.47,RUN,1604023928.59,29.91
2018-03-12,7.20,7.15,7.37,7.15,7.20,1710300,7.56,6.06,7.09,6.81,6.28,5.98,6.05,13.74,84.00,20.00,0.14,True,True,4.63,43259.11,0,23.11,43236.00,6005.00,3.00,42000,week +buy 50% ,57.19,83.97,83.81,RUN,1615240814.81,29.78
2018-03-13,7.27,7.24,7.40,7.15,7.27,1878400,7.54,6.20,7.06,6.87,6.31,5.99,6.06,13.74,80.00,16.00,0.16,True,True,4.63,43679.46,0,23.11,43656.35,6005.00,4.00,42000,,53.49,87.78,84.44,RUN,1630944583.88,28.91
2018-03-14,7.65,7.33,7.66,7.25,7.65,3062900,7.57,6.35,7.24,6.96,6.34,6.01,6.07,13.74,100.00,12.00,0.47,True,True,4.63,45961.37,0,23.11,45938.25,6005.00,9.43,42000,,65.89,91.69,85.72,RUN,1716193432.59,28.22
2018-03-15,7.46,7.69,7.70,7.41,7.46,1566000,7.60,6.41,7.35,7.01,6.36,6.02,6.08,13.74,100.00,8.00,0.43,True,True,4.63,44820.41,0,23.11,44797.30,6005.00,6.72,42000,,59.80,90.65,87.06,RUN,1673569008.24,28.09
2018-03-16,7.66,7.57,7.68,7.32,7.66,2275700,7.68,6.45,7.45,7.07,6.39,6.04,6.09,13.74,96.00,4.00,0.51,True,True,4.63,46021.41,0,23.11,45998.30,6005.00,9.57,42000,,60.00,93.34,88.21,RUN,1718436767.05,28.23
2018-03-19,7.63,7.64,7.79,7.49,7.63,2261500,7.76,6.46,7.53,7.11,6.42,6.06,6.10,13.74,100.00,0.00,0.47,True,True,4.63,45841.23,0,15.45,45825.78,6006.00,9.15,42000,week +buy 50% ,65.83,89.83,88.24,RUN,1711706656.71,26.48
2018-03-20,8.05,7.67,8.08,7.56,8.05,2762000,7.92,6.42,7.69,7.17,6.45,6.08,6.11,13.74,100.00,0.00,0.74,True,True,4.63,48363.75,0,15.45,48348.30,6006.00,15.15,42000,,71.66,94.73,88.23,RUN,1805929057.19,26.71
2018-03-21,8.64,8.07,8.95,8.07,8.64,5108400,8.25,6.26,7.89,7.25,6.49,6.11,6.13,13.74,100.00,4.00,1.32,True,True,4.63,51907.29,0,15.45,51891.84,6006.00,23.59,42000,,74.43,91.74,88.53,RUN,1938289106.14,26.41
2018-03-22,8.47,8.49,8.85,8.18,8.47,4337700,8.44,6.25,8.09,7.34,6.53,6.13,6.14,13.74,96.00,0.00,1.40,True,True,4.63,50886.27,0,15.45,50870.82,6006.00,21.16,42000,,69.97,88.89,89.14,RUN,1900151457.66,23.20
2018-03-23,8.43,8.53,8.87,8.42,8.43,3117900,8.59,6.25,8.24,7.42,6.58,6.16,6.15,13.74,92.00,0.00,1.29,True,True,4.63,50646.03,0,15.45,50630.58,6006.00,20.59,42000,,67.93,82.36,89.50,RUN,1891177905.90,20.52
2018-03-26,8.73,8.55,8.82,8.50,8.73,2605200,8.80,6.21,8.46,7.50,6.62,6.18,6.17,13.74,88.00,12.00,1.33,True,True,4.63,52447.78,0,6.67,52441.11,6007.00,24.88,42000,week +buy 100% ,68.57,83.33,89.44,RUN,1958479437.15,23.91
2018-03-27,8.76,8.75,8.84,8.51,8.76,2377400,8.96,6.25,8.61,7.60,6.67,6.21,6.18,13.74,84.00,8.00,1.24,True,True,4.63,52627.99,0,6.67,52621.32,6007.00,25.30,42000,,84.97,87.30,89.39,RUN,1965209761.43,21.72
2018-03-28,8.69,8.70,8.75,8.45,8.69,2585400,9.07,6.33,8.62,7.70,6.71,6.24,6.19,13.74,80.00,4.00,1.00,True,True,4.63,52207.50,0,6.67,52200.83,6007.00,24.30,42000,,82.01,90.85,89.30,RUN,1949505885.38,21.37
2018-03-29,8.93,8.72,9.23,8.61,8.93,3372000,9.23,6.38,8.71,7.80,6.76,6.26,6.21,13.74,100.00,0.00,0.91,True,True,4.63,53649.18,0,6.67,53642.51,6007.00,27.74,42000,,82.01,89.99,89.24,RUN,2003347409.90,23.16
2018-04-02,9.08,8.90,9.12,8.73,9.08,2167800,9.39,6.42,8.84,7.91,6.82,6.29,6.23,13.74,96.00,16.00,0.85,True,True,4.63,55547.74,0,504.78,55042.96,6062.00,29.18,43000,week +buy 50% Monthly invest,82.64,90.66,88.97,RUN,2036998175.52,19.78
2018-04-03,9.16,9.15,9.24,8.91,9.16,2539900,9.55,6.45,8.92,8.00,6.87,6.32,6.24,13.74,100.00,12.00,0.76,True,True,4.63,56031.46,0,256.22,55775.24,6089.00,30.31,43000,week +buy 50% ,82.70,93.18,89.30,RUN,2054945279.05,21.31
2018-04-04,9.82,9.11,9.88,8.94,9.82,5328300,9.84,6.40,9.14,8.12,6.93,6.36,6.26,13.74,100.00,8.00,1.07,True,True,4.63,60049.61,0,137.79,59911.82,6101.00,39.65,43000,week +buy 50% ,84.23,96.43,89.47,RUN,2203008990.10,22.73
2018-04-05,9.94,9.82,10.16,9.76,9.94,5041200,10.06,6.50,9.39,8.28,7.00,6.40,6.28,13.74,100.00,4.00,1.20,True,True,4.63,60781.08,0,7.92,60773.16,6114.00,41.35,43000,week +buy 100% ,90.00,96.23,89.92,RUN,2229929645.38,23.63
2018-04-06,8.52,9.30,9.51,8.39,8.52,6356200,10.02,6.70,9.30,8.36,7.04,6.42,6.30,13.74,96.00,0.00,0.12,True,True,4.63,52099.21,0,7.92,52091.28,6114.00,21.16,43000,week +buy 50% ,59.95,80.17,89.05,RUN,1911368450.85,20.86
2018-04-09,8.19,8.51,8.73,8.17,8.19,2919900,9.98,6.85,9.13,8.41,7.07,6.45,6.31,13.74,92.00,12.00,-0.87,True,True,4.63,50081.58,0,7.92,50073.66,6114.00,16.47,43000,week +buy 50% ,56.06,58.97,86.71,RUN,1837336381.38,21.36
2018-04-10,8.20,8.28,8.59,8.20,8.20,2443200,9.92,7.01,8.93,8.46,7.10,6.47,6.32,13.74,88.00,8.00,-1.50,True,True,4.63,50142.72,0,7.92,50134.80,6114.00,16.61,43000,,51.78,39.40,82.32,RUN,1839579822.81,23.40
2018-04-11,8.28,8.15,8.45,8.01,8.28,1708900,9.86,7.16,8.63,8.51,7.14,6.49,6.33,13.74,84.00,4.00,-1.83,True,True,4.63,50631.84,0,7.92,50623.92,6114.00,17.75,43000,,45.14,34.94,77.08,RUN,1857526926.34,22.74
