Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs
2015-01-02,67.44156646728516,67.73984393552978,67.85915947425003,67.05379665572232,67.44156646728516,7251400,2000.0,0,2000.0,0.0,0,0.0,2000,"Monthly invest 50.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,67.44156646728516,0.0,PG,0.2584,Buy,0.0,0,157.08822631835938
2015-01-05,67.12093353271484,67.28498960383438,67.85918016347297,67.00161795761709,67.12093353271484,8626100,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,67.44156646728516,-0.0304,PG,0.2652,Buy,0.0,0,154.32835388183594
2015-01-06,66.81520080566406,67.3446509419225,67.53107728663097,66.56166370771518,66.81520080566406,7791200,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,67.44156646728516,-0.0767,PG,0.2681,Buy,0.0,0,152.8108367919922
2015-01-07,67.1656494140625,67.06870981178155,67.38936319074492,66.78533826941344,67.1656494140625,5986600,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,67.44156646728516,-0.0683,PG,0.2577,Buy,0.0,0,154.72018432617188
2015-01-08,67.93372344970703,67.47138999705446,68.03066873954263,67.21038869913792,67.93372344970703,6823300,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,67.2954,0.0,0.0,0.0,0.0,67.93372344970703,0.0137,PG,0.2489,Buy,0.0,0,157.43841552734375
2015-01-09,67.29988098144531,67.9933869077726,67.9933869077726,67.20294137277003,67.29988098144531,4872800,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,67.2671,0.0,0.0,0.0,0.0,67.93372344970703,0.0047,PG,0.2497,Buy,0.0,0,156.11265563964844
2015-01-12,67.05382537841797,67.47142425354053,67.57582255000105,66.74808913572085,67.05382537841797,5250900,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,67.2537,0.0,0.0,0.0,0.0,67.93372344970703,-0.0241,PG,0.2572,Buy,0.0,0,154.95367431640625
2015-01-13,67.33716583251953,67.69510105745715,68.23200958414141,66.94193739145409,67.33716583251953,6727100,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,67.358,0.0,0.0,0.0,0.0,67.93372344970703,-0.0137,PG,0.2619,Buy,0.0,0,154.54513549804688
2015-01-14,67.10601043701172,66.91213117816663,67.23278464690799,66.68841733884783,67.10601043701172,6418200,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,67.3461,0.0,0.0,0.0,0.0,67.93372344970703,-0.0279,PG,0.2638,Buy,0.0,0,153.6362762451172
2015-01-15,67.00908660888672,67.47887895510202,67.48633760197926,66.62131662119864,67.00908660888672,6768200,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,67.1612,0.0,0.0,0.0,0.0,67.93372344970703,-0.044,PG,0.2646,Buy,0.0,0,152.2021942138672
