Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,rate_vs,shares_vs,Close_vs
2022-08-09,21.989131927490234,22.99153782677245,22.99153782677245,21.56994498564234,21.989131927490234,144000,2000.0,0,2000.0,0.0,0.0,0.0,2000,Monthly invest,0.0,0.0,0.0,0.0,0.0,0.0,21.989131927490234,0.0,TSLL,0.0,0.0,363.971435546875
2022-08-10,23.192020416259766,23.574757157015558,23.602094378275257,22.00735824814687,23.192020416259766,472800,2000.0,0,2000.0,0.0,0.0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,23.192020416259766,0.3477,TSLL,3.401750297956575,0.0,371.5946350097656
2022-08-11,22.344533920288086,23.465405289796415,23.6567728093163,22.19872959928495,22.344533920288086,576000,2000.0,0,2000.0,0.0,0.0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,23.192020416259766,0.3013,TSLL,3.401750297956575,0.0,371.5946350097656
2022-08-12,23.811689376831055,22.60880289691645,23.84814132501007,22.107600776326887,23.811689376831055,490200,2000.0,0,2000.0,0.0,0.0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,23.811689376831055,0.6743,TSLL,6.240843249905502,0.0,377.9569396972656
2022-08-15,24.923446655273438,24.10329703299397,25.40642274737307,24.012168910935284,24.923446655273438,1058100,1990.1552385711673,0,21.20295280456571,1968.9522857666016,79.0,-0.4922380714416308,2000,Buy all cash ,0.0,23.2522,0.0,0.0,0.0,0.0,24.923446655273438,1.1776,TSLL,6.962450581212188,0.0,379.5740356445313
2022-08-16,24.62272834777832,25.242397574539517,25.58868239872246,24.194426638509768,24.62272834777832,1628500,1966.398492279053,0,21.20295280456571,1945.1955394744873,79.0,-1.6800753860473527,2000,,0.0,23.7789,0.0,0.0,0.0,0.0,24.923446655273438,1.3324,TSLL,7.258806782384063,0.0,380.2381591796875
2022-08-17,24.312889099121094,24.176197792954596,24.958984648988345,23.802574078308187,24.312889099121094,1190400,1941.9211916351321,0,21.20295280456571,1920.7182388305664,79.0,-2.903940418243389,2000,,0.0,24.0031,0.0,0.0,0.0,0.0,24.923446655273438,1.26,TSLL,6.099133727371047,0.0,377.6393737792969
2022-08-18,24.148860931396484,24.5498236373096,24.585363067133585,24.052264667276177,24.148860931396484,507700,1928.962966384888,0,21.20295280456571,1907.7600135803223,79.0,-3.551851680755602,2000,,0.0,24.3639,0.0,0.0,0.0,0.0,24.923446655273438,1.0891,TSLL,6.618826097057699,0.0,378.8039855957031
2022-08-19,23.419836044311523,23.67499267112363,23.793459737678532,22.918632299414302,23.419836044311523,899200,1871.370000305176,0,21.20295280456571,1850.1670475006104,79.0,-6.431499984741196,2000,,0.0,24.2856,0.0,0.0,0.0,0.0,24.923446655273438,0.7105,TSLL,4.286542830928688,0.0,373.5774230957031
2022-08-22,22.599687576293945,22.791056808224436,22.87307194503402,22.171387658162853,22.599687576293945,586100,1806.5782713317874,0,21.20295280456571,1785.3753185272217,79.0,-9.671086433410625,2000,,0.0,23.8208,0.0,0.0,0.0,0.0,24.923446655273438,0.1959,TSLL,0.7730835945375603,0.0,365.7038879394531
