Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,market_cap,rate_vs
2015-01-02,148.80,147.87,149.70,147.05,148.80,902100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.80,0.00,0.00,0.00,False,False,148.80,11000.00,0,11000.00,0.00,0.00,0.00,11000,Monthly invest,0.00,0.00,0.00,LMT,45821236817.78,0.00
2015-01-05,145.71,148.48,149.72,145.17,145.71,1506200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.80,0.00,0.00,-0.13,False,False,145.71,10973.04,0,5581.92,5391.12,37.00,-0.25,11000,week +buy 50% ,0.00,0.00,0.00,LMT,44868355072.90,-0.25
2015-01-06,145.02,145.96,147.01,143.79,145.02,1205800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.80,0.00,0.00,-0.24,False,False,145.02,10933.92,0,2812.75,8121.17,56.00,-0.60,11000,week +buy 50% ,0.00,0.00,0.00,LMT,44657394060.45,-0.85
2015-01-07,146.89,145.73,147.04,145.65,146.89,941900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.80,0.00,0.00,-0.21,False,False,145.02,11032.06,0,1484.11,9547.95,65.00,0.29,11000,week +buy 50% ,0.00,0.00,0.00,LMT,45233391010.66,-0.01
2015-01-08,150.20,146.95,151.55,146.95,150.20,1950900,0.00,0.00,147.32,0.00,0.00,0.00,0.00,150.20,0.00,0.00,-0.04,False,False,145.02,11247.20,0,1484.11,9763.09,65.00,2.25,11000,,0.00,0.00,0.00,LMT,46252642268.44,1.51
2015-01-09,150.12,150.17,151.69,149.96,150.12,1439500,0.00,0.00,147.59,0.00,0.00,0.00,0.00,150.20,0.00,0.00,0.07,False,False,145.02,11241.70,0,1484.11,9757.58,65.00,2.20,11000,,0.00,0.00,0.00,LMT,46226568272.88,0.77
2015-01-12,149.69,150.49,151.05,149.11,149.69,896400,0.00,0.00,148.38,0.00,0.00,0.00,0.00,150.20,0.00,0.00,0.12,False,False,145.02,11211.18,0,882.35,10328.84,69.00,1.92,11000,week +buy 50% ,0.00,0.00,0.00,LMT,46096198295.11,0.09
2015-01-13,149.60,150.98,152.75,148.32,149.60,1095000,0.00,0.00,149.30,0.00,0.00,0.00,0.00,150.20,0.00,0.00,0.14,False,False,145.02,11204.81,0,882.35,10322.47,69.00,1.86,11000,,0.00,0.00,0.00,LMT,46067755251.55,-0.15
2015-01-14,148.74,149.45,149.52,147.51,148.74,1101100,0.00,0.00,149.67,0.00,0.00,0.00,0.00,150.20,0.00,0.00,0.11,False,False,145.02,11145.33,0,882.35,10262.98,69.00,1.32,11000,,0.00,0.00,0.00,LMT,45802273583.12,-0.69
2015-01-15,148.08,149.45,149.89,147.68,148.08,896600,0.00,0.00,149.25,0.00,0.00,0.00,0.00,150.20,0.00,0.00,0.05,False,False,145.02,11099.65,0,882.35,10217.30,69.00,0.91,11000,,0.00,0.00,0.00,LMT,45598423331.56,-1.54
2015-01-16,149.88,147.70,149.92,147.70,149.88,1085600,0.00,0.00,149.20,0.00,0.00,0.00,0.00,150.20,0.00,0.00,0.09,False,False,145.02,11223.93,0,882.35,10341.59,69.00,2.04,11000,,0.00,0.00,0.00,LMT,46153087999.10,-0.42
2015-01-20,150.68,151.36,151.63,148.57,150.68,857800,0.00,0.00,149.39,0.00,0.00,0.00,0.00,150.68,0.00,0.00,0.15,False,False,145.02,11279.17,0,882.35,10396.82,69.00,2.54,11000,,0.00,0.00,0.00,LMT,46399602816.00,-0.19
2015-01-21,150.49,150.10,151.45,149.42,150.49,966600,0.00,0.00,149.57,0.00,0.00,0.00,0.00,150.68,0.00,0.00,0.17,False,False,145.02,11265.89,0,882.35,10383.55,69.00,2.42,11000,,0.00,0.00,0.00,LMT,46340344064.00,0.29
2015-01-22,152.48,151.64,152.84,150.32,152.48,1307900,0.00,0.00,150.32,0.00,0.00,0.00,0.00,152.48,0.00,0.00,0.26,False,False,145.02,11403.45,0,882.35,10521.11,69.00,3.67,11000,,61.59,0.00,0.00,LMT,46954263866.67,1.70
2015-01-23,151.98,152.40,153.09,151.60,151.98,1313000,0.00,0.00,151.10,0.00,0.00,0.00,0.00,152.48,0.00,0.00,0.27,False,False,145.02,11368.93,0,882.35,10486.58,69.00,3.35,11000,,59.71,0.00,0.00,LMT,46800192558.22,1.19
2015-01-26,150.62,151.06,151.58,148.58,150.62,1338900,0.00,0.00,151.25,0.00,0.00,0.00,0.00,152.48,0.00,0.00,0.21,False,False,145.02,11273.95,0,579.59,10694.36,71.00,2.49,11000,week +buy 50% ,66.81,0.00,0.00,LMT,46383008629.34,1.36
2015-01-27,146.68,148.56,148.94,146.50,146.68,1942700,0.00,0.00,150.45,0.00,0.00,0.00,0.00,152.48,0.00,0.00,-0.01,False,False,145.02,10993.58,0,579.59,10413.99,71.00,-0.06,11000,,54.62,0.00,0.00,LMT,45167021497.77,0.09
2015-01-28,145.68,147.67,149.95,145.48,145.68,1570400,0.00,0.00,149.49,0.00,0.00,0.00,0.00,152.48,0.00,0.00,-0.19,False,False,145.02,10922.53,0,579.59,10342.94,71.00,-0.70,11000,,46.43,0.00,0.00,LMT,44858875264.00,-1.16
2015-01-29,148.18,145.68,148.20,144.02,148.18,2017000,0.00,0.00,148.63,0.00,0.00,0.00,0.00,152.48,0.00,0.00,-0.19,False,False,145.02,11100.15,0,579.59,10520.56,71.00,0.91,11000,,43.76,0.00,0.00,LMT,45629239040.00,-0.25
2015-01-30,145.00,146.08,146.99,144.93,145.00,2287900,153.24,144.21,147.23,148.72,0.00,0.00,0.00,152.48,0.00,0.00,-0.32,False,False,145.00,10874.43,0,579.59,10294.84,71.00,-1.14,11000,,36.75,0.00,0.00,LMT,44650283299.56,-1.42
2015-02-02,145.74,145.03,146.07,143.18,145.74,1554000,153.28,143.87,146.25,148.57,0.00,0.00,0.00,152.48,0.00,0.00,-0.35,False,False,145.00,11923.26,0,847.26,11075.99,76.00,-0.64,12000,week +buy 50% Monthly invest,39.92,0.00,0.00,LMT,44877838498.66,-0.34
2015-02-03,147.79,146.55,148.02,145.94,147.79,1618200,153.20,144.15,146.48,148.68,0.00,0.00,0.00,152.48,0.00,0.00,-0.27,False,False,145.00,12077.98,0,550.20,11527.78,78.00,0.65,12000,week +buy 50% ,45.81,28.45,0.00,LMT,45510721536.00,0.99
2015-02-04,148.01,147.28,148.97,146.73,148.01,1230900,153.03,144.62,146.94,148.83,0.00,0.00,0.00,152.48,0.00,0.00,-0.19,False,False,145.00,12094.05,0,401.45,11692.60,79.00,0.78,12000,week +buy 50% ,48.25,40.35,0.00,LMT,45577091048.89,0.65
2015-02-05,149.38,148.62,149.69,147.47,149.38,1063200,153.06,144.84,147.18,148.95,0.00,0.00,0.00,152.48,0.00,0.00,-0.07,False,False,145.00,12201.55,0,251.33,11950.22,80.00,1.68,12000,week +buy 50% ,53.00,52.60,0.00,LMT,45999013073.78,1.63
2015-02-06,150.29,149.55,151.60,148.48,150.29,1127100,153.07,144.84,148.24,148.95,0.00,0.00,0.00,152.48,0.00,0.00,0.05,False,False,145.00,12274.21,0,251.33,12022.88,80.00,2.29,12000,week +buy 50% ,50.98,60.99,0.00,LMT,46278716263.99,1.35
2015-02-09,148.58,149.60,150.09,148.33,148.58,1208300,152.96,144.80,148.81,148.88,0.00,0.00,0.00,152.48,56.00,80.00,0.05,False,False,145.00,12137.51,0,251.33,11886.18,80.00,1.15,12000,week +buy 50% ,45.15,62.91,0.00,LMT,45752498256.88,0.90
2015-02-10,150.62,150.18,150.86,149.24,150.62,1280600,153.06,144.78,149.37,148.92,0.00,0.00,0.00,152.48,52.00,76.00,0.14,False,False,145.00,12300.69,0,251.33,12049.36,80.00,2.51,12000,,50.28,67.08,0.00,LMT,46380639581.34,1.95
2015-02-11,151.11,150.23,151.78,150.10,151.11,1439300,153.24,144.75,149.99,149.00,0.00,0.00,0.00,152.48,48.00,72.00,0.20,False,False,145.00,12340.10,0,251.33,12088.77,80.00,2.83,12000,,46.89,69.85,0.00,LMT,46532341841.78,2.02
2015-02-12,152.01,151.42,152.59,151.17,152.01,1217900,153.61,144.71,150.52,149.16,0.00,0.00,0.00,152.48,44.00,68.00,0.27,False,False,145.00,12412.15,0,251.33,12160.83,80.00,3.43,12000,,50.07,81.40,0.00,LMT,46809672367.12,2.94
2015-02-13,151.60,151.86,152.71,151.02,151.60,1253900,153.89,144.79,150.78,149.34,0.00,0.00,0.00,152.48,40.00,64.00,0.29,False,False,145.00,12379.51,0,251.33,12128.18,80.00,3.16,12000,,52.28,84.72,0.00,LMT,46684044102.23,3.38
2015-02-17,152.08,151.28,152.64,150.69,152.08,1023300,154.16,144.74,151.48,149.45,0.00,0.00,0.00,152.48,36.00,60.00,0.30,False,False,145.00,12417.69,0,251.33,12166.36,80.00,3.48,12000,,65.01,87.98,63.63,LMT,46831008266.66,3.55
2015-02-18,152.85,152.08,152.86,151.60,152.85,902000,154.48,144.64,151.93,149.56,0.00,0.00,0.00,152.85,32.00,56.00,0.32,False,False,145.00,12479.27,0,251.33,12227.94,80.00,3.99,12000,,70.19,90.81,69.87,LMT,47068043274.66,3.57
2015-02-19,155.27,152.84,155.29,152.39,155.27,1775000,155.33,144.26,152.76,149.80,0.00,0.00,0.00,155.27,100.00,52.00,0.42,False,False,145.00,12672.64,0,251.33,12421.31,80.00,5.61,12000,,70.05,95.74,75.41,LMT,47812333055.10,3.50
2015-02-20,157.02,154.61,157.03,154.17,157.02,1301400,156.34,143.71,153.76,150.02,0.00,0.00,0.00,157.02,100.00,48.00,0.53,False,False,145.00,12813.04,0,251.33,12561.71,80.00,6.78,12000,,86.98,99.12,80.06,LMT,48352772583.99,4.11
2015-02-23,158.25,157.03,158.31,156.41,158.25,1440600,157.61,143.06,155.09,150.34,0.00,0.00,0.00,158.25,100.00,44.00,0.61,False,False,145.00,12911.56,0,251.33,12660.23,80.00,7.60,12000,week +buy 50% ,87.36,99.80,83.94,LMT,48732026426.67,4.09
2015-02-24,159.05,158.19,159.28,157.66,159.05,1168600,159.01,142.50,156.49,150.76,0.00,0.00,0.00,159.05,100.00,40.00,0.66,False,False,145.00,12974.99,0,251.33,12723.66,80.00,8.12,12000,,86.33,99.37,87.59,LMT,48976172195.56,4.39
2015-02-25,157.69,159.38,159.38,157.41,157.69,2759800,159.88,142.74,157.46,151.31,0.00,0.00,0.00,159.05,100.00,36.00,0.59,False,False,145.00,12866.61,0,251.33,12615.28,80.00,7.22,12000,,79.12,95.90,90.47,LMT,48558991883.55,4.28
2015-02-26,156.12,157.61,158.06,155.50,156.12,1349700,160.23,143.43,157.63,151.83,0.00,0.00,0.00,159.05,96.00,32.00,0.44,False,False,145.00,12740.69,0,251.33,12489.36,80.00,6.17,12000,,70.02,89.30,92.41,LMT,47722258594.66,4.16
2015-02-27,155.12,155.86,156.59,155.09,155.12,1311400,160.51,143.84,157.25,152.18,0.00,0.00,0.00,159.05,92.00,28.00,0.27,False,False,145.00,12661.28,0,251.33,12409.95,80.00,5.51,12000,,64.30,81.03,92.38,LMT,47418854073.77,3.81
2015-03-02,157.43,155.12,157.51,155.12,157.43,1037400,160.73,144.87,157.08,152.80,0.00,0.00,0.00,159.05,88.00,24.00,0.24,False,False,145.00,13843.16,0,776.69,13066.47,83.00,6.49,13000,week +buy 50% Monthly invest,75.27,80.49,91.95,LMT,48122848336.88,4.11
2015-03-03,155.03,156.99,156.99,154.64,155.03,1312100,160.51,146.02,156.28,153.26,0.00,0.00,0.00,159.05,84.00,20.00,0.09,False,False,145.00,13642.73,0,465.07,13177.66,85.00,4.94,13000,week +buy 50% ,62.35,76.42,90.80,LMT,47390407413.34,3.68
2015-03-04,154.29,154.85,155.15,154.14,154.29,851400,160.37,146.81,155.60,153.59,0.00,0.00,0.00,159.05,80.00,16.00,-0.04,False,False,145.00,13578.69,0,310.01,13268.68,86.00,4.45,13000,week +buy 50% ,58.77,71.76,88.89,LMT,47162855831.11,3.26
2015-03-05,154.39,154.60,155.11,154.12,154.39,872300,160.16,147.66,155.25,153.91,0.00,0.00,0.00,159.05,76.00,12.00,-0.13,False,False,145.00,13587.36,0,310.01,13277.34,86.00,4.52,13000,week +buy 50% ,56.86,61.80,85.50,LMT,47193671539.55,3.37
2015-03-06,153.27,153.83,154.03,152.53,153.27,1220300,159.99,148.21,154.88,154.10,0.00,0.00,0.00,159.05,72.00,8.00,-0.24,False,False,145.00,13490.56,0,155.98,13334.58,87.00,3.77,13000,week +buy 50% ,54.63,54.16,81.00,LMT,46852340549.33,1.94
2015-03-09,154.88,153.08,155.47,152.92,154.88,887600,159.95,148.72,154.37,154.33,0.00,0.00,0.00,159.05,68.00,4.00,-0.24,False,False,145.00,13630.88,0,155.98,13474.91,87.00,4.85,13000,week +buy 50% ,57.32,54.01,76.42,LMT,47345373799.99,2.36
2015-03-10,153.21,153.85,154.29,153.00,153.21,1087100,159.52,149.61,154.01,154.56,0.00,0.00,0.00,159.05,64.00,0.00,-0.30,False,False,145.00,13485.16,0,155.98,13329.19,87.00,3.73,13000,,50.90,47.70,71.26,LMT,46833377314.66,0.72
2015-03-11,152.92,153.49,153.85,152.69,152.92,953000,159.35,150.01,153.73,154.68,0.00,0.00,0.00,159.05,60.00,0.00,-0.35,False,False,145.00,13460.21,0,155.98,13304.23,87.00,3.54,13000,,43.47,42.93,65.96,LMT,46745675519.10,0.49
2015-03-12,154.14,153.18,154.27,153.18,154.14,1047200,159.20,150.46,153.69,154.83,0.00,0.00,0.00,159.05,56.00,0.00,-0.32,False,False,145.00,13566.12,0,155.98,13410.14,87.00,4.35,13000,,41.72,36.39,60.67,LMT,47117818600.89,1.76
2015-03-13,152.84,153.51,154.32,151.67,152.84,1155400,159.14,150.60,153.60,154.87,0.00,0.00,0.00,159.05,52.00,0.00,-0.34,False,False,145.00,13453.46,0,155.98,13297.48,87.00,3.49,13000,,34.51,31.59,55.73,LMT,46721970571.55,1.15
2015-03-16,156.72,153.71,156.87,153.61,156.72,1198000,159.18,151.07,153.97,155.13,0.00,0.00,0.00,159.05,48.00,4.00,-0.18,False,False,145.00,13790.77,0,155.98,13634.79,87.00,6.08,13000,week +buy 50% ,44.34,44.58,52.14,LMT,47907145611.55,2.50
2015-03-17,155.61,156.23,156.64,155.11,155.61,936600,159.10,151.51,154.45,155.30,0.00,0.00,0.00,159.05,44.00,0.00,-0.13,False,False,145.00,13693.62,0,155.98,13537.65,87.00,5.34,13000,,44.86,48.51,49.35,LMT,47565814621.34,2.16
2015-03-18,157.10,155.68,157.79,153.81,157.10,872800,159.21,151.83,155.28,155.52,0.00,0.00,0.00,159.05,40.00,0.00,-0.03,False,False,145.00,13823.83,0,155.98,13667.85,87.00,6.34,13000,,52.43,63.73,48.54,LMT,48023294067.55,3.35
2015-03-19,156.78,157.02,157.69,155.89,156.78,1178000,159.32,151.86,155.81,155.59,0.00,0.00,0.00,159.05,36.00,0.00,0.01,False,False,145.00,13796.16,0,155.98,13640.19,87.00,6.12,13000,,54.24,62.70,48.63,LMT,47926108846.22,2.88
2015-03-20,158.01,157.45,158.22,156.38,158.01,3938100,159.48,151.81,156.84,155.64,0.00,0.00,0.00,159.05,32.00,8.00,0.08,False,False,145.00,13902.76,0,155.98,13746.78,87.00,6.94,13000,,51.57,72.94,50.51,LMT,48300624592.88,3.79
2015-03-23,157.35,157.67,158.64,157.35,157.35,1028100,159.32,151.87,156.97,155.60,0.00,0.00,0.00,159.05,28.00,4.00,0.09,False,False,145.00,13845.41,0,155.98,13689.43,87.00,6.50,13000,week +buy 50% ,56.92,74.01,52.51,LMT,48099143389.34,3.61
2015-03-24,157.64,156.90,158.47,155.82,157.64,1250900,159.03,152.03,157.38,155.53,0.00,0.00,0.00,159.05,24.00,0.00,0.09,False,False,145.00,13871.05,0,155.98,13715.07,87.00,6.70,13000,,60.30,77.74,55.51,LMT,48189217849.77,3.02
2015-03-25,154.33,157.68,158.19,154.31,154.33,1338200,158.74,151.98,156.82,155.36,0.00,0.00,0.00,159.05,20.00,0.00,-0.05,False,False,145.00,13582.32,0,155.98,13426.34,87.00,4.48,13000,,49.84,63.03,57.52,LMT,47174708304.88,1.55
2015-03-26,155.52,153.20,155.95,152.19,155.52,1499700,158.69,151.97,156.57,155.33,0.00,0.00,0.00,159.05,16.00,64.00,-0.10,False,False,145.00,13686.20,0,155.98,13530.23,87.00,5.28,13000,,55.74,56.88,59.57,LMT,47539740625.78,1.31
2015-03-27,156.81,155.52,157.31,155.27,156.81,1256400,158.84,151.99,156.33,155.41,0.00,0.00,0.00,159.05,12.00,60.00,-0.07,False,False,145.00,13798.86,0,155.98,13642.89,87.00,6.15,13000,,55.01,55.66,61.98,LMT,47935588655.12,1.51
2015-03-30,158.88,157.80,159.89,157.41,158.88,1049000,159.15,151.83,156.64,155.49,152.34,0.00,0.00,159.05,100.00,56.00,0.02,True,False,145.00,13978.31,0,155.98,13822.34,87.00,7.53,13000,week +buy 50% ,64.42,72.22,64.74,LMT,48566102644.45,2.75
2015-03-31,157.38,157.77,159.09,157.38,157.38,1261500,159.35,151.86,156.58,155.60,152.48,0.00,0.00,159.05,96.00,52.00,0.02,True,False,145.00,13848.11,0,155.98,13692.13,87.00,6.52,13000,,60.68,76.99,67.59,LMT,48108626815.10,1.86
2015-04-01,154.12,156.71,157.00,153.09,154.12,1897200,159.36,151.84,156.54,155.60,152.62,0.00,0.00,159.05,92.00,48.00,-0.13,True,False,145.00,14562.46,0,691.29,13871.16,90.00,4.02,14000,week +buy 50% Monthly invest,49.97,62.35,67.45,LMT,47113076888.01,1.41
2015-04-02,154.09,154.60,154.74,153.28,154.09,1387600,159.36,151.80,156.26,155.58,152.77,0.00,0.00,159.05,88.00,44.00,-0.22,True,False,145.00,14558.13,0,381.57,14176.56,92.00,3.99,14000,week +buy 50% ,52.88,42.93,65.48,LMT,47103597079.11,1.69
2015-04-06,155.50,154.57,155.95,153.42,155.50,1366300,159.32,152.07,155.99,155.69,152.91,0.00,0.00,159.05,84.00,40.00,-0.21,True,False,145.00,14686.47,0,225.29,14461.18,93.00,4.90,14000,week +buy 50% ,46.80,35.28,61.71,LMT,47532629864.89,2.38
2015-04-07,155.20,155.86,157.06,155.01,155.20,1084800,159.32,152.10,155.26,155.71,153.00,0.00,0.00,159.05,80.00,36.00,-0.21,True,False,145.00,14659.07,0,225.29,14433.77,93.00,4.71,14000,week +buy 50% ,48.90,39.66,58.27,LMT,47442555404.45,2.11
2015-04-08,155.71,155.43,156.55,154.80,155.71,944800,159.25,152.42,154.93,155.83,153.09,0.00,0.00,159.05,76.00,32.00,-0.19,True,False,145.00,14706.67,0,225.29,14481.37,93.00,5.05,14000,,46.00,46.24,55.12,LMT,47598999377.78,2.47
2015-04-09,156.20,155.49,156.57,155.31,156.20,828100,159.13,152.87,155.34,156.00,153.20,0.00,0.00,159.05,72.00,28.00,-0.14,True,False,145.00,14752.09,0,225.29,14526.80,93.00,5.37,14000,,48.34,49.10,53.73,LMT,47748332590.22,2.91
2015-04-10,155.40,156.15,156.78,155.30,155.40,1279000,159.08,153.04,155.60,156.06,153.30,0.00,0.00,159.05,68.00,24.00,-0.15,True,False,145.00,14677.10,0,225.29,14451.80,93.00,4.84,14000,,42.37,49.89,53.03,LMT,47501814156.45,3.47
2015-04-13,152.80,155.11,155.96,152.62,152.80,2130400,159.09,153.03,155.06,156.06,153.36,0.00,0.00,159.05,64.00,20.00,-0.25,True,False,145.00,14435.51,0,225.29,14210.22,93.00,3.11,14000,week +buy 50% ,38.05,36.14,51.08,LMT,46707749049.77,3.01
2015-04-14,153.02,152.67,153.36,152.26,153.02,1586900,159.17,152.57,154.63,155.87,153.45,0.00,0.00,159.05,60.00,16.00,-0.30,True,False,145.00,14456.43,0,225.29,14231.14,93.00,3.26,14000,,37.83,21.39,46.00,LMT,46776487610.67,3.19
2015-04-15,152.92,153.74,154.67,152.79,152.92,1154300,159.29,152.18,154.07,155.74,153.50,0.00,0.00,159.05,56.00,12.00,-0.32,True,False,145.00,14447.06,0,225.29,14221.77,93.00,3.19,14000,,45.55,9.47,39.25,LMT,46745675519.10,3.66
2015-04-16,152.85,152.43,153.57,151.73,152.85,1065300,159.24,151.81,153.40,155.53,153.53,0.00,0.00,159.05,52.00,8.00,-0.32,True,False,145.00,14440.56,0,225.29,14215.27,93.00,3.15,14000,,40.89,11.41,34.15,LMT,46724339619.56,3.62
2015-04-17,151.07,151.83,152.33,150.39,151.07,1229900,159.40,151.08,152.53,155.24,153.54,0.00,0.00,159.05,48.00,100.00,-0.37,True,False,145.00,14274.70,0,225.29,14049.41,93.00,1.96,14000,,31.01,10.18,30.88,LMT,46179161994.66,2.43
2015-04-20,152.60,151.43,153.26,151.21,152.60,1276600,159.08,150.86,152.49,154.97,153.55,0.00,0.00,159.05,44.00,96.00,-0.33,True,False,145.00,14417.48,0,225.29,14192.19,93.00,2.98,14000,week +buy 50% ,28.52,14.77,28.82,LMT,46648490297.77,3.36
2015-04-21,152.21,153.57,153.80,151.29,152.21,1421000,158.84,150.59,152.33,154.71,153.55,0.00,0.00,159.05,40.00,92.00,-0.29,True,False,145.00,14380.71,0,225.29,14155.42,93.00,2.72,14000,,30.84,16.57,26.52,LMT,46527600128.90,3.26
2015-04-22,153.25,152.53,153.60,151.37,153.25,1127300,158.42,150.56,152.40,154.49,153.59,0.00,0.00,159.05,36.00,88.00,-0.22,True,False,145.00,14477.34,0,225.29,14252.05,93.00,3.41,14000,,46.12,24.22,24.31,LMT,46845229788.44,3.76
2015-04-23,152.91,153.14,154.26,152.02,152.91,1178700,158.41,150.43,152.41,154.42,153.70,0.00,0.00,159.05,32.00,84.00,-0.17,True,False,145.00,14446.33,0,225.29,14221.04,93.00,3.19,14000,,44.91,25.31,21.93,LMT,46743302854.23,4.03
2015-04-24,151.50,152.77,152.95,151.21,151.50,1307400,158.38,150.06,152.49,154.22,153.79,0.00,0.00,159.05,28.00,80.00,-0.18,True,False,145.00,14314.36,0,225.29,14089.07,93.00,2.25,14000,,32.75,22.80,19.23,LMT,46309528355.56,4.23
2015-04-27,150.31,151.70,152.43,150.07,150.31,1377700,158.22,149.57,152.04,153.90,153.83,0.00,0.00,159.05,24.00,100.00,-0.23,True,False,145.00,14204.02,0,225.29,13978.73,93.00,1.46,14000,week +buy 50% ,30.42,13.58,16.97,LMT,45946865082.67,3.82
2015-04-28,150.45,150.24,150.64,148.56,150.45,1095600,157.37,149.58,151.68,153.48,153.92,0.00,0.00,159.05,20.00,100.00,-0.24,False,False,145.00,14217.00,0,225.29,13991.71,93.00,1.55,14000,,28.28,10.67,15.90,LMT,45989533264.88,4.14
2015-04-29,148.33,149.95,150.49,148.05,148.33,1427200,157.11,148.94,150.70,153.02,153.96,0.00,0.00,159.05,16.00,100.00,-0.32,False,False,145.00,14020.13,0,225.29,13794.84,93.00,0.14,14000,,21.38,7.81,15.73,LMT,45342425088.90,3.72
2015-04-30,144.69,148.08,148.46,143.96,144.69,2257200,158.04,147.06,149.06,152.55,153.91,0.00,0.00,159.05,12.00,100.00,-0.50,False,False,144.69,13681.92,0,225.29,13456.62,93.00,-2.27,14000,,17.73,8.87,15.48,LMT,44230733939.55,2.71
2015-05-01,146.56,144.85,146.67,144.85,146.56,1196000,158.22,146.13,148.07,152.17,153.89,0.00,0.00,159.05,8.00,96.00,-0.50,False,False,144.69,14852.06,0,636.14,14215.92,97.00,-0.99,15000,week +buy 50% Monthly invest,30.30,9.51,15.41,LMT,44799616512.00,3.50
2015-05-04,147.09,146.71,147.99,146.67,147.09,912400,158.00,145.51,147.42,151.75,153.85,0.00,0.00,159.05,4.00,92.00,-0.45,False,False,144.69,14902.49,0,340.48,14562.00,99.00,-0.65,15000,week +buy 50% ,31.64,16.45,15.58,LMT,44963171246.22,3.79
2015-05-05,145.28,146.75,147.25,145.09,145.28,993600,157.91,144.61,146.39,151.26,153.77,0.00,0.00,159.05,0.00,88.00,-0.46,False,False,144.69,14722.13,0,194.48,14527.65,100.00,-1.85,15000,week +buy 50% ,28.60,18.00,15.72,LMT,44408510195.55,2.61
2015-05-06,144.87,146.18,146.61,144.16,144.87,1192200,157.60,143.83,145.70,150.72,153.70,0.00,0.00,159.05,0.00,84.00,-0.46,False,False,144.69,14681.80,0,194.48,14487.32,100.00,-2.12,15000,week +buy 50% ,28.08,13.77,14.68,LMT,44285250978.66,2.20
2015-05-07,145.94,144.73,146.52,144.49,145.94,1040700,156.89,143.51,145.95,150.20,153.63,0.00,0.00,159.05,12.00,80.00,-0.37,False,False,144.69,14788.81,0,194.48,14594.33,100.00,-1.41,15000,week +buy 50% ,35.34,10.96,13.24,LMT,44612360447.10,2.61
2015-05-08,147.70,147.30,148.14,146.93,147.70,950500,156.12,143.51,146.18,149.82,153.57,0.00,0.00,159.05,8.00,76.00,-0.22,False,False,144.69,14964.83,0,194.48,14770.35,100.00,-0.23,15000,,36.16,17.94,12.76,LMT,45150427311.12,3.93
2015-05-11,147.70,147.18,148.25,146.97,147.70,832000,155.77,143.35,146.30,149.56,153.50,0.00,0.00,159.05,4.00,72.00,-0.09,False,False,144.69,14964.06,0,194.48,14769.58,100.00,-0.24,15000,week +buy 50% ,36.97,27.19,14.12,LMT,45148058263.11,3.44
2015-05-12,147.80,146.73,148.35,146.21,147.80,941800,155.34,143.27,146.80,149.30,153.43,0.00,0.00,159.05,0.00,68.00,0.00,False,False,144.69,14974.92,0,194.48,14780.43,100.00,-0.17,15000,,33.40,34.01,16.45,LMT,45181243019.55,3.15
2015-05-13,148.11,148.08,148.87,147.96,148.11,980900,154.87,143.25,147.45,149.06,153.37,0.00,0.00,159.05,8.00,64.00,0.09,False,False,144.69,15005.16,0,194.48,14810.68,100.00,0.03,15000,,35.31,37.03,19.37,LMT,45273686528.00,3.18
2015-05-14,149.70,148.59,149.93,148.47,149.70,1004500,154.44,143.36,148.20,148.90,153.32,0.00,0.00,159.05,4.00,60.00,0.22,False,False,144.69,15164.11,0,194.48,14969.63,100.00,1.09,15000,,44.56,43.97,22.88,LMT,45759609017.77,4.24
2015-05-15,149.16,149.68,150.29,148.96,149.16,1356500,154.25,143.36,148.49,148.81,153.21,0.00,0.00,159.05,0.00,56.00,0.28,False,False,144.69,15110.61,0,194.48,14916.13,100.00,0.74,15000,,46.39,48.85,26.82,LMT,45596054283.55,4.35
2015-05-18,149.72,149.23,150.15,149.16,149.72,822100,153.83,143.49,148.90,148.66,153.09,0.00,0.00,159.05,0.00,52.00,0.33,False,False,144.69,15166.44,0,194.48,14971.96,100.00,1.11,15000,week +buy 50% ,47.76,54.07,30.58,LMT,45766719778.66,4.66
2015-05-19,149.95,149.67,150.67,149.59,149.95,772100,153.49,143.61,149.33,148.55,152.95,0.00,0.00,159.05,4.00,48.00,0.37,False,False,144.69,15189.71,0,194.48,14995.23,100.00,1.26,15000,,55.62,54.89,34.27,LMT,45837831004.44,4.61
2015-05-20,149.85,150.36,150.36,149.24,149.85,826500,152.85,143.91,149.68,148.38,152.80,0.00,0.00,159.05,0.00,44.00,0.38,False,False,144.69,15179.63,0,194.48,14985.14,100.00,1.20,15000,,73.70,57.13,38.60,LMT,45807015296.00,4.54
2015-05-21,149.74,150.10,150.39,149.29,149.74,769700,152.21,144.23,149.69,148.22,152.67,0.00,0.00,159.05,20.00,40.00,0.37,False,False,144.69,15168.77,0,194.48,14974.29,100.00,1.13,15000,,67.46,59.93,43.50,LMT,45773830539.55,4.85
