Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,MRI_RISK,rate_vs,shares_vs,Close_vs
2016-01-23,387.4909973144531,382.4339904785156,394.5429992675781,381.9809875488281,387.4909973144531,56247400,2000.0,0,2000.0,0.0,0,0.0,2000,,35.552389649530966,396.1248,417.4895,,,,458.0480041503906,-0.6724,BTC-USD,0.539,Hold,0.539,0.0,0.0,174.66000366210938
2016-01-24,402.9710083007813,388.10198974609375,405.4849853515625,387.510009765625,402.9710083007813,54824800,2000.0,0,2000.0,0.0,0,0.0,2000,,39.913163283795384,400.6892,415.9835,,,,458.0480041503906,-0.3535,BTC-USD,0.539,Hold,0.539,0.0,0.0,174.66000366210938
2016-01-25,391.72601318359375,402.3169860839844,402.3169860839844,388.5539855957031,391.72601318359375,59062400,2000.0,0,2000.0,0.0,0,0.0,2000,,37.882638636988816,394.9884,413.9718,,,,458.0480041503906,-0.2922,BTC-USD,0.5695,Hold,0.5695,0.0,0.0,172.07000732421875
2016-01-26,392.1530151367188,392.00201416015625,397.7659912109375,390.5750122070313,392.1530151367188,58147000,2000.0,0,2000.0,0.0,0,0.0,2000,,40.17928981276341,391.3666,412.1242,,,,458.0480041503906,-0.2108,BTC-USD,0.5466,Hold,0.5466,0.0,0.0,174.39999389648438
2016-01-27,394.9719848632813,392.4440002441406,396.8429870605469,391.7820129394531,394.9719848632813,47424400,2000.0,0,2000.0,0.0,0,0.0,2000,,41.5447680738033,393.8626,408.9704,,,,458.0480041503906,-0.0822,BTC-USD,0.5551,Hold,0.5551,0.0,0.0,172.4199981689453
2016-01-28,380.28900146484375,395.14599609375,395.50201416015625,379.7349853515625,380.28900146484375,59247900,2000.0,0,2000.0,0.0,0,0.0,2000,,39.30241286198314,392.4222,405.3233,,,,458.0480041503906,-0.2106,BTC-USD,0.5455,Hold,0.5455,-0.21670000076293716,5.0,173.36000061035156
2016-01-29,379.4739990234375,380.1080017089844,384.3789978027344,365.4519958496094,379.4739990234375,86125296,2000.0,0,2000.0,0.0,0,0.0,2000,,54.4903553545709,387.7228,401.9165,,,,458.0480041503906,-0.2728,BTC-USD,0.5146,Hold,0.5146,0.7474873466491783,8.0,177.75
2016-01-30,378.2550048828125,378.864990234375,380.9169921875,376.4909973144531,378.2550048828125,30284400,2000.0,0,2000.0,0.0,0,0.0,2000,,46.83525071990449,385.0286,398.4297,,,,458.0480041503906,-0.2959,BTC-USD,0.5146,Hold,0.5146,0.7474873466491783,8.0,177.75
2016-01-31,368.7669982910156,378.2929992675781,380.3469848632813,367.8349914550781,368.7669982910156,37894300,2000.0,0,2000.0,0.0,0,0.0,2000,,45.51569638241612,380.3514,394.4466,,,,458.0480041503906,-0.4281,BTC-USD,0.5146,Hold,0.5146,0.7474873466491783,8.0,177.75
2016-02-01,373.0559997558594,369.3500061035156,378.0719909667969,367.9570007324219,373.0559997558594,51656700,3000.0,0,3000.0,0.0,0,0.0,3000,"Monthly invest 33.3% of total investment ($1,000.00)",45.30545191403376,375.9682,391.3149,,,,458.0480041503906,-0.3963,BTC-USD,0.6093,Hold,0.6093,0.4556572545369564,8.0,177.58999633789062
2016-02-02,374.447998046875,372.9200134277344,375.8829956054688,372.9200134277344,374.447998046875,40378700,3000.0,0,3000.0,0.0,0,0.0,3000,,48.0297255052513,374.8,388.4188,,,,458.0480041503906,-0.3084,BTC-USD,0.6394,Hold,0.6394,-0.5192564010620071,12.0,174.3699951171875
2016-02-03,369.9490051269531,374.64599609375,374.9500122070313,368.0450134277344,369.9490051269531,45933400,3000.0,0,3000.0,0.0,0,0.0,3000,,26.954971497371318,372.895,385.4009,,,,458.0480041503906,-0.2867,BTC-USD,0.6306,Hold,0.6306,-0.16971802520751034,14.0,175.38999938964844
2016-02-04,389.593994140625,370.1740112304688,391.6080017089844,369.9930114746094,389.593994140625,69285504,2994.156090087891,0,1825.3741076660158,1168.781982421875,3,-0.19479699707031228,3000,cash_61%_Buy 50% of cash (3 shares - Caution - MRI:0.53),41.299144649091325,375.1628,386.6641,,,,458.0480041503906,0.0954,BTC-USD,0.5269,Hold,0.5269,-0.09631912231443662,15.0,175.61000061035156
2016-02-05,386.5490112304688,388.8980102539063,391.093994140625,385.5719909667969,386.5490112304688,43825000,2981.1556512451175,0,1048.4105950927735,1932.745056152344,5,-0.6281449584960797,3000,cash_35%_Buy 50% of cash (2 shares - Caution - MRI:0.55),52.15695156902244,378.7192,386.6147,,,,458.0480041503906,0.3069,BTC-USD,0.5525,Hold,0.5525,-1.7750389811197809,16.0,172.30999755859375
2016-02-06,376.5220031738281,386.5889892578125,386.6310119628906,372.3869934082031,376.5220031738281,49249300,2929.138000946045,0,670.0059819030763,2259.1320190429688,6,-2.362066635131832,3000,cash_23%_Buy 50% of cash (1 shares - Caution - MRI:0.55),44.4641824137466,379.4124,386.3259,,,,458.0480041503906,0.2835,BTC-USD,0.5525,Hold,0.5525,-1.7750389811197809,16.0,172.30999755859375
2016-02-07,376.6199951171875,376.5140075683594,380.8710021972656,374.9030151367188,376.6199951171875,37076300,2929.725952606201,0,670.0059819030763,2259.719970703125,6,-2.342468246459961,3000,,34.25694578148064,379.8468,385.7985,,,,458.0480041503906,0.2809,BTC-USD,0.5525,Hold,0.5525,-1.7750389811197809,16.0,172.30999755859375
2016-02-08,373.4469909667969,376.7569885253906,379.8789978027344,373.3340148925781,373.4469909667969,47671100,2910.6879277038574,0,670.0059819030763,2240.6819458007812,6,-2.977069076538086,3000,,37.91372547753506,380.5464,385.4634,,,,458.0480041503906,0.2364,BTC-USD,0.5952,Hold,0.5952,-3.0390363769531192,16.0,169.94000244140625
2016-02-09,376.0289916992188,373.4230041503906,377.2460021972656,372.8980102539063,376.0289916992188,55318500,2926.179932098389,0,670.0059819030763,2256.173950195313,6,-2.4606689300537,3000,,39.63404298064428,377.8334,383.2533,,,,458.0480041503906,0.2635,BTC-USD,0.6008,Hold,0.6008,-3.012368082682282,16.0,169.99000549316406
2016-02-10,381.6489868164063,376.14599609375,385.4830017089844,375.7829895019531,381.6489868164063,85130896,2959.899902801514,0,670.0059819030763,2289.893920898438,6,-1.3366699066161947,3000,,41.73254351811172,376.8534,381.8227,,,,458.0480041503906,0.3848,BTC-USD,0.5992,Hold,0.5992,-3.071035074869788,16.0,169.8800048828125
2016-02-11,379.6539916992188,382.114013671875,383.1300048828125,376.3989868164063,379.6539916992188,74375600,2947.929932098389,0,670.0059819030763,2277.923950195313,6,-1.735668930053691,3000,,49.53230359807962,377.4798,381.6807,,,,458.0480041503906,0.4307,BTC-USD,0.6249,Hold,0.6249,-4.2337059733072895,16.0,167.6999969482422
2016-02-12,384.2630004882813,379.6860046386719,384.9540100097656,379.6000061035156,384.2630004882813,67042800,2975.583984832764,0,670.0059819030763,2305.578002929688,6,-0.8138671722412005,3000,,53.34049714710487,379.0084,381.5193,,,,458.0480041503906,0.5365,BTC-USD,0.5709,Hold,0.5709,-2.3990380045572857,16.0,171.13999938964844
2016-02-13,391.8599853515625,384.6409912109375,391.8599853515625,384.6409912109375,391.8599853515625,61911700,3021.165894012451,0,670.0059819030763,2351.159912109375,6,0.7055298004150501,3000,,58.71455402144625,382.691,380.9638,,,,458.0480041503906,0.7228,BTC-USD,0.5709,Hold,0.5709,-2.3990380045572857,16.0,171.13999938964844
2016-02-14,407.2300109863281,392.9320068359375,407.2300109863281,392.9320068359375,407.2300109863281,74469800,3113.386047821045,0,670.0059819030763,2443.3800659179688,6,3.7795349273681556,3000,,72.91074821364819,388.9312,381.739,,,,458.0480041503906,1.0756,BTC-USD,0.5709,Hold,0.5709,-2.3990380045572857,16.0,171.13999938964844
2016-02-15,400.18499755859375,407.5679931640625,410.3810119628906,397.7489929199219,400.18499755859375,74070496,3071.1159672546387,0,670.0059819030763,2401.1099853515625,6,2.370532241821288,3000,,65.64587046228871,392.6384,382.1406,,,,458.0480041503906,1.1394,BTC-USD,0.5709,Hold,0.5709,-2.3990380045572857,16.0,171.13999938964844
2016-02-16,407.4880065917969,401.4320068359375,408.9450073242188,401.4320068359375,407.4880065917969,73093104,3114.9340214538574,0,670.0059819030763,2444.9280395507812,6,3.831134048461915,3000,,67.8386359359898,398.2052,382.7664,,,,458.0480041503906,1.2526,BTC-USD,0.5459,Hold,0.5459,-0.8683739420572878,16.0,174.00999450683594
2016-02-17,416.3219909667969,407.656005859375,421.1669921875,406.7839965820313,416.3219909667969,83193600,3167.9379277038574,0,670.0059819030763,2497.9319458007812,6,5.597930923461925,3000,,73.91765733979554,404.617,384.568,,,,458.0480041503906,1.4109,BTC-USD,0.5156,Hold,0.5156,0.6516293131510587,16.0,176.86000061035156
2016-02-18,422.37298583984375,416.5719909667969,425.9960021972656,415.6380004882813,422.37298583984375,76752600,3204.2438969421387,0,670.0059819030763,2534.2379150390625,6,6.808129898071291,3000,,69.66369847465198,410.7196,386.713,,,,458.0480041503906,1.5383,BTC-USD,0.5169,Hold,0.5169,0.2516293131510583,16.0,176.11000061035156
2016-02-19,420.7850036621094,422.7300109863281,423.10400390625,417.60400390625,420.7850036621094,55711300,3194.7160038757324,0,670.0059819030763,2524.7100219726562,6,6.490533462524417,3000,,70.9031365372095,413.4306,388.8395,,,,458.0480041503906,1.5133,BTC-USD,0.5015,Hold,0.5015,0.23029956054687606,16.0,176.07000732421875
2016-02-20,437.16400146484375,421.60101318359375,441.9840087890625,421.60101318359375,437.16400146484375,93992096,3292.9899906921387,0,670.0059819030763,2622.9840087890625,6,9.766333023071283,3000,,84.36041346267905,420.8264,392.2593,,,,458.0480041503906,1.6743,BTC-USD,0.5015,Hold,0.5015,0.23029956054687606,16.0,176.07000732421875
2016-02-21,438.7980041503906,437.7730102539063,448.0459899902344,429.0769958496094,438.7980041503906,89820704,3302.79400680542,0,670.0059819030763,2632.7880249023438,6,10.093133560180668,3000,,84.62798500702435,427.0884,395.5464,,,,458.0480041503906,1.7039,BTC-USD,0.5015,Hold,0.5015,0.23029956054687606,16.0,176.07000732421875
2016-02-22,437.74798583984375,438.989013671875,439.0450134277344,432.9169921875,437.74798583984375,85385200,3296.4938969421387,0,670.0059819030763,2626.4879150390625,6,9.883129898071296,3000,,86.67761010602835,431.3736,398.7114,,,,458.0480041503906,1.605,BTC-USD,0.4873,Hold,0.4873,1.5742937011718805,16.0,178.58999633789062
2016-02-23,420.7359924316406,438.2550048828125,439.8580017089844,417.8210144042969,420.7359924316406,85244896,3194.42193649292,0,670.0059819030763,2524.4159545898438,6,6.4807312164306685,3000,,71.89651878953254,431.0462,401.2508,,,,458.0480041503906,1.1852,BTC-USD,0.5131,Hold,0.5131,0.3796322428385457,16.0,176.35000610351562
2016-02-24,424.9549865722656,420.95599365234375,425.5499877929688,413.9070129394531,424.9549865722656,67743696,3219.73590133667,0,670.0059819030763,2549.7299194335938,6,7.324530044555666,3000,,71.50547134692154,431.8802,403.0188,,,,458.0480041503906,0.9115,BTC-USD,0.5095,Hold,0.5095,0.8222917480468883,16.0,177.17999267578125
2016-02-25,424.54400634765625,425.0369873046875,427.718994140625,420.4150085449219,424.54400634765625,70798000,3217.2700199890137,0,670.0059819030763,2547.2640380859375,6,7.242333999633788,3000,,72.64839220859685,429.3562,404.9186,,,,458.0480041503906,0.6706,BTC-USD,0.4924,Hold,0.4924,1.958294352213552,16.0,179.30999755859375
2016-02-26,432.1520080566406,424.6289978027344,432.1520080566406,421.6199951171875,432.1520080566406,61486000,3262.91803024292,0,670.0059819030763,2592.9120483398438,6,8.763934341430657,3000,,73.45178582904043,428.027,407.7001,,,,458.0480041503906,0.5832,BTC-USD,0.495,Hold,0.495,1.7822933756510562,16.0,178.97999572753906
2016-02-27,432.5190124511719,432.8389892578125,434.2309875488281,428.1029968261719,432.5190124511719,41893600,3265.1200566101074,0,670.0059819030763,2595.1140747070312,6,8.837335220336918,3000,,71.42858521461959,426.9812,410.495,,,,458.0480041503906,0.4845,BTC-USD,0.495,Hold,0.495,1.7822933756510562,16.0,178.97999572753906
2016-02-28,433.5039978027344,432.5710144042969,435.6830139160156,423.8200073242188,433.5039978027344,53033400,3271.0299687194824,0,670.0059819030763,2601.0239868164062,6,9.034332290649406,3000,,66.32209281691871,429.5348,413.4979,,,,458.0480041503906,0.3924,BTC-USD,0.495,Hold,0.495,1.7822933756510562,16.0,178.97999572753906
2016-02-29,437.6969909667969,433.43798828125,441.5069885253906,431.6929931640625,437.6969909667969,60694700,3296.1879277038574,0,670.0059819030763,2626.1819458007812,6,9.872930923461908,3000,,74.15953164991357,432.0832,416.5813,407.7336,,,458.0480041503906,0.3563,BTC-USD,0.5089,Hold,0.5089,0.9289649251302157,16.0,177.3800048828125
2016-03-01,435.12298583984375,437.9169921875,439.6530151367188,432.3190002441406,435.12298583984375,74895800,4278.56828201294,0,1232.7073811340333,3045.8609008789062,7,6.964207050323479,4000,"cash_29%_Buy 50% of cash (1 shares - Caution - MRI:0.54) Monthly invest 25.0% of total investment ($1,000.00)",68.95274867734723,434.199,419.255,407.7468,,,458.0480041503906,0.2549,BTC-USD,0.538,Hold,0.538,2.444721740722655,16.0,181.75
2016-03-02,423.989013671875,435.1310119628906,435.9169921875,423.989013671875,423.989013671875,74955296,4200.630476837158,0,1232.7073811340333,2967.923095703125,7,5.015761920928963,4000,,55.09742058137859,432.5664,421.4717,407.5893,,,458.0480041503906,-0.0099,BTC-USD,0.533,Hold,0.533,2.7527234497070285,16.0,182.5200042724609
2016-03-03,421.6510009765625,423.9119873046875,425.37298583984375,419.4110107421875,421.6510009765625,100484000,4184.264387969971,0,1232.7073811340333,2951.5570068359375,7,4.6066096992492644,4000,,49.495058583278414,430.3928,423.3411,407.45,,,458.0480041503906,-0.2311,BTC-USD,0.5152,Hold,0.5152,3.0207227172851514,16.0,183.19000244140625
2016-03-04,410.9389953613281,421.83599853515625,425.1780090332031,410.9389953613281,410.9389953613281,90856096,4103.116263732911,0,2459.360282287598,1643.7559814453125,4,2.5779065933227763,4000,cash_60%_Sell 42.9% of holdings (3 shares - Risky - MRI:0.43),43.89326414357229,425.8798,424.2951,407.0808,,,458.0480041503906,-0.539,BTC-USD,0.4257,Hold,0.4257,3.256721252441408,16.0,183.77999877929688
2016-03-05,400.5700073242188,410.781005859375,411.2569885253906,394.0350036621094,400.5700073242188,135384992,4061.6403115844732,0,2459.360282287598,1602.2800292968752,4,1.5410077896118368,4000,,25.475152657517057,418.4544,423.9621,406.5576,,,458.0480041503906,-0.8805,BTC-USD,0.4257,Hold,0.4257,3.256721252441408,16.0,183.77999877929688
2016-03-06,407.7070007324219,400.5249938964844,411.9070129394531,395.7780151367188,407.7070007324219,91212496,4090.1882852172853,0,2459.360282287598,1630.8280029296875,4,2.254707130432143,4000,,30.59455011599954,412.9712,424.3382,406.201,,,458.0480041503906,-0.9583,BTC-USD,0.4257,Hold,0.4257,3.256721252441408,16.0,183.77999877929688
2016-03-07,414.3210144042969,407.7569885253906,415.9169921875,406.3089904785156,414.3210144042969,85762400,4116.644339904786,0,2459.360282287598,1657.2840576171875,4,2.9161084976196516,4000,,36.32767208426792,411.0376,424.6798,405.4722,,,458.0480041503906,-0.871,BTC-USD,0.4325,Hold,0.4325,3.336720031738283,16.0,183.97999572753903
2016-03-08,413.9719848632813,414.4649963378906,416.2430114746094,411.093994140625,413.9719848632813,70311696,4115.248221740723,0,2459.360282287598,1655.8879394531252,4,2.881205543518073,4000,,45.0992540194462,409.5018,424.5623,404.8179,,,458.0480041503906,-0.789,BTC-USD,0.4597,Hold,0.4597,2.5087232055663655,16.0,181.9100036621093
2016-03-09,414.8599853515625,413.8940124511719,416.0320129394531,411.6059875488281,414.8599853515625,70012304,4118.800223693848,0,2459.360282287598,1659.43994140625,4,2.9700055923462143,4000,,42.31489255722945,410.286,424.1867,404.272,,,458.0480041503906,-0.6938,BTC-USD,0.4445,Hold,0.4445,2.908723205566366,16.0,182.9100036621093
2016-03-10,417.1310119628906,414.7439880371094,417.5119934082031,413.2510070800781,417.1310119628906,81022896,4127.884330139161,0,2459.360282287598,1668.5240478515625,4,3.1971082534790085,4000,,44.51206645462804,413.5982,424.004,403.7577,,,458.0480041503906,-0.5726,BTC-USD,0.4387,Hold,0.4387,2.948719543457057,16.0,183.009994506836
2016-03-11,421.6900024414063,417.2380065917969,423.9259948730469,417.0130004882813,421.6900024414063,73969696,4146.120292053223,0,2459.360282287598,1686.7600097656252,4,3.6530073013305797,4000,,41.888663165829804,416.3948,423.2303,403.3121,,,458.0480041503906,-0.4052,BTC-USD,0.4101,Hold,0.4101,4.1367200317382835,16.0,185.97999572753903
2016-03-12,411.6239929199219,421.6050109863281,421.7950134277344,410.093994140625,411.6239929199219,92712896,4105.856253967286,0,2459.360282287598,1646.4959716796875,4,2.64640634918214,4000,,35.9177154008225,415.8554,421.8716,402.911,,,458.0480041503906,-0.4404,BTC-USD,0.4101,Hold,0.4101,4.1367200317382835,16.0,185.97999572753903
2016-03-13,414.0650024414063,411.6480102539063,416.60400390625,411.6419982910156,414.0650024414063,74322800,4115.620292053223,0,2459.360282287598,1656.2600097656252,4,2.8905073013305804,4000,,37.15117820083376,415.874,420.6874,402.6059,,,458.0480041503906,-0.4084,BTC-USD,0.4101,Hold,0.4101,4.1367200317382835,16.0,185.97999572753903
2016-03-14,416.43798828125,414.2009887695313,416.6839904785156,414.2009887695313,416.43798828125,95259400,4125.112235412598,0,2459.360282287598,1665.751953125,4,3.1278058853149604,4000,,35.601767434900324,416.1896,420.4725,402.3747,,,458.0480041503906,-0.336,BTC-USD,0.4195,Hold,0.4195,4.024720520019542,16.0,185.6999969482422
2016-03-15,416.8299865722656,416.3880004882813,418.1310119628906,414.9849853515625,416.8299865722656,66781700,4126.680228576661,0,2459.360282287598,1667.3199462890625,4,3.1670057144165265,4000,,37.233232762494765,416.1294,420.0663,403.2497,,,458.0480041503906,-0.2716,BTC-USD,0.4184,Hold,0.4184,3.9287244262695475,16.0,185.4600067138672
2016-03-16,417.010986328125,416.8880004882813,417.6860046386719,415.9119873046875,417.010986328125,65185800,4127.404227600098,0,2459.360282287598,1668.0439453125,4,3.1851056900024544,4000,,44.25109569505986,415.1936,419.6896,403.741,,,458.0480041503906,-0.2183,BTC-USD,0.3927,Hold,0.3927,4.372724670410166,16.0,186.57000732421875
2016-03-17,420.6210021972656,417.8890075683594,420.99700927734375,417.8890075683594,420.6210021972656,83528600,4141.844291076661,0,2459.360282287598,1682.4840087890625,4,3.5461072769165103,4000,,49.168847300471384,416.993,419.1131,404.3797,,,458.0480041503906,-0.1217,BTC-USD,0.3868,Hold,0.3868,4.844721740722657,16.0,187.75
2016-03-18,409.5480041503906,420.5469970703125,420.5469970703125,406.1369934082031,409.5480041503906,104940000,4097.552298889161,0,2459.360282287598,1638.1920166015625,4,2.438807472229021,4000,,48.88404770928635,416.0896,417.9645,404.7527,,,458.0480041503906,-0.2277,BTC-USD,0.3881,Hold,0.3881,5.124720520019532,16.0,188.4499969482422
2016-03-19,410.4440002441406,409.2650146484375,410.9840087890625,407.2300109863281,410.4440002441406,58423000,4101.136283264161,0,2459.360282287598,1641.7760009765625,4,2.5284070816040227,4000,,59.341514074157864,414.8908,416.8115,405.2576,,,458.0480041503906,-0.2714,BTC-USD,0.3881,Hold,0.3881,5.124720520019532,16.0,188.4499969482422
2016-03-20,413.7550048828125,410.4010009765625,414.625,410.4010009765625,413.7550048828125,45947900,4114.380301818848,0,2459.360282287598,1655.02001953125,4,2.859507545471196,4000,,56.16840168299593,414.2758,415.6144,405.1497,,,458.0480041503906,-0.2359,BTC-USD,0.3881,Hold,0.3881,5.124720520019532,16.0,188.4499969482422
2016-03-21,413.3070068359375,413.4179992675781,413.4179992675781,410.3810119628906,413.3070068359375,61655400,4112.588309631348,0,2459.360282287598,1653.22802734375,4,2.814707740783695,4000,,48.81701656183934,413.535,414.5236,405.2004,,,458.0480041503906,-0.2097,BTC-USD,0.3795,Hold,0.3795,5.239120031738276,16.0,187.72999572753903
2016-03-22,418.0889892578125,413.1319885253906,418.375,412.531005859375,418.0889892578125,66813300,4131.716239318848,0,2459.360282287598,1672.35595703125,4,3.292905982971206,4000,,54.35283990005362,413.0286,414.2286,405.7937,,,458.0480041503906,-0.1099,BTC-USD,0.3795,Hold,0.3795,5.1991236938476515,16.0,187.6300048828125
2016-03-23,418.0409851074219,418.1610107421875,419.26800537109375,417.364013671875,418.0409851074219,61444200,4131.524222717286,0,2459.360282287598,1672.1639404296875,4,3.2881055679321536,4000,,53.42403654933588,414.7272,414.0481,406.3029,,,458.0480041503906,-0.0432,BTC-USD,0.4008,Hold,0.4008,4.71911881103515,16.0,186.42999267578125
2016-03-24,416.3940124511719,418.4240112304688,418.6799926757813,415.4859924316406,416.3940124511719,68346704,4124.936332092286,0,2459.360282287598,1665.5760498046875,4,3.1234083023071513,4000,,49.195888810901025,415.9172,414.3209,406.5266,,,458.0480041503906,-0.0252,BTC-USD,0.3927,Hold,0.3927,4.667122961425774,16.0,186.3000030517578
2016-03-25,417.177001953125,416.5079956054688,418.0799865722656,415.5580139160156,417.177001953125,52560000,4128.068290100098,0,2459.360282287598,1668.7080078125,4,3.2017072525024615,4000,,44.63389180551054,416.6016,415.1512,406.9508,,,458.0480041503906,-0.0013,BTC-USD,0.3927,Hold,0.3927,4.667122961425774,16.0,186.3000030517578
2016-03-26,417.9450073242188,417.364990234375,418.9869995117188,416.2590026855469,417.9450073242188,44650400,4126.960861511231,0,1619.2908175659181,2507.670043945313,6,3.174021537780769,4000,cash_39%_Buy 50% of cash (2 shares - Caution - MRI:0.39),59.649531469398134,417.5292,415.6631,407.3806,,,458.0480041503906,0.0248,BTC-USD,0.3927,Hold,0.3927,4.667122961425774,16.0,186.3000030517578
