Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,rate_vs,shares_vs,Close_vs
2016-01-04,75.69999694824219,76.05999755859375,76.37999725341797,75.01000213623047,75.69999694824219,13476800,2000.0,0,2000.0,0.0,0,0.0,2000,"Monthly invest 50.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,75.69999694824219,0.0,V,0.6,Hold,0.0,0,184.3099975585937
2016-01-05,76.2699966430664,76.25,76.51000213623047,75.54000091552734,76.2699966430664,8972700,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,76.2699966430664,0.048,V,0.7,Hold,0.15792944771904072,0,184.63999938964844
2016-01-06,75.2699966430664,75.0,75.8499984741211,74.8499984741211,75.2699966430664,16092000,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,76.2699966430664,-0.0088,V,0.6,Hold,-0.9619259425571856,0,182.3000030517578
2016-01-07,73.79000091552734,73.76000213623047,75.08999633789062,73.3499984741211,73.79000091552734,12470800,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0,76.2699966430664,-0.1691,V,0.6,Hold,-3.0867842538016004,0,177.86000061035156
2016-01-08,72.87999725341797,74.05999755859375,74.51000213623047,72.75,72.87999725341797,9977600,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,74.782,0.0,0.0,0.0,0.0,76.2699966430664,-0.3382,V,0.6,Hold,-3.991283961704783,0,175.97000122070312
2016-01-11,73.91999816894531,73.11000061035156,74.08000183105469,72.66000366210938,73.91999816894531,13069500,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,74.426,0.0,0.0,0.0,0.0,76.2699966430664,-0.3376,V,0.6,Hold,-3.9817104884556254,0,175.99000549316406
2016-01-12,74.76000213623047,74.5199966430664,75.0,74.0199966430664,74.76000213623047,10236900,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,74.124,0.0,0.0,0.0,0.0,76.2699966430664,-0.2463,V,0.6,Hold,-3.2830002920968053,0,177.4499969482422
2016-01-13,73.0999984741211,75.2699966430664,75.38999938964844,72.98999786376953,73.0999984741211,12659600,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,73.69,0.0,0.0,0.0,0.0,76.2699966430664,-0.3155,V,0.6,Hold,-5.359998539515887,0,173.11000061035156
2016-01-14,73.80000305175781,73.1500015258789,74.5199966430664,72.66000366210938,73.80000305175781,10426200,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,73.692,0.0,0.0,0.0,0.0,76.2699966430664,-0.2797,V,0.6,Hold,-4.015213993617451,0,175.9199981689453
2016-01-15,71.83000183105469,71.94000244140625,72.94999694824219,70.66000366210938,71.83000183105469,18470500,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,73.482,0.0,0.0,0.0,0.0,76.2699966430664,-0.4084,V,0.6,Hold,-5.819430324009467,0,172.14999389648438
2016-01-19,71.38999938964844,72.94000244140625,73.0199966430664,70.66000366210938,71.38999938964844,16009600,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,72.976,0.0,0.0,0.0,0.0,76.2699966430664,-0.5021,V,0.6,Hold,-5.728500584193618,0,172.33999633789062
2016-01-20,70.68000030517578,69.95999908447266,71.41000366210938,69.04000091552734,70.68000030517578,16586000,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,72.16,0.0,0.0,0.0,0.0,76.2699966430664,-0.5919,V,0.6,Hold,-6.695209612165165,0,170.32000732421875
2016-01-21,71.55999755859375,70.72000122070312,72.33000183105469,70.0999984741211,71.55999755859375,11931200,2000.0,0,2000.0,0.0,0,0.0,2000,,0.0,71.852,0.0,0.0,0.0,0.0,76.2699966430664,-0.5346,V,0.6,Hold,-6.298001752580895,0,171.14999389648438
2016-01-22,72.69999694824219,72.66999816894531,73.18000030517578,72.12999725341797,72.69999694824219,8652600,2000.0,0,2000.0,0.0,0,0.0,2000,,38.755631963818175,71.632,0.0,0.0,0.0,0.0,76.2699966430664,-0.3631,V,0.6,Hold,-4.618211364746072,0,174.66000366210938
2016-01-25,71.73999786376953,72.76000213623047,72.91000366210938,71.58000183105469,71.73999786376953,9126200,2000.0,0,2000.0,0.0,0,0.0,2000,,36.153859697139936,71.614,0.0,0.0,0.0,0.0,76.2699966430664,-0.3115,V,0.6,Hold,-5.857709612165163,0,172.07000732421875
2016-01-26,71.87999725341797,72.18000030517578,72.2699966430664,71.55000305175781,71.87999725341797,7500200,2000.0,0,2000.0,0.0,0,0.0,2000,,34.17449132823974,71.712,0.0,0.0,0.0,0.0,76.2699966430664,-0.241,V,0.6,Hold,-4.742644609723756,0,174.39999389648438
2016-01-27,70.91000366210938,71.9800033569336,72.4800033569336,70.58000183105469,70.91000366210938,9020500,2000.0,0,2000.0,0.0,0,0.0,2000,,34.248584786308115,71.758,0.0,0.0,0.0,0.0,76.2699966430664,-0.2593,V,0.6,Hold,-5.690213993617453,0,172.4199981689453
