Date,rate_VRTX_5D,rate_VOO_20D
2015-01,-9.196119506835933,-1.518847366333009
2015-02,1.132150816599542,3.8071354853312256
2015-03,-0.6235557031631367,0.9869605617523148
2015-04,4.133966551208501,1.746608207702649
2015-05,7.22690092341105,2.445606202443429
2015-06,2.3356080180577,0.04776396506172
2015-07,11.111321242332473,2.036085996627812
2015-08,3.5718423351711825,-4.434936713324655
2015-09,-15.494356015777576,-6.094773822021493
2015-10,2.472080683968292,2.297216225363985
2015-11,5.8500958973566775,2.3988964004516777
2015-12,2.459992583348214,0.3434943554218028
2016-01,-26.074439647129587,-4.52656516429355
2016-02,-28.82454206237792,-4.447803103129056
2016-03,-32.42773611402511,2.1719200854301457
2016-04,-26.301806165358588,2.324665158440076
2016-05,-16.947812566545263,3.915405495537661
2016-06,-22.54342945801584,4.00724027934829
2016-07,-11.543183496856669,7.5917575889587585
2016-08,-13.350601231166282,7.342809369768433
2016-09,-19.515355020696457,7.017386138916026
2016-10,-29.22796194872648,4.798164652285375
2016-11,-22.702097518285115,8.494452471415205
2016-12,-29.239569113616938,10.390336896972665
2017-01,-16.3231499465062,11.90247007193934
2017-02,-11.106785675048824,15.760187256707091
2017-03,7.679856071472169,15.283797807965982
2017-04,16.222157806659588,15.934816100284976
2017-05,20.770055084355675,16.994728307342545
2017-06,25.10530607026624,17.136478505534527
2017-07,46.41012324011327,18.97367893004418
2017-08,53.28185784114492,18.72019140555643
2017-09,43.645428865208345,20.554453453961564
2017-10,36.95391342282976,22.72432186148508
2017-11,34.18365768973033,25.80142931747438
2017-12,38.44611247593648,26.694784745912315
2018-01,52.94167850785507,32.979094445078005
2018-02,50.71428042807946,27.21647492589707
2018-03,46.691983374881744,23.439731052017223
2018-04,36.8731876660789,23.331204473355925
2018-05,36.73807435362679,25.716725011008144
2018-06,49.97014418979025,26.03137595580347
2018-07,53.28141438250109,29.88570834576001
2018-08,60.15949343897502,33.36296644100614
2018-09,66.03360286505327,33.39185105514528
2018-10,44.76859265550655,23.63487871064532
2018-11,53.360223767836914,25.43083770863217
2018-12,39.54293201610022,13.860621845323218
2019-01,59.828986082992586,22.547351964416507
2019-02,56.84896762601068,26.04938354581945
2019-03,51.7666396366266,27.937588333863484
2019-04,38.50286943522039,32.513784116493106
2019-05,35.45855813973038,23.552877598656565
2019-06,48.74739563550084,31.7074612605702
2019-07,34.38474506793705,33.02750446496692
2019-08,44.38221532139026,30.28603801165129
2019-09,35.17722836218211,32.31781869888306
2019-10,55.262515060101535,34.65145702724135
2019-11,74.99712062117261,38.90059163831074
2019-12,71.57237901262377,42.37571729728826
2020-01,76.70478248331627,41.62129789303195
2020-02,73.12824269449145,29.54273740459625
2020-03,82.59125746268035,12.971082300305367
2020-04,91.480807970898,27.26036193765493
2020-05,117.85737038230896,32.88548951594035
2020-06,117.8585490246104,34.81824263307942
2020-07,102.5158286426208,42.17245710429023
2020-08,106.24360612283238,51.40203781293789
2020-09,99.60871206354416,44.9991978126526
2020-10,51.7621845431798,40.68796556402934
2020-11,65.07354488537047,55.410660700374194
2020-12,70.3462779121399,60.41112741141124
2021-01,64.22707730004595,57.97926142811132
2021-02,51.58082992538453,61.51734650054932
2021-03,52.56904073800541,68.00668102053594
2021-04,54.22991384862925,75.92917798436152
2021-05,46.80681924570524,76.11246627328335
2021-06,41.30111050033571,79.09257108654555
2021-07,40.74002541632653,82.44035220365524
2021-08,39.35442900570529,86.77097222928649
2021-09,25.79599076940955,77.06188033266766
2021-10,27.93433498396358,88.49488429839352
2021-11,28.978938910756803,86.06099033837094
2021-12,50.96508921872307,93.48972621863872
2022-01,66.38692264046779,82.32636479479768
2022-02,56.73981723097001,75.96183568678232
2022-03,77.08144537288493,81.72838499840822
2022-04,84.45184235977858,64.93005637736802
2022-05,80.49072901734249,64.61973210254249
2022-06,88.37621624474998,50.39305681844859
2022-07,86.47638478573509,63.58334963665839
2022-08,86.46168948942616,56.17966857983991
2022-09,90.6252526204941,41.27469882161567
2022-10,104.33720380204856,52.22624330082945
2022-11,106.1031528754632,60.02455957039199
2022-12,87.10904987535773,50.26394926082966
2023-01,108.32213543891908,59.16942258430016
2023-02,86.20032217071996,54.60519594527737
2023-03,101.14076971271513,59.76579440757752
2023-04,116.41614571543025,61.69378958469807
2023-05,104.42282337955402,61.85999586494295
2023-06,121.2060710819948,71.72743735518965
2023-07,120.31687970443872,76.66095283031464
2023-08,116.6915607724508,73.0674219472976
2023-09,115.20659271488547,64.21147918780346
2023-10,122.96335212368832,60.05625746946246
2023-11,117.33175452567912,74.10482177162172
2023-12,147.9863383642424,81.34791398879584
2024-01,162.66844839550365,83.50703755181053
2024-02,153.58592915952528,92.24761118509106
2024-03,150.5537471726622,97.68816745478767
2024-04,134.20481753583928,88.93485752308263
2024-05,170.07693056036297,97.60023883076718
2024-06,176.45648900587662,103.75723071441652
2024-07,190.7544740165513,105.20664440437844
2024-08,189.20167625795676,109.20045960274724
2024-09,169.76908900209202,112.81712953774404
2024-10,174.6141883395219,109.86679866752304
2024-11,168.6625739638329,121.24140788720452
2024-12,129.9574681801599,115.09322754303484
2025-01,162.38229227050405,119.90914545546984
2025-02,159.52985199635202,121.8437994684359
