Date,rate_PEGA_5D,rate_VOO_20D
2015-01,-2.9094848623275604,-1.5188014984130582
2015-02,-1.112125577926626,3.807135581970256
2015-03,8.045062870979303,0.9870011043548788
2015-04,5.448397870445265,1.7466726852417125
2015-05,6.052210768222821,2.445589219411226
2015-06,10.229683589935323,0.0477696609497257
2015-07,28.850958127975467,2.0360745906830013
2015-08,13.738048067728691,-4.434979414198114
2015-09,13.170531689929966,-6.094766767883286
2015-10,26.851014331470857,2.297253304221414
2015-11,31.84589246082308,2.398864387512223
2015-12,20.577005028798045,0.3434802950345705
2016-01,1.866422575950644,-4.526550205775659
2016-02,5.295449868710844,-4.447770020548491
2016-03,9.193403242945664,2.1719623537063804
2016-04,12.967927959890924,2.3246984809427
2016-05,12.012172360473205,3.9154022208319983
2016-06,13.748397290530969,4.007257745843207
2016-07,17.07960511155131,7.591804170227068
2016-08,7.311075688634605,7.342807591392897
2016-09,22.59075788814373,7.017412323344852
2016-10,27.41793265628816,4.798144591290021
2016-11,47.61256729948522,8.494422308921813
2016-12,45.54687549602507,10.39030610809326
2017-01,54.95670026056583,11.902449214641877
2017-02,69.4892605405384,15.760175479465063
2017-03,70.23161939821925,15.283794896807002
2017-04,74.339170700435,15.934840121302107
2017-05,120.42270684080124,16.99473398132325
2017-06,116.23463560433542,17.136475137772102
2017-07,120.25251321324708,18.973702608823785
2017-08,106.187654225754,18.720224078091707
2017-09,103.50344590285243,20.554468112721192
2017-10,102.74359579132626,22.724301227460582
2017-11,72.9816518175602,25.801443585713702
2017-12,59.92341762297861,26.694789470775703
2018-01,70.70754967446075,32.97908226495041
2018-02,92.578893845118,27.21648066672302
2018-03,99.14060791790484,23.4397109401703
2018-04,98.04435455012906,23.3312277262618
2018-05,98.2063408078466,25.716765294211253
2018-06,73.67161560686245,26.031398623266888
2018-07,74.48099920834194,29.88569654638118
2018-08,97.90595790381964,33.36297158677844
2018-09,92.4864847721639,33.39186384781549
2018-10,62.91612538871361,23.63491684755365
2018-11,63.00241617490849,25.43081678024929
2018-12,43.34157062154886,13.86061784970032
2019-01,67.66875919534685,22.547347896118165
2019-02,94.13647605665992,26.04937117991728
2019-03,90.31141367063158,27.93757591232888
2019-04,117.58212006552716,32.51379631459939
2019-05,107.20596490367257,23.552857132381888
2019-06,102.75374312246495,31.707481700411734
2019-07,113.26348580525604,33.02752464825769
2019-08,96.06052352398322,30.28603388187343
2019-09,88.6773152683028,32.31783871288958
2019-10,106.81270600569452,34.65149257996125
2019-11,111.56677684283255,38.900594347508765
2019-12,115.32962565064042,42.37573562009218
2020-01,130.9973781204378,41.6213165131846
2020-02,140.26513501165786,29.5427319913592
2020-03,87.46874242825807,12.971108540177356
2020-04,118.60493130477026,27.2603801908053
2020-05,146.70026110760372,32.88546102304171
2020-06,160.11135329085678,34.818229366928776
2020-07,197.76771007729985,42.17247504582127
2020-08,224.07569785885192,51.40200949693763
2020-09,202.34309759315764,44.99923071768626
2020-10,186.6912349020864,40.68795248649491
2020-11,220.89242939754325,55.41063229052228
2020-12,223.7238810048169,60.41112944908664
2021-01,206.73177098461105,57.97924855123986
2021-02,215.6343426994451,61.517348729248056
2021-03,170.28825707602505,68.0067426488776
2021-04,197.55685447426583,75.92918003567786
2021-05,174.59825475791786,76.11248324526274
2021-06,220.9582661359884,79.09257331886775
2021-07,191.79506210128076,82.4403542930603
2021-08,212.0678163683032,86.77095993889704
2021-09,185.843484605103,77.06186811772791
2021-10,164.89743288891572,88.49484329297171
2021-11,154.28082082254545,86.06099221874419
2021-12,145.98602618032345,93.4897281851376
2022-01,116.77894681306222,82.32639484299062
2022-02,89.1432523595547,75.96185160406705
2022-03,74.24157882834565,81.72838696757232
2022-04,64.68151246579848,64.93004457486616
2022-05,6.0801326804796885,64.61973402794732
2022-06,2.4180445222645064,50.39305872269515
2022-07,-14.096040754100535,63.58335162021802
2022-08,-21.54169465843322,56.179684160130016
2022-09,-30.862778168221727,41.274701056622455
2022-10,-19.60838786023792,52.226245609163
2022-11,-21.457427429169407,60.02454828023911
2022-12,-25.57071771838984,50.26395152156871
2023-01,-15.209875483756152,59.16941152549276
2023-02,1.2748608123413383,54.60521144612631
2023-03,5.919009222993865,59.765836487274186
2023-04,-0.3799321382258136,61.6937918166359
2023-05,5.585388088123477,61.85999813513663
2023-06,7.654852873820706,71.7274396033426
2023-07,15.109446654714077,76.6609681147062
2023-08,8.213908773431333,73.0674111025856
2023-09,-5.426635238170618,64.21149418323444
2023-10,-6.834608379818564,60.05625940426267
2023-11,13.341546367053647,74.104823773702
2023-12,6.462818825056815,81.34791597250842
2024-01,6.176188078056688,83.50705227938566
2024-02,41.57270018908357,92.2476004865492
2024-03,40.37264733497587,97.68815679727282
2024-04,28.73162490351011,88.93484696015214
2024-05,24.22271477701792,97.6002408619931
2024-06,30.626644725260533,103.75723272797956
2024-07,50.23803125660176,105.20664640058324
2024-08,52.31352976235775,109.2004615818904
2024-09,56.63715173975896,112.81713150011484
2024-10,69.82969932552146,109.86680061340331
2024-11,102.30351510412694,121.24140981686912
2024-12,97.89546555400092,115.96342488022482
