Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Sector
2019-01-02,39.70000076293945,40.130001068115234,39.459999084472656,39.88999938964844,35.259666442871094,7300800,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,MDLZ,Consumer Defensive
2019-01-03,39.72999954223633,40.16999816894531,39.59000015258789,39.7400016784668,35.127079010009766,7454600,,,,,,,,,,,,,,,,,,,-0.030004922021811434,-0.006000984404362288,-0.024003937617449147,MDLZ,Consumer Defensive
2019-01-04,39.959999084472656,40.939998626708984,39.959999084472656,40.84000015258789,36.09939193725586,7770200,,,,,,,,,,,,,,,,,,,0.1665706628398992,0.02851334504449001,0.13805731779540917,MDLZ,Consumer Defensive
2019-01-07,40.65999984741211,41.45000076293945,40.58000183105469,41.119998931884766,36.346893310546875,6095300,,,,,,,,,,,,,,,,,,,0.3737419958665047,0.09755907520889295,0.27618292065761174,MDLZ,Consumer Defensive
2019-01-08,41.310001373291016,42.119998931884766,41.25,42.08000183105469,37.19544982910156,11029300,,,,,,,,,40.73400039672852,,,,,,,,,,0.720632661527762,0.22217379247266678,0.4984588690550952,MDLZ,Consumer Defensive
2019-01-09,42.189998626708984,42.310001373291016,41.68000030517578,41.93000030517578,37.062870025634766,8532700,,,,,,,,,41.14200057983398,,,,,,,,,,0.9524706672994914,0.3682331674380317,0.5842374998614597,MDLZ,Consumer Defensive
2019-01-10,41.93000030517578,42.349998474121094,41.68000030517578,42.34000015258789,37.42527770996094,7680200,,,,,,,,,41.662000274658205,,,,,,,,,,1.2017195776912137,0.5349304494886682,0.6667891282025455,MDLZ,Consumer Defensive
2019-01-11,42.29999923706055,42.41999816894531,42.029998779296875,42.22999954223633,37.32804870605469,4755400,,,,,,,,,41.94000015258789,,,,,,,,,,1.359995177798795,0.6999433951506936,0.6600517826481015,MDLZ,Consumer Defensive
2019-01-14,42.13999938964844,42.630001068115234,41.939998626708984,42.47999954223633,37.54901885986328,10366400,,,,,,,,,42.2120002746582,,,,,,,,,,1.515449049602312,0.8630445260410173,0.6524045235612947,MDLZ,Consumer Defensive
2019-01-15,42.689998626708984,43.08000183105469,42.5,42.939998626708984,37.955631256103516,7624500,,,,,,,,,42.38399963378906,41.55900001525879,,,,,,,,,1.706861172873026,1.0318078554074193,0.6750533174656068,MDLZ,Consumer Defensive
2019-01-16,42.95000076293945,43.08000183105469,42.4900016784668,42.66999816894531,37.71697235107422,6464600,,,,,,,,,42.53199920654297,41.83699989318848,,,,,,,,,1.7837352073722785,1.1821933258003912,0.6015418815718874,MDLZ,Consumer Defensive
