Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2015-01-02,137.17,137.72,138.03,136.06,137.17,2531214,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.17,0.00,0.00,0.00,False,False,137.17,1010000.00,0.00,1010000.00,0.00,0.00,0.00,1010000,Monthly invest,0.00,0.00,0.00,MMM,0.00
2015-01-05,134.08,136.29,136.82,133.85,134.08,4416708,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.17,0.00,0.00,-0.14,False,False,134.08,1007488.01,0.00,505089.27,502398.74,3747.00,-0.25,1010000,week +buy 50% ,0.00,0.00,0.00,MMM,-0.25
2015-01-06,132.65,134.46,134.92,131.89,132.65,4224272,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.17,0.00,0.00,-0.29,False,False,132.65,1000874.48,0.00,252593.03,748281.46,5641.00,-0.90,1010000,week +buy 50% ,0.00,0.00,0.00,MMM,-0.86
2015-01-07,133.61,133.70,134.01,132.89,133.61,3685235,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.17,0.00,0.00,-0.33,False,False,132.65,1005670.60,0.00,126369.73,879300.87,6581.00,-0.43,1010000,week +buy 50% ,0.00,0.00,0.00,MMM,0.00
2015-01-08,136.81,134.32,136.86,134.21,136.81,3758908,0.00,0.00,134.87,0.00,0.00,0.00,0.00,137.17,0.00,0.00,-0.18,False,False,132.65,1026745.14,0.00,126369.73,900375.41,6581.00,1.66,1010000,,0.00,0.00,0.00,MMM,1.54
2015-01-09,135.13,137.00,137.12,134.84,135.13,2844806,0.00,0.00,134.46,0.00,0.00,0.00,0.00,137.17,0.00,0.00,-0.15,False,False,132.65,1015685.09,0.00,126369.73,889315.37,6581.00,0.56,1010000,,0.00,0.00,0.00,MMM,0.79
2015-01-12,134.40,135.78,135.78,133.80,134.40,2570443,0.00,0.00,134.52,0.00,0.00,0.00,0.00,137.17,0.00,0.00,-0.16,False,False,132.65,1010529.11,0.00,63292.04,947237.07,7048.00,0.05,1010000,week +buy 50% ,0.00,0.00,0.00,MMM,0.10
2015-01-13,134.30,135.64,137.44,133.32,134.30,3232788,0.00,0.00,134.85,0.00,0.00,0.00,0.00,137.17,0.00,0.00,-0.16,False,False,132.65,1009821.90,0.00,63292.04,946529.86,7048.00,-0.02,1010000,,0.00,0.00,0.00,MMM,-0.14
2015-01-14,133.65,132.98,134.22,132.53,133.65,2372266,0.00,0.00,134.86,0.00,0.00,0.00,0.00,137.17,0.00,0.00,-0.18,False,False,132.65,1005225.47,0.00,63292.04,941933.43,7048.00,-0.47,1010000,,0.00,0.00,0.00,MMM,-0.70
2015-01-15,133.49,134.52,134.98,133.25,133.49,2244653,0.00,0.00,134.19,0.00,0.00,0.00,0.00,137.17,0.00,0.00,-0.18,False,False,132.65,1004164.66,0.00,63292.04,940872.62,7048.00,-0.58,1010000,,0.00,0.00,0.00,MMM,-1.56
