Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Sector
2019-01-02,56.200001,58.0,55.919998,57.400002,50.062889,9896600,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,QCOM,Technology
2019-01-03,55.950001,56.84,55.52,55.700001,48.580189,14422200,,,,,,,,,,,,,,,,,,,-0.2367783556815761,-0.047355671136315225,-0.18942268454526087,QCOM,Technology
2019-01-04,56.5,56.830002,55.209999,56.599998,49.36515,14177300,,,,,,,,,,,,,,,,,,,-0.294494119843371,-0.09678336087772638,-0.1977107589656446,QCOM,Technology
2019-01-07,56.389999,57.16,55.950001,56.439999,49.225605,12352000,,,,,,,,,,,,,,,,,,,-0.3588636712073308,-0.1491994229436473,-0.20966424826368352,QCOM,Technology
2019-01-08,56.709999,56.880001,55.610001,55.950001,48.798237,12110000,,,,,,,,,56.41800020000001,,,,,,,,,,-0.4740951667180304,-0.21417857169852395,-0.2599165950195065,QCOM,Technology
2019-01-09,56.259998,57.110001,56.139999,56.610001,49.373863,10971000,,,,,,,,,56.260000000000005,,,,,,,,,,-0.4665671756259201,-0.2646562924840032,-0.2019108831419169,QCOM,Technology
2019-01-10,56.189999,56.990002,56.099998,56.799999,49.539585,10958200,,,,,,,,,56.4799996,,,,,,,,,,-0.42869074288265857,-0.2974631825637343,-0.1312275603189243,QCOM,Technology
2019-01-11,56.470001,58.169998,56.330002,57.5,50.150116,12024300,,,,,,,,,56.65999999999999,,,,,,,,,,-0.29590697659461124,-0.2971519413699097,0.0012449647752984516,QCOM,Technology
2019-01-14,57.02,57.650002,56.369999,57.299999,49.975674,9449400,,,,,,,,,56.831999999999994,,,,,,,,,,-0.21660334525081845,-0.2810422221460915,0.06443887689527303,QCOM,Technology
2019-01-15,57.32,57.400002,55.560001,55.73,48.606354,17423400,,,,,,,,,56.7879998,56.602999999999994,,,,,,,,,-0.3721530272185323,-0.29926438316057963,-0.07288864405795265,QCOM,Technology
2019-01-16,55.75,56.080002,55.16,55.27,48.205147,13856000,,,,,,,,,56.51999959999999,56.3899998,,,,,,,,,-0.555119651188218,-0.35043543676610733,-0.2046842144221107,QCOM,Technology
2019-01-17,54.970001,55.200001,54.369999,54.77,47.769062,18365000,,,,,,,,,56.1139998,56.2969997,,,,,,,,,-0.7637247582278844,-0.4330933010584628,-0.33063145716942166,QCOM,Technology
2019-01-18,55.389999,55.900002,54.990002,55.27,48.205147,28020000,,,,,,,,,55.667999800000004,56.1639999,,,,,,,,,-0.8485072739840172,-0.5161760956435737,-0.33233117834044346,QCOM,Technology
2019-01-22,54.970001,54.990002,53.939999,54.290001,47.350422,17867500,32.74137948830813,,,,,,,,55.0660002,55.9490001,,,,,,,,,-1.0454376120943483,-0.6220283989337286,-0.42340921316061964,QCOM,Technology
2019-01-23,52.919998,53.57,51.220001,51.77,45.152534,33788600,25.585407936899188,,,,,,,39.83818531916825,54.2740002,55.53099999999999,,,,,,,,,-1.5515790277509152,-0.807938524697166,-0.7436405030537492,QCOM,Technology
2019-01-24,51.950001,51.98,50.41,50.810001,44.315258,32782700,27.340112949110605,,,,,,,37.255736937421,53.3820004,54.951,,,,,,,7.1141974661689025,,-2.0764258660976953,-1.0616359929772718,-1.0147898731204235,QCOM,Technology
2019-01-25,50.93,52.029999,50.279999,51.299999,44.742607,19516200,24.47012247503443,,,,,,,38.19170118879868,52.6880002,54.400999999999996,,,,,,,8.665356591697574,,-2.3992558248883986,-1.3291599593594974,-1.0700958655289012,QCOM,Technology
2019-01-28,50.32,51.290001,50.240002,50.639999,44.166981,24457600,23.34557353616188,,,,,,,31.77441850463569,51.762,53.714999899999995,,,,,,,7.708837529278405,7.829463862381627,-2.7276286371237415,-1.6088536949123462,-1.1187749422113953,QCOM,Technology
2019-01-29,50.490002,50.84,49.34,49.400002,43.08548,26266600,21.840056137609025,,,,,,,30.41664598008653,50.7840002,52.9250002,,,,,,,6.217127900061371,7.5304406736791165,-3.145445920848147,-1.9161721400995066,-1.2292737807486405,QCOM,Technology
2019-01-30,49.68,50.869999,49.209999,50.169998,43.75705,18124100,22.572363568654126,59.92441079496045,54.486000000000004,49.04758920503956,,,,31.743818684421527,50.463999799999996,52.36900000000001,54.486000000000004,,,,,,5.479300385684543,6.468421938341439,-3.328156904749164,-2.1985690930294384,-1.1295878117197256,QCOM,Technology
2019-01-31,51.200001,51.279999,49.099998,49.52,43.190144,24736300,20.163911623199013,59.77766995074154,54.0919999,48.406329849258455,,,,26.526422436069865,50.2059996,51.794000000000004,54.0919999,,,,,,5.341490932980812,5.679306406242243,-3.536961376214049,-2.4662475496663605,-1.0707138265476885,QCOM,Technology
2019-02-01,49.580002,50.279999,49.400002,49.610001,43.268635,15533200,15.962008246944805,59.75585064195141,53.7874999,47.81914915804859,,,,22.00052107406097,49.86800000000001,51.2780001,53.7874999,,,,6.989304705869358,,7.1032976246741955,5.9746963144465175,-3.6515251577335803,-2.7033030712798043,-0.948222086453776,QCOM,Technology
2019-02-04,49.709999,49.799999,49.470001,49.689999,43.338409,10880000,16.826463432474966,59.52377105637352,53.44199995,47.36022884362649,,,,21.999675169421252,49.678,50.720000000000006,53.44199995,,,,5.58620360161706,,5.90135316067956,6.115380572778189,-3.6912039567566666,-2.9008832483751767,-0.7903207083814898,QCOM,Technology
2019-02-05,49.73,51.080002,49.720001,50.73,44.245468,15454200,27.148055372638396,59.18152596631257,53.15650000000001,47.13147403368745,,,,27.310297937298444,49.9439996,50.363999899999996,53.15650000000001,,,,10.03309812568907,,12.141945912022875,8.382198899125543,-3.521677759749717,-3.025042150650085,-0.496635609099632,QCOM,Technology
2019-02-06,50.939999,51.639999,50.93,51.099998,44.568176,11052900,30.783376126015256,58.85544892336356,52.913999849999996,46.97255077663643,,,,31.367396936511525,50.129999600000005,50.2969997,52.913999849999996,,,,15.509015067989703,,19.957546854373135,12.666948642358525,-3.2920206403078467,-3.0784378485816375,-0.2135827917262092,QCOM,Technology
2019-02-07,50.830002,51.119999,50.27,50.549999,44.08849,10623300,30.64217060849164,58.37423669664397,52.61099975,46.84776280335603,80.0,28.000000000000004,-52.0,32.35576597740635,50.3359994,50.2709995,52.61099975,,,,18.669617787578087,,24.695909926711806,18.931800897702605,-3.1603091376733117,-3.0948121063999725,-0.06549703127333917,QCOM,Technology
2019-02-08,50.240002,50.68,49.91,50.290001,43.861725,12461200,26.64161847162417,57.78173956500939,52.285499849999994,46.7892601349906,76.0,24.0,-52.0,23.362227015587976,50.4719994,50.1699997,52.285499849999994,,,,17.05256890848952,,23.64635044553928,22.766602408874736,-3.0623782829033894,-3.0883253417006564,0.025947058797266997,QCOM,Technology
2019-02-11,50.549999,51.299999,50.380001,50.830002,44.332699,9971800,33.07238709254466,56.897899065408126,51.95199995,47.00610083459188,72.0,19.999999999999996,-52.0,27.935065757959762,50.7,50.189,51.95199995,,,,16.4469818410934,,26.743278983588095,25.02851311861306,-2.8673115403063143,-3.0441225814217883,0.17681104111547397,QCOM,Technology
2019-02-12,51.299999,52.18,51.02,51.66,45.056602,16637600,49.35521552097058,55.92719951141654,51.67,47.412800488583464,68.0,16.000000000000004,-52.0,36.786132348126465,50.885999999999996,50.4149998,51.67,,,,21.399182551330473,,47.341066485436635,32.576898638188005,-2.552541912856591,-2.9458064477087493,0.3932645348521584,QCOM,Technology
2019-02-13,52.0,52.490002,51.560001,51.59,44.995556,11004000,55.10471685604539,55.267529751148444,51.463,47.65847024885156,64.0,12.0,-52.0,45.3129959869078,50.9840004,50.557,51.463,,,,28.916899605940653,,65.09024228713935,46.39152925205469,-2.2875719648070385,-2.814159551128407,0.5265875863213685,QCOM,Technology
2019-02-14,51.5,51.77,51.09,51.57,44.978104,17895000,51.88285610081472,54.63680058416926,51.278,47.91919941583074,60.0,7.9999999999999964,-52.0,36.84028437271002,51.188000599999995,50.762,51.278,,,,34.2800936094873,17.48829658050846,76.47650793318333,62.96927223525311,-2.056900203312824,-2.6627076815652906,0.6058074782524665,QCOM,Technology
2019-02-15,52.080002,52.360001,51.599998,51.98,45.335697,12239500,59.682109137519774,54.094203014780774,51.1385,48.18279698521923,56.00000000000001,4.0000000000000036,-52.0,44.813256393929095,51.5260004,50.998999899999994,51.1385,,,,38.11661459237303,20.60102756915883,77.0894468954413,72.88539903858799,-1.7890000582104215,-2.4879661568943168,0.6989660986838953,QCOM,Technology
2019-02-19,52.0,52.48,51.75,52.009998,45.361847,8258400,72.85466199041474,53.253804548638115,50.9754999,48.69719525136189,52.0,0.0,-52.0,53.145323325625306,51.7619996,51.23099979999999,50.9754999,,,,42.694074024983856,24.31181461149551,81.21921586719866,78.26172356527444,-1.5539984958114272,-2.301172624677739,0.7471741288663118,QCOM,Technology
2019-02-20,52.25,52.919998,52.139999,52.450001,45.745621,12863700,71.18964652927991,52.700069732579415,50.8834999,49.06693006742058,48.0,0.0,-48.0,52.01847030301866,51.91999980000001,51.4029999,50.8834999,,,,55.567596596210535,28.865264458547653,86.16424375234287,81.49096883832762,-1.2841155639022455,-2.0977612125226406,0.8136456486203951,QCOM,Technology
2019-02-21,52.5,52.59,51.900002,52.349998,45.658401,7826200,79.29605767952697,52.80556540956349,50.9124998,49.019434190436506,43.99999999999999,0.0,-43.99999999999999,56.8875806079288,52.0719994,51.5279999,50.9124998,,,,69.80945938176914,34.2953088899256,85.78127335692339,84.3882443254883,-1.0735136993231922,-1.892911709882751,0.8193980105595589,QCOM,Technology
2019-02-22,52.689999,53.150002,52.639999,53.119999,46.329979,13394500,81.85117308572526,53.16135903933863,51.027999699999995,48.89464036066136,40.0,0.0,-40.0,65.38956659932111,52.38199920000001,51.7849999,51.027999699999995,,,,86.42727503956326,41.07107461512412,90.22930490050827,87.3916073365915,-0.7779535114941594,-1.6699200702050327,0.8919665587108734,QCOM,Technology
2019-02-25,53.779999,53.970001,52.900002,52.990002,46.216583,15341700,79.67630198361613,53.41814366852492,51.11249985,48.80685603147508,36.0,4.0000000000000036,-31.999999999999996,72.42153333370419,52.58399959999999,52.05499999999999,51.11249985,,,,88.07151653097678,48.172969377372844,86.64423369631974,87.55160398458379,-0.5578311606774373,-1.4475022882995139,0.8896711276220766,QCOM,Technology
2019-02-26,53.080002,53.220001,52.279999,53.029999,46.251476,11366700,75.21932599457935,53.67800237493889,51.23199985,48.78599732506111,31.999999999999996,0.0,-31.999999999999996,65.08805977227202,52.7879998,52.2749997,51.23199985,,,,86.61137944491566,55.18940913775507,84.32438279682121,87.06597379788307,-0.3731462080479006,-1.2326310722491913,0.8594848642012907,QCOM,Technology
2019-02-27,52.950001,53.130001,52.27,53.040001,46.260197,10426200,73.09529030615968,53.82751796025931,51.4139998,49.00048163974069,28.000000000000004,0.0,-28.000000000000004,58.80610540306611,52.9059998,52.4129998,51.4139998,,,,80.49281831380105,61.09877271400213,76.96068292768058,82.64309980694051,-0.22288355997464263,-1.0306815697942817,0.8077980098196391,QCOM,Technology
2019-02-28,53.0,53.759998,52.709999,53.389999,46.565468,19000200,85.50003550003545,54.067417577514234,51.57499985,49.08258212248576,24.0,88.0,64.0,66.6707341324175,53.114,52.59299969999999,51.57499985,,,,83.23064688050492,66.53014744145855,79.885029584968,80.39003176982327,-0.04959845130637164,-0.8344649460966997,0.7848664947903281,QCOM,Technology
2019-03-01,54.0,54.400002,53.709999,54.200001,47.271927,12659000,92.96703296703296,54.3669670326653,51.8089999,49.251032767334706,19.999999999999996,100.0,80.0,73.55567160376681,53.330000399999996,52.85599979999999,51.8089999,,,,88.33126595609485,71.93526467611932,85.94423121893765,80.92998124386207,0.20899319322883317,-0.6257733182315932,0.8347665114604264,QCOM,Technology
2019-03-04,54.580002,54.700001,53.259998,53.779999,46.905613,14021700,83.29566968495034,54.499433571542276,52.017499799999996,49.535566028457716,16.000000000000004,100.0,84.0,66.39198398711665,53.4879998,53.035999700000005,52.017499799999996,,,,88.83314497470826,77.00691771435284,85.24634813379824,83.69186964590129,0.3449647343798471,-0.43162570770930514,0.7765904420891523,QCOM,Technology
2019-03-05,53.900002,54.23,53.700001,53.939999,47.045162,10092800,80.31911144751741,54.598014541242776,52.229999799999995,49.86198505875721,12.0,96.0,84.0,65.25865351190336,53.66999979999999,53.2289998,52.229999799999995,,,,87.71601174733348,81.50911148658778,82.99070776023028,84.72709570432205,0.4712285592161625,-0.25105485432421165,0.7222834135403742,QCOM,Technology
2019-03-06,53.889999,55.459999,53.73,54.799999,48.35099,20521300,85.27469102767607,54.953409836743084,52.433499749999996,49.91358966325691,7.9999999999999964,100.0,92.0,67.19767937092331,54.021999400000006,53.4639996,52.433499749999996,,,,85.08538706914162,84.46089053388091,79.61476433746289,82.61727341049713,0.6931673493498145,-0.062210413589406405,0.7553777629392209,QCOM,Technology
2019-03-07,54.830002,55.049999,53.610001,54.029999,47.671604,13667300,73.20752459951426,55.11412832912222,52.579999799999996,50.045871270877775,4.0000000000000036,96.0,92.0,68.44591701582826,54.1499994,53.63199970000001,52.579999799999996,,,,82.360417073276,85.71598630303158,75.59923934664728,79.40157048144683,0.7431431304959571,0.09886029522766632,0.6442828352682908,QCOM,Technology
2019-03-08,53.450001,53.630001,53.029999,53.529999,47.23045,10117100,64.37846138490085,55.10613475806359,52.7289998,50.351864841936404,0.0,92.0,92.0,62.49940223867466,54.015999,53.672999700000005,52.7289998,,,,75.85585150555876,84.65884394963113,65.27627394149232,73.49675920853416,0.6989933468275938,0.21888690554765183,0.480106441279942,QCOM,Technology
2019-03-11,53.720001,54.75,53.650002,54.349998,47.953945,10738800,68.93202658121248,55.117882664543394,52.93199965,50.74611663545661,0.0,88.0,88.0,63.08609467185319,54.129998799999996,53.808999299999996,52.93199965,,,,72.53634218763221,83.10532651529668,59.91732348766249,66.93094559193402,0.7786556770250616,0.3308406598431338,0.44781501718192773,QCOM,Technology
2019-03-12,54.66,55.310001,54.540001,54.84,48.386284,9575300,69.18136315504177,55.24082733061935,53.13249955,51.02417176938065,0.0,84.0,84.0,62.5101379779667,54.30999899999999,53.9899994,53.13249955,,,,76.47028412822323,82.09121698362745,66.46095868880414,63.88485203931965,0.9045628601048725,0.44558509989548156,0.45897776020939096,QCOM,Technology
2019-03-13,55.029999,55.939999,55.0,55.389999,48.871552,9198900,72.75450190935652,55.53598526117848,53.3189995,51.10201373882151,0.0,100.0,100.0,67.11918934483185,54.427999,54.2249992,53.3189995,,,,84.28180830047218,82.47011598229454,78.80602444181284,68.39476887275983,1.0734983399644813,0.5711677479092816,0.5023305920551997,QCOM,Technology
2019-03-14,55.529999,55.869999,55.25,55.400002,48.880386,7306100,69.25677884176027,55.75551123384669,53.509499600000005,51.26348796615332,7.9999999999999964,96.0,88.0,66.05519629604802,54.7019996,54.4259995,53.509499600000005,,,,87.853961943741,82.93244748861817,84.29469474941703,76.52055929334468,1.193954192157196,0.6957250367588645,0.49822915539833135,QCOM,Technology
2019-03-15,55.0,57.34,54.919998,56.599998,49.939167,27985600,75.8225751072961,56.20989514369144,53.760999500000004,51.31210385630857,4.0000000000000036,100.0,96.0,68.58887627282984,55.315999399999995,54.6659992,53.760999500000004,,,,88.21127133458849,82.92044802646753,85.23470032478976,82.77847317200654,1.4495461458583168,0.8464892585787549,0.6030568872795619,QCOM,Technology
2019-03-18,56.619999,57.189999,56.439999,56.830002,50.14209,13089300,76.46239063555225,56.661431841662875,54.0034996,51.34556735833712,0.0,96.0,96.0,74.86020771647782,55.8120002,54.97099949999999,54.0034996,,,,88.95020786695495,82.9321543156922,86.87711630991616,85.46883712804099,1.6643419856492092,1.0100598039928457,0.6542821816563635,QCOM,Technology
2019-03-19,57.169998,57.68,56.779999,56.970001,50.265621,9363700,76.88097024297112,57.04822221125188,54.251499749999994,51.454777288748105,0.0,100.0,100.0,80.1791703860579,56.2380004,55.273999700000005,54.251499749999994,,,,88.56695356193558,83.0172484971524,87.01982545408482,86.37721402959691,1.8316687251700894,1.1743815882282944,0.657287136941795,QCOM,Technology
2019-03-20,57.029999,57.689999,56.75,57.16,50.433254,8804800,76.36362492054194,57.434171044081594,54.4869997,51.5398283559184,0.0,100.0,100.0,79.1469023139831,56.592000600000006,55.5099998,54.4869997,,,,89.81305877641812,83.49001566788004,88.09393582026024,87.33029252808707,1.9672488832260315,1.3329550472278417,0.6342938359981898,QCOM,Technology
2019-03-21,57.23,58.279999,57.200001,57.77,50.971474,19542700,75.68343495679062,57.869950738052964,54.75799979999999,51.64604886194702,4.0000000000000036,100.0,96.0,80.05278655346842,57.066000200000005,55.883999900000006,54.75799979999999,,,,90.02557785924417,84.25653174647687,88.20889098133854,87.7742174185612,2.1364618198349437,1.4936564017492622,0.6428054180856815,QCOM,Technology
2019-03-22,57.68,58.09,56.75,56.82,50.133274,10243500,70.32085958277277,58.08472017585671,54.94299984999999,51.801279524143276,0.0,96.0,96.0,81.40632870100984,57.1100006,56.213,54.94299984999999,,,,86.0225416301008,85.27320075893107,83.70095315757209,86.66792665305695,2.1070959453059546,1.6163443104606008,0.4907516348453538,QCOM,Technology
2019-03-25,56.580002,56.939999,56.07,56.639999,49.974442,6929600,67.99999520000128,58.213129108701644,55.1254997,52.037870291298354,0.0,92.0,92.0,77.15747665084874,57.072,56.442000099999994,55.1254997,,,,79.97782251433549,86.01734879160139,77.07937777777788,82.99640730556284,2.033814375798644,1.6998383235282097,0.3339760522704345,QCOM,Technology
2019-03-26,57.150002,58.389999,56.669998,58.0,51.174412,16051800,69.99999875000046,58.55024368468717,55.373999749999996,52.197755815312824,0.0,100.0,100.0,76.69619772268794,57.277999799999996,56.758000100000004,55.373999749999996,,,,80.68225850006024,86.4385462287851,77.89209975124383,79.55747689553127,2.1457125962056236,1.7890131780636926,0.35669941814193096,QCOM,Technology
2019-03-27,57.349998,57.669998,56.32,56.91,50.212677,11934400,67.30769207655332,58.61392636500743,55.5674997,52.52107303499257,4.0000000000000036,96.0,92.0,77.18431873245083,57.2279998,56.9100002,55.5674997,,,,80.09442924622745,86.01980832336064,77.95796079128168,77.6431461067678,2.053269197534963,1.8418643819579468,0.21140481557701607,QCOM,Technology
2019-03-28,57.029999,57.389999,56.34,56.549999,49.895035,11064300,68.45964867498843,58.620428618171964,55.7254997,52.83057078182804,0.0,92.0,92.0,76.48733141960165,56.983999600000004,57.0249999,55.7254997,53.92883318333334,,,77.74759588250238,85.00917171723677,75.43112921412279,77.09372991888277,1.9062946473359839,1.8547504350335544,0.05154421230242945,QCOM,Technology
2019-03-29,57.0,57.560001,56.939999,57.029999,50.318565,8529100,67.09183221184169,58.7243830756192,55.8669996,53.0096161243808,12.0,88.0,76.0,76.2555149091136,57.0259994,57.068000000000005,55.8669996,53.92266646666667,,,71.41406234671705,83.32945081844962,66.08159823782381,73.15689608107608,1.8371544543556768,1.851231238897979,-0.014076784542302212,QCOM,Technology
2019-04-01,57.639999,58.150002,57.110001,57.810001,51.006767,12066500,68.26567757338401,58.87412107528905,56.0684997,53.26287832471095,7.9999999999999964,84.0,76.0,76.66864223114497,57.25999979999999,57.165999899999996,56.0684997,53.95783313333333,,,76.49254975124374,82.0836850068785,69.7140271342359,70.40891819539418,1.8715827473622568,1.8553015405908346,0.016281206771422196,QCOM,Technology
2019-04-02,57.98,58.529999,57.66,58.09,51.253822,7614500,67.17556795447331,59.03221765827573,56.275999750000004,53.51978184172428,4.0000000000000036,100.0,96.0,76.50638355786981,57.277999799999996,57.277999799999996,56.275999750000004,53.9826665,,,85.26867521483491,81.75385717216844,78.5907789328037,71.4621347682878,1.915596070080577,1.8673604464887832,0.048235623591793786,QCOM,Technology
2019-04-03,58.200001,58.290001,57.18,57.68,50.892059,11563400,63.8014373362137,59.15235639613198,56.41999979999999,53.68764320386801,0.0,96.0,96.0,70.44251297679455,57.43199979999999,57.329999799999996,56.41999979999999,54.00333318333333,,,88.57487756671195,81.63003905119781,82.51711944185455,76.94064183629804,1.8699309099457873,1.867874539180184,0.002056370765603166,QCOM,Technology
2019-04-04,57.75,58.610001,57.689999,57.860001,51.050884,9905100,58.70166976357893,59.16989057696962,56.6114999,54.053109223030376,0.0,100.0,100.0,67.1545901151076,57.694000200000005,57.3389999,56.6114999,54.03516651666666,,,87.70154517051607,81.39763578232501,78.24614861600634,79.78468233022153,1.8375602818515226,1.861811687714452,-0.024251405862929287,QCOM,Technology
2019-04-05,57.98,58.189999,57.689999,57.990002,51.165588,12332600,58.12324474888246,59.01095358589284,56.834500049999995,54.65804651410715,19.999999999999996,96.0,76.0,59.07339389176677,57.8860008,57.4560001,56.834500049999995,54.05816653333333,,,86.2015449902875,81.41553611834368,74.17246019435612,78.31190941740567,1.8089051644190848,1.8512303830553785,-0.04232521863629368,QCOM,Technology
2019-04-08,57.790001,58.490002,57.509998,57.759998,50.962646,8942400,55.46331961689121,58.87458505827421,57.00500005,55.13541504172579,16.000000000000004,92.0,76.0,53.204923978266564,57.8760002,57.568,57.00500005,54.074166516666665,,,84.39152254966508,81.85690612187663,70.86612695559312,74.42824525531853,1.7333827090348766,1.8276608482512782,-0.0942781392164016,QCOM,Technology
2019-04-09,57.57,57.66,57.029999,57.439999,50.680309,11713400,51.902164793548515,58.70892587400044,57.13499999999999,55.56107412599954,12.0,88.0,76.0,46.69550699319431,57.746,57.5119999,57.13499999999999,54.0731665,,,78.30269251705171,81.6189495235758,65.35429185526574,70.130959668405,1.6097453921781322,1.784077757036649,-0.1743323648585169,QCOM,Technology
2019-04-10,57.709999,57.860001,56.099998,56.330002,49.700939,15976500,40.839714371719296,58.58318127793089,57.18200015,55.78081902206911,7.9999999999999964,84.0,76.0,35.167680912338454,57.4760004,57.45400010000001,57.18200015,54.05699988333333,,,61.873173119566864,79.79682391090972,43.56952352905907,59.929980779972645,1.339892303088087,1.6952406662469368,-0.3553483631588499,QCOM,Technology
