Date,Period,rate,rate_vs
2026-06-17,5d,0.0,0.0
2026-06-18,5d,0.0955,0.9833
2026-06-19,5d,0.0955,0.9833
2026-06-20,5d,0.0955,0.9833
2026-06-21,5d,0.0955,0.9833
2026-06-22,5d,0.6684,0.6883
2026-05-01,1m,0.0,0.0
2026-06-01,1m,-5.0141,5.1456
2026-06-22,1m,1.8874,0.8675
2026-03-01,3m,0.0,0.0
2026-04-01,3m,-0.2918,-4.6618
2026-05-01,3m,-2.6167,7.3875
2026-06-01,3m,-6.6094,10.3993
2026-06-22,3m,-0.6489,6.0343
2025-12-01,6m,0.0,0.0
2026-01-01,6m,-4.5105,0.4401
2026-02-01,6m,-0.1258,1.6219
2026-03-01,6m,9.0761,0.2379
2026-04-01,6m,6.577,-4.42
2026-05-01,6m,2.6889,6.0948
2026-06-01,6m,-2.8044,10.5789
2026-06-22,6m,2.0318,7.2925
2025-06-01,1y,0.0,0.0
2025-07-01,1y,-0.2422,5.0181
2025-08-01,1y,5.4517,3.123
2025-09-01,1y,2.3691,5.9114
2025-10-01,1y,2.8875,8.4981
2025-11-01,1y,3.9579,8.9448
2025-12-01,1y,5.0214,7.1769
2026-01-01,1y,-0.3164,6.7111
2026-02-01,1y,1.935,7.3938
2026-03-01,1y,11.0702,5.707
2026-04-01,1y,9.742,0.3257
2026-05-01,1y,6.2071,10.3224
2026-06-01,1y,0.4829,15.201
2026-06-22,1y,5.018,12.1829
2023-06-01,3y,0.0,0.0
2023-07-01,3y,2.1785,5.3868
2023-08-01,3y,3.9286,5.6927
2023-09-01,3y,-5.1417,2.6064
2023-10-01,3y,-7.8384,-3.113
2023-11-01,3y,-3.4323,-3.5781
2023-12-01,3y,4.5019,5.3581
2024-01-01,3y,3.2569,8.7284
2024-02-01,3y,4.2009,10.7931
2024-03-01,3y,5.2126,14.8882
2024-04-01,3y,7.9918,16.5809
2024-05-01,3y,8.794,10.2362
2024-06-01,3y,12.6794,15.2464
2024-07-01,3y,4.3651,19.2469
2024-08-01,3y,17.4413,17.3348
2024-09-01,3y,21.5888,20.5979
2024-10-01,3y,25.8826,21.5191
2024-11-01,3y,19.541,20.7524
2024-12-01,3y,21.7883,26.0892
