Date,Period,rate,rate_vs
2026-02-01,1m,0.0,0.0
2026-03-01,1m,1.0622,-0.9007
2026-03-20,1m,2.4276,-5.7313
2025-12-01,3m,0.0,0.0
2026-01-01,3m,-5.4001,0.4401
2026-02-01,3m,9.3954,1.6219
2026-03-01,3m,7.4647,0.2379
2026-03-20,3m,7.6186,-5.1119
2025-09-01,6m,0.0,0.0
2025-10-01,6m,-8.1229,3.813
2025-11-01,6m,-13.4293,3.9231
2025-12-01,6m,-2.1317,2.3335
2026-01-01,6m,-6.8431,2.275
2026-02-01,6m,6.3082,3.2753
2026-03-01,6m,6.4627,1.8894
2026-03-20,6m,7.5693,-3.7365
2025-03-01,1y,0.0,0.0
2025-04-01,1y,-6.7072,-5.3512
2025-05-01,1y,-10.412,-3.1878
2025-06-01,1y,-4.6674,3.2563
2025-07-01,1y,-0.6373,7.6642
2025-08-01,1y,-1.8265,6.7989
2025-09-01,1y,2.7806,9.648
2025-10-01,1y,-5.8522,12.4957
2025-11-01,1y,-14.352,13.1716
2025-12-01,1y,-6.1988,11.4262
2026-01-01,1y,-10.5979,10.8696
2026-02-01,1y,1.6409,11.4647
2026-03-01,1y,2.6748,9.6152
2026-03-20,1y,4.4461,3.1443
2024-03-01,2y,0.0,0.0
2024-04-01,2y,6.038,2.7119
2024-05-01,2y,0.4592,-2.9445
2024-06-01,2y,12.6058,3.2648
2024-07-01,2y,2.2121,7.0758
2024-08-01,2y,18.2575,5.1656
2024-09-01,2y,11.7436,8.2607
2024-10-01,2y,15.7151,9.054
2024-11-01,2y,20.6767,8.363
2024-12-01,2y,27.9843,13.2569
2025-01-01,2y,8.5934,9.3123
2025-02-01,2y,25.2685,11.3791
2025-03-01,2y,16.134,9.0256
2025-04-01,2y,7.2868,2.6295
2025-05-01,2y,-0.9868,1.9477
2025-06-01,2y,1.5294,7.4457
2025-07-01,2y,4.4641,12.4545
2025-08-01,2y,2.8373,12.4397
2025-09-01,2y,7.1783,15.9727
2025-10-01,2y,-1.7815,19.6361
2025-11-01,2y,-11.2502,21.0564
2025-12-01,2y,-3.9953,19.758
2026-01-01,2y,-8.9212,19.4978
2026-02-01,2y,2.885,20.3651
2026-03-01,2y,3.9541,18.5544
2026-03-20,2y,5.8025,11.6146
2023-03-01,3y,0.0,0.0
2023-04-01,3y,0.7422,4.7883
2023-05-01,3y,4.065,3.9002
2023-06-01,3y,-5.3006,4.1196
2023-07-01,3y,6.4932,8.7252
2023-08-01,3y,6.7994,10.1376
2023-09-01,3y,4.1153,7.2239
2023-10-01,3y,0.2586,0.9247
2023-11-01,3y,0.2157,-0.3074
2023-12-01,3y,-3.6264,8.306
2024-01-01,3y,-0.3788,11.73
2024-02-01,3y,-5.538,13.912
2024-03-01,3y,-13.7002,18.2028
2024-04-01,3y,-7.2874,20.0822
2024-05-01,3y,-9.0475,13.6624
2024-06-01,3y,2.809,18.7973
2024-07-01,3y,-4.1415,22.9585
2024-08-01,3y,11.6868,21.055
2024-09-01,3y,7.7026,24.4465
2024-10-01,3y,12.8133,25.4408
2024-11-01,3y,19.0103,24.6852
2024-12-01,3y,27.6946,30.2127
2025-01-01,3y,9.6824,25.8316
2025-02-01,3y,26.9581,28.0644
2025-03-01,3y,18.6576,25.2856
2025-04-01,3y,10.109,17.7379
2025-05-01,3y,1.7558,16.4954
2025-06-01,3y,4.209,22.2939
2025-07-01,3y,7.1703,27.7184
2025-08-01,3y,5.5257,27.5804
2025-09-01,3y,9.9592,31.4518
2025-10-01,3y,0.83,35.5429
2025-11-01,3y,-8.9946,37.1563
2025-12-01,3y,-1.851,35.6976
2026-01-01,3y,-7.0095,35.3725
2026-02-01,3y,4.826,36.3061
2026-03-01,3y,5.905,34.2103
2026-03-20,3y,7.7911,26.2759
2021-03-01,5y,0.0,0.0
2021-04-01,5y,9.5424,3.7578
2021-05-01,5y,6.0369,6.0906
2021-06-01,5y,9.0596,4.64
2021-07-01,5y,2.4501,6.4697
2021-08-01,5y,2.7268,7.1245
2021-09-01,5y,-5.3652,9.1625
2021-10-01,5y,-8.2998,3.93
2021-11-01,5y,7.3342,9.6271
2021-12-01,5y,1.8439,6.2858
2022-01-01,5y,9.6119,11.7333
2022-02-01,5y,2.2493,5.5422
2022-03-01,5y,-17.3444,-0.2398
2022-04-01,5y,-8.7027,5.4124
2022-05-01,5y,-13.5963,-4.4714
2022-06-01,5y,-9.1756,-4.7367
2022-07-01,5y,-8.2856,-10.6973
2022-08-01,5y,-6.0956,-3.0919
2022-09-01,5y,-4.7143,-6.365
2022-10-01,5y,-9.8325,-14.9349
2022-11-01,5y,-1.1633,-7.6019
2022-12-01,5y,22.3887,-1.7295
2023-01-01,5y,21.7865,-7.3081
2023-02-01,5y,25.337,-0.0623
2023-03-01,5y,12.6157,-3.9683
2023-04-01,5y,13.0521,0.8929
2023-05-01,5y,16.7456,2.3875
2023-06-01,5y,7.0997,3.8441
2023-07-01,5y,18.5215,9.3988
2023-08-01,5y,19.7001,12.3112
2023-09-01,5y,17.3114,10.6515
2023-10-01,5y,13.079,4.8476
2023-11-01,5y,12.6692,3.5462
2023-12-01,5y,8.0153,12.3465
2024-01-01,5y,11.0024,16.4243
2024-02-01,5y,4.926,19.3655
2024-03-01,5y,-4.7249,24.5776
2024-04-01,5y,1.2615,27.3982
2024-05-01,5y,-1.243,21.3592
2024-06-01,5y,10.9365,27.2942
2024-07-01,5y,3.362,32.3601
2024-08-01,5y,20.0332,30.9765
