Date,Period,rate,rate_vs
2026-04-01,1m,0.0,0.0
2026-05-01,1m,-10.6146,9.8967
2026-05-21,1m,0.6701,8.1076
2026-02-01,3m,0.0,0.0
2026-03-01,3m,4.7389,-0.9007
2026-04-01,3m,-12.7805,-5.0439
2026-05-01,3m,-18.1787,6.2709
2026-05-21,3m,-8.1603,7.8806
2025-11-01,6m,0.0,0.0
2025-12-01,6m,4.4094,-0.3421
2026-01-01,6m,-3.083,0.3183
2026-02-01,6m,2.9505,1.6308
2026-03-01,6m,7.1374,0.3869
2026-04-01,6m,-9.9074,-4.2902
2026-05-01,6m,-17.9275,6.0554
2026-05-21,6m,-9.9916,8.3938
2025-05-01,1y,0.0,0.0
2025-06-01,1y,2.2107,5.4288
2025-07-01,1y,5.0011,7.9241
2025-08-01,1y,-1.6335,5.9314
2025-09-01,1y,2.31,8.3761
2025-10-01,1y,-5.0453,10.8594
2025-11-01,1y,-6.3018,11.2449
2025-12-01,1y,-1.1464,9.3585
2026-01-01,1y,-6.0908,8.7609
2026-02-01,1y,-0.5579,9.3383
2026-03-01,1y,4.3067,7.5256
2026-04-01,1y,-11.428,1.9539
2026-05-01,1y,-19.9059,11.9677
2026-05-21,1y,-13.1845,14.4365
2024-05-01,2y,0.0,0.0
2024-06-01,2y,3.849,5.2629
2024-07-01,2y,1.2204,7.2409
2024-08-01,2y,-0.2175,4.3228
2024-09-01,2y,7.9756,7.1491
2024-10-01,2y,5.667,7.6615
2024-11-01,2y,7.6012,6.8148
2024-12-01,2y,13.7529,11.5745
2025-01-01,2y,3.3315,7.5484
2025-02-01,2y,11.8824,9.5736
2025-03-01,2y,9.2415,7.2323
2025-04-01,2y,5.0102,0.9641
2025-05-01,2y,4.7774,0.396
2025-06-01,2y,6.817,5.9119
2025-07-01,2y,10.4742,10.8865
2025-08-01,2y,4.5261,10.8677
2025-09-01,2y,7.9949,14.3527
2025-10-01,2y,0.2612,17.9483
2025-11-01,2y,-1.9365,19.3182
2025-12-01,2y,2.591,18.0094
2026-01-01,2y,-2.7968,17.7369
2026-02-01,2y,2.3407,18.5814
2026-03-01,2y,7.1814,16.7885
2026-04-01,2y,-8.9059,10.7547
2026-05-01,2y,-18.1657,21.34
2026-05-21,2y,-12.1854,24.1683
2023-05-01,3y,0.0,0.0
2023-06-01,3y,-7.2021,1.4125
2023-07-01,3y,5.7809,6.1845
2023-08-01,3y,-4.966,7.1819
2023-09-01,3y,-1.9641,4.1882
2023-10-01,3y,-5.1997,-1.7815
2023-11-01,3y,-4.777,-2.5801
2023-12-01,3y,4.9639,6.1973
2024-01-01,3y,5.1963,9.5932
2024-02-01,3y,18.9647,11.7107
2024-03-01,3y,21.4098,15.8808
2024-04-01,3y,20.2153,17.6488
2024-05-01,3y,9.6497,11.2951
2024-06-01,3y,13.2044,16.3461
2024-07-01,3y,11.5333,20.4026
2024-08-01,3y,9.661,18.5003
2024-09-01,3y,17.9702,21.8076
2024-10-01,3y,16.145,22.7563
2024-11-01,3y,18.4292,21.9967
2024-12-01,3y,25.4517,27.3963
2025-01-01,3y,14.5416,23.0839
2025-02-01,3y,23.7216,25.2667
2025-03-01,3y,21.0404,22.5436
2025-04-01,3y,16.3732,15.1693
2025-05-01,3y,15.9004,13.9886
2025-06-01,3y,17.9262,19.7023
2025-07-01,3y,21.8102,25.0342
2025-08-01,3y,15.2191,24.9073
2025-09-01,3y,18.8061,28.7082
2025-10-01,3y,10.1788,32.7172
2025-11-01,3y,7.4501,34.2937
2025-12-01,3y,12.0457,32.8614
2026-01-01,3y,5.9407,32.5439
2026-02-01,3y,11.2004,33.4611
