Date,Period,rate,rate_vs
2026-02-01,1m,0.0,0.0
2026-03-01,1m,13.9426,-0.9007
2026-03-11,1m,0.9057,-1.9334
2025-12-01,3m,0.0,0.0
2026-01-01,3m,16.2389,0.4401
2026-02-01,3m,13.6249,1.6219
2026-03-01,3m,24.3786,0.2379
2026-03-11,3m,11.6054,-1.289
2025-09-01,6m,0.0,0.0
2025-10-01,6m,-4.4557,3.813
2025-11-01,6m,0.3371,3.9231
2025-12-01,6m,4.6401,2.3335
2026-01-01,6m,20.3743,2.275
2026-02-01,6m,22.2569,3.2753
2026-03-01,6m,35.1921,1.8894
2026-03-11,6m,22.8278,0.1418
2025-03-01,1y,0.0,0.0
2025-04-01,1y,-5.6198,-5.3512
2025-05-01,1y,-4.3289,-3.1878
2025-06-01,1y,6.2501,3.2563
2025-07-01,1y,9.3021,7.6642
2025-08-01,1y,3.092,6.7989
2025-09-01,1y,27.0068,9.648
2025-10-01,1y,17.7621,12.4957
2025-11-01,1y,18.6208,13.1716
2025-12-01,1y,21.7153,11.4262
2026-01-01,1y,39.0823,10.8696
2026-02-01,1y,42.4868,11.4647
2026-03-01,1y,58.4678,9.6152
2026-03-11,1y,45.3002,7.2999
2024-03-01,2y,0.0,0.0
2024-04-01,2y,-2.401,2.7119
2024-05-01,2y,-3.8157,-2.9445
2024-06-01,2y,-10.2,3.2648
2024-07-01,2y,-7.7629,7.0758
2024-08-01,2y,5.9005,5.1656
2024-09-01,2y,9.1105,8.2607
2024-10-01,2y,2.5273,9.054
2024-11-01,2y,3.3552,8.363
2024-12-01,2y,19.188,13.2569
2025-01-01,2y,11.5234,9.3123
2025-02-01,2y,0.0855,11.3791
2025-03-01,2y,-18.1164,9.0256
2025-04-01,2y,-21.3316,2.6295
2025-05-01,2y,-21.0281,1.9477
2025-06-01,2y,-12.0421,7.4457
2025-07-01,2y,-7.3645,12.4545
2025-08-01,2y,-10.6881,12.4397
2025-09-01,2y,11.3292,15.9727
2025-10-01,2y,5.8964,19.6361
2025-11-01,2y,8.4223,21.0564
2025-12-01,2y,12.8126,19.758
2026-01-01,2y,30.5789,19.4978
2026-02-01,2y,35.889,20.3651
2026-03-01,2y,53.2799,18.5544
2026-03-11,2y,42.641,16.1114
2023-03-01,3y,0.0,0.0
2023-04-01,3y,-13.9676,4.7883
2023-05-01,3y,-9.5468,3.9002
2023-06-01,3y,-6.9979,4.1196
2023-07-01,3y,2.9807,8.7252
2023-08-01,3y,4.8262,10.1376
2023-09-01,3y,11.0271,7.2239
2023-10-01,3y,0.004,0.9247
2023-11-01,3y,-9.5416,-0.3074
2023-12-01,3y,-1.414,8.306
2024-01-01,3y,14.0967,11.73
2024-02-01,3y,23.6388,13.912
2024-03-01,3y,29.0401,18.2028
2024-04-01,3y,23.8779,20.0822
2024-05-01,3y,18.9901,13.6624
2024-06-01,3y,8.5065,18.7973
2024-07-01,3y,7.8656,22.9585
2024-08-01,3y,21.2908,21.055
2024-09-01,3y,24.9226,24.4465
2024-10-01,3y,17.5653,25.4408
2024-11-01,3y,18.0022,24.6852
2024-12-01,3y,35.5883,30.2127
2025-01-01,3y,27.4129,25.8316
2025-02-01,3y,14.3553,28.0644
2025-03-01,3y,-6.9202,25.2856
2025-04-01,3y,-11.8055,17.7379
2025-05-01,3y,-12.6964,16.4954
2025-06-01,3y,-3.9399,22.2939
2025-07-01,3y,0.4604,27.7184
2025-08-01,3y,-3.6072,27.5804
2025-09-01,3y,19.5143,31.4518
2025-10-01,3y,13.6944,35.5429
2025-11-01,3y,16.2942,37.1563
2025-12-01,3y,20.939,35.6976
2026-01-01,3y,39.9972,35.3725
2026-02-01,3y,45.9893,36.3061
2026-03-01,3y,65.0502,34.2103
2026-03-11,3y,54.1023,31.3634
2021-03-01,5y,0.0,0.0
2021-04-01,5y,-5.665,3.7578
2021-05-01,5y,-7.0746,6.0906
2021-06-01,5y,11.6506,4.64
2021-07-01,5y,5.078,6.4697
2021-08-01,5y,-0.7541,7.1245
2021-09-01,5y,3.8036,9.1625
2021-10-01,5y,-3.7604,3.93
2021-11-01,5y,-1.7386,9.6271
2021-12-01,5y,-13.0962,6.2858
2022-01-01,5y,-1.2917,11.7333
2022-02-01,5y,10.064,5.5422
2022-03-01,5y,-25.5701,-0.2398
2022-04-01,5y,-18.5692,5.4124
2022-05-01,5y,-20.9975,-4.4714
2022-06-01,5y,-5.1284,-4.7367
2022-07-01,5y,-15.5401,-10.6973
2022-08-01,5y,-23.0012,-3.0919
2022-09-01,5y,-21.4859,-6.365
2022-10-01,5y,-29.099,-14.9349
2022-11-01,5y,-12.9581,-7.6019
2022-12-01,5y,-2.8535,-1.7295
2023-01-01,5y,-3.6812,-7.3081
2023-02-01,5y,6.2693,-0.0623
2023-03-01,5y,-2.2101,-3.9683
2023-04-01,5y,-15.7121,0.8929
2023-05-01,5y,-17.4069,2.3875
2023-06-01,5y,-17.2995,3.8441
2023-07-01,5y,-9.4258,9.3988
2023-08-01,5y,-6.9183,12.3112
2023-09-01,5y,-0.3913,10.6515
2023-10-01,5y,-8.9691,4.8476
2023-11-01,5y,-17.3967,3.5462
2023-12-01,5y,-10.4423,12.3465
2024-01-01,5y,3.8613,16.4243
2024-02-01,5y,13.711,19.3655
2024-03-01,5y,20.2015,24.5776
2024-04-01,5y,16.8967,27.3982
2024-05-01,5y,13.4228,21.3592
2024-06-01,5y,4.2283,27.2942
2024-07-01,5y,4.0208,32.3601
2024-08-01,5y,17.3641,30.9765
2024-09-01,5y,21.6419,35.1978
2024-10-01,5y,15.2166,36.8715
2024-11-01,5y,16.1681,36.6025
2024-12-01,5y,34.0447,43.1617
2025-01-01,5y,26.7816,38.906
2025-02-01,5y,14.349,41.7965
2025-03-01,5y,-6.6788,39.1409
2025-04-01,5y,-11.7084,31.0682
2025-05-01,5y,-12.8156,29.8248
2025-06-01,5y,-4.308,36.3904
2025-07-01,5y,0.0171,42.6401
2025-08-01,5y,-4.0162,42.7526
2025-09-01,5y,18.9529,47.3323
2025-10-01,5y,13.4313,52.2069
2025-11-01,5y,16.2185,54.3418
2025-12-01,5y,21.0798,53.0149
2026-01-01,5y,40.4562,52.9212
2026-02-01,5y,46.9537,54.2256
2026-03-01,5y,66.7158,52.0912
2026-03-11,5y,56.3022,49.0574
2019-03-01,7y,0.0,0.0
2019-04-01,7y,3.6122,2.285
2019-05-01,7y,-3.2476,3.214
2019-06-01,7y,-39.303,-3.6696
2019-07-01,7y,-18.424,4.8954
2019-08-01,7y,-10.9006,3.6471
2019-09-01,7y,-12.9029,2.1894
2019-10-01,7y,-13.997,2.6288
2019-11-01,7y,-8.2992,6.7993
2019-12-01,7y,-11.6234,8.8419
2020-01-01,7y,-4.1783,11.1561
2020-02-01,7y,2.5096,10.0914
2020-03-01,7y,-17.9084,0.3938
2020-04-01,7y,-30.7644,-16.0459
2020-05-01,7y,-19.2075,-2.2384
