Date,Period,rate,rate_vs
2026-06-13,5d,0.0,0.0
2026-06-14,5d,0.0,0.0
2026-06-15,5d,-0.0519,1.7421
2026-06-16,5d,-1.6598,1.1438
2026-06-17,5d,-5.8091,-0.0792
2026-06-18,5d,-3.9938,0.9033
2026-05-01,1m,0.0,0.0
2026-06-01,1m,-4.3036,5.1456
2026-06-18,1m,-22.0394,1.163
2026-03-01,3m,0.0,0.0
2026-04-01,3m,-7.8168,-4.6618
2026-05-01,3m,5.9167,7.3875
2026-06-01,3m,-0.4613,10.3993
2026-06-18,3m,-20.5799,6.345
2025-12-01,6m,0.0,0.0
2026-01-01,6m,-4.1888,0.4401
2026-02-01,6m,-21.8134,1.6219
2026-03-01,6m,-32.911,0.2379
2026-04-01,6m,-30.5242,-4.42
2026-05-01,6m,-16.6701,6.0948
2026-06-01,6m,-17.5311,10.5789
2026-06-18,6m,-32.2742,7.6069
2025-06-01,1y,0.0,0.0
2025-07-01,1y,-2.3975,5.0181
2025-08-01,1y,15.669,3.123
2025-09-01,1y,-29.889,5.9114
2025-10-01,1y,-30.0188,8.4981
2025-11-01,1y,-22.5564,8.9448
2025-12-01,1y,-36.0907,7.1769
2026-01-01,1y,-33.7754,6.7111
2026-02-01,1y,-43.7233,7.3938
2026-03-01,1y,-51.9958,5.707
2026-04-01,1y,-50.9152,0.3257
2026-05-01,1y,-40.7737,10.3224
2026-06-01,1y,-40.0191,15.201
2026-06-18,1y,-49.7379,12.5116
2023-06-01,3y,0.0,0.0
2023-07-01,3y,5.3001,5.3868
2023-08-01,3y,19.647,5.6927
2023-09-01,3y,0.3582,2.6064
2023-10-01,3y,-1.9887,-3.113
2023-11-01,3y,-10.9148,-3.5781
2023-12-01,3y,-8.0333,5.3581
2024-01-01,3y,-6.4319,8.7284
2024-02-01,3y,-11.869,10.7931
2024-03-01,3y,11.6354,14.8882
2024-04-01,3y,14.9651,16.5809
2024-05-01,3y,11.1236,10.2362
2024-06-01,3y,19.6964,15.2464
2024-07-01,3y,24.7841,19.2469
2024-08-01,3y,10.1749,17.3348
2024-09-01,3y,30.4271,20.5979
2024-10-01,3y,33.6708,21.5191
2024-11-01,3y,44.3658,20.7524
2024-12-01,3y,53.0385,26.0892
2025-01-01,3y,37.3622,21.8038
2025-02-01,3y,36.8148,23.9611
2025-03-01,3y,-19.9763,21.2617
2025-04-01,3y,-34.287,13.9676
2025-05-01,3y,-37.5552,12.8171
2025-06-01,3y,-9.2632,18.4927
2025-07-01,3y,-10.992,23.7814
2025-08-01,3y,4.7472,23.6589
2025-09-01,3y,-33.6005,27.4262
2025-10-01,3y,-39.0078,31.3957
2025-11-01,3y,-36.4529,32.9534
2025-12-01,3y,-49.0223,31.532
2026-01-01,3y,-49.5953,31.217
2026-02-01,3y,-58.4909,32.1258
2026-03-01,3y,-66.0107,30.0979
2026-04-01,3y,-66.8474,23.3094
2026-05-01,3y,-61.3355,34.9128
2026-06-01,3y,-61.3331,40.9731
2026-06-18,3y,-67.8571,38.0078
2021-06-01,5y,0.0,0.0
2021-07-01,5y,31.3727,2.8112
2021-08-01,5y,23.5234,3.2533
2021-09-01,5y,12.2604,5.2618
2021-10-01,5y,-3.3106,0.1541
2021-11-01,5y,5.7212,6.1049
2021-12-01,5y,30.4013,2.8827
2022-01-01,5y,21.3051,8.3588
2022-02-01,5y,-7.9728,2.3412
2022-03-01,5y,7.2639,-3.09
2022-04-01,5y,-6.1265,2.7056
2022-05-01,5y,-23.0844,-6.8075
2022-06-01,5y,-31.0162,-6.7932
2022-07-01,5y,-42.3402,-12.4089
2022-08-01,5y,-33.8321,-4.6608
2022-09-01,5y,-6.7948,-7.7453
2022-10-01,5y,-9.6137,-16.0504
2022-11-01,5y,-19.2065,-8.5915
2022-12-01,5y,-19.9493,-2.6566
2023-01-01,5y,-29.9652,-8.1249
2023-02-01,5y,-16.5373,-0.8455
2023-03-01,5y,-10.762,-4.6853
2023-04-01,5y,-1.3715,0.1971
2023-05-01,5y,1.9728,1.7068
2023-06-01,5y,18.5923,3.1702
2023-07-01,5y,24.2146,8.6984
2023-08-01,5y,43.7621,11.5789
2023-09-01,5y,26.1639,9.9087
2023-10-01,5y,22.4372,4.1314
2023-11-01,5y,10.1556,2.8465
2023-12-01,5y,11.1174,11.5999
2024-01-01,5y,11.3124,15.6362
2024-02-01,5y,3.6317,18.534
2024-03-01,5y,29.2096,23.6807
2024-04-01,5y,33.58,26.4428
2024-05-01,5y,29.7318,20.4106
2024-06-01,5y,40.0261,26.2741
2024-07-01,5y,46.7138,31.2645
2024-08-01,5y,30.3056,29.8523
2024-09-01,5y,54.2945,34.0016
2024-10-01,5y,59.065,35.6208
2024-11-01,5y,72.8013,35.3155
2024-12-01,5y,84.4993,41.7756
2025-01-01,5y,66.8843,37.5196
2025-02-01,5y,66.9799,40.3471
2025-03-01,5y,-1.9447,37.6841
2025-04-01,5y,-20.3463,29.6685
2025-05-01,5y,-25.5817,28.4218
2025-06-01,5y,6.2509,34.9019
2025-07-01,5y,3.6806,41.0621
2025-08-01,5y,21.3542,41.1474
2025-09-01,5y,-23.2083,45.6506
2025-10-01,5y,-30.3095,50.4412
2025-11-01,5y,-28.3719,52.5204
2025-12-01,5y,-43.2028,51.1786
2026-01-01,5y,-44.7759,51.0584
2026-02-01,5y,-55.2386,52.3207
2026-03-01,5y,-64.0864,50.1874
2026-04-01,5y,-65.8426,42.5017
2026-05-01,5y,-61.1017,55.967
2026-06-01,5y,-61.7646,63.1729
2026-06-18,5y,-68.7145,59.985
2019-06-01,7y,0.0,0.0
2019-07-01,7y,17.4672,7.784
2019-08-01,7y,23.0356,3.5931
2019-09-01,7y,7.1007,1.5343
2019-10-01,7y,-21.3406,1.8866
2019-11-01,7y,-8.2819,5.9657
2019-12-01,7y,20.6901,7.7354
2020-01-01,7y,16.1287,9.7848
2020-02-01,7y,18.2287,8.5084
2020-03-01,7y,23.9922,-1.1595
2020-04-01,7y,-27.0714,-17.2249
2020-05-01,7y,22.0176,-3.1129
2020-06-01,7y,33.7087,5.0455
2020-07-01,7y,81.3145,6.8222
2020-08-01,7y,84.5698,11.8156
2020-09-01,7y,98.7754,19.8704
2020-10-01,7y,113.2538,13.8224
2020-11-01,7y,110.7834,9.4333
2020-12-01,7y,221.5487,22.1543
2021-01-01,7y,178.8539,24.1391
2021-02-01,7y,167.2813,23.6706
2021-03-01,7y,172.1029,26.9155
2021-04-01,7y,109.1877,30.541
2021-05-01,7y,126.3027,34.6157
2021-06-01,7y,76.7232,33.9539
2021-07-01,7y,128.3572,36.4554
2021-08-01,7y,138.6548,37.5777
2021-09-01,7y,126.6736,40.3506
2021-10-01,7y,96.749,33.8705
2021-11-01,7y,110.0808,40.6549
2021-12-01,7y,156.9509,36.3955
2022-01-01,7y,142.4146,43.0077
2022-02-01,7y,84.599,35.112
2022-03-01,7y,110.1732,27.2686
2022-04-01,7y,82.3494,33.6143
2022-05-01,7y,46.6228,20.6639
2022-06-01,7y,27.1717,19.3895
2022-07-01,7y,2.158,11.0876
2022-08-01,7y,11.3379,19.3953
2022-09-01,7y,51.2779,14.683
2022-10-01,7y,44.807,3.4865
2022-11-01,7y,27.669,11.3416
2022-12-01,7y,24.2083,17.6733
2023-01-01,7y,6.7793,10.52
2023-02-01,7y,24.4133,18.4986
2023-03-01,7y,31.2092,13.4718
2023-04-01,7y,43.4849,18.7145
2023-05-01,7y,47.3087,20.1124
2023-06-01,7y,70.3126,21.5033
2023-07-01,7y,78.0041,27.7114
2023-08-01,7y,105.7576,30.9324
2023-09-01,7y,80.7918,28.8727
2023-10-01,7y,75.2447,21.9674
2023-11-01,7y,57.386,20.2196
2023-12-01,7y,58.1772,30.1676
2024-01-01,7y,57.9076,34.761
2024-02-01,7y,46.5168,38.0871
2024-03-01,7y,81.8582,44.0701
2024-04-01,7y,87.8014,47.3422
2024-05-01,7y,82.2571,40.3892
2024-06-01,7y,96.493,47.2145
2024-07-01,7y,105.8125,53.0903
2024-08-01,7y,82.8126,51.5475
2024-09-01,7y,116.2032,56.4695
2024-10-01,7y,122.9794,58.4739
2024-11-01,7y,142.377,58.2345
2024-12-01,7y,159.0826,65.8965
2025-01-01,7y,134.7005,61.0674
2025-02-01,7y,134.9952,64.4836
