Date,Period,rate,rate_vs
2026-06-13,5d,0.0,0.0
2026-06-14,5d,0.0,0.0
2026-06-15,5d,-0.9292,1.7421
2026-06-16,5d,0.2868,1.1438
2026-06-17,5d,0.3499,-0.0792
2026-06-18,5d,-1.2791,0.9033
2026-05-01,1m,0.0,0.0
2026-06-01,1m,2.2445,5.1456
2026-06-18,1m,4.7768,1.163
2026-03-01,3m,0.0,0.0
2026-04-01,3m,-1.2728,-4.6618
2026-05-01,3m,15.5159,7.3875
2026-06-01,3m,12.8994,10.3993
2026-06-18,3m,13.6685,6.345
2025-12-01,6m,0.0,0.0
2026-01-01,6m,6.0094,0.4401
2026-02-01,6m,12.6319,1.6219
2026-03-01,6m,3.7893,0.2379
2026-04-01,6m,1.6098,-4.42
2026-05-01,6m,17.789,6.0948
2026-06-01,6m,17.5018,10.5789
2026-06-18,6m,19.2018,7.6069
2025-06-01,1y,0.0,0.0
2025-07-01,1y,21.8942,5.0181
2025-08-01,1y,10.0903,3.123
2025-09-01,1y,10.2372,5.9114
2025-10-01,1y,9.5553,8.4981
2025-11-01,1y,5.5474,8.9448
2025-12-01,1y,6.4841,7.1769
2026-01-01,1y,11.998,6.7111
2026-02-01,1y,20.87,7.3938
2026-03-01,1y,13.5106,5.707
2026-04-01,1y,10.8329,0.3257
2026-05-01,1y,27.7584,10.3224
2026-06-01,1y,28.3806,15.201
2026-06-18,1y,30.8149,12.5116
2023-06-01,3y,0.0,0.0
2023-07-01,3y,2.4304,5.3868
2023-08-01,3y,9.461,5.6927
2023-09-01,3y,2.3924,2.6064
2023-10-01,3y,-7.5267,-3.113
2023-11-01,3y,-9.5581,-3.5781
2023-12-01,3y,10.4549,5.3581
2024-01-01,3y,15.529,8.7284
2024-02-01,3y,6.7369,10.7931
2024-03-01,3y,10.4675,14.8882
2024-04-01,3y,18.0541,16.5809
2024-05-01,3y,9.3086,10.2362
2024-06-01,3y,10.0796,15.2464
2024-07-01,3y,11.6838,19.2469
2024-08-01,3y,14.8853,17.3348
2024-09-01,3y,19.5485,20.5979
2024-10-01,3y,18.0092,21.5191
2024-11-01,3y,31.717,20.7524
2024-12-01,3y,44.5529,26.0892
2025-01-01,3y,34.0027,21.8038
2025-02-01,3y,44.9306,23.9611
2025-03-01,3y,40.1541,21.2617
2025-04-01,3y,25.7495,13.9676
2025-05-01,3y,20.7932,12.8171
2025-06-01,3y,34.8277,18.4927
2025-07-01,3y,62.8069,23.7814
2025-08-01,3y,59.2193,23.6589
2025-09-01,3y,62.2374,27.4262
2025-10-01,3y,62.8388,31.3957
2025-11-01,3y,57.5675,32.9534
2025-12-01,3y,58.4395,31.532
2026-01-01,3y,66.125,31.217
2026-02-01,3y,79.4742,32.1258
2026-03-01,3y,69.5505,30.0979
2026-04-01,3y,65.5354,23.3094
2026-05-01,3y,90.36,34.9128
2026-06-01,3y,92.2556,40.9731
2026-06-18,3y,96.7146,38.0078
2021-06-01,5y,0.0,0.0
2021-07-01,5y,-3.7835,2.8112
2021-08-01,5y,-4.8672,3.2533
2021-09-01,5y,0.2102,5.2618
2021-10-01,5y,-5.8537,0.1541
2021-11-01,5y,7.947,6.1049
2021-12-01,5y,-1.6569,2.8827
2022-01-01,5y,3.8936,8.3588
2022-02-01,5y,2.8752,2.3412
2022-03-01,5y,-8.4069,-3.09
2022-04-01,5y,1.075,2.7056
2022-05-01,5y,-9.9549,-6.8075
2022-06-01,5y,-4.0987,-6.7932
2022-07-01,5y,-12.9379,-12.4089
2022-08-01,5y,-11.0941,-4.6608
2022-09-01,5y,-14.0284,-7.7453
2022-10-01,5y,-20.8601,-16.0504
2022-11-01,5y,-20.4285,-8.5915
2022-12-01,5y,-10.8118,-2.6566
2023-01-01,5y,-14.4562,-8.1249
2023-02-01,5y,-5.6871,-0.8455
2023-03-01,5y,-7.6988,-4.6853
2023-04-01,5y,-12.7893,0.1971
2023-05-01,5y,-23.2919,1.7068
2023-06-01,5y,-26.349,3.1702
2023-07-01,5y,-23.4069,8.6984
2023-08-01,5y,-16.1566,11.5789
2023-09-01,5y,-18.646,9.9087
2023-10-01,5y,-25.4754,4.1314
2023-11-01,5y,-27.4226,2.8465
2023-12-01,5y,-11.7879,11.5999
2024-01-01,5y,-6.0588,15.6362
2024-02-01,5y,-11.5402,18.534
2024-03-01,5y,-7.4307,23.6807
2024-04-01,5y,0.1147,26.4428
2024-05-01,5y,-5.9933,20.4106
2024-06-01,5y,-4.4803,26.2741
2024-07-01,5y,-2.2729,31.2645
2024-08-01,5y,1.3511,29.8523
2024-09-01,5y,6.351,34.0016
2024-10-01,5y,5.9103,35.6208
2024-11-01,5y,19.1243,35.3155
2024-12-01,5y,32.0022,41.7756
2025-01-01,5y,23.6868,37.5196
2025-02-01,5y,34.9054,40.3471
2025-03-01,5y,31.6549,37.6841
2025-04-01,5y,19.0587,29.6685
2025-05-01,5y,15.0024,28.4218
2025-06-01,5y,28.9422,34.9019
2025-07-01,5y,56.6071,41.0621
2025-08-01,5y,54.3406,41.1474
2025-09-01,5y,58.3638,45.6506
2025-10-01,5y,60.0182,50.4412
2025-11-01,5y,55.8173,52.5204
2025-12-01,5y,57.5606,51.1786
2026-01-01,5y,66.0836,51.0584
2026-02-01,5y,80.4001,52.3207
2026-03-01,5y,71.3938,50.1874
2026-04-01,5y,68.1633,42.5017
2026-05-01,5y,94.2521,55.967
2026-06-01,5y,97.2014,63.1729
2026-06-18,5y,102.7756,59.985
2019-06-01,7y,0.0,0.0
2019-07-01,7y,7.7617,7.784
2019-08-01,7y,7.3199,3.5931
2019-09-01,7y,-2.6796,1.5343
2019-10-01,7y,0.9178,1.8866
2019-11-01,7y,13.6446,5.9657
2019-12-01,7y,17.7439,7.7354
2020-01-01,7y,14.8725,9.7848
2020-02-01,7y,4.0339,8.5084
2020-03-01,7y,-7.0677,-1.1595
2020-04-01,7y,-21.3712,-17.2249
2020-05-01,7y,-16.7123,-3.1129
2020-06-01,7y,-9.4939,5.0455
2020-07-01,7y,-12.1979,6.8222
2020-08-01,7y,-9.7096,11.8156
2020-09-01,7y,-4.74,19.8704
2020-10-01,7y,-9.4906,13.8224
2020-11-01,7y,-7.4971,9.4333
2020-12-01,7y,10.7203,22.1543
2021-01-01,7y,10.824,24.1391
2021-02-01,7y,7.2223,23.6706
2021-03-01,7y,16.657,26.9155
2021-04-01,7y,24.6651,30.541
2021-05-01,7y,33.1465,34.6157
2021-06-01,7y,40.6766,33.9539
2021-07-01,7y,33.9186,36.4554
2021-08-01,7y,28.6535,37.5777
2021-09-01,7y,32.1901,40.3506
2021-10-01,7y,23.2029,33.8705
2021-11-01,7y,38.6467,40.6549
2021-12-01,7y,26.7091,36.3955
2022-01-01,7y,32.647,43.0077
2022-02-01,7y,30.9626,35.112
2022-03-01,7y,16.1354,27.2686
2022-04-01,7y,26.4838,33.6143
2022-05-01,7y,12.1229,20.6639
2022-06-01,7y,17.9773,19.3895
2022-07-01,7y,6.3189,11.0876
2022-08-01,7y,7.2681,19.3953
2022-09-01,7y,2.6984,14.683
2022-10-01,7y,-6.4738,3.4865
2022-11-01,7y,-7.2389,11.3416
2022-12-01,7y,2.7046,17.6733
2023-01-01,7y,-2.173,10.52
2023-02-01,7y,7.0092,18.4986
2023-03-01,7y,4.2779,13.4718
2023-04-01,7y,-1.9301,18.7145
2023-05-01,7y,-14.2487,20.1124
2023-06-01,7y,-18.4109,21.5033
2023-07-01,7y,-15.9612,27.7114
2023-08-01,7y,-8.7271,30.9324
2023-09-01,7y,-11.8978,28.8727
2023-10-01,7y,-19.7393,21.9674
2023-11-01,7y,-22.3868,20.2196
2023-12-01,7y,-6.3409,30.1676
2024-01-01,7y,-0.5623,34.761
2024-02-01,7y,-6.5419,38.0871
2024-03-01,7y,-2.4642,44.0701
2024-04-01,7y,5.2849,47.3422
2024-05-01,7y,-1.2182,40.3892
2024-06-01,7y,0.2161,47.2145
2024-07-01,7y,2.3998,53.0903
2024-08-01,7y,6.0931,51.5475
2024-09-01,7y,11.2647,56.4695
2024-10-01,7y,10.7948,58.4739
2024-11-01,7y,24.6022,58.2345
2024-12-01,7y,38.1885,65.8965
2025-01-01,7y,29.6813,61.0674
2025-02-01,7y,41.5847,64.4836
2025-03-01,7y,38.3817,61.4786
