Date,Period,rate,rate_vs
2026-06-13,5d,0.0,0.0
2026-06-14,5d,0.0,0.0
2026-06-15,5d,1.8309,1.7421
2026-06-16,5d,2.1262,1.1438
2026-06-17,5d,-0.9956,-0.0792
2026-06-18,5d,0.3628,0.9033
2026-05-01,1m,0.0,0.0
2026-06-01,1m,-5.4873,5.1456
2026-06-18,1m,5.6242,1.163
2026-03-01,3m,0.0,0.0
2026-04-01,3m,-6.7868,-4.6618
2026-05-01,3m,-4.7319,7.3875
2026-06-01,3m,-8.4088,10.3993
2026-06-18,3m,1.7798,6.345
2025-12-01,6m,0.0,0.0
2026-01-01,6m,9.2588,0.4401
2026-02-01,6m,17.3739,1.6219
2026-03-01,6m,14.7349,0.2379
2026-04-01,6m,3.5943,-4.42
2026-05-01,6m,1.4829,6.0948
2026-06-01,6m,-4.2395,10.5789
2026-06-18,6m,4.6956,7.6069
2025-06-01,1y,0.0,0.0
2025-07-01,1y,4.5305,5.0181
2025-08-01,1y,0.425,3.123
2025-09-01,1y,4.2297,5.9114
2025-10-01,1y,0.8051,8.4981
2025-11-01,1y,1.3347,8.9448
2025-12-01,1y,7.1572,7.1769
2026-01-01,1y,16.0616,6.7111
2026-02-01,1y,27.9917,7.3938
2026-03-01,1y,28.4364,5.707
2026-04-01,1y,17.1765,0.3257
2026-05-01,1y,14.0632,10.3224
2026-06-01,1y,6.7953,15.201
2026-06-18,1y,15.467,12.5116
2023-06-01,3y,0.0,0.0
2023-07-01,3y,19.3465,5.3868
2023-08-01,3y,13.2665,5.6927
2023-09-01,3y,5.4874,2.6064
2023-10-01,3y,5.9598,-3.113
2023-11-01,3y,2.4439,-3.5781
2023-12-01,3y,14.6574,5.3581
2024-01-01,3y,21.8133,8.7284
2024-02-01,3y,24.3994,10.7931
2024-03-01,3y,35.3215,14.8882
2024-04-01,3y,43.3166,16.5809
2024-05-01,3y,20.3945,10.2362
2024-06-01,3y,20.3162,15.2464
2024-07-01,3y,12.4933,19.2469
2024-08-01,3y,5.5232,17.3348
2024-09-01,3y,5.3449,20.5979
2024-10-01,3y,7.0458,21.5191
2024-11-01,3y,12.389,20.7524
2024-12-01,3y,26.7716,26.0892
2025-01-01,3y,21.0927,21.8038
2025-02-01,3y,27.9394,23.9611
2025-03-01,3y,22.8248,21.2617
2025-04-01,3y,11.6187,13.9676
2025-05-01,3y,1.4893,12.8171
2025-06-01,3y,6.3937,18.4927
2025-07-01,3y,11.053,23.7814
2025-08-01,3y,8.6864,23.6589
2025-09-01,3y,12.6626,27.4262
2025-10-01,3y,9.6589,31.3957
2025-11-01,3y,10.0944,32.9534
2025-12-01,3y,16.3354,31.532
2026-01-01,3y,26.6535,31.217
2026-02-01,3y,41.2079,32.1258
2026-03-01,3y,43.9529,30.0979
2026-04-01,3y,33.1079,23.3094
2026-05-01,3y,30.3955,34.9128
2026-06-01,3y,22.5621,40.9731
2026-06-18,3y,32.5099,38.0078
2021-06-01,5y,0.0,0.0
2021-07-01,5y,-4.0652,2.8112
2021-08-01,5y,-8.4788,3.2533
2021-09-01,5y,-5.6745,5.2618
2021-10-01,5y,-7.9982,0.1541
2021-11-01,5y,7.2918,6.1049
2021-12-01,5y,-3.6042,2.8827
2022-01-01,5y,5.4869,8.3588
2022-02-01,5y,13.1809,2.3412
2022-03-01,5y,5.0261,-3.09
2022-04-01,5y,-0.2508,2.7056
2022-05-01,5y,-2.7773,-6.8075
2022-06-01,5y,4.2863,-6.7932
2022-07-01,5y,-2.6847,-12.4089
2022-08-01,5y,6.8394,-4.6608
2022-09-01,5y,2.8399,-7.7453
2022-10-01,5y,-1.7805,-16.0504
2022-11-01,5y,13.8961,-8.5915
2022-12-01,5y,24.0512,-2.6566
2023-01-01,5y,17.9357,-8.1249
2023-02-01,5y,31.6819,-0.8455
2023-03-01,5y,28.5203,-4.6853
2023-04-01,5y,27.4802,0.1971
2023-05-01,5y,29.0241,1.7068
2023-06-01,5y,20.0862,3.1702
2023-07-01,5y,42.4969,8.6984
2023-08-01,5y,45.5399,11.5789
2023-09-01,5y,39.4556,9.9087
2023-10-01,5y,40.5217,4.1314
2023-11-01,5y,36.061,2.8465
2023-12-01,5y,51.5606,11.5999
2024-01-01,5y,62.232,15.6362
2024-02-01,5y,67.4519,18.534
2024-03-01,5y,83.9525,23.6807
2024-04-01,5y,97.3689,26.4428
2024-05-01,5y,68.0915,20.4106
2024-06-01,5y,68.4792,26.2741
2024-07-01,5y,57.8522,31.2645
2024-08-01,5y,47.8231,29.8523
2024-09-01,5y,46.8683,34.0016
2024-10-01,5y,48.5263,35.6208
2024-11-01,5y,55.3047,35.3155
2024-12-01,5y,74.7702,41.7756
2025-01-01,5y,67.1427,37.5196
2025-02-01,5y,76.5227,40.3471
2025-03-01,5y,69.6012,37.6841
2025-04-01,5y,54.0574,29.6685
2025-05-01,5y,39.6665,28.4218
2025-06-01,5y,45.6423,34.9019
2025-07-01,5y,51.4156,41.0621
2025-08-01,5y,47.7513,41.1474
2025-09-01,5y,52.6411,45.6506
2025-10-01,5y,48.1838,50.4412
2025-11-01,5y,48.3128,52.5204
2025-12-01,5y,56.2552,51.1786
2026-01-01,5y,69.7722,51.0584
2026-02-01,5y,89.1388,52.3207
2026-03-01,5y,92.9298,50.1874
2026-04-01,5y,78.5187,42.5017
2026-05-01,5y,74.8217,55.967
2026-06-01,5y,64.2125,63.1729
2026-06-18,5y,77.287,59.985
2019-06-01,7y,0.0,0.0
2019-07-01,7y,9.6442,7.784
2019-08-01,7y,-1.1742,3.5931
2019-09-01,7y,-4.1057,1.5343
2019-10-01,7y,-0.1783,1.8866
2019-11-01,7y,15.3733,5.9657
2019-12-01,7y,18.9797,7.7354
2020-01-01,7y,16.2957,9.7848
2020-02-01,7y,7.1808,8.5084
2020-03-01,7y,-3.6476,-1.1595
2020-04-01,7y,-13.094,-17.2249
2020-05-01,7y,0.0579,-3.1129
2020-06-01,7y,7.5895,5.0455
2020-07-01,7y,8.6511,6.8222
2020-08-01,7y,23.7826,11.8156
2020-09-01,7y,25.4793,19.8704
2020-10-01,7y,20.237,13.8224
2020-11-01,7y,20.2947,9.4333
2020-12-01,7y,22.26,22.1543
2021-01-01,7y,20.6666,24.1391
2021-02-01,7y,26.4212,23.6706
2021-03-01,7y,29.084,26.9155
2021-04-01,7y,25.4533,30.541
2021-05-01,7y,21.4374,34.6157
2021-06-01,7y,24.4561,33.9539
2021-07-01,7y,18.5724,36.4554
2021-08-01,7y,10.1557,37.5777
2021-09-01,7y,9.7891,40.3506
2021-10-01,7y,5.1857,33.8705
2021-11-01,7y,20.3872,40.6549
2021-12-01,7y,8.797,36.3955
2022-01-01,7y,18.13,43.0077
2022-02-01,7y,26.9753,35.112
2022-03-01,7y,18.6118,27.2686
2022-04-01,7y,12.6796,33.6143
2022-05-01,7y,9.4545,20.6639
2022-06-01,7y,16.8541,19.3895
2022-07-01,7y,8.9679,11.0876
2022-08-01,7y,19.1444,19.3953
2022-09-01,7y,14.7059,14.683
2022-10-01,7y,9.3943,3.4865
2022-11-01,7y,26.4587,11.3416
2022-12-01,7y,37.9872,17.6733
2023-01-01,7y,31.692,10.52
2023-02-01,7y,47.3615,18.4986
2023-03-01,7y,44.4543,13.4718
2023-04-01,7y,43.7799,18.7145
2023-05-01,7y,45.9491,20.1124
2023-06-01,7y,36.2272,21.5033
2023-07-01,7y,61.8587,27.7114
2023-08-01,7y,65.9575,30.9324
2023-09-01,7y,59.6327,28.8727
2023-10-01,7y,61.3298,21.9674
2023-11-01,7y,56.6478,20.2196
2023-12-01,7y,74.8711,30.1676
2024-01-01,7y,87.7896,34.761
2024-02-01,7y,94.5477,38.0871
2024-03-01,7y,114.5166,44.0701
2024-04-01,7y,131.1482,47.3422
2024-05-01,7y,97.7558,40.3892
2024-06-01,7y,98.8176,47.2145
2024-07-01,7y,86.8129,53.0903
2024-08-01,7y,75.3249,51.5475
2024-09-01,7y,74.4531,56.4695
2024-10-01,7y,76.6569,58.4739
2024-11-01,7y,84.9612,58.2345
2024-12-01,7y,108.4642,65.8965
2025-01-01,7y,99.8071,61.0674
2025-02-01,7y,111.4013,64.4836
2025-03-01,7y,103.5228,61.4786
2025-04-01,7y,85.18,52.157
2025-05-01,7y,68.0498,50.7012
