Date,Period,rate,rate_vs
2026-02-01,1m,0.0,0.0
2026-03-01,1m,4.8265,-0.9007
2026-03-11,1m,0.336,-1.9334
2025-12-01,3m,0.0,0.0
2026-01-01,3m,-0.7427,0.4401
2026-02-01,3m,15.1634,1.6219
2026-03-01,3m,15.5038,0.2379
2026-03-11,3m,9.3925,-1.289
2025-09-01,6m,0.0,0.0
2025-10-01,6m,-1.0107,3.813
2025-11-01,6m,7.1744,3.9231
2025-12-01,6m,8.7196,2.3335
2026-01-01,6m,5.8294,2.275
2026-02-01,6m,21.0206,3.2753
2026-03-01,6m,23.2948,1.8894
2026-03-11,6m,17.577,0.1418
2025-03-01,1y,0.0,0.0
2025-04-01,1y,-0.6767,-5.3512
2025-05-01,1y,-7.5773,-3.1878
2025-06-01,1y,1.1938,3.2563
2025-07-01,1y,4.5541,7.6642
2025-08-01,1y,4.9663,6.7989
2025-09-01,1y,3.9288,9.648
2025-10-01,1y,2.4109,12.4957
2025-11-01,1y,10.0327,13.1716
2025-12-01,1y,13.0344,11.4262
2026-01-01,1y,11.0021,10.8696
2026-02-01,1y,27.207,11.4647
2026-03-01,1y,31.0922,9.6152
2026-03-11,1y,26.144,7.2999
2024-03-01,2y,0.0,0.0
2024-04-01,2y,1.7514,2.7119
2024-05-01,2y,-9.3707,-2.9445
2024-06-01,2y,-8.0544,3.2648
2024-07-01,2y,3.6974,7.0758
2024-08-01,2y,14.7074,5.1656
2024-09-01,2y,15.9226,8.2607
2024-10-01,2y,24.0621,9.054
2024-11-01,2y,29.0707,8.363
2024-12-01,2y,30.1452,13.2569
2025-01-01,2y,30.0042,9.3123
2025-02-01,2y,33.9192,11.3791
2025-03-01,2y,54.1589,9.0256
2025-04-01,2y,49.1192,2.6295
2025-05-01,2y,35.094,1.9477
2025-06-01,2y,41.5291,7.4457
2025-07-01,2y,44.0007,12.4545
2025-08-01,2y,43.2389,12.4397
2025-09-01,2y,40.5698,15.9727
2025-10-01,2y,37.1672,19.6361
2025-11-01,2y,45.8204,21.0564
2025-12-01,2y,49.0774,19.758
2026-01-01,2y,45.8972,19.4978
2026-02-01,2y,66.4176,20.3651
2026-03-01,2y,71.716,18.5544
2026-03-11,2y,65.4993,16.1114
2023-03-01,3y,0.0,0.0
2023-04-01,3y,5.084,4.7883
2023-05-01,3y,0.5769,3.9002
2023-06-01,3y,-6.0701,4.1196
2023-07-01,3y,-2.5617,8.7252
2023-08-01,3y,-3.8363,10.1376
2023-09-01,3y,-1.973,7.2239
2023-10-01,3y,-2.9365,0.9247
2023-11-01,3y,4.2419,-0.3074
2023-12-01,3y,0.4729,8.306
2024-01-01,3y,5.7306,11.73
2024-02-01,3y,1.4987,13.912
2024-03-01,3y,-6.2214,18.2028
2024-04-01,3y,-4.004,20.0822
2024-05-01,3y,-13.4617,13.6624
2024-06-01,3y,-14.2258,18.7973
2024-07-01,3y,-4.3361,22.9585
2024-08-01,3y,6.8789,21.055
2024-09-01,3y,9.9856,24.4465
2024-10-01,3y,19.4997,25.4408
2024-11-01,3y,26.3811,24.6852
2024-12-01,3y,29.4115,30.2127
2025-01-01,3y,30.9751,25.8316
2025-02-01,3y,36.3987,28.0644
2025-03-01,3y,58.6204,25.2856
2025-04-01,3y,55.3693,17.7379
2025-05-01,3y,42.1754,16.4954
2025-06-01,3y,49.911,22.2939
2025-07-01,3y,53.5343,27.7184
2025-08-01,3y,53.6502,27.5804
2025-09-01,3y,51.5768,31.4518
2025-10-01,3y,48.543,35.5429
2025-11-01,3y,58.4503,37.1563
2025-12-01,3y,62.614,35.6976
2026-01-01,3y,59.735,35.3725
2026-02-01,3y,82.7568,36.3061
2026-03-01,3y,89.3541,34.2103
2026-03-11,3y,83.2341,31.3634
2021-03-01,5y,0.0,0.0
2021-04-01,5y,9.6726,3.7578
2021-05-01,5y,0.1006,6.0906
2021-06-01,5y,2.9495,4.64
2021-07-01,5y,9.2583,6.4697
2021-08-01,5y,6.0809,7.1245
2021-09-01,5y,10.5579,9.1625
2021-10-01,5y,5.0908,3.93
2021-11-01,5y,-0.0071,9.6271
2021-12-01,5y,4.9939,6.2858
2022-01-01,5y,11.1389,11.7333
2022-02-01,5y,3.8377,5.5422
2022-03-01,5y,-8.9019,-0.2398
2022-04-01,5y,-8.0116,5.4124
2022-05-01,5y,-7.9594,-4.4714
2022-06-01,5y,1.0349,-4.7367
2022-07-01,5y,-1.6549,-10.6973
2022-08-01,5y,-5.9211,-3.0919
2022-09-01,5y,2.8763,-6.365
2022-10-01,5y,-1.2816,-14.9349
2022-11-01,5y,27.0371,-7.6019
2022-12-01,5y,39.3115,-1.7295
2023-01-01,5y,35.4549,-7.3081
2023-02-01,5y,31.0224,-0.0623
2023-03-01,5y,22.915,-3.9683
2023-04-01,5y,28.3248,0.8929
2023-05-01,5y,24.8536,2.3875
2023-06-01,5y,15.9993,3.8441
2023-07-01,5y,17.8627,9.3988
2023-08-01,5y,15.1277,12.3112
2023-09-01,5y,16.0892,10.6515
2023-10-01,5y,14.1196,4.8476
2023-11-01,5y,21.6377,3.5462
2023-12-01,5y,17.147,12.3465
2024-01-01,5y,22.8134,16.4243
2024-02-01,5y,17.8601,19.3655
2024-03-01,5y,8.5771,24.5776
2024-04-01,5y,10.3503,27.3982
2024-05-01,5y,-1.0571,21.3592
2024-06-01,5y,-2.9058,27.2942
2024-07-01,5y,7.2632,32.3601
2024-08-01,5y,19.3265,30.9765
2024-09-01,5y,22.7644,35.1978
2024-10-01,5y,33.4503,36.8715
2024-11-01,5y,41.4888,36.6025
2024-12-01,5y,45.3857,43.1617
2025-01-01,5y,47.6722,38.906
2025-02-01,5y,54.3206,41.7965
2025-03-01,5y,80.1522,39.1409
2025-04-01,5y,77.4837,31.0682
2025-05-01,5y,63.2334,29.8248
2025-06-01,5y,72.7073,36.3904
2025-07-01,5y,77.5631,42.6401
2025-08-01,5y,78.3794,42.7526
2025-09-01,5y,76.5978,47.3323
2025-10-01,5y,73.6059,52.2069
2025-11-01,5y,85.681,54.3418
2025-12-01,5y,91.1563,53.0149
2026-01-01,5y,88.363,52.9212
2026-02-01,5y,116.1083,54.2256
2026-03-01,5y,124.7329,52.0912
2026-03-11,5y,118.2761,49.0574
2019-03-01,7y,0.0,0.0
2019-04-01,7y,0.6568,2.285
2019-05-01,7y,-1.2594,3.214
2019-06-01,7y,-4.8765,-3.6696
2019-07-01,7y,5.9262,4.8954
2019-08-01,7y,1.0767,3.6471
2019-09-01,7y,-2.0933,2.1894
2019-10-01,7y,-1.3294,2.6288
2019-11-01,7y,1.0744,6.7993
2019-12-01,7y,4.9716,8.8419
2020-01-01,7y,1.9321,11.1561
2020-02-01,7y,-1.0406,10.0914
2020-03-01,7y,8.6908,0.3938
2020-04-01,7y,13.9791,-16.0459
2020-05-01,7y,24.5641,-2.2384
2020-06-01,7y,15.5555,5.8738
