Date,Period,rate,rate_vs
2026-06-13,5d,0.0,0.0
2026-06-14,5d,0.0,0.0
2026-06-15,5d,0.46,1.7421
2026-06-16,5d,1.0955,1.1438
2026-06-17,5d,-0.3476,-0.0792
2026-06-18,5d,-2.1769,0.9033
2026-05-01,1m,0.0,0.0
2026-06-01,1m,-3.7698,5.1456
2026-06-18,1m,-0.3863,1.163
2026-03-01,3m,0.0,0.0
2026-04-01,3m,-9.9915,-4.6618
2026-05-01,3m,-11.4267,7.3875
2026-06-01,3m,-11.0436,10.3993
2026-06-18,3m,-6.8598,6.345
2025-12-01,6m,0.0,0.0
2026-01-01,6m,0.578,0.4401
2026-02-01,6m,3.3122,1.6219
2026-03-01,6m,10.6278,0.2379
2026-04-01,6m,-2.7424,-4.42
2026-05-01,6m,-8.7852,6.0948
2026-06-01,6m,-10.7417,10.5789
2026-06-18,6m,-7.7879,7.6069
2025-06-01,1y,0.0,0.0
2025-07-01,1y,-4.744,5.0181
2025-08-01,1y,-0.651,3.123
2025-09-01,1y,3.0324,5.9114
2025-10-01,1y,-1.4194,8.4981
2025-11-01,1y,-1.8434,8.9448
2025-12-01,1y,0.7564,7.1769
2026-01-01,1y,1.3164,6.7111
2026-02-01,1y,4.2401,7.3938
2026-03-01,1y,12.3418,5.707
2026-04-01,1y,0.0973,0.3257
2026-05-01,1y,-6.646,10.3224
2026-06-01,1y,-9.55,15.201
2026-06-18,1y,-7.3833,12.5116
2023-06-01,3y,0.0,0.0
2023-07-01,3y,5.1403,5.3868
2023-08-01,3y,-0.0023,5.6927
2023-09-01,3y,-2.9918,2.6064
2023-10-01,3y,-8.357,-3.113
2023-11-01,3y,-7.2261,-3.5781
2023-12-01,3y,3.1651,5.3581
2024-01-01,3y,6.487,8.7284
2024-02-01,3y,6.2231,10.7931
2024-03-01,3y,3.5099,14.8882
2024-04-01,3y,-0.5805,16.5809
2024-05-01,3y,-2.5919,10.2362
2024-06-01,3y,-7.9119,15.2464
2024-07-01,3y,-9.8995,19.2469
2024-08-01,3y,-2.3862,17.3348
2024-09-01,3y,5.0091,20.5979
2024-10-01,3y,10.489,21.5191
2024-11-01,3y,7.048,20.7524
2024-12-01,3y,6.9399,26.0892
2025-01-01,3y,5.0033,21.8038
2025-02-01,3y,4.3176,23.9611
2025-03-01,3y,11.1859,21.2617
2025-04-01,3y,13.2107,13.9676
2025-05-01,3y,12.6349,12.8171
2025-06-01,3y,12.1794,18.4927
2025-07-01,3y,6.4961,23.7814
2025-08-01,3y,8.1703,23.6589
2025-09-01,3y,11.6566,27.4262
2025-10-01,3y,7.2455,31.3957
2025-11-01,3y,6.2475,32.9534
2025-12-01,3y,8.5232,31.532
2026-01-01,3y,8.9789,31.217
2026-02-01,3y,12.0275,32.1258
2026-03-01,3y,20.8977,30.0979
2026-04-01,3y,8.3706,23.3094
2026-05-01,3y,0.8623,34.9128
2026-06-01,3y,-2.8687,40.9731
2026-06-18,3y,-1.2589,38.0078
2021-06-01,5y,0.0,0.0
2021-07-01,5y,-0.5154,2.8112
2021-08-01,5y,4.1733,3.2533
2021-09-01,5y,1.3646,5.2618
2021-10-01,5y,3.0252,0.1541
2021-11-01,5y,5.6248,6.1049
2021-12-01,5y,2.5738,2.8827
2022-01-01,5y,12.1895,8.3588
2022-02-01,5y,6.9053,2.3412
2022-03-01,5y,-1.2408,-3.09
2022-04-01,5y,2.8421,2.7056
2022-05-01,5y,2.5376,-6.8075
2022-06-01,5y,2.3671,-6.7932
2022-07-01,5y,5.3827,-12.4089
2022-08-01,5y,9.667,-4.6608
2022-09-01,5y,6.3836,-7.7453
2022-10-01,5y,-4.6542,-16.0504
2022-11-01,5y,13.1046,-8.5915
2022-12-01,5y,13.1821,-2.6566
2023-01-01,5y,8.4217,-8.1249
2023-02-01,5y,9.1185,-0.8455
2023-03-01,5y,7.8509,-4.6853
2023-04-01,5y,14.3993,0.1971
2023-05-01,5y,21.0806,1.7068
2023-06-01,5y,16.276,3.1702
2023-07-01,5y,21.6858,8.6984
2023-08-01,5y,17.8737,11.5789
2023-09-01,5y,13.7409,9.9087
2023-10-01,5y,6.1918,4.1314
2023-11-01,5y,5.3835,2.8465
2023-12-01,5y,15.5052,11.5999
2024-01-01,5y,19.2439,15.6362
2024-02-01,5y,19.2676,18.534
2024-03-01,5y,16.4192,23.6807
2024-04-01,5y,11.7417,26.4428
2024-05-01,5y,9.1015,20.4106
2024-06-01,5y,2.6824,26.2741
2024-07-01,5y,-0.2583,31.2645
2024-08-01,5y,7.2304,29.8523
2024-09-01,5y,14.9725,34.0016
2024-10-01,5y,20.9436,35.6208
2024-11-01,5y,17.3412,35.3155
2024-12-01,5y,17.2429,41.7756
2025-01-01,5y,15.1225,37.5196
2025-02-01,5y,14.3047,40.3471
2025-03-01,5y,21.7349,37.6841
2025-04-01,5y,24.0408,29.6685
2025-05-01,5y,23.5304,28.4218
2025-06-01,5y,23.1205,34.9019
2025-07-01,5y,16.9451,41.0621
2025-08-01,5y,18.7201,41.1474
2025-09-01,5y,22.5124,45.6506
2025-10-01,5y,17.6974,50.4412
2025-11-01,5y,16.5447,52.5204
2025-12-01,5y,18.9629,51.1786
2026-01-01,5y,19.4205,51.0584
2026-02-01,5y,22.7225,52.3207
2026-03-01,5y,32.4418,50.1874
2026-04-01,5y,18.8226,42.5017
2026-05-01,5y,10.5385,55.967
2026-06-01,5y,6.307,63.1729
2026-06-18,5y,7.8789,59.985
2019-06-01,7y,0.0,0.0
2019-07-01,7y,4.5306,7.784
2019-08-01,7y,4.6676,3.5931
2019-09-01,7y,8.0555,1.5343
2019-10-01,7y,2.2265,1.8866
2019-11-01,7y,-5.5809,5.9657
2019-12-01,7y,-2.5586,7.7354
2020-01-01,7y,-0.6351,9.7848
2020-02-01,7y,7.6637,8.5084
2020-03-01,7y,-1.2101,-1.1595
2020-04-01,7y,-19.4371,-17.2249
2020-05-01,7y,-4.9332,-3.1129
2020-06-01,7y,-0.0878,5.0455
2020-07-01,7y,-1.5566,6.8222
2020-08-01,7y,3.6814,11.8156
2020-09-01,7y,13.8957,19.8704
2020-10-01,7y,16.6869,13.8224
2020-11-01,7y,12.2273,9.4333
2020-12-01,7y,13.8623,22.1543
2021-01-01,7y,12.3103,24.1391
2021-02-01,7y,8.2285,23.6706
2021-03-01,7y,10.0048,26.9155
2021-04-01,7y,18.4649,30.541
2021-05-01,7y,23.3366,34.6157
2021-06-01,7y,23.5625,33.9539
2021-07-01,7y,22.1035,36.4554
2021-08-01,7y,26.6994,37.5777
2021-09-01,7y,24.0132,40.3506
2021-10-01,7y,25.6232,33.8705
2021-11-01,7y,28.6642,40.6549
2021-12-01,7y,25.147,36.3955
2022-01-01,7y,36.4963,43.0077
2022-02-01,7y,30.768,35.112
2022-03-01,7y,20.8192,27.2686
2022-04-01,7y,25.0288,33.6143
2022-05-01,7y,24.266,20.6639
2022-06-01,7y,23.6487,19.3895
2022-07-01,7y,26.8656,11.0876
2022-08-01,7y,31.7745,19.3953
2022-09-01,7y,27.7951,14.683
2022-10-01,7y,14.3463,3.4865
2022-11-01,7y,34.8472,11.3416
2022-12-01,7y,34.9823,17.6733
2023-01-01,7y,29.3222,10.52
2023-02-01,7y,29.9912,18.4986
2023-03-01,7y,28.3366,13.4718
2023-04-01,7y,35.9285,18.7145
2023-05-01,7y,43.8485,20.1124
2023-06-01,7y,38.2691,21.5033
2023-07-01,7y,44.6978,27.7114
2023-08-01,7y,40.2626,30.9324
2023-09-01,7y,35.3456,28.8727
2023-10-01,7y,26.2749,21.9674
2023-11-01,7y,25.0754,20.2196
2023-12-01,7y,36.8147,30.1676
2024-01-01,7y,41.1655,34.761
2024-02-01,7y,41.1722,38.0871
2024-03-01,7y,37.7719,44.0701
2024-04-01,7y,32.1612,47.3422
2024-05-01,7y,28.895,40.3892
2024-06-01,7y,21.1402,47.2145
2024-07-01,7y,17.4187,53.0903
2024-08-01,7y,25.9256,51.5475
2024-09-01,7y,34.8109,56.4695
2024-10-01,7y,41.7029,58.4739
2024-11-01,7y,37.4415,58.2345
2024-12-01,7y,37.2436,65.8965
2025-01-01,7y,34.6776,61.0674
2025-02-01,7y,33.6146,64.4836
2025-03-01,7y,42.1778,61.4786
2025-04-01,7y,44.8201,52.157
