Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
86,BLDR,Building Materials,92.0,16.0,-1.1,-9.5,-15.8,-22.3,-34.2,-54.8,-69.5,-57.0,2.0,92.0,761.1,-34.7,1.4,1602.2,2082.7,229.4,123.0,127.0,75.33,142.53,0,-215.80000000000018,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL
87,NFLX,Broadcasting & Cable TV,82.7,44.8,-0.9,-9.9,-4.5,-12.6,-24.9,-14.5,5.4,36.5,20.1,82.7,279.9,-76.6,1.3,366.3,148.8,220.2,129.0,135.0,38.12,143.12,-10,48.70000000000002,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
88,LINK-USD,Cryptocurrency,396.3,6.0,0.0,-1.7,-9.7,-26.2,-41.4,-53.8,-57.2,-76.0,-12.7,396.3,7258.0,-53.1,1.6,14622.4,15630.8,500.7,51.0,50.0,121.36,144.16,4,-656.9000000000015,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL
89,GOOGL,Internet Conglomerates,223.6,99.8,5.6,8.8,6.4,12.6,43.3,57.9,75.2,92.5,138.7,223.6,224.2,-11.4,1.3,106.2,13.4,361.1,69.0,73.0,4.44,145.24,-1,-4.6,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
90,PL,Aerospace & Defense,666.2,86.3,-9.1,23.4,39.4,93.6,349.2,776.9,862.6,666.2,,666.2,769.7,-88.8,1.3,191.0,-2.3,721.3,31.0,28.0,12.5,145.5,5,1.3000000000000003,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
91,MS,Investment Banking & Brokerage,193.4,96.9,1.2,8.3,5.6,9.3,19.7,37.9,53.6,64.1,124.5,193.4,200.4,-20.8,1.1,130.4,19.4,330.9,79.0,81.0,8.89,145.89,-1,-3.900000000000002,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
92,GE,Aerospace & Defense,178.7,74.6,2.4,-14.4,-11.9,-10.4,-4.6,16.8,61.6,174.5,249.7,178.7,260.3,-96.0,1.1,225.1,43.8,316.2,86.0,88.0,26.31,146.91,-11,12.899999999999999,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
93,WMB,Oil & Gas Midstream,184.6,88.9,2.6,-5.4,4.3,11.1,12.1,32.3,59.8,110.4,172.1,184.6,215.4,-57.9,1.1,149.2,26.4,322.1,83.0,85.0,14.38,146.98,-2,3.799999999999997,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
94,PHM,Residential Construction,118.6,50.4,-6.0,-7.3,-3.8,-5.1,-5.1,-14.4,-12.4,27.3,54.3,118.6,254.9,-29.3,1.2,248.0,143.1,256.0,112.0,115.0,45.33,148.53,0,-3.200000000000017,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
95,MPC,Oil & Gas Refining & Marketing,178.5,78.0,5.9,1.4,17.6,16.3,21.8,18.9,15.2,66.1,158.8,178.5,251.1,-77.8,1.3,137.4,43.9,316.0,87.0,89.0,24.78,150.58,-2,3.299999999999997,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
96,HUBB,Electrical Components & Equipment,169.7,94.7,-5.3,1.5,8.0,13.0,19.0,16.7,19.9,59.8,110.5,169.7,180.6,-24.9,1.3,115.8,28.1,307.2,91.0,92.0,13.33,150.73,4,3.5,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
97,GS,Investment Banking & Brokerage,182.1,87.4,-1.3,1.9,0.5,5.5,17.3,40.9,71.5,92.0,150.1,182.1,212.9,-35.7,1.1,140.0,20.2,319.6,84.0,86.0,13.33,151.33,1,1.8000000000000007,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
98,GRMN,Scientific & Technical Instruments,142.8,82.5,-11.6,-4.4,7.9,9.0,5.4,10.1,32.1,46.2,56.7,142.8,174.5,-6.4,1.2,150.3,36.4,280.3,101.0,104.0,17.38,151.58,1,10.399999999999999,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
99,LITE,Communication Equipment,1128.3,86.5,-6.8,2.1,53.3,142.8,469.4,830.9,1022.5,944.9,925.2,1128.3,1321.7,-109.6,1.7,263.4,-8.6,1265.8,10.0,10.0,27.33,152.13,4,0.09999999999999964,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
100,BAESY,Aerospace & Defense,152.6,77.0,-3.3,-13.5,-3.4,2.0,0.4,22.0,34.2,92.1,146.3,152.6,218.5,-65.9,1.2,172.8,33.9,290.1,97.0,100.0,19.96,152.76,-3,15.0,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
101,SNPS,Electronic Design Automation Software,99.9,33.2,5.6,13.3,6.6,3.7,-9.4,-23.4,-36.5,-33.7,-11.3,99.9,309.4,-4.1,1.6,398.7,350.9,237.4,121.0,125.0,64.65,152.85,7,-349.20000000000005,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
102,CAH,Healthcare Distribution,165.7,81.0,0.2,-12.8,-9.1,-1.9,7.3,32.0,45.0,117.9,169.0,165.7,224.4,-81.7,1.1,156.1,25.3,303.2,94.0,95.0,20.34,157.14,-1,6.900000000000002,STRONG_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
103,COR,Biotechnology,126.5,63.7,-0.1,-15.1,-14.2,-13.1,-11.7,-2.9,0.1,26.9,76.4,126.5,218.4,-33.7,1.2,236.6,71.6,264.0,106.0,109.0,42.77,157.57,-18,20.299999999999997,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
104,TER,Semiconductors,481.0,88.2,-11.8,14.1,43.9,78.6,184.7,185.6,195.2,187.3,230.8,481.0,539.1,-50.5,2.5,105.0,11.2,618.4,40.0,41.0,27.33,158.73,7,3.1999999999999993,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
105,MSFT,Software,83.9,44.9,4.2,6.6,-1.4,-9.7,-17.3,-21.7,-27.8,-25.6,-14.3,83.9,201.5,-12.1,1.3,300.2,171.3,221.4,128.0,134.0,55.93,159.33,-3,-132.09999999999997,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
106,META,Internet Content & Information,81.2,65.9,1.8,3.6,-1.1,-2.7,-9.9,-7.5,12.8,66.0,64.5,81.2,170.6,-91.5,1.2,166.3,56.2,218.7,130.0,136.0,25.03,160.63,4,-10.399999999999991,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
107,TPR,Luxury Goods,253.8,83.5,-2.3,-10.1,-0.3,10.2,31.2,103.3,158.2,200.7,309.3,253.8,323.5,-95.4,1.1,181.1,13.3,391.2,61.0,63.0,29.82,161.02,-1,4.700000000000001,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
108,RSG,Environmental Services,30.7,25.0,-5.4,-13.5,-9.6,-9.0,-20.2,-22.4,-23.3,-14.8,-4.3,30.7,149.9,-8.6,1.5,339.5,249.4,168.2,175.0,180.0,46.44,161.64,-1,121.30000000000001,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
109,COHR,,466.7,83.6,-12.0,13.9,32.1,70.5,159.4,216.5,338.2,355.5,397.9,466.7,574.7,-81.6,1.6,130.9,5.7,604.2,42.0,42.0,29.22,162.02,14,2.6,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
110,GEV,Electrical Equipment,239.4,91.2,-8.8,17.0,35.8,54.5,83.3,221.3,,,,239.4,230.7,-7.2,1.3,109.0,16.1,260.9,108.0,68.0,17.5,162.7,8,2.400000000000002,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
111,ADI,Semiconductors,143.1,87.6,-12.4,7.5,18.1,32.2,43.8,46.6,47.7,61.0,82.1,143.1,164.9,-7.8,1.9,47.2,9.4,280.6,100.0,103.0,4.44,165.84,15,1.0999999999999996,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
112,HLT,Lodging,103.5,85.3,-8.6,-1.8,2.6,8.7,9.0,11.5,20.7,36.5,56.0,103.5,125.4,-21.3,1.2,90.9,21.9,241.0,119.0,123.0,10.56,166.36,2,5.799999999999997,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
113,AJG,Insurance Brokers,0.5,2.2,-3.5,-10.0,-14.8,-18.8,-34.0,-42.1,-50.2,-48.1,-37.5,0.5,215.4,-4.0,1.8,5005.0,6114.4,138.0,207.0,215.0,76.02,168.02,17,5080.099999999999,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
114,JCI,Building Products,167.8,90.6,-0.7,-4.5,5.2,11.6,18.4,41.6,58.0,67.9,116.8,167.8,189.0,-32.8,1.1,111.6,15.4,305.3,93.0,94.0,21.41,168.61,1,1.700000000000001,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
115,RCL,Travel Services,61.7,52.0,-1.9,-19.6,-19.0,-17.6,-20.2,-1.5,35.8,115.5,114.3,61.7,219.6,-108.0,1.3,226.8,60.5,199.2,143.0,148.0,34.35,168.75,-11,22.200000000000003,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
116,ISRG,Health Care Equipment,22.7,19.8,-4.7,-9.6,-12.8,-13.1,-20.1,-25.3,-23.5,-18.2,-18.3,22.7,156.3,-10.3,1.6,413.9,351.4,160.1,181.0,187.0,57.89,169.69,6,102.09999999999997,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
117,AMZN,Internet Retail,55.2,46.1,2.2,17.3,12.1,9.6,7.5,5.4,12.8,12.2,1.4,55.2,152.6,-27.7,1.3,84.4,45.4,192.7,148.0,152.0,15.89,170.29,39,-67.69999999999999,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
118,ORLY,Auto Parts,66.1,56.7,-3.2,-7.7,-7.3,-10.2,-16.6,-13.2,-16.3,-0.4,22.0,66.1,154.4,-48.4,1.2,190.3,74.1,203.5,140.0,144.0,41.44,172.04,-2,17.39999999999999,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
119,JPM,Diversified Banks,96.6,77.7,-0.9,-1.6,-2.8,-3.5,-2.8,8.3,25.4,44.6,61.9,96.6,131.1,-22.3,1.1,125.0,26.6,234.1,122.0,126.0,23.32,173.52,-6,4.600000000000001,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
120,CRWD,Cybersecurity Software,113.1,55.6,2.4,12.8,4.7,-4.6,-9.5,1.9,29.7,45.1,,113.1,175.3,-38.3,1.3,195.6,72.1,194.6,146.0,116.0,47.02,173.62,1,-6.0,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
121,RL,Apparel Manufacturing,134.7,87.6,-2.3,-3.6,-1.7,1.4,11.4,38.0,74.3,120.7,148.2,134.7,164.2,-70.2,1.1,111.1,12.4,272.2,104.0,107.0,18.99,174.39,4,3.700000000000001,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
122,WMT,Hypermarkets & Super Centers,122.5,83.4,-7.5,-5.1,1.0,8.0,10.9,26.7,46.4,71.8,78.9,122.5,152.9,-28.0,1.2,105.6,18.2,260.0,110.0,112.0,21.59,175.79,6,3.5,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
123,AXP,Consumer Finance,51.9,52.4,-2.3,-2.6,-9.2,-11.3,-10.9,-7.8,4.6,13.9,28.5,51.9,125.3,-28.1,1.2,155.8,56.3,189.4,153.0,158.0,31.15,176.15,-6,14.299999999999997,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
124,HCA,Hospitals,84.0,53.4,-15.7,-19.9,-16.5,-14.4,-8.8,-4.7,-4.7,3.5,32.7,84.0,180.8,-26.7,1.3,188.2,69.2,221.5,127.0,132.0,47.89,176.49,-28,42.7,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
125,CRH,Building Materials,89.5,70.1,-4.7,-4.6,-7.8,-8.6,-4.5,-0.1,13.7,52.8,77.3,89.5,147.4,-45.2,1.2,141.2,40.2,227.0,124.0,128.0,35.23,177.43,-20,6.5,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
126,FCX,Copper Mining,109.5,57.8,-7.5,-15.8,-6.9,11.5,18.3,11.5,3.7,-4.6,71.9,109.5,208.6,-56.5,1.7,92.7,44.0,247.0,115.0,119.0,36.16,177.76,-2,18.6,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
127,GLW,Electronic Components,381.6,81.8,-12.6,-1.5,28.6,49.3,110.9,187.8,254.7,285.7,331.5,381.6,480.0,-58.2,1.3,128.9,1.3,519.1,50.0,51.0,36.62,178.22,5,1.7000000000000002,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
128,ODFL,Trucking,123.1,49.9,-1.0,4.1,17.7,33.1,28.5,8.5,-10.4,-17.4,8.8,123.1,254.8,-15.5,1.7,121.5,106.7,260.6,109.0,111.0,61.71,178.31,-1,-21.89999999999999,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
129,AMP,Asset Management,89.3,46.8,4.0,-1.2,-5.4,-4.2,-13.6,-20.3,-20.4,-10.4,31.7,89.3,218.6,-24.3,1.3,289.3,164.2,226.8,125.0,129.0,75.33,178.93,2,-8.200000000000017,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
130,ALNY,Biotechnology,20.4,28.8,-4.3,-14.8,-17.8,-27.0,-25.9,-9.8,-7.1,-7.1,2.4,20.4,206.0,-54.2,1.4,306.8,108.9,157.9,184.0,190.0,45.89,181.09,-21,51.10000000000001,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
131,381180.KS,Asset Management,157.2,95.2,-4.8,25.6,30.7,39.6,68.0,78.9,105.5,157.2,,157.2,148.6,-10.3,1.6,42.8,7.4,212.4,134.0,97.0,12.5,181.5,17,0.5,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
132,WELL,Healthcare REITs,103.8,92.2,5.1,-0.6,5.2,6.9,11.8,33.5,57.2,80.7,96.7,103.8,117.6,-51.9,1.1,68.7,7.0,241.3,118.0,122.0,14.42,183.22,1,0.40000000000000036,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
133,MSI,Public Safety Technology,78.9,46.2,-3.7,-11.0,-1.9,-0.7,-9.4,-15.5,-15.0,-2.6,13.1,78.9,183.0,-10.2,1.3,230.5,135.2,216.3,131.0,137.0,70.89,184.29,-46,42.39999999999999,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
134,KMI,Oil & Gas Midstream,70.0,72.8,-0.3,-10.0,-1.3,4.9,1.7,11.0,22.1,44.0,69.2,70.0,118.9,-59.1,1.2,85.4,20.3,207.5,137.0,141.0,20.25,184.45,1,6.800000000000001,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
135,CF,Fertilizers & Agricultural Chemicals,111.6,60.6,-3.7,3.1,23.5,33.4,31.5,32.5,27.2,26.6,73.1,111.6,221.2,-55.7,1.6,65.8,23.3,249.1,113.0,117.0,31.78,185.98,3,5.0,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
136,CMI,Industrial Machinery,179.7,95.1,-4.9,7.3,11.0,22.7,48.9,68.2,91.1,114.3,136.6,179.7,190.8,-35.6,1.2,67.7,5.4,317.2,85.0,87.0,29.22,187.02,5,0.9000000000000004,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
137,BK,Asset Servicing,111.2,92.2,-3.3,5.1,7.7,12.6,21.4,46.6,79.8,104.6,125.0,111.2,125.6,-53.4,1.1,57.8,3.3,248.7,114.0,118.0,13.33,187.13,2,1.2999999999999998,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
138,MSCI,Financial Index & Analytics,70.2,26.5,-0.9,1.2,-0.1,0.7,-4.6,-9.8,-21.1,-34.7,-32.5,70.2,285.4,-7.2,1.3,296.8,247.2,207.7,136.0,140.0,86.71,188.71,4,-42.0,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
139,WDC,Data Storage Devices,700.0,96.3,-3.7,29.4,58.7,102.5,324.6,475.3,647.5,733.2,761.8,700.0,730.9,-100.9,1.8,109.8,-9.7,837.5,25.0,25.0,45.11,188.91,7,0.6000000000000014,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
140,TJX,Apparel Retail,49.3,76.5,-2.7,-9.0,-4.5,-1.2,1.3,6.2,10.0,29.2,34.4,49.3,77.3,-40.2,1.2,56.7,13.0,186.8,158.0,163.0,8.12,189.92,-4,5.0,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
141,ABBV,Biotechnology,41.5,47.5,-4.0,-17.6,-16.1,-16.1,-15.5,-15.0,-15.0,-8.8,12.6,41.5,115.5,-24.8,1.2,160.5,71.2,179.0,165.0,170.0,45.89,190.49,-22,36.900000000000006,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
142,QQQ,Asset Management,54.9,82.8,5.1,1.1,0.5,-0.3,1.1,2.7,3.8,8.5,16.5,54.9,67.3,-4.6,1.1,62.0,16.2,181.8,161.0,153.0,16.86,193.06,0,0.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
143,SO,Electric Utilities,58.6,62.0,0.3,-9.0,-2.8,-2.8,-8.8,-9.9,-9.8,-0.7,13.1,58.6,116.9,-35.5,1.2,122.9,50.2,196.1,145.0,151.0,45.89,193.09,-23,16.6,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
144,DHI,Residential Construction,62.4,37.2,-7.0,-0.8,1.4,-2.1,-2.6,-14.1,-20.3,-8.2,12.1,62.4,205.9,-22.5,1.4,180.3,159.5,199.8,142.0,147.0,74.33,193.33,-4,-57.30000000000001,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
145,DE,Agricultural & Construction Machinery,88.3,56.6,-10.1,-12.0,-0.8,7.2,2.0,6.9,-0.4,-8.6,20.0,88.3,162.8,-9.5,1.4,143.3,50.5,225.8,126.0,131.0,56.83,193.83,-8,24.8,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
146,KEYS,Electronic Test & Measurement,191.4,91.4,-8.6,5.2,30.1,49.4,69.3,78.5,71.5,51.3,58.3,191.4,211.0,-14.6,3.1,41.9,5.3,328.9,81.0,83.0,35.27,194.47,3,1.0999999999999996,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
147,VLO,Oil & Gas Refining & Marketing,118.8,80.8,3.4,2.3,19.8,26.4,44.2,44.5,41.3,70.5,113.6,118.8,167.2,-81.9,1.5,32.2,6.0,256.3,111.0,113.0,24.78,195.38,-2,0.40000000000000036,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
148,PCAR,Farm & Heavy Construction Machinery,53.5,62.1,-12.3,-7.9,-4.0,6.1,8.2,3.1,1.8,27.4,37.9,53.5,112.5,-42.1,1.4,63.0,28.3,191.0,149.0,155.0,32.18,198.18,-14,9.7,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
149,SYF,Consumer Finance,53.2,69.9,-1.5,4.8,0.4,-0.1,3.2,12.1,35.6,40.1,58.9,53.2,104.4,-64.4,1.2,69.9,13.4,190.7,151.0,156.0,25.49,201.49,6,0.09999999999999964,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
150,WAB,Rail Equipment,63.1,86.7,-5.6,-4.9,5.2,13.1,14.7,18.5,35.5,68.7,93.2,63.1,82.8,-63.6,1.2,33.6,6.2,200.5,141.0,146.0,19.21,201.61,1,2.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
151,MAR,Lodging,50.3,85.1,-7.8,0.0,5.5,14.1,17.0,16.0,17.2,32.9,45.4,50.3,68.0,-49.0,1.3,21.7,5.7,187.8,155.0,160.0,13.33,203.13,2,1.0,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
152,AZO,Auto Parts,53.1,52.3,-2.0,-6.7,-4.8,-9.2,-17.5,-16.6,-20.8,-11.8,10.5,53.1,146.3,-48.7,1.2,184.0,82.4,190.5,152.0,157.0,70.89,203.29,0,5.700000000000003,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
153,CBOE,Financial Data & Stock Exchanges,67.7,91.3,1.8,-1.3,6.8,11.7,12.0,21.6,27.9,54.4,64.1,67.7,79.7,-55.4,1.2,36.4,5.1,205.1,138.0,142.0,19.33,203.33,-3,0.5999999999999996,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
154,FSLR,Solar Energy,28.7,25.1,-0.4,-7.4,-15.0,-20.2,-7.9,-18.3,-30.4,-12.1,12.3,28.7,269.7,-51.3,1.6,227.9,213.3,166.2,178.0,183.0,79.78,204.18,-7,50.20000000000002,EARLY_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
155,FAST,Industrial Distribution,51.5,53.2,-4.5,-9.7,-2.9,-1.7,-7.3,-2.4,-1.9,2.4,11.6,51.5,108.3,-24.4,1.4,113.0,42.2,189.0,154.0,159.0,52.33,209.13,-26,23.1,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
156,LYV,Entertainment,32.7,39.9,1.1,-7.7,-1.9,-0.7,-5.8,2.2,7.3,-0.5,0.4,32.7,117.4,-22.9,1.3,119.6,42.9,170.1,170.0,176.0,47.09,209.69,-12,22.5,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
157,C,Diversified Banks,101.3,92.6,-0.5,7.9,7.8,14.4,27.9,49.1,81.9,98.4,103.6,101.3,114.7,-58.5,1.2,40.0,-0.5,238.8,120.0,124.0,29.22,210.62,2,0.5,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
158,HIG,Insurance - Diversified,46.7,76.5,-2.1,-5.1,-3.2,-1.2,-4.5,-2.3,7.3,19.6,42.8,46.7,77.8,-52.8,1.2,67.4,18.9,184.2,160.0,165.0,35.49,212.09,-15,4.499999999999998,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
159,315960.KS,Dividend,270.3,100.0,1.7,8.8,29.3,63.5,131.6,177.0,201.0,230.6,267.1,270.3,235.6,-74.4,1.8,16.8,-7.5,358.5,71.0,61.0,45.67,212.47,8,2.8000000000000007,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
160,FER,Infrastructure,48.3,74.4,-6.6,-9.9,-5.5,-0.6,8.0,25.0,35.6,57.9,53.0,48.3,84.6,-59.5,1.3,33.2,-2.1,185.8,159.0,164.0,20.64,219.64,-2,-0.20000000000000018,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
161,NDAQ,Financial Exchanges,31.2,49.0,13.0,-0.4,-4.9,-2.8,-6.2,0.3,5.8,-2.4,5.7,31.2,76.6,-11.7,1.4,86.7,28.7,168.7,174.0,179.0,47.1,220.5,-7,3.8999999999999986,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
162,ALL,Insurance - Property & Casualty,10.2,59.0,-1.3,-2.4,0.5,1.0,-4.2,-4.3,6.8,10.8,11.3,10.2,53.0,-50.7,1.3,29.0,12.2,147.7,199.0,205.0,19.17,221.17,-1,2.5999999999999996,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
163,BKR,Oil & Gas Equipment & Services,77.4,96.6,8.1,1.8,16.4,23.6,35.1,44.8,49.9,78.5,124.6,77.4,83.6,-85.4,1.3,8.5,-2.2,214.8,133.0,139.0,29.22,221.82,7,0.5999999999999996,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
164,CBRE,Real Estate Services,19.7,45.7,-4.7,-1.8,-8.3,-9.5,-11.4,-5.5,1.2,-5.1,4.3,19.7,80.4,-30.4,1.3,102.6,36.3,157.2,186.0,192.0,47.29,221.89,-4,6.099999999999998,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
165,SATS,Communication,217.6,89.5,1.7,-1.3,3.3,26.7,175.9,315.3,417.9,402.9,332.3,217.6,260.9,-145.8,1.8,19.1,-25.4,355.1,72.0,75.0,45.51,222.51,12,-0.29999999999999716,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
166,WRB,Property & Casualty Insurance,35.9,40.7,-4.7,-7.9,-7.4,-9.5,-16.3,-12.7,-8.7,-0.3,8.8,35.9,107.3,-27.7,1.3,153.5,73.3,173.4,167.0,173.0,79.78,224.38,2,22.099999999999994,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
167,ETR,Electric Utilities,49.6,83.0,-2.3,-3.5,6.9,10.5,13.0,33.6,49.4,53.9,45.4,49.6,72.9,-62.1,1.2,21.4,-3.9,187.1,157.0,162.0,25.99,226.79,-5,-0.5,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
168,RJF,Investment Banking & Brokerage,33.3,48.4,2.1,-1.0,-4.3,-5.6,-10.0,-10.7,-9.0,-7.6,18.5,33.3,106.2,-34.2,1.2,129.3,59.9,170.8,168.0,174.0,79.78,231.38,6,-2.0,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
169,GLD,Gold (ETF),65.8,88.2,-4.6,1.7,10.0,19.1,29.4,52.4,64.6,77.9,73.2,65.8,82.5,-58.5,1.5,1.3,-8.2,190.8,150.0,145.0,29.22,231.42,11,0.0,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
170,491010.KS,Infrastructure,84.0,97.1,-2.9,19.3,31.6,36.7,66.1,,,,,84.0,60.2,-15.5,1.6,10.1,0.5,100.2,268.0,132.0,17.5,231.5,22,0.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
171,NOW,Software,-40.0,2.9,2.9,-20.7,-28.0,-39.2,-54.1,-65.1,-73.5,-81.9,-93.8,-40.0,347.6,-50.9,1.5,0.0,7378.4,97.5,281.0,304.0,73.19,232.79,-8,2217.0999999999995,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
172,NUE,Steel,109.1,72.8,8.0,22.3,25.5,35.0,46.3,35.8,17.4,19.7,90.2,109.1,169.7,-51.6,1.6,16.0,14.2,246.6,116.0,120.0,65.91,233.31,11,-19.8,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER
