Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
144,HUBB,Electrical Components & Equipment,101.8,61.7,-1.8,-16.0,-15.1,-10.2,-6.6,-7.8,-9.5,20.9,58.7,101.8,180.6,-24.9,1.3,177.0,69.72764378292244,253.0,120.0,120.0,123.0,123.0,38.33,38.33,232.08,232.08,30,69.72489297648599,STRONG_DOWN,UPPER_RANGE,NEUTRAL,S5_TRASH,,,,,120.0,120.0,123.0,123.0,38.33,38.33,355.0,20.0,0.0,25.0,0.0,232.08,232.08,,,,,,,565.4999,-16.25,False
145,KMI,Oil & Gas Midstream,47.7,60.3,-16.7,-15.2,-13.4,-5.3,-6.9,-1.3,9.0,27.9,51.3,47.7,118.9,-59.1,1.2,102.3,29.865174117958983,199.0,151.0,151.0,156.0,156.0,35.42,35.42,232.32,232.32,-65,25.401521553957707,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,151.0,151.0,156.0,156.0,35.42,35.42,313.0,4.0,0.0,25.0,0.0,232.32,232.32,,,,,,,34.805,-10.7,False
146,KKR,Asset Management,108.5,25.5,0.7,-11.4,-12.2,-21.1,-34.0,-46.4,-40.4,-31.7,2.5,108.5,478.9,-17.5,1.4,990.3,844.1568901258097,259.7,116.0,116.0,118.0,118.0,41.44,41.44,232.54,232.54,45,825.6143446197466,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,116.0,116.0,118.0,118.0,41.44,41.44,462.0,58.0,0.0,-2.0,0.0,232.54,232.54,,,,,,,152.1,-36.92,False
147,ROST,Apparel Retail,14.7,78.1,-7.0,-6.9,0.9,11.1,25.7,26.8,25.1,33.3,18.3,14.7,37.2,-63.8,2.3,-32.4,-11.19694300857666,165.9,181.0,181.0,187.0,187.0,21.93,21.93,232.78,232.78,45,138.32607548702302,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,181.0,181.0,187.0,187.0,21.93,21.93,110.0,0.0,0.0,0.0,0.0,232.78,232.78,,,,,,,237.41,-2.39,False
148,META,Internet Content & Information,47.4,53.1,2.7,-3.7,-10.2,-11.8,-20.8,-20.9,-7.3,43.3,37.7,47.4,170.6,-91.5,1.2,197.6,88.24491419844944,198.6,152.0,152.0,157.0,157.0,38.33,38.33,234.08,234.08,32,79.42272094467401,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,152.0,152.0,157.0,157.0,38.33,38.33,357.0,40.0,0.0,-4.0,0.0,234.08,234.08,,,,,,,790.8,-20.02,False
149,JPM,Diversified Banks,68.0,59.1,-7.3,-11.6,-11.3,-13.1,-14.2,-5.2,8.6,26.4,39.5,68.0,131.1,-22.3,1.1,164.8,47.28545061150715,219.3,139.0,139.0,144.0,144.0,30.99,30.99,234.99,234.99,-21,-76.95644297482713,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,139.0,139.0,144.0,144.0,30.99,30.99,369.0,40.0,0.0,0.0,0.0,234.99,234.99,,,,,,,337.25,-11.25,False
150,INTC,Semiconductors,90.7,83.4,-6.3,66.7,102.9,137.4,251.0,292.0,240.5,194.4,135.1,90.7,141.0,-158.8,2.5,-126.6,-42.37276249282573,241.9,126.0,126.0,130.0,130.0,47.78,47.78,235.53,235.53,25,4957.627237507174,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,126.0,126.0,130.0,130.0,47.78,47.78,1.0,0.0,0.0,12.0,0.0,235.53,235.53,,,,,,,132.75,-13.61,False
151,491010.KS,Infrastructure,102.5,97.1,-0.6,20.2,30.3,43.1,73.2,,,,,102.5,71.7,-15.5,1.7,13.9,0.5993880889939435,125.1,236.0,236.0,121.0,121.0,17.5,17.5,235.95,235.95,11,0.5993842326940734,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,236.0,236.0,121.0,121.0,17.5,17.5,39.0,0.0,50.0,12.0,0.0,235.95,235.95,,,,,,,34865.0,-2.22,False
152,FFIV,Technology,-12.6,65.0,-8.9,13.9,22.2,31.1,19.0,28.5,38.9,32.9,23.6,-12.6,27.0,-84.3,1.4,0.0,-23.085673948207358,138.7,213.0,213.0,223.0,223.0,52.96,52.96,236.46,236.46,16,4976.914326051793,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,213.0,213.0,223.0,223.0,52.96,52.96,69.0,0.0,0.0,0.0,0.0,236.46,236.46,,,,,,,399.59,-4.04,False
153,INSM,Biotechnology,190.3,36.2,-0.1,-37.6,-38.7,-45.7,-31.0,0.9,87.2,158.3,159.5,190.3,673.7,-82.7,1.2,911.7,293.8651001468966,341.6,86.0,86.0,87.0,87.0,41.18,41.18,240.63,240.63,-9,-29.231007509688595,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,86.0,86.0,87.0,87.0,41.18,41.18,567.0,58.0,0.0,-2.0,0.0,240.63,240.63,,,,,,,212.75,-49.75,False
154,457480.KS,Automobile Manufacturers,46.9,57.1,1.0,4.9,6.6,6.2,23.3,43.3,46.9,,,46.9,24.9,-57.4,1.5,0.0,-21.640092009920327,89.0,307.0,307.0,158.0,158.0,17.5,17.5,241.05,241.05,24,-21.636460804301613,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,307.0,307.0,158.0,158.0,17.5,17.5,94.0,0.0,26.0,0.0,0.0,241.05,241.05,,,,,,,25895.0,-2.84,False
155,PSX,Oil & Gas Refining & Marketing,34.5,60.5,-3.5,-10.2,-0.9,7.9,15.7,9.8,3.8,28.9,46.6,34.5,106.9,-74.9,1.4,11.6,8.422036574904151,185.8,162.0,162.0,170.0,170.0,57.13,57.13,241.08,241.08,-30,7.168589631037471,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,162.0,162.0,170.0,170.0,57.13,57.13,141.0,0.0,0.0,25.0,0.0,241.08,241.08,,,,,,,190.61,-7.73,False
156,ETR,Electric Utilities,23.9,64.0,-9.0,-15.4,-8.5,-2.6,0.8,17.0,32.9,35.3,25.3,23.9,72.9,-62.1,1.2,32.1,-4.325190968836416,175.2,174.0,174.0,181.0,181.0,27.72,27.72,241.22,241.22,-15,6.575389287302435,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,174.0,174.0,181.0,181.0,27.72,27.72,236.0,4.0,0.0,25.0,0.0,241.22,241.22,,,,,,,118.445,-7.93,False
157,FDX,Industrials,-10.8,64.5,5.3,-0.6,3.6,19.9,39.6,29.1,20.4,20.5,22.9,-10.8,34.1,-91.7,3.0,0.0,-30.007297370974904,140.5,210.0,210.0,218.0,218.0,58.98,58.98,243.33,243.33,28,4969.992702629025,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,210.0,210.0,218.0,218.0,58.98,58.98,77.0,0.0,0.0,0.0,0.0,243.33,243.33,,,,,,,413.87,-0.51,False
158,CHRW,Trucking,-1.7,62.6,1.8,-6.8,-11.3,-5.3,19.0,40.5,48.0,35.9,26.4,-1.7,52.0,-90.7,1.7,0.0,-36.08648546004478,149.6,198.0,198.0,207.0,207.0,48.13,48.13,243.63,243.63,50,4963.913514539955,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,198.0,198.0,207.0,207.0,48.13,48.13,182.0,4.0,0.0,-4.0,0.0,243.63,243.63,,,,,,,203.34,-12.14,False
159,NDAQ,Financial Exchanges,19.6,35.9,0.9,-5.2,-7.2,-7.7,-11.3,-6.2,-0.7,-10.1,-4.1,19.6,76.6,-11.7,1.4,116.1,51.36594423681398,170.9,177.0,177.0,183.0,183.0,62.33,62.33,243.68,243.68,13,50.917808818324914,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,177.0,177.0,183.0,183.0,62.33,62.33,272.0,14.0,0.0,0.0,0.0,243.68,243.68,,,,,,,101.79,-9.11,False
160,ABBV,Biotechnology,54.4,56.7,-0.5,-6.9,-10.5,-10.6,-10.9,-11.2,-10.4,-4.6,19.6,54.4,115.5,-24.8,1.2,135.0,52.427163794179435,205.6,146.0,146.0,151.0,151.0,45.89,45.89,244.04,244.04,-33,-77.19360400077879,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,146.0,146.0,151.0,151.0,45.89,45.89,311.0,40.0,0.0,0.0,0.0,244.04,244.04,,,,,,,244.81,-11.07,False
161,PGR,Property & Casualty Insurance,119.7,39.4,-6.5,-13.2,-16.3,-12.6,-23.3,-30.5,-25.1,-4.4,15.0,119.7,319.6,-10.0,1.4,524.3,297.8130096408952,271.0,111.0,111.0,113.0,113.0,45.89,45.89,244.74,244.74,-62,191.72967267380432,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,111.0,111.0,113.0,113.0,45.89,45.89,416.0,40.0,0.0,25.0,0.0,244.74,244.74,,,,,,,248.17,-23.28,False
162,WMT,Hypermarkets & Super Centers,73.4,56.3,-9.0,-19.8,-17.9,-11.7,-8.6,2.7,19.0,39.5,41.6,73.4,152.9,-28.0,1.2,161.4,42.11681278680726,224.7,137.0,137.0,143.0,143.0,30.57,30.57,245.52,245.52,-40,27.316845000196714,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,137.0,137.0,143.0,143.0,30.57,30.57,400.0,20.0,0.0,25.0,0.0,245.52,245.52,,,,,,,135.155,-14.36,False
163,IRDM,Satellite Communications,31.9,46.3,3.3,46.2,87.2,129.0,114.5,83.4,43.1,0.2,-16.5,31.9,235.3,-142.6,3.4,-171.9,-63.82884971306535,183.2,168.0,168.0,176.0,176.0,45.26,45.26,246.41,246.41,51,4936.171150286935,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,168.0,168.0,176.0,176.0,45.26,45.26,13.0,0.0,0.0,0.0,0.0,246.41,246.41,,,,,,,52.25,-0.9,False
164,FAST,Industrial Distribution,33.1,39.5,-1.4,-13.6,-12.2,-7.6,-14.6,-10.6,-11.8,-9.1,-2.6,33.1,108.3,-24.4,1.4,152.4,70.8281787478738,184.4,165.0,165.0,173.0,173.0,62.4,62.4,247.0,247.0,-18,-59.13262387719146,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,165.0,165.0,173.0,173.0,62.4,62.4,355.0,14.0,0.0,0.0,0.0,247.0,247.0,,,,,,,49.67,-11.01,False
165,GM,Automobiles,-13.6,58.1,7.8,0.2,-3.6,-1.4,16.2,28.8,43.6,29.6,21.7,-13.6,32.7,-83.2,1.9,0.0,-41.347598465181605,137.6,216.0,216.0,227.0,227.0,47.2,47.2,247.25,247.25,78,4958.652401534819,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,216.0,216.0,227.0,227.0,47.2,47.2,145.0,0.0,0.0,0.0,0.0,247.25,247.25,,,,,,,87.6,-4.98,False
166,F,Auto Manufacturers,1.0,48.9,17.1,39.1,28.9,29.3,38.5,44.1,30.6,15.3,35.6,1.0,98.7,-91.2,1.4,-114.2,-58.375678499343714,152.3,196.0,196.0,205.0,205.0,37.2,37.2,249.2,249.2,91,4941.624321500656,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,196.0,196.0,205.0,205.0,37.2,37.2,48.0,0.0,0.0,-6.0,0.0,249.2,249.2,,,,,,,17.78,-1.91,False
167,SYF,Consumer Finance,19.6,50.1,-3.0,-10.8,-9.5,-13.5,-12.1,-5.5,13.8,17.7,31.6,19.6,104.4,-64.4,1.3,93.6,27.628908438410416,170.9,177.0,177.0,183.0,183.0,42.23,42.23,249.68,249.68,-8,-5.837762832510617,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,177.0,177.0,183.0,183.0,42.23,42.23,340.0,22.0,0.0,0.0,0.0,249.68,249.68,,,,,,,88.77,-19.52,False
168,JBHT,Airlines,-15.6,65.0,7.3,10.7,14.7,27.3,51.6,44.1,23.9,3.5,1.7,-15.6,39.4,-116.6,2.6,0.0,-38.26491514787839,135.7,217.0,217.0,228.0,228.0,71.8,71.8,252.25,252.25,20,-37.17811072158511,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,217.0,217.0,228.0,228.0,71.8,71.8,58.0,0.0,0.0,-6.0,0.0,252.25,252.25,,,,,,,277.85,-0.51,False
169,PKG,Packaging & Containers,9.0,34.2,0.0,-8.2,-10.0,-5.8,-7.9,-14.5,-13.0,-6.2,3.4,9.0,85.1,-30.1,1.3,80.8,72.2,160.3,186.0,186.0,193.0,193.0,84.22,84.22,252.47,252.47,24,-60.839018795299026,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,186.0,186.0,193.0,193.0,84.22,84.22,275.0,4.0,0.0,-6.0,0.0,252.47,252.47,,,,,,,249.51,-12.26,False
170,GILD,Biotechnology,-11.3,57.0,-2.6,-11.2,-13.4,-7.2,-2.7,19.1,24.1,35.2,30.2,-11.3,46.8,-87.0,1.2,0.0,-23.9980494473224,140.0,211.0,211.0,219.0,219.0,32.81,32.81,253.21,253.21,13,34.593100733619295,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,211.0,211.0,219.0,219.0,32.81,32.81,293.0,4.0,0.0,0.0,0.0,253.21,253.21,,,,,,,157.29,-14.53,False
171,DVA,Healthcare,-21.9,63.2,-6.1,18.5,29.9,40.4,29.3,11.5,13.0,10.3,5.3,-21.9,29.9,-109.4,2.1,0.0,-15.985479309283985,129.4,226.0,226.0,242.0,242.0,41.94,41.94,253.94,253.94,-39,-15.562735686107347,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,226.0,226.0,242.0,242.0,41.94,41.94,56.0,0.0,0.0,25.0,0.0,253.94,253.94,,,,,,,202.69,-4.11,False
172,UAL,Industrials,-44.2,48.2,14.8,12.2,6.3,4.2,8.4,26.2,44.8,52.1,28.2,-44.2,37.9,-119.5,1.3,0.0,-61.49480578612652,107.1,273.0,273.0,293.0,293.0,34.22,34.22,254.67,254.67,77,923.5694938274967,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,273.0,273.0,293.0,293.0,34.22,34.22,114.0,0.0,0.0,-6.0,0.0,254.67,254.67,,,,,,,119.21,-3.7,False
173,MCK,Healthcare Distribution,127.0,52.3,-4.7,-22.0,-24.7,-23.3,-21.8,-15.3,-11.6,26.9,94.6,127.0,285.1,-46.0,1.1,357.5,126.78930163888664,278.2,108.0,108.0,111.0,111.0,42.78,42.78,254.88,254.88,-31,-88.01925009088815,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,108.0,108.0,111.0,111.0,42.78,42.78,498.0,58.0,0.0,0.0,0.0,254.88,254.88,,,,,,,999.0,-25.68,False
174,BX,Asset Management,182.2,32.9,-1.5,-12.8,-14.7,-21.8,-33.0,-43.0,-45.8,-45.8,-3.3,182.2,591.0,-17.7,1.3,1022.5,719.7510113474572,333.4,90.0,90.0,93.0,93.0,46.44,46.44,255.54,255.54,-26,-290.9774513408272,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,90.0,90.0,93.0,93.0,46.44,46.44,474.0,58.0,0.0,25.0,0.0,255.54,255.54,,,,,,,189.88,-38.4,False
175,CTAS,Commercial Services,57.3,26.5,-2.8,-10.0,-16.0,-16.8,-28.8,-36.7,-38.0,-28.8,-17.5,57.3,229.6,-4.0,1.4,563.1,433.26820820285025,208.6,145.0,145.0,150.0,150.0,46.44,46.44,256.14,256.14,-42,-186.40027980963566,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,145.0,145.0,150.0,150.0,46.44,46.44,445.0,58.0,0.0,0.0,0.0,256.14,256.14,,,,,,,209.08,-18.09,False
176,PCAR,Farm & Heavy Construction Machinery,16.7,38.3,-0.7,-15.5,-18.1,-10.9,-7.2,-12.3,-16.9,3.5,9.3,16.7,112.5,-42.1,1.4,96.7,63.45009115492029,168.0,180.0,180.0,186.0,186.0,54.22,54.22,257.32,257.32,8,58.92106698139712,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,180.0,180.0,186.0,186.0,54.22,54.22,374.0,20.0,0.0,0.0,0.0,257.32,257.32,,,,,,,131.88,-16.31,False
177,DDOG,Software-Infrastructure,86.3,58.9,10.4,81.9,89.1,73.3,71.1,68.0,68.7,57.7,,86.3,147.3,-87.1,1.9,-66.3,-19.10877878851219,174.3,175.0,175.0,132.0,132.0,61.39,61.39,258.74,258.74,28,4980.891221211487,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,175.0,175.0,132.0,132.0,61.39,61.39,18.0,0.0,11.0,0.0,0.0,258.74,258.74,,,,,,,249.807,-0.98,False
178,VTR,Healthcare REITs,-10.3,57.0,-14.2,-10.8,-8.3,-4.8,0.6,7.8,18.9,23.0,18.2,-10.3,33.5,-67.0,1.4,0.0,-16.15799171329491,141.0,209.0,209.0,217.0,217.0,26.17,26.17,259.37,259.37,-24,-4.352820609182313,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,209.0,209.0,217.0,217.0,26.17,26.17,231.0,4.0,0.0,25.0,0.0,259.37,259.37,,,,,,,90.99,-7.22,False
179,AXP,Consumer Finance,37.1,42.8,0.5,-8.2,-10.9,-16.3,-17.1,-15.4,-4.2,3.8,17.0,37.1,125.3,-28.1,1.2,183.6,83.21308162300997,188.4,159.0,159.0,167.0,167.0,38.33,38.33,260.78,260.78,49,83.21035605402288,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,159.0,159.0,167.0,167.0,38.33,38.33,380.0,58.0,0.0,-4.0,0.0,260.78,260.78,,,,,,,387.49,-18.33,False
180,RTX,Aerospace & Defense,6.1,49.6,0.9,-10.9,-15.1,-11.7,-4.8,11.6,26.0,29.3,31.1,6.1,73.4,-59.3,1.2,29.7,-16.80625453142868,157.3,189.0,189.0,197.0,197.0,36.63,36.63,260.93,260.93,15,381.700458118542,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,189.0,189.0,197.0,197.0,36.63,36.63,329.0,20.0,0.0,-4.0,0.0,260.93,260.93,,,,,,,214.5,-16.24,False
181,NTRS,Custody Banks & Asset Management,-22.3,60.5,-6.0,-1.4,1.0,7.3,14.0,34.4,48.8,30.3,15.2,-22.3,22.7,-90.2,1.5,0.0,-40.17470604325458,128.9,228.0,228.0,243.0,243.0,58.47,58.47,261.92,261.92,-16,412.50785329452407,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,228.0,228.0,243.0,243.0,58.47,58.47,129.0,0.0,0.0,0.0,0.0,261.92,261.92,,,,,,,173.185,-4.47,False
182,SOL-USD,Cryptocurrency,909.7,8.0,-0.4,-11.5,-16.2,-32.1,-51.9,-67.9,-23.3,-2.5,,909.7,11126.9,-44.7,1.5,23965.7,4980.832644041881,988.5,29.0,29.0,28.0,28.0,74.0,74.0,263.05,263.05,-44,-19.167355958118605,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,29.0,29.0,28.0,28.0,74.0,74.0,540.0,58.0,11.0,25.0,0.0,263.05,263.05,,,,,,,241.8089,-65.95,False
183,GLD,Gold (ETF),10.1,48.8,-1.1,-13.3,-16.5,-10.6,-1.6,16.8,27.5,36.4,26.9,10.1,82.5,-58.5,1.4,26.6,-19.645129783289615,161.4,185.0,185.0,192.0,192.0,39.12,39.12,263.42,263.42,-68,-19.645129783289615,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,185.0,185.0,192.0,192.0,39.12,39.12,323.0,20.0,0.0,-2.0,0.0,263.42,263.42,,,,,,,509.7,-18.16,False
184,CRH,Building Materials,57.9,53.7,10.5,-11.9,-15.9,-18.3,-16.8,-13.5,-3.5,31.5,51.3,57.9,147.4,-45.2,1.2,182.0,72.35332724306764,209.1,144.0,144.0,149.0,149.0,42.78,42.78,263.68,263.68,76,72.35029045577245,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,144.0,144.0,149.0,149.0,42.78,42.78,410.0,58.0,0.0,-4.0,0.0,263.68,263.68,,,,,,,131.55,-17.3,False
185,NXPI,Semiconductors,13.3,66.0,0.4,26.3,29.2,35.3,33.6,19.7,9.6,2.3,12.3,13.3,56.6,-69.4,1.8,-53.5,-7.517478292867443,164.6,182.0,182.0,188.0,188.0,61.99,61.99,264.04,264.04,24,574.1336486037153,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,182.0,182.0,188.0,188.0,61.99,61.99,53.0,0.0,0.0,0.0,0.0,264.04,264.04,,,,,,,339.95,-5.47,False
186,MELI,Internet Retail,105.1,20.6,0.6,-15.1,-18.5,-24.1,-37.4,-40.7,-44.7,-43.6,-44.2,105.1,549.4,-11.6,1.4,1199.2,930.7404378803942,256.4,118.0,118.0,120.0,120.0,66.06,66.06,265.01,265.01,-17,-334.6611502057192,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,118.0,118.0,120.0,120.0,66.06,66.06,503.0,58.0,0.0,0.0,0.0,265.01,265.01,,,,,,,2548.5,-33.46,False
187,JOBY,Airports & Air Services,7.2,24.3,4.6,26.0,15.8,-3.3,-5.9,29.4,25.9,19.4,,7.2,149.0,-87.6,1.7,0.0,-80.40340133534012,75.9,341.0,341.0,195.0,195.0,28.59,28.59,265.69,265.69,85,-48.85229026483961,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,341.0,341.0,195.0,195.0,28.59,28.59,113.0,0.0,11.0,0.0,0.0,265.69,265.69,,,,,,,19.98,-40.44,False
188,DHI,Residential Construction,29.2,22.7,1.2,-8.0,-11.2,-11.8,-15.3,-26.1,-34.9,-26.4,-12.4,29.2,205.9,-22.5,1.5,282.0,314.25680057705165,180.5,171.0,171.0,178.0,178.0,80.34,80.34,275.04,275.04,23,-113.57949552343274,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,171.0,171.0,178.0,178.0,80.34,80.34,351.0,40.0,0.0,0.0,0.0,275.04,275.04,,,,,,,176.22,-16.53,False
189,MSI,Public Safety Technology,40.6,26.4,-2.2,-17.5,-17.7,-13.0,-21.6,-30.0,-31.4,-24.0,-13.2,40.6,183.0,-10.2,1.3,378.8,310.3780994496109,191.8,158.0,158.0,165.0,165.0,75.89,75.89,275.39,275.39,-7,-104.89192593198533,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,158.0,158.0,165.0,165.0,75.89,75.89,434.0,40.0,0.0,0.0,0.0,275.39,275.39,,,,,,,490.24,-17.74,False
190,MNST,Beverages - Non-Alcoholic,-12.4,58.7,-0.1,7.4,1.9,5.2,10.7,20.7,8.0,2.6,-1.7,-12.4,35.7,-79.6,1.4,0.0,-28.581621145471097,138.9,212.0,212.0,222.0,222.0,83.15,83.15,275.5,275.5,-3,-27.73171645436411,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,212.0,212.0,222.0,222.0,83.15,83.15,123.0,0.0,0.0,0.0,0.0,275.5,275.5,,,,,,,89.85,-1.97,False
191,CFG,Banks - Regional,-21.7,42.3,-4.9,-10.5,-9.4,-3.6,5.8,15.1,32.4,13.1,9.5,-21.7,47.4,-71.4,1.6,0.0,-51.53190384158912,129.5,225.0,225.0,240.0,240.0,56.1,56.1,276.5,276.5,5,4948.468096158411,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,225.0,225.0,240.0,240.0,56.1,56.1,211.0,4.0,0.0,0.0,0.0,276.5,276.5,,,,,,,68.79,-9.49,False
192,LIN,Industrial Gases,11.4,27.4,-11.9,-10.8,-8.6,-1.3,-8.2,-16.4,-25.5,-25.1,-20.3,11.4,97.5,-20.7,1.5,118.9,112.33327198038283,162.7,184.0,184.0,190.0,190.0,87.87,87.87,277.02,277.02,-52,-0.9687762642522131,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,184.0,184.0,190.0,190.0,87.87,87.87,253.0,4.0,0.0,25.0,0.0,277.02,277.02,,,,,,,521.28,-4.53,False
193,CEG,Electric Utilities,91.5,31.1,-3.8,-12.0,-13.4,-21.2,-24.8,-15.9,19.6,,,91.5,236.9,0.0,1.3,469.8,281.5808576068484,151.0,197.0,197.0,129.0,129.0,29.72,29.72,277.22,277.22,14,-114.20938884274,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,197.0,197.0,129.0,129.0,29.72,29.72,441.0,58.0,26.0,0.0,0.0,277.22,277.22,,,,,,,412.7,-30.28,False
194,MO,Tobacco,-10.1,64.2,-20.4,-10.4,-6.8,2.0,-0.4,8.4,19.4,23.2,29.2,-10.1,23.0,-68.4,1.3,0.0,-13.433262349101039,141.1,208.0,208.0,216.0,216.0,49.05,49.05,277.3,277.3,-18,3.4775442922623228,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,208.0,208.0,216.0,216.0,49.05,49.05,205.0,4.0,0.0,25.0,0.0,277.3,277.3,,,,,,,74.555,-6.67,False
195,DAL,Industrials,-54.0,41.3,10.2,10.6,13.1,15.7,27.0,26.1,30.5,31.5,8.1,-54.0,13.2,-100.5,1.7,0.0,-101.03177325021421,97.3,287.0,287.0,310.0,310.0,45.67,45.67,277.32,277.32,31,4898.968226749786,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,287.0,287.0,310.0,310.0,45.67,45.67,76.0,0.0,0.0,0.0,0.0,277.32,277.32,,,,,,,83.83,-1.61,False
196,AME,Electronic Instruments & Controls,2.8,36.0,-3.1,-9.6,-10.8,-5.5,-1.9,-3.7,-11.2,-13.5,-13.9,2.8,46.1,-21.9,2.0,18.5,13.181008607441111,154.1,194.0,194.0,203.0,203.0,87.75,87.75,277.45,277.45,31,13.18100860735873,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,194.0,194.0,203.0,203.0,87.75,87.75,250.0,4.0,0.0,-2.0,0.0,277.45,277.45,,,,,,,243.18,-7.13,False
