Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend
82,WMT,Hypermarkets & Super Centers,120.8,82.5,-4.9,-5.6,-3.5,3.6,8.0,22.3,43.0,69.3,76.2,120.8,152.9,-28.0,1.2,108.2,15.967142653771628,265.8,104.0,109.0,22.3,140.5,40,-0.5328573462283721,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
83,381180.KS,Asset Management,175.4,100.0,10.4,19.7,27.5,38.5,69.8,87.7,115.4,173.9,,175.4,157.0,-10.3,1.6,42.8,6.6,234.0,120.0,90.0,12.5,142.7,44,-1.5999999999999996,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
84,ASTS,Satellite Communications,581.6,47.8,-4.9,-21.6,-28.5,-20.1,17.3,217.9,628.4,646.1,,581.6,1284.2,-128.2,1.3,1088.1,3.5371991614317547e-06,660.9,35.0,34.0,31.3,142.9,-52,-187.59999646280085,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
85,COST,Hypermarkets & Super Centers,122.9,63.0,-1.5,-5.8,-4.0,0.3,-6.5,-10.9,-3.6,11.7,38.0,122.9,205.0,-17.8,1.3,229.3,1.888698841622277,265.8,104.0,108.0,20.0,143.2,-13,-86.71130115837772,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
86,GLW,Electronic Components,489.9,100.0,15.4,15.1,29.2,61.8,129.3,224.4,314.8,360.7,420.1,489.9,490.3,-58.2,1.2,113.6,1.5,632.9,40.0,41.0,36.22,143.82,39,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
87,FCX,Copper Mining,116.3,60.2,7.4,-3.5,-7.4,7.6,18.8,14.3,6.7,-2.5,74.7,116.3,208.6,-56.5,1.7,90.9,100.81155723097692,259.2,109.0,114.0,36.04,144.64,43,49.01155723097692,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
88,SNPS,Electronic Design Automation Software,115.1,38.1,5.0,11.3,11.5,9.3,-4.3,-17.8,-32.0,-29.8,-6.5,115.1,309.4,-4.1,1.6,343.8,423.0222782309184,258.1,110.0,115.0,64.54,145.34,8,71.82227823091841,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
89,TPR,Luxury Goods,210.0,73.0,-8.4,-13.6,-12.1,-3.4,12.7,77.0,128.6,167.3,265.8,210.0,323.5,-95.4,1.1,212.9,0.6740583784947811,353.0,73.0,77.0,30.02,145.82,17,-13.825941621505219,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
90,AMZN,Internet Retail,61.0,49.4,-0.1,8.3,11.7,9.8,8.9,7.4,13.6,15.7,4.4,61.0,152.6,-27.7,1.3,78.7,28.104728840592916,204.0,140.0,147.0,15.89,146.89,28,-12.095271159407087,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
91,WELL,Healthcare REITs,95.0,87.0,-5.4,-4.0,-1.1,1.4,7.0,25.4,49.0,73.3,89.8,95.0,117.6,-51.9,1.1,75.1,6.689076374762722,240.0,113.0,122.0,15.16,147.36,38,-0.41092362523727743,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
92,MSFT,Software,70.3,38.6,0.5,1.1,-1.3,-10.4,-20.7,-25.2,-32.6,-32.2,-23.8,70.3,201.5,-12.1,1.3,346.0,360.38982350285096,213.3,135.0,139.0,56.02,147.62,10,137.08982350285095,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
93,MPC,Oil & Gas Refining & Marketing,187.6,80.8,-3.2,-6.5,8.6,15.6,21.2,22.1,17.5,66.2,165.5,187.6,251.1,-77.8,1.3,135.8,1.874469631005244,330.6,82.0,83.0,26.5,147.9,8,-35.32553036899476,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
94,HLT,Lodging,92.9,78.1,-1.2,-4.4,-2.7,2.4,3.8,6.5,14.3,29.2,47.4,92.9,125.4,-21.3,1.2,99.9,4.607548538773596,235.9,119.0,124.0,11.55,147.95,17,-21.192451461226405,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
95,GRMN,Scientific & Technical Instruments,126.0,73.3,-2.4,-5.8,-1.4,4.9,0.6,2.3,22.1,36.8,44.9,126.0,174.5,-6.4,1.2,169.3,0.9393996651797204,269.0,102.0,106.0,18.36,148.16,-1,-43.16060033482028,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
96,COHR,,491.3,87.3,-4.2,6.3,18.5,51.6,141.1,214.4,340.5,372.7,415.6,491.3,574.7,-81.6,1.6,135.6,0.014674431631046814,634.3,39.0,40.0,29.22,150.02,12,-4.885325568368954,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
97,APO,Asset Management,176.5,42.5,-2.8,0.3,1.4,-4.0,-13.6,-23.6,-19.4,7.1,40.3,176.5,428.2,-9.1,1.3,579.8,0.01087993230682973,319.5,87.0,88.0,25.44,150.64,-54,-312.0891200676932,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
98,PGR,Property & Casualty Insurance,138.5,45.1,-3.2,-6.9,-10.1,-6.2,-16.9,-23.6,-17.1,5.5,27.2,138.5,319.6,-10.0,1.4,467.0,4.403133408608079,281.4,98.0,102.0,40.89,151.09,-33,-216.09686659139192,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
99,SHOP,E-commerce Software,451.1,30.0,-7.1,-16.7,-17.5,-26.6,-26.5,-11.9,-6.7,-0.9,-12.7,451.1,1544.3,-16.5,1.3,2098.0,1.2951184784190968,594.1,45.0,45.0,65.59,151.19,-75,-773.8048815215809,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
100,RL,Apparel Manufacturing,118.6,80.7,-3.1,-6.3,-6.1,-4.9,3.0,28.3,61.6,107.7,135.0,118.6,164.2,-70.2,1.1,122.6,2.2134531679161493,261.6,106.0,110.0,19.81,151.61,23,-11.68654683208385,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
101,QQQ,Asset Management,54.9,82.8,5.1,1.1,0.5,-0.3,1.1,2.7,3.8,8.5,16.5,54.9,67.3,-4.6,1.1,62.0,59.589648352382135,181.8,163.0,151.0,16.86,151.66,42,43.38964835238214,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,
102,BLDR,Building Materials,52.4,11.0,1.3,-5.1,-19.2,-26.2,-39.5,-60.3,-77.1,-70.4,-24.8,52.4,761.1,-34.7,1.4,2273.5,2982.0892219916605,195.3,148.0,154.0,80.33,153.73,1,-777.9107780083395,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
103,META,Internet Content & Information,48.3,53.4,0.1,-2.7,-9.1,-10.6,-19.3,-19.3,-5.9,43.6,38.3,48.3,170.6,-91.5,1.2,203.2,99.21507041372278,191.2,151.0,157.0,38.33,155.93,14,15.015070413722782,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
104,GEV,Electrical Equipment,213.4,79.1,-3.8,1.0,13.3,35.8,56.7,180.4,,,,213.4,230.7,-7.2,1.3,128.6,0.0967376664461241,237.3,117.0,74.0,17.5,156.1,3,-20.103262333553875,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
105,BX,Asset Management,210.3,37.5,-3.0,-4.7,-6.7,-14.1,-25.3,-35.0,-36.7,-35.0,11.7,210.3,591.0,-17.7,1.3,934.4,0.012521634613618677,353.3,72.0,76.0,41.44,157.44,-64,-530.0874783653865,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
106,ETN,Electrical Equipment,175.5,78.3,-13.0,-5.1,-0.7,3.2,0.0,-2.6,4.0,41.5,96.1,175.5,227.3,-11.6,1.2,202.9,0.0001635195925636012,318.4,88.0,89.0,14.79,157.59,-38,-46.89983648040744,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
107,KKR,Asset Management,133.3,30.5,-3.2,-3.3,-4.1,-13.3,-26.4,-38.5,-31.1,-20.3,17.9,133.3,478.9,-17.5,1.3,878.3,0.6064027270201605,276.2,101.0,105.0,41.44,158.04,-59,-562.4935972729799,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
108,LYV,Entertainment,44.9,48.6,6.7,0.1,1.0,5.0,-0.7,7.1,12.5,6.4,8.8,44.9,117.4,-22.9,1.3,98.2,78.14920969245581,187.9,156.0,162.0,28.23,159.83,38,38.249209692455814,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
109,PL,Aerospace & Defense,656.0,84.9,-4.9,-1.5,18.0,70.1,279.5,721.9,845.6,664.0,,656.0,769.7,-88.8,1.3,210.0,-6.189561462294366e-05,714.5,33.0,31.0,12.9,163.3,-20,1.699938104385377,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
110,KTOS,Aerospace & Defense,179.3,29.8,-4.9,-18.5,-31.9,-33.5,-19.6,40.3,86.6,119.2,95.6,179.3,761.1,-66.8,1.5,902.5,1.4920004802363699e-07,322.3,85.0,86.0,27.87,163.47,-60,-148.89999985079996,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
111,CMI,Industrial Machinery,197.8,92.0,-3.2,7.4,9.4,20.6,48.7,72.4,97.9,125.1,148.8,197.8,218.1,-35.6,1.2,73.3,0.1388166409649072,340.7,76.0,79.0,29.22,164.02,25,-5.361183359035093,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
112,HUBB,Electrical Components & Equipment,123.4,72.2,-7.3,-8.8,-7.9,-2.8,1.4,0.8,0.3,33.3,74.6,123.4,180.6,-24.9,1.3,152.3,0.003979101784121477,266.4,103.0,107.0,17.32,165.52,-17,-41.99602089821588,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
113,VLO,Oil & Gas Refining & Marketing,110.4,77.4,-5.7,-8.7,5.0,17.4,36.2,40.4,36.9,62.4,106.9,110.4,167.2,-81.9,1.5,37.3,3.1794649543795255,255.4,111.0,116.0,26.19,165.99,32,-2.5205350456204747,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
114,JCI,Building Products,153.2,84.0,-9.1,-6.9,-3.2,3.4,9.6,32.3,49.0,58.3,103.5,153.2,189.0,-32.8,1.1,123.3,0.011408703951716864,296.1,93.0,95.0,22.16,166.96,-1,-14.588591296048282,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
115,KEYS,Electronic Test & Measurement,212.4,94.1,-5.9,5.0,19.3,43.3,70.5,85.4,81.0,60.4,68.5,212.4,226.7,-14.6,3.1,44.6,0.17116754042809634,355.4,71.0,75.0,35.12,168.52,26,-4.128832459571903,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
116,CTAS,Commercial Services,63.4,29.0,-1.2,-7.0,-13.0,-13.8,-25.5,-33.2,-34.0,-24.4,-12.3,63.4,229.6,-4.0,1.3,532.2,5.772704348946224,206.4,137.0,143.0,46.44,169.24,-35,-363.4272956510538,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
117,WAB,Rail Equipment,56.8,82.5,-3.2,-5.4,-2.2,6.8,10.7,13.8,30.0,62.7,88.2,56.8,82.8,-63.6,1.2,36.2,5.574150088731881,201.8,144.0,150.0,20.06,170.06,32,-0.9258499112681191,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
118,ON,Semiconductors,148.0,50.1,-3.3,23.1,38.3,59.5,74.3,52.4,20.4,9.2,66.0,148.0,342.5,-46.0,1.7,0.9,0.6497730971160613,291.0,96.0,98.0,28.64,172.64,63,-42.95022690288394,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
119,INSM,Biotechnology,190.7,36.2,-15.9,-35.3,-36.4,-43.2,-28.7,2.8,87.8,157.9,159.6,190.7,673.7,-82.7,1.2,903.6,1.8669615190011604e-06,333.7,79.0,81.0,41.15,173.15,-65,-146.49999813303847,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
120,PHM,Residential Construction,88.1,39.8,-3.6,-7.7,-12.3,-11.8,-14.1,-23.0,-24.8,10.5,31.6,88.1,254.9,-29.3,1.2,312.5,2.0317328235242718,231.0,122.0,127.0,45.33,173.53,-30,-182.16826717647572,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
121,MCK,Healthcare Distribution,141.5,56.7,-10.1,-16.9,-19.7,-18.3,-16.3,-9.3,-4.7,35.5,105.7,141.5,285.1,-46.0,1.1,328.6,0.0015924763046229037,284.5,97.0,100.0,38.33,176.13,-51,-80.19840752369538,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
122,CBOE,Financial Data & Stock Exchanges,95.4,95.0,-5.0,5.6,10.1,18.0,21.7,32.7,40.9,71.4,86.2,95.4,103.6,-55.4,1.2,36.8,0.04842229815377721,238.4,115.0,120.0,17.78,176.18,25,-4.051577701846222,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
123,LITE,Communication Equipment,1285.9,88.7,-11.3,-1.2,35.1,111.8,442.3,880.6,1127.2,1068.6,1047.1,1285.9,1463.0,-109.6,1.6,286.7,-0.012037841630061054,1428.9,11.0,11.0,27.73,178.93,-26,5.587962158369939,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
124,BK,Asset Servicing,96.3,83.9,-6.5,-3.7,-0.2,4.5,12.7,35.5,67.7,92.3,112.4,96.3,125.6,-53.4,1.1,65.9,0.00013011526631200748,239.3,114.0,119.0,14.71,179.91,8,-3.499869884733688,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
125,BAESY,Aerospace & Defense,135.3,70.9,-5.3,-14.1,-12.1,-2.8,-6.0,14.0,24.7,77.5,129.8,135.3,218.5,-65.9,1.2,191.4,2.475016877264316e-05,278.2,100.0,104.0,27.79,179.99,-26,-34.89997524983123,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
126,JPM,Diversified Banks,83.7,69.3,-6.6,-5.7,-5.4,-7.2,-8.0,1.7,16.8,36.2,51.3,83.7,131.1,-22.3,1.1,140.9,0.007139978468554219,226.7,126.0,131.0,23.66,181.86,-7,-28.092860021531447,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
127,DE,Agricultural & Construction Machinery,90.6,58.0,-1.0,-5.4,-5.2,4.7,2.9,7.0,0.9,-8.1,19.6,90.6,162.8,-9.5,1.4,141.3,3.487061999916014,233.6,121.0,125.0,47.8,182.0,6,-43.31293800008398,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
128,PM,Tobacco,19.5,61.8,2.9,-0.9,-6.4,-0.6,-5.5,9.6,23.1,29.4,42.9,19.5,67.0,-56.2,1.3,47.1,11.041331040493317,162.4,178.0,184.0,27.85,183.65,46,10.941331040493317,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
129,CAH,Healthcare Distribution,118.2,65.4,-7.6,-15.4,-19.0,-17.2,-8.5,12.2,20.9,83.5,126.0,118.2,224.4,-81.7,1.1,196.0,2.732429983230104e-06,261.1,108.0,112.0,27.94,185.94,-19,-31.899997267570015,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
130,NFLX,Broadcasting & Cable TV,61.6,38.9,-4.7,-12.5,-9.9,-15.5,-29.5,-22.6,-6.5,24.3,6.6,61.6,279.9,-76.6,1.4,419.5,0.16438802532033328,204.6,139.0,146.0,45.33,186.33,-45,-156.23561197467967,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
131,ORLY,Auto Parts,68.8,58.0,-5.2,-6.3,-7.0,-7.6,-14.4,-12.4,-15.7,-1.0,22.8,68.8,154.4,-48.4,1.2,185.8,0.23499146486230713,211.8,136.0,140.0,41.44,189.04,-16,-60.165008535137694,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
132,SYM,Industrial Machinery,142.7,32.1,-3.7,-7.2,-5.0,-16.0,7.1,42.5,19.0,135.9,,142.7,420.8,-29.7,1.7,334.9,1.6058577970295505e-05,202.1,143.0,99.0,36.23,189.83,-53,-126.29998394142203,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
133,TJX,Apparel Retail,35.4,64.7,-8.3,-10.4,-8.9,-6.8,-4.5,-0.9,2.2,19.5,23.6,35.4,77.3,-40.2,1.2,67.5,0.33015344065229935,178.4,166.0,172.0,22.36,190.36,15,-14.0698465593477,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
134,CBRE,Real Estate Services,12.6,39.3,4.6,-0.3,-6.9,-10.1,-13.1,-9.4,-3.1,-9.3,-1.0,12.6,80.4,-30.4,1.3,118.0,112.01278415321583,155.6,185.0,191.0,55.33,191.73,26,55.212784153215836,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
135,FSLR,Solar Energy,47.1,30.8,0.1,-2.1,-3.1,-13.0,-3.9,-11.1,-21.6,-3.5,24.7,47.1,269.7,-51.3,1.6,184.0,205.35533570166132,190.1,154.0,159.0,79.78,193.38,15,45.65533570166133,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
136,491010.KS,Infrastructure,97.1,100.0,13.2,18.4,28.1,40.3,69.1,,,,,97.1,68.0,-15.5,1.7,10.8,0.5,115.7,245.0,118.0,17.5,195.3,35,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
137,KMI,Oil & Gas Midstream,60.3,67.3,-7.5,-10.2,-8.4,-0.2,-1.5,4.7,15.9,36.0,61.1,60.3,118.9,-59.1,1.2,92.2,0.002483329897453908,203.2,141.0,148.0,28.14,198.14,-3,-19.297516670102546,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
138,AXP,Consumer Finance,47.5,49.5,-2.9,-3.9,-6.6,-12.0,-12.5,-10.4,1.5,10.3,24.9,47.5,125.3,-28.1,1.2,163.8,0.0034482602786683244,190.4,153.0,158.0,31.27,199.07,-17,-56.596551739721335,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
139,CRH,Building Materials,77.1,63.7,-6.0,-4.8,-9.0,-11.4,-9.5,-5.3,6.1,43.7,66.3,77.1,147.4,-45.2,1.2,155.8,8.958048187588494e-05,220.0,130.0,134.0,35.53,200.33,-13,-40.79991041951812,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
140,MAR,Lodging,38.3,74.9,-5.1,-4.2,-1.5,5.2,10.0,10.2,9.8,24.4,36.1,38.3,68.0,-49.0,1.3,25.1,0.02666320007491736,181.3,164.0,170.0,20.54,200.74,13,-6.573336799925082,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
141,HCA,Hospitals,74.6,48.9,-3.2,-11.9,-16.8,-17.0,-12.3,-8.5,-8.9,-2.6,25.3,74.6,180.8,-26.7,1.3,207.2,0.07510593495262315,217.5,132.0,136.0,52.89,201.49,-21,-72.32489406504739,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
142,RSG,Environmental Services,13.5,14.1,-7.5,-12.8,-14.4,-13.4,-23.5,-28.3,-30.8,-25.1,-16.6,13.5,149.9,-8.6,1.6,594.1,0.15590753639003038,156.4,184.0,190.0,46.44,203.04,-37,-303.74409246360995,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
143,CF,Fertilizers & Agricultural Chemicals,93.8,54.1,-5.5,-11.8,3.3,21.0,21.7,23.8,18.4,14.7,59.0,93.8,221.2,-55.7,1.7,76.0,9.821993627142424e-06,236.8,118.0,123.0,33.55,203.55,-8,-23.999990178006374,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
144,SYF,Consumer Finance,34.4,58.8,-8.0,-4.8,-3.5,-7.5,-5.7,1.6,22.2,27.4,43.4,34.4,104.4,-64.4,1.3,82.7,0.17695897853841452,177.3,168.0,174.0,34.89,204.09,8,-14.723041021461587,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
145,OKE,Oil & Gas Midstream,118.4,50.8,-6.4,-9.9,-4.6,3.8,0.1,-13.5,-14.7,-2.2,53.4,118.4,292.4,-60.3,1.4,258.6,0.09685621858422173,261.4,107.0,111.0,69.33,204.13,-76,-123.90314378141578,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
146,MSI,Public Safety Technology,70.5,41.9,-2.8,-7.0,-7.2,-2.2,-10.7,-18.7,-18.5,-8.3,6.6,70.5,183.0,-10.2,1.3,250.8,1.6621964817099535,213.5,134.0,138.0,70.89,206.49,-18,-141.23780351829006,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
147,NUE,Steel,104.1,70.5,-1.2,8.8,15.3,24.5,39.5,34.6,15.5,14.7,85.2,104.1,169.7,-51.6,1.6,19.8,3.908370761977158,247.0,112.0,117.0,65.95,207.35,25,-10.491629238022842,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
148,MSCI,Financial Index & Analytics,59.8,22.9,-1.3,-1.8,-3.8,-3.5,-7.2,-13.2,-24.1,-39.6,-39.7,59.8,285.4,-7.2,1.3,339.8,23.969177140376658,202.8,142.0,149.0,93.78,209.58,-4,-255.53082285962336,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
149,ALNY,Biotechnology,8.4,24.2,-1.5,-11.6,-14.8,-25.3,-29.7,-17.5,-12.4,-14.6,-6.9,8.4,206.0,-54.2,1.4,365.3,0.17102859380234434,151.4,190.0,197.0,50.89,212.69,-18,-129.02897140619766,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
150,AJG,Insurance Brokers,-18.8,2.6,2.0,-11.4,-16.4,-20.8,-36.1,-47.5,-56.6,-57.8,-50.5,-18.8,215.4,-24.8,1.8,0.0,5000.0,124.1,225.0,242.0,81.16,212.76,6,-8763.9,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
151,PKG,Packaging & Containers,22.6,46.0,2.4,-2.5,-4.3,-0.0,-1.8,-8.0,-5.7,2.4,13.9,22.6,85.1,-30.1,1.2,65.7,90.47167224385352,165.6,176.0,181.0,74.22,214.02,33,40.271672243853516,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
152,WRB,Property & Casualty Insurance,21.2,30.1,-6.1,-7.7,-10.5,-12.7,-19.9,-18.4,-16.1,-9.8,-2.4,21.2,107.3,-27.7,1.4,206.6,78.79311254088304,166.1,175.0,182.0,84.78,214.98,11,-9.506887459116953,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
153,ISRG,Health Care Equipment,8.6,11.4,-3.6,-8.2,-12.2,-18.0,-22.9,-30.2,-30.2,-26.1,-27.5,8.6,156.3,-10.3,1.6,701.1,0.06348837645158968,151.6,189.0,196.0,57.89,218.89,-39,-498.73651162354844,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
154,NOW,Software,-39.6,3.0,0.5,-10.3,-16.5,-31.4,-49.5,-63.1,-72.8,-82.0,-94.7,-39.6,347.6,-50.9,1.6,0.0,5000.0,103.4,269.0,288.0,73.18,222.78,13,-3598.6000000000004,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
155,COR,Biotechnology,53.6,34.8,-23.6,-24.3,-30.1,-31.2,-31.4,-26.9,-28.2,-11.5,21.9,53.6,218.4,-33.7,1.2,434.0,7.586274408705413e-11,196.6,146.0,152.0,54.78,222.98,-51,-84.79999999992414,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
156,HIG,Insurance - Diversified,27.3,61.6,-7.6,-8.5,-9.0,-8.0,-10.9,-10.6,-3.3,7.1,26.9,27.3,77.8,-52.8,1.2,84.0,0.00022061163600458781,170.2,172.0,178.0,42.78,227.78,1,-23.399779388363996,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
157,PCAR,Farm & Heavy Construction Machinery,33.1,48.9,-5.5,-9.0,-11.7,-4.2,-0.1,-4.7,-8.5,13.9,21.7,33.1,112.5,-42.1,1.4,79.4,0.07087924841233358,176.0,169.0,175.0,54.22,228.42,4,-36.12912075158767,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
158,AME,Electronic Instruments & Controls,21.1,62.8,1.8,-2.0,-3.3,2.2,6.4,5.3,-1.4,-2.3,-0.5,21.1,46.1,-21.9,2.0,10.5,17.465758314903656,164.1,177.0,183.0,74.61,229.21,52,11.465758314903656,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
159,ABBV,Biotechnology,41.6,47.5,-6.5,-10.4,-13.7,-13.9,-14.3,-15.0,-14.7,-10.2,11.3,41.6,115.5,-24.8,1.2,160.5,3.556795141393378e-08,184.6,160.0,167.0,45.89,229.89,-19,-56.89999996443205,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
160,AMP,Asset Management,70.7,39.2,-3.8,-4.9,-9.3,-8.9,-17.5,-25.8,-27.5,-20.3,17.1,70.7,218.6,-24.3,1.3,340.6,0.00013219870427879277,213.7,133.0,137.0,75.33,229.93,-36,-189.09986780129572,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
161,Q,Technology,43.1,100.0,6.1,43.7,45.6,,,,,,,43.1,46.3,-16.0,1.7,5.3,5.3,43.4,424.0,165.0,17.5,230.7,41,0.0,,,,,,,,
162,FAST,Industrial Distribution,42.4,46.5,-5.3,-9.6,-8.2,-3.5,-10.4,-6.0,-6.6,-3.2,4.4,42.4,108.3,-24.4,1.4,129.8,0.00023835623047744028,185.4,159.0,166.0,57.33,233.33,-8,-44.39976164376952,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
163,WDC,Data Storage Devices,897.6,99.1,0.7,28.7,51.7,110.5,340.3,576.8,780.6,918.6,958.2,897.6,906.8,-100.9,1.8,125.9,-8.28733847349358,1042.6,18.0,18.0,45.11,234.11,-26,0.7126615265064196,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
