Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
11,SMCI,Computer Hardware,548.3,15.9,0.8,1.6,-1.9,-18.3,-32.8,-48.4,-47.3,140.8,368.4,548.3,3831.2,-73.1,1.4,5690.6,6583.9,685.3,37.0,37.0,39.33,59.53,8,-2286.300000000001,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
12,AXON,Public Safety Technology,401.4,33.6,2.3,-21.2,-23.7,-31.9,-45.2,-35.9,-19.0,25.3,92.1,401.4,1246.3,-25.7,1.3,2481.2,1278.8,538.4,49.0,49.0,25.0,61.4,-2,156.70000000000005,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
13,TPL,Homebuilding,501.3,54.8,1.4,-17.4,6.8,18.3,8.3,13.3,35.2,51.4,158.6,501.3,919.6,-5.5,1.4,883.7,361.6,638.3,38.0,39.0,17.33,62.13,3,67.10000000000002,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
14,SNDK,Data Storage Devices,1234.4,95.8,-3.1,33.0,101.7,250.1,1095.0,,,,,1234.4,1273.3,-4.5,1.6,304.6,304.6,1247.1,10.0,8.0,17.5,62.7,0,-2.3999999999999773,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
15,VRT,Electrical Equipment & Parts,1437.1,98.5,-1.5,13.6,43.8,54.4,107.5,149.0,394.6,930.4,1305.0,1437.1,1431.2,-60.9,1.3,669.1,111.3,1530.7,5.0,5.0,11.67,64.27,3,-13.200000000000003,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
16,ANET,Networking Equipment,817.5,96.1,6.7,21.4,19.3,14.9,30.5,42.6,83.0,218.2,400.6,817.5,852.2,-19.6,1.3,610.5,121.9,954.5,20.0,22.0,8.89,66.49,-4,-119.1,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
17,SHOP,E-commerce Software,592.7,39.1,5.2,3.7,-4.4,-11.8,-6.9,13.2,24.1,31.6,29.4,592.7,1544.3,-16.5,1.3,1611.4,704.7,729.6,33.0,34.0,31.08,67.08,0,-119.69999999999993,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
18,TSLA,Automobile Manufacturers,790.4,53.0,5.5,-3.6,-7.9,-11.3,-0.4,17.6,17.0,2.3,287.3,790.4,1535.1,-50.2,1.2,1478.8,551.4,927.3,21.0,25.0,33.21,67.21,7,-104.0,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
19,AMD,Semiconductors,1112.5,99.8,8.7,29.8,25.1,27.1,63.0,66.6,66.7,89.7,167.6,1112.5,1114.9,-27.9,1.5,631.1,133.6,1249.4,8.0,10.0,15.89,67.69,-8,-116.4,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
20,KLAC,Semiconductor Equipment,976.4,99.2,-0.8,11.8,22.4,33.7,68.8,94.3,129.0,220.6,435.2,976.4,982.6,-14.1,1.2,514.0,87.1,1113.3,13.0,13.0,4.44,69.44,-7,-30.80000000000001,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
21,CVNA,Auto & Truck Dealerships,813.2,77.0,2.5,14.2,2.5,3.2,6.3,67.4,549.5,803.4,619.0,813.2,1079.9,-122.9,1.2,901.3,185.8,926.4,22.0,24.0,20.93,70.93,3,-88.80000000000001,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
22,QBTS,Quantum Computing,738.8,42.0,9.7,31.0,10.1,-4.4,31.1,625.8,1078.5,787.4,,738.8,1840.5,-110.7,1.5,1468.4,274.2,797.1,29.0,28.0,27.2,71.6,5,-192.8,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
23,VST,Independent Power Producers,503.9,65.4,-0.8,-5.8,-3.4,-9.6,-13.4,8.4,127.9,335.8,423.7,503.9,796.7,-76.3,1.2,879.1,251.5,626.2,40.0,38.0,22.0,72.8,-1,-26.19999999999999,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
24,HOOD,Capital Markets,377.1,48.6,7.1,18.6,0.5,-16.1,-0.6,112.0,302.0,,,377.1,820.7,-60.3,1.3,855.9,213.2,430.1,59.0,52.0,12.9,74.1,2,-110.10000000000002,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
25,PWR,Construction & Engineering,850.9,100.0,0.6,1.3,16.3,22.9,39.4,61.3,90.1,187.5,468.5,850.9,819.9,-22.8,1.1,515.5,90.4,987.8,19.0,20.0,8.89,74.49,-5,-9.799999999999997,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
26,SOL-USD,Cryptocurrency,974.6,8.7,-0.1,-5.1,-16.2,-32.6,-47.3,-62.0,-4.2,17.6,,974.6,11126.9,-44.7,1.4,24465.3,25863.5,1043.3,15.0,14.0,69.0,76.8,2,-1797.2000000000007,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
27,HWM,Aerospace & Defense,736.5,93.9,-1.7,-3.7,8.4,14.7,26.0,84.0,173.3,334.2,566.7,736.5,753.8,-54.6,1.0,515.5,78.0,857.3,26.0,29.0,5.4,77.4,-6,-14.900000000000006,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
28,LLY,Pharmaceuticals,442.9,73.8,-0.3,-13.3,-14.1,-8.8,-3.2,-9.0,1.6,74.7,199.5,442.9,607.2,-21.4,1.2,600.6,202.1,579.9,46.0,46.0,17.94,78.74,-13,20.5,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
29,IONQ,Quantum Computing,279.2,43.5,12.7,37.0,21.3,2.1,9.3,137.4,179.2,284.5,,279.2,660.4,-66.8,1.5,606.1,171.8,336.6,81.0,62.0,10.0,83.6,17,-217.3,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
30,PLTR,Software,639.2,61.8,4.9,-2.6,-7.4,-15.1,-8.8,136.2,367.9,627.5,,639.2,1018.1,-71.2,1.2,1074.0,227.4,701.0,35.0,31.0,34.0,84.4,-1,30.700000000000017,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
31,WSM,Specialty Retail,315.5,77.8,3.1,-1.3,0.7,1.3,2.1,5.2,45.4,79.0,172.2,315.5,417.3,-40.6,1.2,394.7,106.9,452.5,56.0,57.0,5.72,84.92,5,-27.599999999999994,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
32,DOGE-USD,Cryptocurrency,1144.1,5.3,0.1,-4.5,-12.6,-29.6,-47.6,-58.8,-54.5,-73.2,801.1,1144.1,22199.9,-45.9,1.5,51565.3,53457.0,1248.0,9.0,9.0,81.64,85.84,2,-1986.300000000003,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
33,MPWR,Semiconductors,595.1,100.0,1.4,23.9,33.4,40.6,65.4,73.2,86.2,122.7,243.9,595.1,593.8,-5.3,1.4,278.7,57.0,732.0,32.0,33.0,0.0,86.8,-2,-21.200000000000003,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
34,LRCX,Semiconductor Equipment,933.3,97.3,-2.7,11.6,21.9,43.4,114.6,154.7,183.5,249.5,404.3,933.3,949.1,-7.6,1.4,388.7,56.1,1070.3,14.0,16.0,11.44,89.04,-4,-20.999999999999993,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
35,ARES,Asset Management,228.6,36.7,2.4,2.3,-12.6,-19.3,-32.4,-41.0,-41.5,-23.5,32.0,228.6,631.0,-8.6,1.3,1179.9,733.0,365.5,67.0,70.0,39.44,89.24,3,-252.10000000000002,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
36,NRG,Independent Power Producers,475.7,85.3,-3.3,-3.1,0.7,-1.3,2.3,36.4,112.3,199.6,257.6,475.7,554.2,-22.3,1.1,480.0,88.9,612.7,42.0,42.0,13.93,89.93,-4,-18.0,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
37,EME,Construction & Engineering,601.3,96.5,-2.0,2.8,10.7,14.6,29.0,48.8,108.6,259.4,421.5,601.3,613.1,-42.2,1.2,419.6,74.4,738.2,31.0,32.0,13.33,89.93,-4,-8.799999999999997,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
38,ASTS,Satellite Communications,832.1,65.7,-2.9,-1.0,-3.5,12.8,79.3,450.0,908.8,907.8,,832.1,1284.2,-128.2,1.3,762.2,116.7,907.1,25.0,21.0,31.1,90.3,2,30.10000000000001,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
39,JBL,Electronic Manufacturing Services,574.7,100.0,0.2,13.9,24.4,33.0,47.1,85.0,98.5,198.7,357.1,574.7,532.2,-28.8,1.1,291.4,43.9,711.6,34.0,35.0,0.0,92.0,-4,-8.5,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
40,BX,Asset Management,244.4,43.1,0.8,7.5,-3.8,-10.4,-20.1,-28.1,-27.5,-22.6,32.9,244.4,591.0,-17.7,1.3,835.2,479.2,381.3,66.0,67.0,39.44,94.84,1,-153.2,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
41,DELL,Computer Hardware & Services,395.9,84.5,6.6,18.5,39.7,35.3,47.8,44.0,85.0,158.7,257.9,395.9,467.5,-23.7,1.4,237.1,68.9,521.2,50.0,50.0,5.0,96.4,-4,-23.5,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
42,TT,Building Products,255.6,87.1,0.2,1.2,7.8,7.1,3.2,7.0,27.8,65.2,118.2,255.6,294.6,-7.0,1.2,253.8,64.8,392.6,64.0,65.0,0.0,97.2,0,-21.5,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
43,RKLB,Aerospace & Defense,939.2,82.8,13.2,20.1,15.3,38.1,101.9,556.6,898.0,968.2,,939.2,1114.9,-77.2,1.3,581.8,62.9,998.3,18.0,15.0,27.0,98.6,-4,-29.300000000000004,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
44,TSM,Semiconductors,493.1,91.6,-4.3,-2.1,6.0,13.0,37.8,64.5,116.6,158.9,247.5,493.1,539.1,-6.0,1.2,335.2,58.1,630.0,39.0,40.0,11.84,98.64,-1,-12.100000000000001,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
45,TRGP,Oil & Gas Midstream,445.0,88.2,-2.7,-7.9,6.1,20.7,22.3,30.6,68.1,161.4,405.5,445.0,518.1,-93.5,1.2,378.4,86.5,582.0,45.0,45.0,18.69,99.29,-1,15.700000000000003,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
46,APO,Asset Management,174.7,42.1,6.2,10.2,-1.9,-4.5,-15.3,-23.3,-17.4,9.5,43.6,174.7,428.2,-9.1,1.4,603.4,352.1,311.6,91.0,93.0,30.44,99.64,9,-161.69999999999993,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
47,KTOS,Aerospace & Defense,292.4,43.4,-3.1,-12.3,-17.2,-18.9,14.2,93.0,154.4,192.5,172.2,292.4,761.1,-66.8,1.5,601.6,96.2,429.3,60.0,60.0,21.13,99.73,-2,5.700000000000003,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
48,XRP-USD,Cryptocurrency,100.7,16.7,1.0,-0.9,-10.5,-25.9,-41.2,10.0,37.7,50.8,116.3,100.7,898.4,-75.3,1.4,1918.4,923.5,204.6,138.0,121.0,30.42,101.62,3,-11.0,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
49,IRM,Data Storage & Management,213.8,69.8,3.0,7.1,19.5,19.8,14.8,5.5,16.8,50.5,132.9,213.8,320.0,-29.9,1.2,234.5,96.9,350.8,70.0,73.0,13.33,104.73,3,-39.099999999999994,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
50,KKR,Asset Management,153.8,34.6,1.4,9.9,-3.7,-10.9,-23.4,-33.7,-23.1,-10.7,32.6,153.8,478.9,-17.5,1.4,802.4,540.7,290.8,100.0,102.0,39.44,107.64,4,-166.39999999999998,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
51,INSM,Biotechnology,363.8,59.1,-5.6,-13.7,-14.7,-18.8,11.0,69.0,194.2,284.7,297.8,363.8,673.7,-82.7,1.2,539.6,111.3,500.7,51.0,53.0,34.47,107.87,7,38.39999999999999,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
52,TDG,Aerospace & Defense,207.9,62.4,-4.4,-3.4,-7.4,-8.2,-17.0,-16.4,-3.3,38.8,69.0,207.9,343.7,-21.8,1.2,422.6,159.8,344.8,76.0,80.0,29.44,109.24,15,-23.19999999999999,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
53,FICO,Financial Technology,126.0,18.9,2.5,-17.3,-26.1,-31.9,-43.2,-53.3,-52.0,-14.4,-0.1,126.0,694.1,-6.1,1.4,1967.9,1768.0,262.9,107.0,110.0,50.89,109.49,-5,335.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING
54,CDNS,Electronic Design Automation Software,210.9,57.9,5.8,1.2,0.0,-5.0,-11.1,-15.4,-23.7,-9.7,27.2,210.9,367.1,-3.4,1.2,428.5,195.0,347.9,72.0,76.0,34.44,109.64,7,-58.5,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
55,APH,Electronic Components,337.1,82.8,0.9,4.9,5.0,6.1,27.4,63.6,102.9,158.9,223.8,337.1,384.6,-16.3,1.2,233.1,36.6,474.0,54.0,55.0,4.44,111.84,-5,-19.9,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
56,CAT,Construction Machinery,435.0,98.5,-1.1,2.0,14.3,26.5,59.8,77.6,103.7,159.4,250.3,435.0,441.2,-5.5,1.2,209.2,33.2,572.0,47.0,47.0,4.44,112.84,-3,-8.099999999999994,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
57,PGR,Property & Casualty Insurance,160.2,51.7,2.0,-6.1,-3.8,-1.2,-13.7,-17.4,-9.0,17.2,41.6,160.2,319.6,-10.0,1.4,411.1,195.1,297.1,97.0,99.0,29.44,114.44,-8,8.0,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
58,ETH-USD,Cryptocurrency,234.7,19.1,-0.2,8.0,-2.5,-18.3,-22.1,-36.1,-40.5,-52.6,167.1,234.7,1484.0,-71.9,1.6,2046.7,1792.9,338.6,79.0,69.0,72.0,116.2,7,-296.0999999999999,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL
59,TKO,Entertainment,205.2,70.2,-7.8,-17.9,-15.4,-12.5,-9.8,10.2,21.6,69.8,88.1,205.2,307.5,-34.9,1.2,321.6,76.9,342.1,78.0,82.0,19.02,117.42,-3,30.700000000000003,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
60,PH,Diversified Machinery,260.8,90.8,-1.1,-3.2,1.5,9.8,19.0,30.0,50.9,103.7,170.3,260.8,289.7,-29.7,1.1,198.6,39.7,397.8,62.0,63.0,10.07,120.07,4,-7.399999999999999,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
61,AMAT,Semiconductor Equipment & Materials,451.7,97.0,-0.6,3.5,19.5,38.7,79.6,80.6,90.6,120.0,226.2,451.7,466.3,-21.2,1.7,188.7,37.5,588.6,44.0,44.0,15.89,120.29,-1,-14.5,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
62,MCK,Healthcare Distribution,207.1,76.4,-1.0,-12.3,-5.3,-2.2,0.7,11.6,20.4,73.0,160.5,207.1,285.1,-46.0,1.1,240.8,60.1,344.1,77.0,81.0,16.68,121.28,7,12.700000000000003,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
63,MU,Semiconductors,866.6,95.8,-3.3,11.1,21.2,58.8,190.1,250.1,325.0,400.3,495.6,866.6,905.9,-25.2,1.7,283.7,27.0,1003.6,17.0,18.0,27.33,123.53,-6,-18.4,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
64,STX,Data Storage Devices,1015.1,100.0,0.0,25.9,44.6,70.9,198.9,325.5,437.1,514.5,672.9,1015.1,1014.7,-36.7,1.3,281.0,20.1,1152.0,12.0,12.0,24.78,123.78,13,-1.1999999999999993,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
65,ETN,Electrical Equipment,191.6,85.0,-0.3,3.7,10.9,9.0,7.1,3.0,12.5,51.9,110.2,191.6,227.3,-11.6,1.2,186.0,55.4,328.5,86.0,87.0,8.89,123.89,1,-22.500000000000007,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
66,COST,Hypermarkets & Super Centers,126.6,64.7,1.7,-6.3,0.9,2.6,-6.1,-8.6,-0.4,16.1,42.8,126.6,205.0,-17.8,1.3,225.0,87.8,263.6,105.0,108.0,15.0,124.6,-3,23.5,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
67,URI,Equipment Rental,208.6,61.3,2.2,-4.1,-3.6,-8.0,-9.9,-13.6,-6.1,21.6,101.8,208.6,362.9,-36.0,1.3,398.8,161.7,345.5,75.0,79.0,45.33,125.13,6,-24.200000000000017,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
68,PANW,Cybersecurity Software,125.0,47.1,2.5,2.7,-3.8,-12.0,-19.8,-24.6,-27.0,-5.4,45.2,125.0,305.2,-34.6,1.2,431.7,232.0,261.9,108.0,111.0,39.44,125.44,-9,18.19999999999999,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
69,DECK,Footwear & Accessories,195.6,29.6,1.7,-2.2,-2.1,6.8,-4.2,-31.2,-37.0,-16.8,19.9,195.6,734.1,-30.0,1.6,875.1,896.6,332.5,83.0,85.0,69.89,126.09,5,-268.4,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
70,ORCL,Software,58.0,22.0,4.1,14.5,4.9,-11.4,-16.3,-12.2,-8.3,14.3,36.6,58.0,346.0,-22.8,1.6,550.0,325.3,195.0,148.0,154.0,31.78,126.98,35,-250.99999999999994,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
71,ASML,Semi-Conductors,359.3,90.3,-7.2,-1.9,7.1,18.7,49.6,50.7,48.6,53.6,118.2,359.3,397.4,-5.8,1.8,202.5,46.6,496.3,53.0,54.0,24.11,127.71,-3,-14.399999999999999,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
72,AAPL,Consumer Electronics,210.3,81.6,4.9,-1.9,-1.7,-3.0,1.9,-0.4,-5.3,-0.6,42.2,210.3,260.7,-12.6,1.2,241.1,71.6,347.2,73.0,77.0,29.0,129.0,-25,-4.300000000000011,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
73,MELI,Internet Retail,155.4,29.5,-0.4,0.9,-6.6,-12.4,-25.2,-25.7,-28.0,-23.5,-17.4,155.4,549.4,-11.6,1.3,864.1,561.6,292.4,99.0,101.0,63.56,129.96,5,-57.299999999999955,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
74,GWW,Industrial Distribution,147.8,69.2,-1.0,-2.6,2.9,8.9,2.5,-4.7,-5.8,25.3,72.0,147.8,230.8,-40.3,1.2,199.9,82.6,284.8,101.0,103.0,19.44,130.24,1,2.299999999999997,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
75,IBKR,Capital Markets,325.5,100.0,4.0,11.6,13.4,14.7,25.5,63.0,117.7,196.3,265.6,325.5,286.7,-46.8,1.2,184.9,23.2,462.4,55.0,56.0,13.33,132.93,-3,-12.900000000000002,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
76,FTNT,Cybersecurity Software,208.7,46.6,2.4,-3.7,-2.6,-5.0,-18.6,-19.5,-25.9,-29.4,16.7,208.7,471.6,-20.2,1.3,652.4,326.0,345.6,74.0,78.0,70.89,134.09,-6,48.80000000000001,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
77,CTAS,Commercial Services,87.6,39.4,0.1,-9.3,-8.7,-9.1,-21.1,-26.4,-25.2,-12.2,3.7,87.6,229.6,-4.0,1.3,399.0,246.6,224.6,127.0,131.0,41.44,135.04,6,35.79999999999998,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
78,SYM,Industrial Machinery,186.2,42.2,6.8,9.4,8.6,-2.9,37.4,65.4,43.9,182.5,,186.2,420.8,-29.7,1.8,243.0,98.0,241.9,116.0,89.0,33.48,135.48,8,-38.599999999999994,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
79,NFLX,Broadcasting & Cable TV,100.7,49.9,-10.2,-4.4,1.2,-7.4,-19.9,-8.4,13.4,47.3,31.7,100.7,279.9,-76.6,1.3,330.8,121.8,237.7,118.0,121.0,32.9,135.9,-3,25.799999999999997,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
80,STLD,Steel,259.8,93.2,2.2,0.9,6.4,14.7,26.6,27.4,25.9,61.3,186.8,259.8,282.6,-47.6,1.3,170.1,38.7,396.7,63.0,64.0,24.78,136.98,-1,-11.199999999999996,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
81,CEG,Electric Utilities,110.8,41.5,-2.4,-7.9,-8.2,-14.6,-13.5,-3.9,38.7,,,110.8,236.9,0.0,1.3,368.9,181.9,161.5,179.0,119.0,28.95,137.75,4,-5.900000000000006,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
82,BLDR,Building Materials,93.9,16.2,-0.3,-8.8,-15.2,-21.7,-33.6,-54.2,-68.9,-56.2,3.3,93.9,761.1,-34.7,1.4,1616.0,2076.5,230.9,125.0,128.0,75.33,139.93,13,-432.0999999999999,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
83,GE,Aerospace & Defense,200.7,80.6,-6.9,-9.4,-6.8,-5.3,1.2,24.2,72.1,191.8,272.5,200.7,260.3,-96.0,1.1,205.6,36.1,337.7,80.0,83.0,19.47,140.07,-1,-2.6999999999999957,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
84,GOOG,Internet Content & Information,214.1,93.6,2.6,6.2,3.5,9.3,38.3,51.7,67.9,83.9,128.5,214.1,229.7,-10.8,1.3,114.5,16.6,351.0,69.0,72.0,4.44,140.84,0,-9.099999999999998,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
85,MRVL,Semiconductors,300.8,95.2,5.5,45.2,56.4,54.4,73.0,62.0,71.0,76.8,125.4,300.8,275.2,-14.2,2.2,96.6,26.6,437.7,57.0,58.0,15.89,141.69,-14,-42.199999999999996,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
86,CIEN,Communications Equipment,1083.2,100.0,7.1,27.9,66.8,115.1,307.6,508.0,636.0,686.9,750.0,1083.2,1083.1,-63.2,1.4,217.7,5.8,1220.1,11.0,11.0,27.33,141.93,7,1.5,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
87,CASY,Retail Specialty Group,228.1,95.1,0.8,0.3,13.8,22.3,30.8,52.3,79.2,126.1,161.8,228.1,241.5,-38.6,1.1,124.9,18.6,365.0,68.0,71.0,8.89,142.09,0,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
