Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
86,STLD,Steel,325.4,99.5,0.2,15.4,17.8,26.1,43.8,48.2,47.8,86.9,234.8,325.4,327.6,-47.6,1.3,164.9,33.0,464.8,54.0,54.0,24.78,142.38,-6,-5.700000000000003,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
87,GE,Aerospace & Defense,170.4,72.3,-0.2,-12.1,-14.6,-12.6,-8.6,11.9,54.2,168.1,242.4,170.4,260.3,-96.0,1.1,233.2,47.1,309.8,90.0,91.0,26.61,143.41,-5,11.200000000000003,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
88,GOOGL,Internet Conglomerates,265.8,99.4,2.9,19.7,16.2,19.0,52.8,73.3,92.6,115.1,167.3,265.8,267.6,-11.4,1.3,107.8,13.6,405.1,61.0,63.0,4.44,143.44,1,-1.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
89,PL,Aerospace & Defense,696.7,89.8,2.4,10.1,33.9,93.4,324.6,795.3,918.7,716.8,,696.7,769.7,-88.8,1.3,188.4,-1.7,752.8,30.0,26.0,12.5,143.9,2,1.3,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
90,PHM,Residential Construction,98.4,43.4,-9.3,-8.2,-11.7,-9.6,-11.2,-20.0,-21.0,16.6,39.3,98.4,254.9,-29.3,1.2,287.6,184.2,237.8,117.0,121.0,45.33,144.13,2,48.39999999999998,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
91,LINK-USD,Cryptocurrency,394.1,5.9,0.1,-0.5,-1.8,-17.0,-37.3,-51.1,-56.7,-74.6,-30.1,394.1,7258.0,-53.1,1.6,14638.9,15887.6,500.0,52.0,50.0,121.36,144.36,-1,-70.19999999999891,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
92,MS,Investment Banking & Brokerage,188.4,94.7,0.5,4.4,4.5,6.3,16.0,34.4,51.2,60.9,119.6,188.4,200.4,-20.8,1.1,134.2,20.6,327.8,84.0,86.0,8.89,147.89,2,1.1000000000000014,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
93,WMB,Oil & Gas Midstream,194.4,92.5,5.7,-4.8,1.4,13.4,15.6,33.5,62.1,114.5,181.9,194.4,215.4,-57.9,1.1,144.0,24.1,333.8,81.0,84.0,14.34,148.34,0,-4.399999999999999,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
94,GRMN,Scientific & Technical Instruments,130.4,75.7,-16.2,-8.0,0.5,7.8,2.7,4.5,25.1,40.2,48.8,130.4,174.5,-6.4,1.2,164.0,44.1,269.8,104.0,107.0,17.49,149.49,7,21.0,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
95,HUBB,Electrical Components & Equipment,138.5,79.5,-17.9,-8.4,-4.4,2.4,7.2,6.8,6.8,42.3,86.6,138.5,180.6,-24.9,1.3,138.1,42.0,277.9,102.0,105.0,16.17,149.57,2,13.100000000000001,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
96,SNPS,Electronic Design Automation Software,99.7,33.1,-3.6,13.2,9.1,5.5,-9.1,-22.4,-36.5,-34.9,-13.5,99.7,309.4,-4.1,1.6,398.6,351.2,239.0,116.0,120.0,64.65,150.25,9,-163.00000000000006,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
97,LITE,Communication Equipment,1387.8,100.0,2.7,14.2,61.0,148.7,519.6,986.3,1244.1,1168.9,1142.6,1387.8,1387.5,-109.6,1.7,236.3,-5.6,1527.1,9.0,10.0,27.33,151.13,3,2.2,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
98,GS,Investment Banking & Brokerage,176.4,85.1,-2.1,-2.6,-1.5,2.8,12.9,36.2,67.4,88.4,144.6,176.4,212.9,-35.7,1.1,144.6,21.7,315.8,87.0,88.0,14.72,152.12,1,2.3000000000000007,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
99,BAESY,Aerospace & Defense,150.3,76.2,0.0,-19.5,-10.3,2.3,-1.2,20.8,32.5,88.4,143.9,150.3,218.5,-65.9,1.2,175.8,34.9,289.7,94.0,97.0,20.74,153.14,-1,13.5,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
100,TER,Semiconductors,409.0,76.2,-23.8,0.6,14.3,47.8,145.0,155.7,163.9,155.3,186.0,409.0,539.1,-50.5,2.5,124.1,15.6,548.4,47.0,47.0,27.33,154.93,7,7.5,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
101,MPC,Oil & Gas Refining & Marketing,198.1,84.0,10.8,-6.6,16.0,22.3,27.1,27.4,22.7,73.3,176.0,198.1,251.1,-77.8,1.3,128.6,37.2,337.5,80.0,83.0,26.41,155.61,26,-21.9,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
102,MSFT,Software,69.2,38.1,-4.9,2.2,-1.7,-12.0,-22.1,-25.9,-33.1,-32.3,-23.7,69.2,201.5,-12.1,1.3,352.8,223.3,208.6,138.0,143.0,56.03,157.23,2,38.60000000000002,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
103,BLDR,Building Materials,42.2,9.7,-7.1,-16.5,-28.9,-33.1,-44.7,-63.9,-80.0,-73.4,-29.9,42.2,761.1,-34.7,1.4,2621.4,3760.0,181.6,166.0,171.0,80.33,158.53,-20,1677.8000000000002,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
104,COR,Biotechnology,113.2,58.4,-3.2,-14.3,-18.8,-18.0,-15.5,-7.3,-5.7,18.8,64.9,113.2,218.4,-33.7,1.2,258.5,84.8,252.6,109.0,113.0,49.78,159.98,-16,27.9,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
105,RSG,Environmental Services,25.4,21.6,-4.2,-16.4,-13.1,-10.2,-20.5,-24.4,-26.0,-18.7,-8.3,25.4,149.9,-8.6,1.6,391.8,303.9,164.8,179.0,185.0,46.44,160.24,-2,53.599999999999966,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH
106,TPR,Luxury Goods,245.0,81.4,-3.5,-11.1,-5.3,6.3,25.0,96.5,153.2,195.5,303.6,245.0,323.5,-95.4,1.1,187.4,14.5,384.4,65.0,68.0,29.82,162.02,2,5.4,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
107,GEV,Electrical Equipment,220.8,82.9,-16.3,8.8,22.5,46.4,66.3,195.0,,,,220.8,230.7,-7.2,1.3,120.9,20.2,242.9,115.0,76.0,17.5,163.1,10,6.6,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
108,COHR,,518.6,91.5,-3.3,22.9,32.1,68.0,163.6,236.5,367.9,398.7,443.1,518.6,574.7,-81.6,1.6,122.6,4.9,658.0,37.0,37.0,29.22,163.62,1,1.8000000000000003,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
109,ADI,Semiconductors,153.2,93.4,-3.1,14.0,14.9,32.2,46.2,50.7,53.5,66.8,89.0,153.2,164.9,-7.8,1.9,45.2,8.1,292.6,93.0,95.0,4.44,164.24,10,1.2999999999999998,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
110,CAH,Healthcare Distribution,141.2,73.0,-4.0,-17.9,-17.0,-12.6,-1.3,22.2,32.3,100.5,147.4,141.2,224.4,-81.7,1.1,174.1,31.9,280.6,100.0,103.0,27.49,164.49,-8,10.7,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
111,HLT,Lodging,94.7,79.3,-14.3,-6.6,-2.2,3.9,5.3,8.0,16.0,31.0,49.5,94.7,125.4,-21.3,1.2,98.0,25.8,234.1,119.0,123.0,11.5,164.7,0,10.9,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
112,RCL,Travel Services,69.5,54.3,-1.0,-15.8,-19.2,-14.3,-19.7,-0.8,35.1,123.8,125.2,69.5,219.6,-108.0,1.3,217.1,56.6,208.8,136.0,142.0,34.37,168.37,-6,15.5,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
113,JCI,Building Products,173.4,93.1,2.4,-2.3,3.6,11.2,17.8,42.3,60.5,70.8,119.8,173.4,189.0,-32.8,1.1,109.5,14.6,312.7,89.0,90.0,21.37,168.77,2,-0.5999999999999996,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
114,ISRG,Health Care Equipment,14.6,15.0,-9.5,-11.4,-12.9,-18.2,-22.1,-28.7,-27.9,-22.9,-23.5,14.6,156.3,-10.3,1.6,542.2,498.8,154.0,191.0,197.0,57.89,169.09,-1,174.10000000000002,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
115,ORLY,Auto Parts,79.3,63.2,4.4,-5.0,-4.3,-4.5,-11.4,-8.5,-11.3,4.9,30.5,79.3,154.4,-48.4,1.2,170.7,60.4,218.7,131.0,137.0,36.44,170.24,-5,-5.100000000000001,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER
116,CRWD,Cybersecurity Software,109.8,53.8,0.6,5.8,7.5,-4.0,-11.4,0.6,24.9,43.4,,109.8,175.3,-38.3,1.3,202.1,76.7,192.7,147.0,114.0,47.1,172.1,13,-21.0,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
117,META,Internet Content & Information,48.1,53.3,-13.0,-4.9,-11.7,-11.9,-20.4,-19.7,-5.8,44.0,38.6,48.1,170.6,-91.5,1.2,205.0,84.2,187.4,158.0,163.0,38.33,172.73,-21,33.800000000000004,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
118,AMZN,Internet Retail,61.3,49.5,1.1,17.4,16.0,11.8,10.0,8.1,14.4,16.5,5.2,61.3,152.6,-27.7,1.3,78.5,40.2,200.7,143.0,150.0,15.89,172.89,5,-15.5,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
119,JPM,Diversified Banks,93.9,75.9,0.9,-4.2,-2.4,-4.2,-4.6,6.3,22.6,43.2,59.6,93.9,131.1,-22.3,1.1,128.2,28.1,233.3,121.0,125.0,23.43,173.03,3,1.7000000000000028,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
120,HCA,Hospitals,81.2,52.1,-1.2,-18.8,-19.1,-17.0,-10.5,-5.8,-5.8,1.2,30.5,81.2,180.8,-26.7,1.3,193.6,72.4,220.5,128.0,134.0,47.89,174.69,-25,35.800000000000004,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
121,AXP,Consumer Finance,52.0,52.4,1.6,-4.0,-6.3,-11.8,-11.4,-8.6,4.1,13.4,28.7,52.0,125.3,-28.1,1.2,155.4,56.6,191.3,151.0,157.0,31.17,175.17,-3,16.300000000000004,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
122,WMT,Hypermarkets & Super Centers,129.7,87.4,0.8,-4.5,-0.1,8.3,12.7,27.5,49.1,76.3,83.9,129.7,152.9,-28.0,1.2,101.2,16.5,269.1,105.0,108.0,22.15,175.35,4,-1.1000000000000014,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
123,RL,Apparel Manufacturing,126.0,83.8,-5.3,-7.4,-4.7,-2.6,6.3,33.0,67.5,114.6,142.7,126.0,164.2,-70.2,1.1,116.8,13.9,265.4,107.0,110.0,19.62,175.62,-2,4.700000000000001,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
124,AMP,Asset Management,80.0,43.0,-0.3,-3.0,-7.9,-6.5,-15.3,-23.2,-24.2,-15.7,23.8,80.0,218.6,-24.3,1.3,313.4,189.1,219.4,130.0,136.0,75.33,176.73,4,-10.800000000000011,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
125,GLW,Electronic Components,396.5,84.6,-14.2,1.1,17.1,47.9,107.2,187.9,264.2,299.3,346.6,396.5,480.0,-58.2,1.2,127.7,1.5,535.9,49.0,49.0,36.22,177.62,6,1.3,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
126,CRH,Building Materials,88.7,69.7,-5.3,-1.3,-6.6,-8.6,-5.6,-0.6,12.0,52.0,76.3,88.7,147.4,-45.2,1.2,142.2,40.8,228.1,124.0,129.0,35.3,177.9,-10,5.599999999999994,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
127,381180.KS,Asset Management,152.1,91.4,-8.6,23.1,28.1,36.9,64.9,75.4,101.4,152.1,,152.1,148.6,-10.3,1.6,45.1,8.2,208.8,136.0,96.0,12.5,180.9,13,1.5999999999999996,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
128,MSI,Public Safety Technology,76.1,44.7,-2.4,-9.6,-6.7,0.1,-9.1,-16.9,-16.2,-5.1,10.7,76.1,183.0,-10.2,1.3,237.2,142.9,215.5,133.0,139.0,69.89,182.09,-16,21.30000000000001,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
129,WELL,Healthcare REITs,104.2,92.4,5.9,-0.9,3.3,5.9,11.8,31.0,55.6,80.7,98.2,104.2,117.6,-51.9,1.1,69.2,7.1,243.6,114.0,119.0,14.44,182.44,3,-0.10000000000000053,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
130,FCX,Copper Mining,95.8,52.8,-10.8,-17.6,-16.6,1.8,12.6,7.2,-0.9,-10.7,60.7,95.8,208.6,-56.5,1.7,102.3,51.8,235.2,118.0,122.0,45.34,183.34,-6,30.999999999999996,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
131,ALNY,Biotechnology,12.2,25.7,-4.0,-19.9,-17.5,-27.6,-30.3,-16.2,-10.6,-12.4,-4.0,12.2,206.0,-54.2,1.4,344.1,129.2,151.5,193.0,199.0,50.89,184.89,-1,37.099999999999994,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
132,BK,Asset Servicing,108.0,90.4,-2.1,0.6,5.1,10.2,18.8,42.7,76.7,102.2,123.7,108.0,125.6,-53.4,1.1,59.8,3.5,247.3,112.0,117.0,13.33,185.73,3,1.1,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
133,DE,Agricultural & Construction Machinery,92.3,59.0,3.2,-8.8,-5.7,6.5,4.2,8.5,2.2,-6.7,21.5,92.3,162.8,-9.5,1.4,137.9,46.8,231.7,123.0,127.0,47.75,185.95,1,9.299999999999997,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
134,KMI,Oil & Gas Midstream,73.6,74.8,2.7,-11.1,-4.9,5.6,4.1,11.0,23.4,45.3,72.7,73.6,118.9,-59.1,1.2,83.1,19.3,212.9,135.0,140.0,20.22,186.02,-1,0.40000000000000213,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
135,CF,Fertilizers & Agricultural Chemicals,108.8,59.6,0.7,-14.1,11.4,31.3,30.3,31.8,26.5,23.3,70.9,108.8,221.2,-55.7,1.7,67.6,24.0,248.1,110.0,115.0,33.35,187.35,2,-8.299999999999997,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
136,CMI,Industrial Machinery,184.9,95.2,-4.8,9.5,8.8,20.3,48.0,69.7,93.7,118.8,140.8,184.9,195.9,-35.6,1.2,68.7,5.5,324.3,86.0,87.0,29.22,187.42,7,0.9000000000000004,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
137,WDC,Data Storage Devices,787.8,98.4,-1.6,34.9,50.8,106.1,321.8,530.1,710.1,826.9,856.8,787.8,802.5,-100.9,1.8,113.0,-9.0,927.2,21.0,24.0,45.11,187.71,8,0.6999999999999993,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
138,ODFL,Trucking,93.4,39.1,-9.5,-6.9,1.5,18.8,18.8,-0.4,-20.0,-29.3,-9.1,93.4,254.8,-15.5,1.7,155.0,159.2,232.8,122.0,126.0,77.93,187.73,-13,40.999999999999986,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
139,SO,Electric Utilities,62.3,64.4,4.8,-10.2,-3.9,-1.1,-6.5,-9.2,-8.3,0.3,14.5,62.3,116.9,-35.5,1.2,118.4,46.7,201.7,141.0,147.0,40.89,189.29,5,-2.5,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
140,ABBV,Biotechnology,50.7,54.0,6.0,-13.9,-13.8,-12.3,-11.6,-11.6,-10.6,-5.1,18.1,50.7,115.5,-24.8,1.2,141.2,56.9,190.0,153.0,158.0,45.89,190.29,6,8.199999999999996,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
141,KEYS,Electronic Test & Measurement,212.6,100.0,0.6,11.6,26.6,51.1,76.7,89.2,83.7,62.1,70.2,212.6,212.7,-14.6,3.1,39.5,4.3,352.0,74.0,78.0,35.12,192.72,8,-0.10000000000000053,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
142,DHI,Residential Construction,46.6,30.3,-9.5,-1.5,-5.4,-5.5,-8.4,-18.9,-26.8,-16.2,0.3,46.6,205.9,-22.5,1.4,220.9,216.3,186.0,162.0,167.0,75.33,192.73,-1,11.900000000000006,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
143,QQQ,Asset Management,54.9,82.8,5.1,1.1,0.5,-0.3,1.1,2.7,3.8,8.5,16.5,54.9,67.3,-4.6,1.1,62.0,16.2,181.8,165.0,152.0,16.86,194.26,5,0.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
144,MSCI,Financial Index & Analytics,63.6,24.2,-1.6,-0.3,-2.8,-2.2,-5.9,-11.8,-22.6,-37.7,-37.2,63.6,285.4,-7.2,1.3,323.9,279.5,203.0,140.0,146.0,93.75,195.15,3,-41.69999999999999,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
145,VLO,Oil & Gas Refining & Marketing,124.6,83.1,5.3,-7.8,13.5,26.7,46.0,49.1,45.5,72.6,119.7,124.6,167.2,-81.9,1.5,32.4,5.7,263.9,108.0,111.0,26.05,196.25,5,-2.3999999999999995,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
146,LYV,Entertainment,35.5,41.9,0.2,-6.3,-3.0,1.8,-4.4,3.2,8.0,1.3,2.8,35.5,117.4,-22.9,1.3,113.8,39.9,174.8,170.0,176.0,31.11,196.51,-7,2.3999999999999986,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
147,CBOE,Financial Data & Stock Exchanges,87.4,100.0,9.2,6.6,10.3,17.9,20.3,30.4,37.8,66.9,80.5,87.4,87.6,-55.4,1.2,33.7,4.1,226.7,125.0,130.0,17.78,197.18,7,-1.2000000000000002,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
148,TJX,Apparel Retail,45.3,73.0,-2.6,-13.2,-6.9,-3.4,-0.4,3.8,7.6,26.3,31.5,45.3,77.3,-40.2,1.2,59.6,14.4,184.7,163.0,168.0,15.14,198.14,-12,3.5,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
149,WAB,Rail Equipment,61.6,85.7,-3.5,-6.5,-0.0,10.5,14.0,16.9,33.6,66.8,92.8,61.6,82.8,-63.6,1.2,34.3,6.5,200.9,142.0,149.0,19.24,202.44,6,0.5,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
150,FSLR,Solar Energy,46.9,30.7,6.8,-3.8,-3.9,-14.8,-4.0,-11.3,-21.7,-3.3,24.9,46.9,269.7,-51.3,1.6,185.6,159.7,186.2,161.0,165.0,79.78,202.78,2,-85.4,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
151,AZO,Auto Parts,52.2,51.8,-0.7,-5.1,-7.2,-7.4,-16.6,-16.7,-21.1,-13.7,9.3,52.2,146.3,-48.7,1.2,185.5,83.9,191.5,150.0,156.0,70.89,204.09,6,3.4000000000000057,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
152,SYF,Consumer Finance,47.9,66.8,-2.7,0.9,2.3,-2.8,-0.2,8.1,30.7,37.0,55.0,47.9,104.4,-64.4,1.2,73.1,14.9,187.3,159.0,164.0,26.29,204.49,1,3.8000000000000007,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
153,MAR,Lodging,44.2,80.0,-10.5,-3.6,1.3,9.0,13.8,13.6,13.4,28.8,41.3,44.2,68.0,-49.0,1.3,23.2,6.6,183.6,164.0,169.0,15.12,207.52,-2,2.6999999999999997,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
154,FAST,Industrial Distribution,49.5,51.8,-0.9,-13.7,-7.2,-0.8,-8.0,-2.8,-3.1,1.1,9.7,49.5,108.3,-24.4,1.4,116.3,44.4,188.9,155.0,160.0,52.33,208.93,-16,9.699999999999996,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
155,C,Diversified Banks,94.7,88.7,-2.6,0.5,5.9,10.3,22.8,45.0,76.5,94.8,99.0,94.7,114.7,-58.5,1.2,42.6,-0.4,234.1,119.0,123.0,29.22,209.82,3,0.4,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
156,AJG,Insurance Brokers,-8.4,0.6,-2.2,-13.8,-16.1,-19.4,-34.8,-45.2,-53.6,-53.2,-44.1,-8.4,215.4,-9.3,1.8,0.0,13763.9,131.0,218.0,231.0,81.09,211.49,-36,11849.1,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
157,HIG,Insurance - Diversified,37.3,69.2,0.1,-9.1,-6.8,-4.7,-7.4,-6.4,2.0,13.6,35.2,37.3,77.8,-52.8,1.2,74.6,23.4,176.6,169.0,175.0,35.7,212.7,4,5.699999999999999,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
158,315960.KS,Dividend,263.4,97.4,0.8,6.5,26.8,60.6,127.9,172.5,196.0,224.8,260.3,263.4,236.4,-74.4,1.8,18.6,-8.0,353.4,73.0,64.0,45.67,213.07,5,1.0999999999999996,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
159,FER,Infrastructure,49.5,75.2,-2.2,-7.1,-7.3,-2.4,6.9,25.3,35.3,58.6,54.3,49.5,84.6,-59.5,1.3,33.5,-2.0,188.9,155.0,160.0,20.65,217.45,1,-0.19999999999999996,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
160,CBRE,Real Estate Services,7.7,34.7,-12.4,-4.6,-11.5,-13.7,-15.9,-11.8,-5.7,-12.1,-4.5,7.7,80.4,-30.4,1.3,134.6,56.8,147.1,196.0,202.0,55.33,218.13,-4,29.799999999999997,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
161,PCAR,Farm & Heavy Construction Machinery,41.6,54.4,-18.8,-11.3,-11.2,-1.0,3.9,-0.8,-4.3,19.6,28.6,41.6,112.5,-42.1,1.4,71.9,36.2,180.9,167.0,172.0,49.22,219.22,-19,15.500000000000004,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
162,BKR,Oil & Gas Equipment & Services,80.4,97.7,-1.9,4.5,8.2,23.3,37.6,45.7,51.3,79.7,129.6,80.4,84.9,-85.4,1.3,8.9,-2.1,219.8,129.0,135.0,29.22,219.82,14,1.9999999999999996,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
163,WRB,Property & Casualty Insurance,29.6,36.2,-2.2,-8.3,-9.3,-10.7,-17.7,-15.1,-12.0,-4.6,3.9,29.6,107.3,-27.7,1.3,172.4,88.3,169.0,174.0,180.0,79.78,221.78,4,14.5,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
164,ETR,Electric Utilities,54.4,86.6,3.3,-7.5,4.7,11.6,15.5,34.0,52.9,57.4,49.8,54.4,72.9,-62.1,1.2,21.0,-3.4,193.8,146.0,153.0,25.93,222.33,4,0.3999999999999999,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
165,SATS,Communication,210.9,87.8,4.2,-7.9,-0.5,21.2,157.8,294.4,411.8,399.9,330.3,210.9,260.9,-145.8,1.8,21.8,-26.3,350.3,75.0,79.0,45.71,223.71,0,-5.600000000000001,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
166,NDAQ,Financial Exchanges,28.0,45.4,2.0,-2.8,-4.5,-4.4,-7.7,-1.9,4.3,-4.5,2.6,28.0,76.6,-11.7,1.4,93.6,32.9,167.3,177.0,182.0,54.16,228.76,0,-5.300000000000004,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
167,NOW,Software,-41.2,2.5,0.0,-22.4,-23.0,-37.0,-53.6,-65.5,-74.4,-83.0,-95.4,-41.2,347.6,-50.9,1.6,0.0,8598.6,98.1,283.0,304.0,73.2,231.6,2,4434.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
168,RJF,Investment Banking & Brokerage,30.9,46.7,1.8,-1.1,-4.7,-5.5,-10.8,-11.7,-10.5,-9.5,16.4,30.9,106.2,-34.2,1.2,133.3,63.8,170.3,172.0,178.0,79.78,231.78,3,-6.400000000000006,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
169,GLD,Gold (ETF),65.8,88.2,-4.6,1.7,10.0,19.1,29.4,52.4,64.6,77.9,73.2,65.8,82.5,-58.5,1.5,1.3,-8.2,190.8,152.0,145.0,29.22,232.22,5,0.0,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
170,LDOS,IT Consulting & Other Services,-23.4,5.0,2.0,-14.3,-19.6,-22.7,-24.3,-26.4,-21.9,-23.9,-38.1,-23.4,102.6,-29.6,1.4,0.0,601.7,116.0,245.0,262.0,71.9,232.3,16,416.30000000000007,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
171,491010.KS,Infrastructure,81.6,92.5,-7.5,17.5,29.8,34.8,63.9,,,,,81.6,60.2,-15.5,1.6,10.8,0.5,98.9,278.0,131.0,17.5,232.9,14,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
172,NUE,Steel,106.6,71.7,6.8,20.1,22.0,30.0,44.2,37.4,17.6,16.8,88.2,106.6,169.7,-51.6,1.6,17.3,14.4,246.0,113.0,118.0,65.93,232.93,12,-13.6,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
