Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend
83,KTOS,Aerospace & Defense,183.9,30.3,-4.4,-18.0,-31.7,-33.2,-19.1,41.9,89.0,122.2,98.5,183.9,761.1,-66.8,1.5,888.5,0.037495975259720635,328.9,83.0,84.0,27.77,141.37,-35,-170.96250402474027,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
84,KKR,Asset Management,139.4,31.7,-2.0,-1.9,-2.8,-12.2,-25.5,-37.7,-29.9,-18.6,20.8,139.4,478.9,-17.5,1.3,843.5,9.289928516872928,284.4,94.0,97.0,41.44,141.84,-31,-593.4100714831271,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
85,SNPS,Electronic Design Automation Software,113.1,37.4,4.3,10.4,10.7,8.4,-5.2,-18.8,-33.1,-31.1,-8.0,113.1,309.4,-4.1,1.6,350.2,429.05713446949545,258.1,108.0,112.0,64.55,141.95,12,118.85713446949546,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
86,WMT,Hypermarkets & Super Centers,120.8,82.5,-4.9,-5.6,-3.5,3.6,8.0,22.3,43.0,69.3,76.2,120.8,152.9,-28.0,1.2,108.2,14.033803428196586,265.8,103.0,106.0,22.3,143.1,34,-3.4661965718034136,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
87,MPC,Oil & Gas Refining & Marketing,190.2,81.6,-2.4,-6.3,9.0,16.0,21.7,22.7,18.1,67.3,167.7,190.2,251.1,-77.8,1.3,134.8,4.7894840157128415,335.2,80.0,82.0,26.49,143.49,12,-25.71051598428716,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
88,GLW,Electronic Components,506.1,100.0,15.4,17.2,31.7,65.1,134.4,232.1,325.0,372.3,433.7,506.1,506.5,-58.2,1.2,114.6,1.5,651.1,39.0,40.0,36.22,144.42,34,-0.30000000000000004,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
89,BX,Asset Management,213.7,38.1,-2.4,-4.3,-6.4,-13.9,-25.2,-34.9,-36.7,-34.9,12.5,213.7,591.0,-17.7,1.3,918.4,0.11095756400967412,358.6,72.0,74.0,41.44,146.44,-44,-581.3890424359903,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
90,QQQ,Asset Management,54.9,82.8,5.1,1.1,0.5,-0.3,1.1,2.7,3.8,8.5,16.5,54.9,67.3,-4.6,1.1,62.0,59.589648352382135,181.8,160.0,150.0,16.86,146.66,54,43.38964835238214,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,
91,WELL,Healthcare REITs,95.0,87.0,-5.4,-4.0,-1.1,1.4,7.0,25.4,49.0,73.3,89.8,95.0,117.6,-51.9,1.1,75.1,5.933893796806842,240.0,114.0,120.0,15.16,148.56,39,-1.9661062031931582,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
92,SHOP,E-commerce Software,449.1,29.9,-7.2,-17.5,-18.3,-27.5,-27.4,-12.9,-7.8,-2.2,-14.3,449.1,1544.3,-16.5,1.3,2105.0,4.833562862544978,594.1,43.0,44.0,70.06,149.46,-32,-1119.566437137455,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
93,APH,Electronic Components,238.4,59.0,-14.3,-12.3,-15.5,-15.5,-3.9,27.1,57.3,101.5,151.2,238.4,384.6,-16.3,1.2,341.6,1.1045274636463101e-09,383.3,66.0,68.0,13.15,149.55,-42,-49.29999999889547,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
94,BLDR,Building Materials,42.9,9.8,0.1,-8.5,-22.3,-29.2,-42.3,-62.8,-79.8,-74.0,-30.5,42.9,761.1,-34.7,1.4,2544.3,3326.437528691053,187.9,150.0,158.0,80.33,151.53,7,-433.5624713089469,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
95,RL,Apparel Manufacturing,116.6,79.9,-3.9,-7.2,-7.0,-5.7,2.0,27.3,60.5,106.4,133.4,116.6,164.2,-70.2,1.1,123.8,2.1408180411686133,261.6,106.0,110.0,19.84,152.44,24,-12.559181958831386,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
96,ETN,Electrical Equipment,177.1,78.9,-12.4,-5.1,-0.6,3.2,0.1,-2.5,4.1,41.9,97.0,177.1,227.3,-11.6,1.2,201.4,0.00031942842036201177,322.1,86.0,87.0,14.79,153.39,-27,-56.09968057157964,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
97,AMZN,Internet Retail,60.7,49.2,-0.3,8.1,11.5,9.6,8.6,7.1,13.3,15.4,4.0,60.7,152.6,-27.7,1.3,79.0,13.697564406629446,205.7,137.0,143.0,15.89,153.49,21,-26.502435593370556,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
98,PGR,Property & Casualty Insurance,133.1,43.5,-4.8,-8.6,-11.8,-8.0,-18.7,-25.5,-19.3,2.7,23.8,133.1,319.6,-10.0,1.4,483.7,1.626083245374115,278.0,97.0,100.0,40.89,154.89,-31,-228.8739167546259,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
99,LYV,Entertainment,38.6,44.1,2.2,-2.4,-1.5,2.5,-3.3,4.2,9.1,2.6,4.4,38.6,117.4,-22.9,1.3,108.2,84.83047792315584,183.6,156.0,164.0,31.05,155.65,53,41.33047792315584,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
100,CBOE,Financial Data & Stock Exchanges,103.3,100.0,0.0,8.0,12.7,20.8,24.7,36.2,45.0,76.8,92.7,103.3,103.6,-55.4,1.2,35.1,4.2,248.3,111.0,116.0,17.78,156.58,41,0.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
101,COST,Hypermarkets & Super Centers,119.7,61.6,-2.9,-7.0,-5.2,-0.9,-7.7,-12.3,-5.2,9.9,35.7,119.7,205.0,-17.8,1.3,234.4,0.062476875335214545,264.7,105.0,108.0,25.0,156.8,-28,-87.63752312466478,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
102,GRMN,Scientific & Technical Instruments,121.3,70.7,-5.0,-7.4,-3.1,3.1,-1.2,0.3,19.7,34.0,41.7,121.3,174.5,-6.4,1.2,175.5,0.025448401745403686,266.3,101.0,104.0,19.26,157.06,-2,-54.1745515982546,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
103,DECK,Footwear & Accessories,138.8,22.2,-0.9,-7.9,-15.0,-8.0,-16.9,-42.3,-51.4,-37.3,-10.4,138.8,734.1,-30.0,1.5,1076.0,55.12904143840115,283.8,95.0,98.0,75.89,157.49,-26,-1289.770958561599,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
104,ON,Semiconductors,156.0,52.1,-1.3,25.6,41.1,62.9,78.2,55.9,23.3,12.2,71.0,156.0,342.5,-46.0,1.7,1.4,9.465543363533463,301.0,92.0,94.0,28.58,157.78,79,-34.03445663646654,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
105,GEV,Electrical Equipment,210.6,77.6,-5.3,-0.4,11.8,34.2,54.9,177.8,,,,210.6,230.7,-7.2,1.3,131.4,0.01786141338602065,235.6,117.0,75.0,19.5,159.5,2,-18.382138586613976,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
106,KEYS,Electronic Test & Measurement,217.1,96.1,-3.9,5.8,20.3,44.6,72.2,87.4,83.1,62.3,70.7,217.1,226.7,-14.6,3.1,44.0,0.7440375993071546,362.1,70.0,73.0,35.08,163.28,33,-3.555962400692845,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
107,JCI,Building Products,151.9,83.5,-9.6,-7.6,-3.9,2.7,8.9,31.6,48.3,57.4,102.5,151.9,189.0,-32.8,1.1,124.4,0.012549767387896026,296.9,93.0,95.0,22.17,163.37,8,-15.087450232612104,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
108,HLT,Lodging,87.2,74.2,-5.1,-6.4,-4.7,0.3,1.6,4.1,11.5,25.8,43.3,87.2,125.4,-21.3,1.2,105.2,0.02686321457211533,232.2,121.0,125.0,11.61,163.61,3,-29.673136785427882,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
109,VLO,Oil & Gas Refining & Marketing,110.4,77.4,-5.7,-8.7,5.0,17.4,36.2,40.4,36.9,62.4,106.9,110.4,167.2,-81.9,1.5,37.3,2.696065990666953,255.4,110.0,114.0,26.19,165.99,34,-2.403934009333047,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
110,CMI,Industrial Machinery,193.6,90.3,-4.9,6.0,7.9,19.1,46.9,70.4,95.7,122.4,145.7,193.6,218.1,-35.6,1.2,75.0,0.01728481238655768,338.6,78.0,80.0,29.22,167.62,25,-4.982715187613442,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
111,WAB,Rail Equipment,56.8,82.5,-3.2,-5.4,-2.2,6.8,10.7,13.8,30.0,62.7,88.2,56.8,82.8,-63.6,1.2,36.2,5.096532698658617,201.8,141.0,147.0,20.06,169.26,38,-1.7034673013413828,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
112,PHM,Residential Construction,88.1,39.8,-3.6,-8.0,-12.6,-12.1,-14.4,-23.4,-25.2,10.3,31.4,88.1,254.9,-29.3,1.2,312.3,3.640867899799036,233.1,120.0,124.0,45.33,170.73,-23,-191.75913210020096,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
113,MCK,Healthcare Distribution,130.0,53.2,-13.6,-20.0,-22.7,-21.3,-19.7,-13.1,-9.1,29.4,97.0,130.0,285.1,-46.0,1.1,350.2,0.0009599951137863359,275.0,98.0,101.0,38.33,173.53,-37,-86.29904000488621,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
114,SYM,Industrial Machinery,119.2,26.7,-9.1,-15.4,-13.3,-23.5,-2.7,29.4,6.4,113.0,,119.2,420.8,-29.7,1.7,403.3,1.566006751546031,179.9,164.0,109.0,43.58,174.98,-36,-131.13399324845395,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
115,HUBB,Electrical Components & Equipment,121.1,71.1,-8.4,-9.8,-8.9,-3.7,0.4,-0.3,-1.0,31.8,72.8,121.1,180.6,-24.9,1.3,154.6,0.00228555047094254,266.1,102.0,105.0,33.33,176.73,-22,-42.79771444952905,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
116,META,Internet Content & Information,42.9,51.3,-2.0,-4.8,-11.1,-12.6,-21.3,-21.5,-8.6,39.9,34.2,42.9,170.6,-91.5,1.2,211.2,4.514492372885472,187.8,151.0,158.0,38.33,178.53,0,-83.28550762711453,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
117,BAESY,Aerospace & Defense,127.7,68.2,-8.0,-16.4,-14.4,-5.2,-8.5,11.0,21.1,72.7,123.6,127.7,218.5,-65.9,1.2,199.3,1.9969281418899388e-06,272.6,99.0,102.0,27.93,178.73,-19,-34.89999800307186,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
118,INSM,Biotechnology,173.7,34.0,-18.1,-38.7,-39.7,-46.3,-32.6,-2.6,78.9,145.7,146.0,173.7,673.7,-82.7,1.2,962.4,2.370732388584667e-06,318.6,88.0,90.0,48.51,179.91,-69,-132.99999762926763,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
119,BK,Asset Servicing,93.8,82.5,-7.9,-4.7,-1.3,3.5,11.6,34.3,66.3,90.6,110.4,93.8,125.6,-53.4,1.1,67.3,2.470237887509287e-05,238.8,116.0,121.0,14.74,180.54,17,-3.4999752976211247,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
120,491010.KS,Infrastructure,92.5,93.3,6.5,15.5,25.0,37.0,65.2,,,,,92.5,68.0,-15.5,1.7,11.7,12.270391923788733,112.1,252.0,122.0,17.5,181.5,52,11.770391923788733,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
121,CEG,Electric Utilities,109.3,39.6,-3.8,-3.8,-5.3,-13.5,-16.8,-6.6,32.0,,,109.3,236.9,0.0,1.3,382.9,0.0007680204521526391,164.9,176.0,115.0,29.22,182.02,-56,-145.69923197954785,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
122,MSFT,Software,64.1,35.7,-2.4,-1.2,-3.6,-12.6,-22.9,-27.5,-35.2,-35.2,-27.5,64.1,201.5,-12.1,1.3,373.7,5.456122289850024,209.1,135.0,140.0,58.07,183.47,-18,-232.04387771014999,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
123,CAH,Healthcare Distribution,113.0,63.8,-9.2,-17.1,-20.6,-18.8,-10.3,10.1,18.4,80.1,121.7,113.0,224.4,-81.7,1.1,201.1,4.2223074510892245e-07,258.0,109.0,113.0,28.04,184.44,-15,-31.499999577769255,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
124,LITE,Communication Equipment,1303.1,89.8,-10.2,-0.8,36.0,113.7,448.4,892.2,1141.9,1082.7,1061.1,1303.1,1463.0,-109.6,1.6,286.3,-0.028752689051707653,1448.1,11.0,12.0,27.73,185.13,-29,4.971247310948292,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
125,CBRE,Real Estate Services,10.0,36.8,2.1,-1.5,-8.0,-11.2,-14.2,-10.6,-4.6,-11.0,-3.1,10.0,80.4,-30.4,1.3,125.9,118.33381672517054,154.9,185.0,192.0,55.33,186.93,37,62.03381672517054,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
126,TJX,Apparel Retail,33.4,63.0,-10.0,-11.2,-9.8,-7.6,-5.4,-1.9,1.1,18.2,22.1,33.4,77.3,-40.2,1.2,69.3,0.8985855737873679,178.4,166.0,173.0,22.4,187.6,21,-15.101414426212632,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
127,FSLR,Solar Energy,52.4,32.5,1.8,-0.4,-1.4,-11.5,-2.1,-9.4,-19.9,-0.9,28.4,52.4,269.7,-51.3,1.6,174.3,198.23784635994951,197.4,145.0,152.0,79.78,187.98,10,59.33784635994951,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
128,NFLX,Broadcasting & Cable TV,57.0,37.6,-6.0,-14.1,-11.6,-17.2,-31.1,-24.5,-8.8,21.4,3.4,57.0,279.9,-76.6,1.4,433.7,0.08024368076185955,201.9,140.0,146.0,49.78,188.78,-34,-186.21975631923814,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
129,JPM,Diversified Banks,77.3,65.1,-10.8,-8.0,-7.6,-9.4,-10.4,-0.9,13.6,32.3,46.6,77.3,131.1,-22.3,1.1,150.1,0.0005938926083036294,222.2,128.0,132.0,30.79,189.39,-12,-30.599406107391697,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
130,ORLY,Auto Parts,61.5,54.4,-8.8,-8.9,-9.6,-10.2,-17.0,-15.3,-18.9,-5.0,17.6,61.5,154.4,-48.4,1.2,197.9,0.04784106787908568,206.5,136.0,141.0,41.44,190.44,-16,-66.85215893212091,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
131,HCA,Hospitals,77.1,50.2,-1.9,-11.4,-16.4,-16.6,-11.8,-7.9,-8.2,-1.7,26.9,77.1,180.8,-26.7,1.3,202.0,1.330321196879945,222.1,129.0,133.0,52.89,191.09,-4,-76.46967880312005,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,
132,CRH,Building Materials,78.3,64.3,-5.4,-4.6,-8.9,-11.3,-9.4,-5.2,6.4,44.5,67.3,78.3,147.4,-45.2,1.2,154.4,0.0003208516487771761,223.2,127.0,131.0,35.52,194.12,-8,-47.39967914835122,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
133,KMI,Oil & Gas Midstream,57.2,65.6,-9.2,-11.4,-9.6,-1.4,-2.8,3.2,14.2,34.1,58.7,57.2,118.9,-59.1,1.2,94.6,0.001236720552495424,202.2,139.0,145.0,28.21,195.41,-1,-20.498763279447505,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
134,PM,Tobacco,17.5,60.1,1.2,-1.7,-7.2,-1.5,-6.4,8.6,22.0,28.1,41.3,17.5,67.0,-56.2,1.3,48.5,1.8193946966009196,162.4,178.0,184.0,27.9,195.7,39,1.4193946966009197,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
135,MELI,Internet Retail,98.1,19.3,-9.1,-15.8,-19.2,-24.5,-37.4,-40.8,-44.8,-44.0,-44.9,98.1,549.4,-11.6,1.3,1308.9,0.001759899486817535,243.1,113.0,119.0,66.12,197.52,-61,-639.1982401005132,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
136,RSG,Environmental Services,11.5,12.8,-8.8,-13.7,-15.3,-14.3,-24.5,-29.3,-31.9,-26.4,-18.1,11.5,149.9,-8.6,1.6,654.4,0.4309091153018745,156.4,183.0,189.0,46.44,197.64,-33,-361.36909088469815,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
137,CTAS,Commercial Services,55.9,25.8,-4.4,-9.7,-15.6,-16.4,-28.0,-35.8,-37.0,-28.1,-17.0,55.9,229.6,-4.0,1.3,597.3,0.00025050340010564914,200.9,143.0,149.0,46.44,198.44,-57,-381.79974949659993,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
138,PL,Aerospace & Defense,742.5,94.9,5.1,9.0,30.5,88.3,320.9,811.9,950.4,751.4,,742.5,769.7,-88.8,1.3,189.6,-2.7671926034992755,802.3,29.0,26.0,12.5,198.5,-50,-1.6671926034992754,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
139,SYF,Consumer Finance,32.4,57.6,-9.2,-5.7,-4.4,-8.4,-6.7,0.5,21.0,26.1,41.8,32.4,104.4,-64.4,1.3,84.4,0.48274523620142384,177.3,168.0,175.0,34.94,200.54,17,-17.117254763798577,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
140,MAR,Lodging,37.2,73.9,-6.1,-4.8,-2.0,4.7,9.5,9.6,9.2,23.7,35.3,37.2,68.0,-49.0,1.3,25.5,0.018070694266323722,182.2,159.0,168.0,27.56,202.76,11,-6.7819293057336765,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
141,AIZ,Insurance - Property & Casualty,9.5,36.8,3.4,-0.3,-2.4,-2.2,-1.5,-4.6,-3.2,-5.8,-3.1,9.5,67.4,-23.8,1.4,42.2,44.82484385931526,154.4,186.0,193.0,55.33,203.53,40,9.124843859315256,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
142,OKE,Oil & Gas Midstream,113.4,49.4,-7.8,-11.6,-6.3,2.0,-1.8,-15.4,-16.9,-4.8,49.9,113.4,292.4,-60.3,1.4,265.4,0.08422364422850341,258.4,107.0,111.0,74.33,204.93,-74,-126.5157763557715,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
143,NUE,Steel,103.3,70.1,-1.6,8.3,14.8,24.1,39.1,34.1,14.9,14.0,84.6,103.3,169.7,-51.6,1.6,20.3,3.0125510456450395,248.3,111.0,116.0,65.95,207.95,32,-9.68744895435496,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
144,CF,Fertilizers & Agricultural Chemicals,81.4,49.7,-9.9,-15.6,-1.0,16.1,16.6,18.3,12.5,8.1,49.9,81.4,221.2,-55.7,1.7,82.8,1.0209062742125568e-08,226.4,126.0,130.0,34.63,210.23,-6,-20.399999989790935,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
145,DE,Agricultural & Construction Machinery,85.3,54.9,-4.1,-7.3,-7.1,2.7,0.8,4.8,-1.6,-10.9,16.0,85.3,162.8,-9.5,1.3,149.4,0.0018578656555339392,230.3,122.0,126.0,56.86,210.66,-11,-48.59814213434447,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
146,WRB,Property & Casualty Insurance,21.2,30.1,-6.1,-7.7,-10.5,-12.7,-19.9,-18.4,-16.1,-9.8,-2.4,21.2,107.3,-27.7,1.4,206.6,57.935622123660345,166.1,175.0,182.0,84.78,212.58,18,-31.76437787633966,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
147,AXP,Consumer Finance,43.0,46.6,-5.8,-5.6,-8.3,-13.7,-14.3,-12.3,-0.8,7.6,21.6,43.0,125.3,-28.1,1.2,173.8,1.0505181363481035e-06,188.0,149.0,157.0,38.33,212.93,-24,-56.599998949481865,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
148,PKG,Packaging & Containers,22.0,45.5,1.9,-2.8,-4.6,-0.3,-2.2,-8.4,-6.1,1.9,13.4,22.0,85.1,-30.1,1.2,66.2,91.37173363293117,167.0,174.0,181.0,79.22,213.42,38,48.171733632931165,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
149,ALNY,Biotechnology,5.7,23.2,-2.5,-12.8,-15.9,-26.4,-30.9,-18.8,-13.9,-16.3,-8.9,5.7,206.0,-54.2,1.4,380.8,0.002321349884104489,150.6,190.0,196.0,50.89,218.89,-18,-129.19767865011588,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
150,NTAP,Diversified Technology,5.7,30.8,4.7,3.0,8.4,4.1,1.1,-9.5,-8.5,-7.4,-0.3,5.7,108.6,-39.4,1.6,30.9,84.33706516139428,150.7,189.0,196.0,74.67,219.07,40,6.537065161394281,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
151,COR,Biotechnology,57.9,36.5,-21.9,-23.4,-29.4,-30.5,-30.6,-25.9,-27.0,-9.7,24.8,57.9,218.4,-33.7,1.2,413.6,1.7883374186122685e-10,202.8,138.0,144.0,54.78,220.58,-42,-83.69999999982117,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
152,COIN,Financial Data & Stock Exchanges,0.6,14.7,0.8,3.3,2.6,-12.9,-29.6,-34.3,-8.2,2.8,,0.6,213.9,-58.5,1.6,0.0,405.0958621153451,60.4,373.0,206.0,46.83,221.43,14,-47.50413788465494,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
153,AMP,Asset Management,73.3,40.3,-2.7,-4.3,-8.8,-8.4,-17.1,-25.4,-27.1,-19.6,18.5,73.3,218.6,-24.3,1.3,330.7,0.00653362924315782,218.3,132.0,136.0,75.33,221.53,-28,-189.09346637075683,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
154,PCAR,Farm & Heavy Construction Machinery,31.7,48.0,-6.4,-9.6,-12.3,-4.9,-0.7,-5.4,-9.3,12.9,20.7,31.7,112.5,-42.1,1.4,80.7,0.07711730314228542,176.7,169.0,176.0,54.22,224.22,4,-42.622882696857715,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
155,ISRG,Health Care Equipment,4.7,9.1,-5.9,-9.8,-13.8,-19.6,-24.5,-31.9,-32.2,-28.4,-30.2,4.7,156.3,-10.3,1.6,875.6,0.0013071987928030787,149.7,191.0,200.0,57.89,224.49,-43,-633.6986928012072,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
156,MSCI,Financial Index & Analytics,56.3,21.7,-2.5,-3.2,-5.2,-4.9,-8.7,-14.8,-25.8,-41.5,-42.0,56.3,285.4,-7.2,1.3,358.1,3.9626613401500794,201.2,142.0,148.0,93.81,225.41,-10,-303.4373386598499,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
157,AJG,Insurance Brokers,-24.2,0.4,-0.2,-13.7,-18.6,-23.0,-38.2,-49.7,-59.0,-60.6,-54.1,-24.2,215.4,-24.8,1.8,0.0,1758.931750948885,120.7,234.0,253.0,81.2,227.4,-3,-12004.968249051115,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
158,ODFL,Trucking,75.7,32.6,-6.5,-9.6,-5.2,9.2,10.1,-7.6,-26.8,-37.1,-19.7,75.7,254.8,-15.5,1.7,184.8,0.08145446783559568,220.7,130.0,134.0,83.05,228.05,-18,-205.71854553216443,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
159,Q,Technology,43.1,100.0,6.1,43.7,45.6,,,,,,,43.1,46.3,-16.0,1.7,5.3,5.3,43.4,421.0,156.0,17.5,228.1,42,0.0,,,,,,,,
160,HIG,Insurance - Diversified,23.9,59.0,-10.2,-9.8,-10.3,-9.3,-12.3,-12.1,-5.1,5.0,24.3,23.9,77.8,-52.8,1.2,87.6,3.7427564154323096e-05,168.9,172.0,179.0,42.78,228.58,1,-25.899962572435843,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
161,C,Diversified Banks,84.1,82.6,-6.1,-3.8,0.4,4.7,16.4,37.9,68.1,85.9,89.4,84.1,114.7,-58.5,1.2,47.5,-9.14946956726518e-06,229.1,123.0,127.0,30.13,229.73,-8,0.29999085053043273,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
162,ABBV,Biotechnology,38.0,45.0,-9.0,-11.8,-15.1,-15.3,-15.8,-16.6,-16.6,-12.3,8.6,38.0,115.5,-24.8,1.2,169.4,2.1531781500716108e-10,182.9,158.0,167.0,45.89,230.89,-20,-56.89999999978468,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
163,GLD,Gold (ETF),65.8,88.2,-4.6,1.7,10.0,19.1,29.4,52.4,64.6,77.9,73.2,65.8,82.5,-58.5,1.5,1.3,-7.157311722347339e-09,190.8,148.0,139.0,29.22,231.22,8,8.199999992842688,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
